gene	coord	190plus1_CAST	190plus1_129S1	190plus1_total	190plus1_CAST/all	190plus1_htseqCount
B3gnt7	chr1:86305045-86307305	44	52	96	0.458333	707
B3gnt9	chr8:105252638-105255153	15	10	25	0.6	93
B430010I23Rik	chr8:41022380-41024216	8	3	11	0.727273	29
B430319G15Rik	chr9:92538801-92542869	5	10	15	0.333333	16
B4galnt2	chr11:95866750-95866969	0	18	18	0	127
B4galnt3	chr6:120222273-120222351	64	66	130	0.492308	348
B4galnt4	chr7:141067873-141068761	47	94	141	0.333333	417
B4galt1	chr4:40853391-40854537	115	92	207	0.555556	427
B4galt2	chr4:117881315-117881705	4	6	10	0.4	137
B4galt3	chr1:171276106-171276895	40	30	70	0.571429	221
B4galt4	chr16:38767898-38769054	8	15	23	0.347826	45
B4galt5	chr2:167298445-167301483	42	36	78	0.538462	684
B4galt6	chr18:20745353-20746404	47	626	673	0.0698366	1122
B4galt7	chr13:55609219-55609954	7	8	15	0.466667	61
B630005N14Rik	chr6:13625675-13629100	34	42	76	0.447368	187
B930041F14Rik	chr4:155694342-155696483	15	12	27	0.555556	158
B9d1	chr11:61507628-61507739	49	32	81	0.604938	254
Babam1	chr8:71404195-71404772	220	87	307	0.716612	633
Bach1	chr16:87729437-87733346	113	177	290	0.389655	737
Bad	chr19:6951399-6951905	13	12	25	0.52	90
Bag3	chr7:128545590-128546979	70	94	164	0.426829	387
Bag4	chr8:25784899-25785209	59	44	103	0.572816	377
Bag5	chr12:111709490-111711412	53	23	76	0.697368	220
Bag6	chr17:35146026-35146169	45	67	112	0.401786	2309
Bahcc1	chr11:120289677-120292297	4	21	25	0.16	175
Baiap2	chr11:120006359-120006782	16	33	49	0.326531	242
Baiap3	chr17:25242659-25243741	10	4	14	0.714286	46
Bak1	chr17:27028411-27028626	153	123	276	0.554348	530
Bambi	chr18:3511982-3516404	13	15	28	0.464286	118
Banf1	chr19:5364633-5365158	64	66	130	0.492308	1940
Banp	chr8:122025564-122029260	88	56	144	0.611111	556
Bap1	chr14:31258706-31259929	65	66	131	0.496183	837
Bard1	chr1:71102668-71102972	230	265	495	0.464646	832
Basp1	chr15:25413552-25413764	187	160	347	0.538905	993
Bax	chr7:45461695-45461966	149	132	281	0.530249	1588
Baz1a	chr12:54929527-54929665	99	98	197	0.502538	698
Baz1b	chr5:135244106-135246129	143	137	280	0.510714	1962
Baz2a	chr10:128126588-128129303	466	537	1003	0.464606	3261
Baz2b	chr2:59962021-59962630	75	50	125	0.6	480
Bbip1	chr19:53932130-53932205	49	49	98	0.5	143
Bbs10	chr10:111299213-111301736	20	9	29	0.689655	78
Bbs2	chr8:94098236-94098811	53	48	101	0.524752	406
Bbs7	chr3:36610566-36610628	8	7	15	0.533333	87
Bbs9	chr9:22793751-22793933	26	14	40	0.65	146
Bbx	chr16:50224288-50225293	3	12	15	0.2	257
BC003331	chr1:150392690-150393055	19	16	35	0.542857	236
BC003965	chr17:25184720-25187662	69	47	116	0.594828	406
BC004004	chr17:29301356-29302887	40	61	101	0.39604	288
BC005537	chr13:24801657-24803509	44	23	67	0.656716	1080
BC005624	chr2:30972833-30973301	31	33	64	0.484375	498
BC017158	chr7:128273651-128273794	63	35	98	0.642857	166
BC017643	chr11:121224549-121224693	10	15	25	0.4	108
BC021614	chr19:4058735-4058841	27	34	61	0.442623	48
BC022687	chr12:112815549-112816245	34	9	43	0.790698	96
BC023829	chrX:70460056-70461292	5	6	11	0.454545	182
BC024978	chr7:27204379-27205386	14	33	47	0.297872	218
BC026585	chr1:157488443-157488733	19	30	49	0.387755	87
BC027231	chr16:44735716-44737284	67	96	163	0.411043	359
BC030336	chr7:120730477-120734854	14	13	27	0.518519	160
BC030867	chr11:102264635-102265183	88	176	264	0.333333	341
BC033916	chr17:33906319-33906675	129	58	187	0.68984	333
BC037032	chr15:4026019-4027406	25	26	51	0.490196	47
BC048403	chr10:121750303-121752859	36	43	79	0.455696	207
BC048644	chr8:121916350-121918428	20	2	22	0.909091	45
BC052040	chr2:115776902-115778768	36	50	86	0.418605	367
BC052688	chr13:61785969-61787282	175	106	281	0.622776	1081
BC055324	chr1:163986005-163986167	116	99	215	0.539535	708
BC065397	chrX:136760418-136760575	17	28	45	0.377778	91
BC068281	chr12:4855278-4855392	28	11	39	0.717949	127
Bcam	chr7:19766836-19767061	81	66	147	0.55102	547
Bcap29	chr12:31617075-31617180	74	34	108	0.685185	185
Bcap31	chrX:73706997-73707144	141	274	415	0.339759	1479
Bcar1	chr8:111720699-111721331	135	78	213	0.633803	594
Bcar3	chr3:122529582-122530182	87	176	263	0.330798	444
Bcas2	chr3:103178355-103179154	91	39	130	0.7	1328
Bcas3	chr11:85825202-85826058	28	23	51	0.54902	318
Bcat1	chr6:145075889-145076157	1293	1292	2585	0.500193	6871
Bccip	chr7:133720707-133721145	373	492	865	0.431214	942
Bcdin3d	chr15:99470084-99471079	11	12	23	0.478261	71
Bckdha	chr7:25633240-25633401	67	92	159	0.421384	686
Bckdhb	chr9:84123969-84124240	33	23	56	0.589286	427
Bckdk	chr7:127908167-127909664	60	64	124	0.483871	539
Bcl10	chr3:145932951-145934364	79	111	190	0.415789	315
Bcl2l1	chr2:152830386-152830717	36	36	72	0.5	702
Bcl2l12	chr7:44992744-44993031	6	6	12	0.5	72
Bcl2l13	chr6:120886678-120892842	75	66	141	0.531915	512
Bcl3	chr7:19811495-19811699	33	36	69	0.478261	339
Bcl7a	chr5:123371018-123374083	4	12	16	0.25	207
Bcl7b	chr5:135180838-135181852	26	22	48	0.541667	173
Bcl7c	chr7:127707880-127707958	7	12	19	0.368421	163
Bcl9l	chr9:44501802-44501921	2	6	8	0.25	130
Bclaf1	chr10:20340052-20342501	62	70	132	0.469697	2655
Bcor	chrX:12060130-12060208	12	24	36	0.333333	347
Bcr	chr10:75182240-75184923	17	16	33	0.515152	228
Bcs1l	chr1:74591822-74592443	12	15	27	0.444444	154
Bdh1	chr16:31456625-31458901	26	37	63	0.412698	405
Bdh2	chr3:135304168-135304425	111	62	173	0.641618	222
Bdp1	chr13:100067465-100067556	99	99	198	0.5	621
Becn1	chr11:101291383-101291532	13	7	20	0.65	692
Bend3	chr10:43509847-43515417	99	66	165	0.6	393
Bend4	chr5:67417456-67418022	633	859	1492	0.424263	2415
Bend6	chr1:33883441-33883648	42	13	55	0.763636	61
Bet1	chr6:4082458-4082582	83	67	150	0.553333	216
Bet1l	chr7:140856221-140856383	32	43	75	0.426667	165
Bex1	chrX:136215337-136215513	115	284	399	0.288221	2333
Bex2	chrX:136067600-136067672	15	68	83	0.180723	889
Bfar	chr16:13702065-13703612	21	21	42	0.5	223
Bglap2	chr3:88377736-88378002	10	0	10	1	5
Bglap3	chr3:88369473-88369720	18	24	42	0.428571	26
Bhlhb9	chrX:135888751-135891081	43	70	113	0.380531	517
Bhlhe40	chr6:108664479-108666925	53	28	81	0.654321	400
Bicd2	chr13:49383043-49387026	29	30	59	0.491525	292
Bid	chr6:120916734-120916820	489	576	1065	0.459155	1000
Bin1	chr18:32435135-32435740	8	17	25	0.32	90
Bin2	chr15:100657060-100657114	72	41	113	0.637168	198
Birc2	chr9:7833505-7835255	217	165	382	0.568063	614
Birc3	chr9:7860463-7861407	7	24	31	0.225806	85
Birc5	chr11:117852663-117855743	425	430	855	0.497076	1422
Birc6	chr17:74702204-74703356	153	126	279	0.548387	2253
Bivm	chr1:44142849-44144771	43	67	110	0.390909	200
Blcap	chr2:157556362-157558327	15	19	34	0.441176	262
Blm	chr7:80512779-80513494	424	478	902	0.470067	1605
Blmh	chr11:76986476-76987389	92	80	172	0.534884	1174
Bloc1s2	chr19:44139247-44139713	34	59	93	0.365591	430
Bloc1s3	chr7:19505804-19507610	25	42	67	0.373134	120
Bloc1s4	chr5:36747374-36748679	32	31	63	0.507937	113
Bloc1s6	chr2:122746511-122749487	235	190	425	0.552941	343
Blvra	chr2:127096735-127097084	6	4	10	0.6	48
Blvrb	chr7:27465720-27465981	126	136	262	0.480916	370
Blzf1	chr1:164307147-164307484	16	16	32	0.5	274
Bmf	chr2:118528757-118532659	63	12	75	0.84	265
Bmi1	chr2:18684152-18686629	16	23	39	0.410256	195
Bmp4	chr14:46390304-46390599	143	128	271	0.527675	899
Bmpr1a	chr14:34502395-34502546	98	101	199	0.492462	821
Bmpr2	chr1:59870235-59878081	11	17	28	0.392857	283
Bms1	chr6:118419288-118419417	220	259	479	0.45929	1396
Bnc2	chr4:84390889-84391124	15	4	19	0.789474	187
Bnip1	chr17:26791941-26792521	48	37	85	0.564706	153
Bnip2	chr9:70007064-70011659	39	24	63	0.619048	443
Bnip3	chr7:138894610-138894716	4	7	11	0.363636	40
Bnip3l	chr14:66989135-66989284	23	42	65	0.353846	597
Bod1	chr11:31671501-31671862	105	118	223	0.470852	443
Bod1l	chr5:41832211-41832825	137	135	272	0.503676	1057
Bola2	chr7:126696000-126696099	50	49	99	0.505051	443
Bola3	chr6:83353042-83353130	11	14	25	0.44	154
Bop1	chr15:76477129-76477269	166	115	281	0.590747	1130
Bora	chr14:99072602-99072748	47	48	95	0.494737	439
Bphl	chr13:34073676-34074074	9	15	24	0.375	82
Bptf	chr11:107131274-107131922	197	162	359	0.548747	1356
Braf	chr6:39677378-39677472	116	91	207	0.560386	647
Brap	chr5:121685129-121687249	36	51	87	0.413793	237
Brat1	chr5:140717144-140717319	22	27	49	0.44898	208
Brca1	chr11:101551769-101551955	414	437	851	0.486486	1543
Brca2	chr5:150568939-150570146	588	512	1100	0.534545	1660
Brcc3	chrX:75450684-75454001	103	122	225	0.457778	564
Brd1	chr15:88729324-88730704	25	25	50	0.5	1132
Brd2	chr17:34118606-34119900	148	222	370	0.4	2456
Brd3	chr2:27461529-27461743	57	83	140	0.407143	700
Brd4	chr17:32196272-32197820	20	34	54	0.37037	1700
Brd7	chr8:88357900-88358029	27	24	51	0.529412	846
Brd8	chr18:34624538-34624863	146	198	344	0.424419	1379
Brd9	chr13:73960238-73960895	51	63	114	0.447368	354
Bre	chr5:32057511-32057664	43	45	88	0.488636	527
Brf1	chr12:112983027-112983056	49	16	65	0.753846	338
Brf2	chr8:27128421-27128632	9	5	14	0.642857	92
Bri3bp	chr5:125454326-125460885	54	26	80	0.675	375
Brip1	chr11:86197869-86197980	40	27	67	0.597015	219
Brix1	chr15:10485735-10485937	230	292	522	0.440613	1042
Brk1	chr6:113616065-113616951	109	136	245	0.444898	477
Brms1l	chr12:55868162-55869735	48	34	82	0.585366	287
Brox	chr1:183294334-183294450	54	59	113	0.477876	496
Brpf1	chr6:113323983-113324862	17	16	33	0.515152	453
Brpf3	chr17:28836510-28838789	70	59	129	0.542636	299
Brsk1	chr7:4704128-4704274	6	8	14	0.428571	237
Brwd1	chr16:96066668-96068627	184	214	398	0.462312	1857
Brwd3	chrX:108789733-108789886	19	44	63	0.301587	485
Bscl2	chr19:8847914-8847982	39	31	70	0.557143	290
Bsdc1	chr4:129487041-129488432	60	56	116	0.517241	279
Bsg	chr10:79711494-79711979	428	473	901	0.475028	2584
Bst2	chr8:71537128-71537437	5	5	10	0.5	28
Btaf1	chr19:37011261-37014057	94	130	224	0.419643	964
Btbd1	chr7:81828973-81829431	78	93	171	0.45614	736
Btbd10	chr7:113369199-113369339	64	73	137	0.467153	365
Btbd19	chr4:117125329-117125725	39	35	74	0.527027	316
Btbd2	chr10:80656130-80657071	25	36	61	0.409836	359
Btbd3	chr2:138283458-138287422	41	32	73	0.561644	267
Btbd6	chr12:112977504-112978940	11	7	18	0.611111	135
Btbd7	chr12:102793746-102793935	17	7	24	0.708333	483
Btbd9	chr17:30215524-30220570	23	19	42	0.547619	222
Btf3	chr13:98316625-98317006	425	515	940	0.452128	7619
Btf3l4	chr4:108819136-108819337	57	33	90	0.633333	962
Btg1	chr10:96618276-96622811	28	39	67	0.41791	399
Btg2	chr1:134078912-134079155	30	33	63	0.47619	244
Btrc	chr19:45528973-45533343	119	75	194	0.613402	621
Bub1	chr2:127831720-127831859	269	262	531	0.506591	1946
Bub1b	chr2:118636700-118636842	218	319	537	0.405959	3171
Bub3	chr7:131570879-131571898	75	53	128	0.585938	1332
Bud13	chr9:46290126-46290343	14	8	22	0.636364	256
Bud31	chr5:145147835-145148074	179	119	298	0.600671	486
Bysl	chr17:47610907-47611492	168	146	314	0.535032	1356
Bzw1	chr1:58405035-58406548	201	183	384	0.523438	5358
Bzw2	chr12:36129992-36130168	485	245	730	0.664384	2042
C030039L03Rik	chr7:27702380-27706482	3	16	19	0.157895	135
C1galt1	chr6:7871054-7872042	58	48	106	0.54717	226
C1qbp	chr11:70982725-70983026	6	7	13	0.461538	1818
C1rl	chr6:124507090-124507164	2	10	12	0.166667	47
C2	chr17:34881572-34881796	35	17	52	0.673077	180
C230052I12Rik	chr7:35396213-35396767	28	34	62	0.451613	112
C230091D08Rik	chr7:59307924-59309726	12	14	26	0.461538	235
C2cd3	chr7:100469379-100470159	20	38	58	0.344828	333
C2cd5	chr6:143017883-143018073	7	11	18	0.388889	877
C330006A16Rik	chr2:26140139-26140506	190	148	338	0.56213	303
C330018D20Rik	chr18:56955831-56957921	16	13	29	0.551724	79
C330021F23Rik	chr8:3577841-3578045	5	4	9	0.555556	3657
C330024D21Rik	chr5:67473482-67474061	58	30	88	0.659091	214
C330027C09Rik	chr16:49018375-49019705	126	113	239	0.527197	1082
C330046G13Rik	chr10:84549220-84549630	21	132	153	0.137255	100
C430002E04Rik	chr3:41487681-41489736	42	22	64	0.65625	128
C530005A16Rik	chr4:116592843-116592948	61	45	106	0.575472	142
C77080	chr4:129225352-129225472	221	284	505	0.437624	1117
C77370	chrX:104083856-104088230	13	18	31	0.419355	237
C87198	chr12:56591059-56591166	10	0	10	1	4
C920006O11Rik	chr9:78177825-78178882	2	9	11	0.181818	36
Caap1	chr4:94556462-94556796	35	33	68	0.514706	190
Cab39	chr1:85849033-85851577	56	54	110	0.509091	1187
Cab39l	chr14:59546986-59548903	33	67	100	0.33	258
Cabin1	chr10:75764025-75764357	107	124	231	0.463203	819
Cables2	chr2:180258539-180260183	14	21	35	0.4	71
Cacfd1	chr2:27020021-27021089	19	16	35	0.542857	78
Cachd1	chr4:101002862-101003748	102	56	158	0.64557	433
Cacnb3	chr15:98643257-98644536	25	22	47	0.531915	170
Cactin	chr10:81325464-81326251	27	53	80	0.3375	582
Cacul1	chr19:60524696-60529087	52	83	135	0.385185	993
Cacybp	chr1:160202367-160203723	59	60	119	0.495798	3587
Cad	chr5:31078093-31078479	312	350	662	0.471299	2163
Cadm1	chr9:47850272-47853385	46	65	111	0.414414	553
Cadm4	chr7:24503512-24504533	13	11	24	0.541667	70
Calca	chr7:114636188-114636357	5	15	20	0.25	43
Calcoco1	chr15:102711343-102711498	59	65	124	0.475806	427
Calcoco2	chr11:96103217-96103350	54	18	72	0.75	242
Cald1	chr6:34773223-34775469	157	177	334	0.47006	530
Calm1	chr12:100206400-100209806	1240	656	1896	0.654008	4636
Calm3	chr7:16917585-16917728	280	323	603	0.464345	1949
Calr	chr8:84846708-84846931	669	335	1004	0.666335	6636
Calr4	chr4:109253750-109254577	0	67	67	0	142
Calu	chr6:29374399-29376675	551	614	1165	0.472961	3140
Camk1d	chr2:5565649-5565780	32	127	159	0.201258	350
Camk2b	chr11:5982501-5982572	4	8	12	0.333333	106
Camk2g	chr14:20737259-20737503	22	17	39	0.564103	308
Camk4	chr18:33184761-33195767	0	8	8	0	10
Camkk2	chr5:122763774-122764302	21	12	33	0.636364	153
Camkmt	chr17:85458062-85458580	9	10	19	0.473684	68
Caml	chr13:55631809-55632416	28	38	66	0.424242	107
Camsap1	chr2:25944942-25945038	84	54	138	0.608696	501
Camsap2	chr1:136285909-136286002	29	28	57	0.508772	297
Camsap3	chr8:3606504-3606820	65	66	131	0.496183	460
Cand2	chr6:115803637-115805555	30	17	47	0.638298	1073
Cant1	chr11:118417574-118417806	48	45	93	0.516129	250
Canx	chr11:50308310-50308391	647	665	1312	0.49314	6564
Cap1	chr4:122862623-122862746	139	168	307	0.452769	1601
Capg	chr6:72562810-72562983	71	112	183	0.387978	232
Capn1	chr19:6014201-6014468	147	118	265	0.554717	475
Capn2	chr1:182489965-182490048	26	47	73	0.356164	232
Capn5	chr7:98178044-98178274	84	73	157	0.535032	338
Capn7	chr14:31370878-31371983	33	26	59	0.559322	388
Capns1	chr7:30195006-30195048	1982	2577	4559	0.434744	4484
Caprin1	chr2:103797463-103797640	485	550	1035	0.468599	7844
Caprin2	chr6:148896018-148896237	48	91	139	0.345324	361
Capsl	chr15:9436028-9436167	4	7	11	0.363636	60
Capza1	chr3:104822785-104825124	31	42	73	0.424658	2005
Capza2	chr6:17665295-17666536	144	155	299	0.481605	1395
Car13	chr3:14661455-14663002	63	117	180	0.35	455
Car2	chr3:14899971-14900770	3	226	229	0.0131004	576
Car5a	chr8:121916138-121916507	20	2	22	0.909091	45
Card10	chr15:78799096-78799421	30	23	53	0.566038	158
Carf	chr1:60147833-60148202	9	7	16	0.5625	116
Carhsp1	chr16:8658587-8661103	140	241	381	0.367454	801
Carkd	chr8:11512895-11513286	30	33	63	0.47619	205
Carm1	chr9:21588049-21589465	29	25	54	0.537037	952
Cars	chr7:143588492-143588583	199	204	403	0.493797	1627
Cars2	chr8:11541898-11542003	100	87	187	0.534759	270
Casc3	chr11:98832261-98833807	41	52	93	0.44086	749
Casc4	chr2:121933478-121936207	107	90	197	0.543147	913
Casc5	chr2:119068123-119072619	124	145	269	0.460967	901
Casd1	chr6:4641852-4643381	17	3	20	0.85	126
Cask	chrX:13846008-13846556	11	11	22	0.5	412
Caskin2	chr11:115805081-115805189	22	41	63	0.349206	183
Casp2	chr6:42280346-42282496	6	17	23	0.26087	121
Casp3	chr8:46637919-46639698	352	281	633	0.556082	733
Casp6	chr3:129913332-129914102	16	14	30	0.533333	52
Casp7	chr19:56440866-56442343	7	47	54	0.12963	101
Casp8ap2	chr4:32643540-32646660	110	114	224	0.491071	924
Casp9	chr4:141813595-141815978	149	162	311	0.4791	243
Cast	chr13:74741349-74741417	99	96	195	0.507692	417
Cat	chr2:103484973-103485153	334	364	698	0.47851	966
Cbfa2t2	chr2:154534884-154539356	231	232	463	0.49892	1167
Cbfb	chr8:105215904-105217988	81	38	119	0.680672	642
Cbl	chr9:44200960-44201207	100	51	151	0.662252	583
Cbll1	chr12:31492079-31492179	124	48	172	0.72093	429
Cbr1	chr16:93609795-93610349	175	88	263	0.665399	388
Cbr3	chr16:93690328-93690991	8	138	146	0.0547945	416
Cbr4	chr8:61503033-61503500	38	58	96	0.395833	156
Cbs	chr17:31632828-31633154	142	82	224	0.633929	318
Cbwd1	chr19:24961317-24961616	46	61	107	0.429907	281
Cbx2	chr11:119027899-119031270	9	14	23	0.391304	129
Cbx3	chr6:51482480-51483704	333	276	609	0.546798	2842
Cbx5	chr15:103191546-103199791	550	586	1136	0.484155	6041
Cbx6	chr15:79823898-79828978	39	39	78	0.5	479
Cbx7	chr15:79921372-79921438	1113	1165	2278	0.488586	1624
Cby1	chr15:79666988-79667660	52	72	124	0.419355	194
Cc2d1a	chr8:84144109-84144221	21	17	38	0.552632	303
Cc2d1b	chr4:108633523-108634122	133	138	271	0.490775	699
Cc2d2a	chr5:43712240-43712443	6	17	23	0.26087	170
Ccar1	chr10:62776849-62776963	214	139	353	0.606232	1464
Ccar2	chr14:70139760-70139871	20	5	25	0.8	410
Ccbl1	chr2:30188215-30188364	23	15	38	0.605263	71
Ccbl2	chr3:142738225-142738311	11	26	37	0.297297	131
Ccdc104	chr11:29244059-29244160	5	5	10	0.5	224
Ccdc107	chr4:43495697-43495921	11	28	39	0.282051	78
Ccdc112	chr18:46299274-46299395	46	44	90	0.511111	222
Ccdc115	chr1:34436670-34437610	37	37	74	0.5	287
Ccdc117	chr11:5541877-5542217	40	40	80	0.5	355
Ccdc12	chr9:110711251-110711593	45	48	93	0.483871	193
Ccdc120	chrX:7737894-7738027	14	20	34	0.411765	231
Ccdc124	chr8:70868933-70869107	172	65	237	0.725738	637
Ccdc126	chr6:49333911-49334297	15	4	19	0.789474	56
Ccdc127	chr13:74356456-74359668	44	78	122	0.360656	400
Ccdc130	chr8:84266836-84267074	29	7	36	0.805556	186
Ccdc132	chr6:3601368-3603531	56	60	116	0.482759	813
Ccdc137	chr11:120462265-120464353	36	31	67	0.537313	125
Ccdc138	chr10:58573589-58573727	20	22	42	0.47619	100
Ccdc14	chr16:34723010-34725194	204	143	347	0.587896	589
Ccdc141	chr2:77168511-77168633	36	46	82	0.439024	307
Ccdc15	chr9:37342436-37342621	10	11	21	0.47619	127
Ccdc160	chrX:52798059-52799468	10	25	35	0.285714	115
Ccdc163	chr4:116712723-116712826	10	13	23	0.434783	100
Ccdc174	chr6:91899292-91899848	50	45	95	0.526316	170
Ccdc18	chr5:108220698-108220898	9	9	18	0.5	438
Ccdc181	chr1:164287507-164287847	12	5	17	0.705882	96
Ccdc186	chr19:56812995-56813683	25	19	44	0.568182	164
Ccdc22	chrX:7600621-7600753	59	52	111	0.531532	516
Ccdc25	chr14:65865130-65866604	141	106	247	0.57085	462
Ccdc3	chr2:5228916-5230866	33	49	82	0.402439	139
Ccdc32	chr2:119017779-119019164	5	5	10	0.5	90
Ccdc34	chr2:110044187-110045325	26	18	44	0.590909	283
Ccdc43	chr11:102688801-102688859	77	117	194	0.396907	690
Ccdc47	chr11:106216149-106216367	193	195	388	0.497423	910
Ccdc50	chr16:27446248-27452218	82	108	190	0.431579	501
Ccdc51	chr9:109091515-109093363	12	9	21	0.571429	140
Ccdc53	chr10:88245756-88246158	83	74	157	0.528662	253
Ccdc55	chr11:77076654-77076744	170	159	329	0.516717	372
Ccdc59	chr10:105847017-105847510	72	71	143	0.503497	249
Ccdc6	chr10:70189078-70193200	91	60	151	0.602649	744
Ccdc61	chr7:18903782-18903939	61	38	99	0.616162	198
Ccdc64	chr5:115673080-115673196	17	15	32	0.53125	115
Ccdc66	chr14:27493272-27493522	12	22	34	0.352941	263
Ccdc68	chr18:69961460-69961543	9	12	21	0.428571	46
Ccdc71	chr9:108462938-108465945	85	84	169	0.502959	339
Ccdc73	chr2:104998963-104999737	9	3	12	0.75	232
Ccdc77	chr6:120364086-120364369	126	89	215	0.586047	413
Ccdc84	chr9:44410164-44410364	15	11	26	0.576923	271
Ccdc85c	chr12:108221709-108221782	18	10	28	0.642857	102
Ccdc86	chr19:10948278-10949266	67	50	117	0.57265	244
Ccdc88a	chr11:29507695-29510808	48	60	108	0.444444	618
Ccdc88c	chr12:101022294-101022402	388	187	575	0.674783	1178
Ccdc9	chr7:16286700-16286795	19	15	34	0.558824	314
Ccdc90b	chr7:92567622-92567741	19	29	48	0.395833	176
Ccdc91	chr6:147631575-147632612	53	57	110	0.481818	229
Ccdc92	chr5:124834432-124836291	6	9	15	0.4	68
Ccdc93	chr1:121501190-121506460	54	35	89	0.606742	294
Ccdc97	chr7:25714751-25715020	28	24	52	0.538462	286
Cchcr1	chr17:35530701-35531015	40	40	80	0.5	232
Ccl9	chr11:83575843-83575951	7	13	20	0.35	45
Ccm2	chr11:6596081-6596761	48	44	92	0.521739	359
Ccna2	chr3:36568588-36568811	263	338	601	0.437604	2242
Ccnb1	chr13:100783465-100783647	765	639	1404	0.544872	4685
Ccnb2	chr9:70418794-70418907	97	114	211	0.459716	1106
Ccnc	chr4:21759425-21759922	107	126	233	0.459227	579
Ccnd1	chr7:144939496-144939925	35	18	53	0.660377	403
Ccnd3	chr17:47598609-47599688	94	61	155	0.606452	3769
Ccndbp1	chr2:121016399-121016912	7	4	11	0.636364	204
Ccne1	chr7:38107322-38107490	215	224	439	0.489749	1548
Ccne2	chr4:11202190-11202347	4	7	11	0.363636	147
Ccnf	chr17:24237081-24237232	480	517	997	0.481444	2519
Ccng1	chr11:40753808-40754068	532	484	1016	0.523622	3548
Ccng2	chr5:93274874-93276231	8	13	21	0.380952	67
Ccnh	chr13:85212740-85213723	157	158	315	0.498413	419
Ccni	chr5:93205914-93206495	129	125	254	0.507874	1436
Ccnk	chr12:108202076-108203359	85	45	130	0.653846	809
Ccnl1	chr3:65957808-65958225	65	73	138	0.471014	520
Ccnl2	chr4:155823343-155824543	119	128	247	0.481781	619
Ccnt1	chr15:98543211-98544608	45	43	88	0.511364	286
Ccnt2	chr1:127802162-127804837	71	67	138	0.514493	1000
Ccny	chr18:9345414-9345471	89	82	171	0.520468	613
Ccnyl1	chr1:64723523-64725642	19	30	49	0.387755	330
Ccp110	chr7:118735268-118737018	130	138	268	0.485075	545
Ccpg1	chr9:73015332-73016341	63	119	182	0.346154	446
Ccrn4l	chr3:51249697-51251654	36	77	113	0.318584	312
Ccs	chr19:4839197-4839322	48	48	96	0.5	414
Ccsap	chr8:123859095-123859449	30	18	48	0.625	100
Ccser2	chr14:36939812-36941264	95	86	181	0.524862	522
Cct2	chr10:117063706-117063814	445	494	939	0.473908	6243
Cct4	chr11:23003137-23003336	639	558	1197	0.533835	6619
Cct5	chr15:31597411-31597575	524	456	980	0.534694	7365
Cct6a	chr5:129845748-129846443	364	433	797	0.456713	6364
Cct8	chr16:87495729-87495869	87	78	165	0.527273	6949
Ccz1	chr5:144014699-144014853	127	112	239	0.531381	817
Cd151	chr7:141470551-141471481	399	341	740	0.539189	1130
Cd164	chr10:41528672-41531042	42	69	111	0.378378	1934
Cd247	chr1:165869018-165871153	47	59	106	0.443396	309
Cd24a	chr10:43582604-43584265	83	53	136	0.610294	317
Cd276	chr9:58535456-58535752	39	3	42	0.928571	124
Cd2ap	chr17:42876313-42876424	113	150	263	0.429658	1373
Cd2bp2	chr7:127195023-127195158	324	312	636	0.509434	1377
Cd320	chr17:33848286-33849774	45	41	86	0.523256	298
Cd38	chr5:43910280-43912374	69	296	365	0.189041	354
Cd3eap	chr7:19356009-19358016	76	45	121	0.628099	259
Cd55	chr1:130459582-130459773	42	45	87	0.482759	236
Cd59a	chr2:104113975-104115410	22	24	46	0.478261	119
Cd81	chr7:143067312-143067930	272	339	611	0.445172	2984
Cd84	chr1:171888598-171890718	79	13	92	0.858696	571
Cd8b1	chr6:71336710-71337451	0	8	8	0	11
Cd9	chr6:125494574-125494755	132	98	230	0.573913	3183
Cd97	chr8:83741107-83741311	244	144	388	0.628866	1313
Cd99l2	chrX:71420060-71422749	2	6	8	0.25	155
Cdadc1	chr14:59581325-59581374	6	4	10	0.6	133
Cdc123	chr2:5821276-5821382	230	224	454	0.506608	664
Cdc14a	chr3:116272553-116274708	4	7	11	0.363636	101
Cdc14b	chr13:64246525-64246600	24	46	70	0.342857	443
Cdc16	chr8:13781372-13781882	239	214	453	0.527594	1073
Cdc20	chr4:118436941-118437343	280	274	554	0.505415	1705
Cdc23	chr18:34651547-34651736	204	243	447	0.456376	1514
Cdc25a	chr9:109892079-109893890	237	185	422	0.561611	840
Cdc25b	chr2:131197229-131198511	35	39	74	0.472973	282
Cdc25c	chr18:34751314-34751533	92	75	167	0.550898	253
Cdc26	chr4:62404456-62404552	32	41	73	0.438356	295
Cdc27	chr11:104536595-104536670	192	176	368	0.521739	1306
Cdc34	chr10:79687849-79688398	157	153	310	0.506452	1809
Cdc37	chr9:21149756-21149906	325	340	665	0.488722	2471
Cdc37l1	chr19:29016006-29017569	22	26	48	0.458333	437
Cdc40	chr10:40857547-40857676	293	209	502	0.583665	653
Cdc42	chr4:137357646-137357759	501	623	1124	0.44573	3416
Cdc42bpa	chr1:180162035-180165602	44	15	59	0.745763	432
Cdc42bpb	chr12:111327416-111327616	546	203	749	0.728972	2399
Cdc42bpg	chr19:6324517-6325652	64	78	142	0.450704	765
Cdc42ep3	chr17:79334025-79335716	2	7	9	0.222222	91
Cdc42ep4	chr11:113726850-113729665	119	195	314	0.378981	406
Cdc42ep5	chr7:4151260-4151787	7	6	13	0.538462	69
