gene	coord	87plus1_CAST	87plus1_129S1	87plus1_total	87plus1_CAST/all	87plus1_htseqCount
Commd8	chr5:72168079-72168183	150	178	328	0.457317	438
Commd9	chr2:101900928-101901639	15	17	32	0.46875	215
Comt	chr16:18424304-18424360	79	98	177	0.446328	522
Comtd1	chr14:21847614-21847747	30	43	73	0.410959	279
Copa	chr1:172121700-172122332	269	322	591	0.455161	2124
Copb1	chr7:114253870-114254019	147	170	317	0.463722	1347
Copb2	chr9:98588045-98588375	72	91	163	0.441718	2456
Cope	chr8:70306499-70306651	42	28	70	0.6	608
Copg1	chr6:87912172-87913594	356	306	662	0.537764	1507
Copg2	chr6:30894847-30894927	142	124	266	0.533835	1503
Coprs	chr8:13890167-13890271	76	75	151	0.503311	433
Cops2	chr2:125834754-125834836	104	120	224	0.464286	2182
Cops3	chr11:59836891-59837020	106	142	248	0.427419	1438
Cops4	chr5:100547304-100547802	94	93	187	0.502674	1158
Cops5	chr1:10037662-10038159	51	56	107	0.476636	1225
Cops6	chr5:138163130-138163244	60	66	126	0.47619	1020
Cops7a	chr6:124965402-124965529	140	107	247	0.566802	1863
Cops7b	chr1:86605058-86606500	33	31	64	0.515625	431
Cops8	chr1:90612174-90613341	90	105	195	0.461538	726
Copz1	chr15:103298693-103299864	70	87	157	0.44586	1500
Coq10b	chr1:55071636-55072702	88	87	175	0.502857	154
Coq2	chr5:100667892-100668058	64	45	109	0.587156	188
Coq3	chr4:21910419-21912126	75	54	129	0.581395	345
Coq4	chr2:29796408-29797743	15	22	37	0.405405	203
Coq5	chr5:115295865-115296972	66	51	117	0.564103	373
Coq6	chr12:84372139-84372341	75	36	111	0.675676	578
Coq7	chr7:118529559-118529737	87	82	169	0.514793	296
Coq9	chr8:94854114-94854895	68	72	140	0.485714	309
Coro1b	chr19:4150707-4150826	158	203	361	0.437673	1766
Coro1c	chr5:113852171-113852300	169	160	329	0.513678	2193
Coro2b	chr9:62428949-62429053	66	41	107	0.616822	359
Coro7	chr16:4679552-4679720	45	33	78	0.576923	288
Cotl1	chr8:119822654-119822811	94	43	137	0.686131	455
Cox10	chr11:64073537-64073670	69	100	169	0.408284	262
Cox11	chr11:90644370-90645977	17	43	60	0.283333	205
Cox14	chr15:99725618-99725848	28	40	68	0.411765	287
Cox15	chr19:43751344-43751534	136	204	340	0.4	499
Cox16	chr12:81470704-81472351	11	1	12	0.916667	252
Cox18	chr5:90223616-90223996	26	77	103	0.252427	166
Cox19	chr5:139337822-139338375	30	26	56	0.535714	149
Cox20	chr1:178322481-178322693	19	26	45	0.422222	186
Cox4i1	chr8:120673971-120674209	40	52	92	0.434783	3009
Cox5a	chr9:57528956-57529072	365	339	704	0.518466	2895
Cox5b	chr1:36693197-36693388	258	254	512	0.503906	1777
Cox6a1	chr5:115348839-115348955	176	162	338	0.52071	2144
Cox6b2	chr7:4751792-4751975	51	54	105	0.485714	422
Cox7a2	chr9:79756277-79756361	185	175	360	0.513889	1293
Cox7a2l	chr17:83514204-83514333	972	849	1821	0.533773	2765
Cox7c	chr13:86046601-86046795	189	84	273	0.692308	1039
Cox8a	chr19:7215158-7215484	284	280	564	0.503546	2853
Cpd	chr11:76840388-76840635	20	21	41	0.487805	334
Cpeb4	chr11:31931305-31935635	6	5	11	0.545455	301
Cpne1	chr2:156111786-156111965	228	229	457	0.498906	593
Cpne3	chr4:19570001-19570104	189	94	283	0.667845	654
Cpne5	chr17:29156521-29159240	7	10	17	0.411765	109
Cpox	chr16:58678670-58680389	69	129	198	0.348485	369
Cpped1	chr16:11887578-11887796	94	86	180	0.522222	280
Cpsf1	chr15:76602321-76602431	25	25	50	0.5	1546
Cpsf2	chr12:102003129-102005993	229	89	318	0.720126	1504
Cpsf3	chr12:21314648-21315056	44	59	103	0.427184	742
Cpsf3l	chr4:155888620-155889103	191	188	379	0.503958	939
Cpsf4	chr5:145181136-145182041	87	108	195	0.446154	611
Cpsf4l	chr11:113706417-113706569	37	26	63	0.587302	107
Cpsf6	chr10:117367779-117367988	234	246	480	0.4875	1564
Cpsf7	chr19:10545692-10547735	93	111	204	0.455882	849
Cpt1a	chr19:3383755-3385733	33	26	59	0.559322	1006
Cpt1c	chr7:44974595-44974851	35	33	68	0.514706	325
Cpt2	chr4:107906921-107908225	32	34	66	0.484848	140
Cptp	chr4:155864723-155866885	10	12	22	0.454545	73
Cpxm1	chr2:130396331-130396492	83	60	143	0.58042	258
Cr1l	chr1:195111080-195111155	6	11	17	0.352941	219
Cracr2b	chr7:141466046-141466602	0	14	14	0	10
Cradd	chr10:95174746-95175978	21	41	62	0.33871	106
Crat	chr2:30400476-30402793	14	6	20	0.7	122
Crb3	chr17:57065090-57065914	5	8	13	0.384615	61
Crbn	chr6:106794995-106795197	236	194	430	0.548837	742
Crcp	chr5:130059705-130060783	11	30	41	0.268293	250
Creb1	chr1:64597234-64604548	23	28	51	0.45098	501
Creb3	chr4:43566469-43567060	13	0	13	1	200
Crebbp	chr16:4115778-4115957	4	8	12	0.333333	516
Crebl2	chr6:134855974-134857883	9	7	16	0.5625	99
Crebrf	chr17:26771292-26776626	6	4	10	0.6	271
Crebzf	chr7:90442781-90448043	43	25	68	0.632353	605
Creg1	chr1:165773844-165775304	22	13	35	0.628571	186
Creld1	chr6:113492687-113493338	77	49	126	0.611111	191
Crip1	chr12:113153775-113153879	17	16	33	0.515152	102
Cript	chr17:87034978-87035808	76	99	175	0.434286	318
Crk	chr11:75703366-75708428	41	36	77	0.532468	1331
Crkl	chr16:17483661-17487440	163	159	322	0.506211	835
Crlf2	chr5:109558805-109558993	91	133	224	0.40625	255
Crlf3	chr11:80080784-80080991	52	66	118	0.440678	529
Crls1	chr2:132865837-132866768	135	134	269	0.501859	461
Crnkl1	chr2:145934554-145934700	37	59	96	0.385417	696
Crocc	chr4:141046772-141046855	166	87	253	0.656126	491
Crot	chr5:8989606-8989730	87	64	151	0.576159	336
Crtap	chr9:114390132-114390712	136	107	243	0.559671	932
Crtc2	chr3:90263480-90264125	10	15	25	0.4	237
Crxos	chr7:15903700-15904030	10	7	17	0.588235	67
Cry1	chr10:85147907-85147995	17	43	60	0.283333	349
Cry2	chr2:92413636-92413947	34	33	67	0.507463	319
Crybg3	chr16:59490775-59493685	40	46	86	0.465116	370
Crym	chr7:120199248-120199310	13	10	23	0.565217	44
Cryzl1	chr16:91717404-91717475	64	65	129	0.496124	396
Cs	chr10:128360968-128362479	373	428	801	0.465668	2631
Csad	chr15:102188543-102188679	48	24	72	0.666667	253
Csde1	chr3:103056886-103058189	599	627	1226	0.488581	5811
Cse1l	chr2:166945704-166946389	519	580	1099	0.472247	4015
Csf3r	chr4:126043365-126044975	0	12	12	0	16
Csk	chr9:57630168-57630387	65	41	106	0.613208	367
Csnk1a1	chr18:61587426-61588299	336	424	760	0.442105	2410
Csnk1d	chr11:120990935-120991333	45	38	83	0.542169	1119
Csnk1e	chr15:79426259-79426487	83	144	227	0.365639	875
Csnk1g1	chr9:66039577-66045014	26	25	51	0.509804	404
Csnk1g2	chr10:80640022-80640771	101	87	188	0.537234	1088
Csnk1g3	chr18:53953245-53955684	21	16	37	0.567568	283
Csnk2a1	chr2:152278969-152281851	157	135	292	0.537671	3352
Csnk2a2	chr8:95455858-95456006	21	9	30	0.7	421
Cspg5	chr9:110246295-110247390	7	3	10	0.7	98
Cspp1	chr1:10135934-10136768	40	33	73	0.547945	316
Csrnp1	chr9:119973364-119973678	25	31	56	0.446429	201
Csrnp2	chr15:100479570-100482700	5	10	15	0.333333	116
Csrp1	chr1:135751044-135752229	168	197	365	0.460274	570
Csrp2	chr10:110920176-110920254	2	9	11	0.181818	950
Csrp2bp	chr2:144406623-144407675	95	130	225	0.422222	535
Cst3	chr2:148875153-148875468	166	119	285	0.582456	870
Cstb	chr10:78427311-78427622	478	920	1398	0.341917	1016
Cstf1	chr2:172380360-172381086	116	116	232	0.5	625
Cstf2	chrX:134060644-134060722	10	23	33	0.30303	1602
Cstf2t	chr19:31082841-31086592	99	75	174	0.568966	846
Cstf3	chr2:104664717-104665425	83	91	174	0.477011	999
Ctage5	chr12:59189636-59190220	244	196	440	0.554545	559
Ctc1	chr11:69036028-69036473	160	243	403	0.397022	1100
Ctcf	chr8:105675996-105676178	22	23	45	0.488889	1643
Ctdnep1	chr11:69988828-69988939	18	22	40	0.45	334
Ctdp1	chr18:80451155-80451321	67	87	154	0.435065	469
Ctdsp1	chr1:74395456-74397285	73	94	167	0.437126	435
Ctdsp2	chr10:126996361-126999975	615	520	1135	0.54185	2220
Ctdspl2	chr2:122010563-122015326	35	30	65	0.538462	739
Ctgf	chr10:24597315-24598682	38	38	76	0.5	263
Cth	chr3:157920017-157920112	361	404	765	0.471895	1644
Ctnna1	chr18:35253605-35254775	753	1029	1782	0.422559	5330
Ctnnal1	chr4:56847810-56847999	138	104	242	0.570248	711
Ctnnb1	chr9:120959309-120960507	825	875	1700	0.485294	8459
Ctnnbip1	chr4:149564205-149566437	10	22	32	0.3125	128
Ctnnd1	chr2:84650406-84650740	47	38	85	0.552941	3166
Ctps	chr4:120552880-120553012	184	185	369	0.498645	1344
Ctps2	chrX:163011062-163011206	26	42	68	0.382353	364
Ctr9	chr7:111055359-111056377	82	73	155	0.529032	871
Ctsa	chr2:164839151-164841032	155	206	361	0.429363	1343
Ctsb	chr14:63142232-63145923	709	293	1002	0.707585	2478
Ctsd	chr7:142380766-142380992	444	361	805	0.551553	2950
Ctsf	chr19:4860391-4860912	24	7	31	0.774194	181
Ctsl	chr13:64369028-64369164	311	345	656	0.474085	2870
Ctsz	chr2:174438165-174438328	30	21	51	0.588235	447
Cttn	chr7:144465954-144466047	305	348	653	0.467075	1156
Cttnbp2nl	chr3:105001915-105006128	12	9	21	0.571429	271
Ctu1	chr7:43676427-43678297	22	25	47	0.468085	120
Ctu2	chr8:122481596-122483092	63	107	170	0.370588	540
Cuedc2	chr19:46332618-46332701	40	38	78	0.512821	825
Cul1	chr6:47520793-47520885	140	162	302	0.463576	1815
Cul3	chr1:80283676-80283821	21	17	38	0.552632	1195
Cul4a	chr8:13146532-13147939	59	43	102	0.578431	621
Cul4b	chrX:38576080-38576196	6	13	19	0.315789	5235
Cul5	chr9:53667038-53667507	122	148	270	0.451852	987
Cul7	chr17:46663968-46664364	115	137	252	0.456349	1028
Cuta	chr17:26939317-26939538	68	53	121	0.561983	271
Cux1	chr5:136250524-136250604	13	11	24	0.541667	342
Cwc15	chr9:14510200-14510620	164	188	352	0.465909	769
Cwc22	chr2:77940302-77940362	356	281	637	0.55887	1072
Cwc25	chr11:97766425-97766613	73	64	137	0.532847	328
Cwc27	chr13:104816687-104816953	82	80	162	0.506173	439
Cwf19l1	chr19:44131412-44131513	49	51	100	0.49	255
Cwf19l2	chr9:3477817-3479236	88	91	179	0.49162	667
Cxadr	chr16:78336188-78340759	176	177	353	0.498584	526
Cxxc1	chr18:74221059-74221491	34	46	80	0.425	460
Cxxc5	chr18:35860650-35861688	22	17	39	0.564103	380
Cyb561	chr11:105933704-105935567	62	43	105	0.590476	214
Cyb561a3	chr19:10588525-10590041	9	13	22	0.409091	91
Cyb561d2	chr9:107539011-107540385	11	6	17	0.647059	69
Cyb5b	chr8:107183578-107187470	280	323	603	0.464345	1434
Cyb5d1	chr11:69395134-69395346	7	2	9	0.777778	143
Cyb5r1	chr1:134410907-134411738	25	67	92	0.271739	310
Cyb5r3	chr15:83162232-83162304	468	474	942	0.496815	1782
Cyb5r4	chr9:87076828-87077774	175	195	370	0.472973	983
Cyba	chr8:122427655-122427724	32	21	53	0.603774	157
Cybrd1	chr2:71138342-71142926	10	0	10	1	3
Cycs	chr6:50566416-50566474	184	172	356	0.516854	2066
Cyfip1	chr7:55929998-55932633	266	299	565	0.470796	2006
Cyfip2	chr11:46279952-46280133	15	9	24	0.625	240
Cyld	chr8:88746829-88751946	25	9	34	0.735294	229
Cyp20a1	chr1:60387139-60387387	14	46	60	0.233333	168
Cyp2b23	chr7:26686260-26686430	107	65	172	0.622093	131
Cyp2e1	chr7:140774558-140774977	0	85	85	0	85
Cyp4f13	chr17:32947313-32947361	29	23	52	0.557692	107
Cyp51	chr5:4104134-4104697	481	323	804	0.598259	1291
Cyr61	chr3:145649730-145649985	18	11	29	0.62069	224
Cystm1	chr18:36348624-36348816	8	10	18	0.444444	87
Cyth2	chr7:45811529-45811609	36	45	81	0.444444	491
D030056L22Rik	chr19:18717222-18718428	49	58	107	0.457944	552
D10Jhu81e	chr10:78169595-78169768	110	111	221	0.497738	319
D10Wsu102e	chr10:83365704-83368835	218	220	438	0.497717	422
D11Wsu47e	chr11:113694512-113694647	167	178	345	0.484058	324
D130020L05Rik	chr12:101082451-101084499	51	22	73	0.69863	310
D15Ertd621e	chr15:58454750-58457801	155	135	290	0.534483	1100
D16Ertd472e	chr16:78576191-78576688	338	102	440	0.768182	822
D17Wsu104e	chr17:56182665-56182715	73	72	145	0.503448	599
D17Wsu92e	chr17:27820177-27820542	210	184	394	0.532995	1234
D19Bwg1357e	chr19:27425796-27426014	373	402	775	0.48129	1991
D1Pas1	chr1:186967416-186970627	77	59	136	0.566176	941
D230025D16Rik	chr8:105251598-105253051	37	57	94	0.393617	521
D2Wsu81e	chr2:30178390-30178459	86	73	159	0.540881	502
D330041H03Rik	chr17:24409481-24410171	6	11	17	0.352941	36
D330050I16Rik	chr19:5388336-5390069	3	14	17	0.176471	62
D3Ertd254e	chr3:36164056-36170341	24	17	41	0.585366	325
D430020J02Rik	chr12:116401947-116404643	65	21	86	0.755814	199
D4Ertd617e	chr4:118626404-118627006	11	9	20	0.55	0
D5Ertd579e	chr5:36672748-36673242	32	33	65	0.492308	484
D5Ertd605e	chr5:147422232-147423044	35	6	41	0.853659	37
D630023F18Rik	chr1:65109462-65109576	10	42	52	0.192308	70
D630045J12Rik	chr6:38190551-38190728	12	9	21	0.571429	131
D630045M09Rik	chr13:73347219-73347384	107	57	164	0.652439	226
D6Wsu163e	chr6:126966880-126967082	8	10	18	0.444444	208
D730005E14Rik	chr15:79889532-79893138	19	28	47	0.404255	18
D7Ertd143e	chr7:3218784-3221015	238	303	541	0.439926	414
D7Ertd715e	chr7:59973271-59974431	66	67	133	0.496241	812
D8Ertd738e	chr8:84246235-84246693	90	97	187	0.481283	494
D930015E06Rik	chr3:83910369-83910508	4	4	8	0.5	219
D930016D06Rik	chr5:104550886-104554211	6	6	12	0.5	189
Daam1	chr12:71989679-71992376	114	123	237	0.481013	546
Dab1	chr4:104741513-104744844	18	10	28	0.642857	233
Dab2	chr15:6438782-6440709	33	2	35	0.942857	174
Dab2ip	chr2:35728058-35730994	46	55	101	0.455446	867
Dact2	chr17:14203514-14203831	182	247	429	0.424242	903
Dact3	chr7:16885081-16887301	11	7	18	0.611111	69
Dad1	chr14:54253632-54253929	424	396	820	0.517073	936
Dag1	chr9:108204861-108209661	104	136	240	0.433333	1572
Dak	chr19:10604168-10604258	150	107	257	0.583658	401
Dalrd3	chr9:108571782-108571864	40	68	108	0.37037	610
Dap3	chr3:88949868-88950282	86	121	207	0.415459	1093
Dapk1	chr13:60760635-60763191	38	74	112	0.339286	590
Dapk3	chr10:81190382-81190511	39	25	64	0.609375	299
Dars	chr1:128415354-128415411	330	232	562	0.587189	1813
Dars2	chr1:161056461-161056530	23	21	44	0.522727	352
Daxx	chr17:33913273-33913726	31	35	66	0.469697	832
Dazap1	chr10:80287536-80288413	108	91	199	0.542714	1072
Dazap2	chr15:100619368-100620761	21	16	37	0.567568	911
Dazl	chr17:50293407-50293620	69	32	101	0.683168	730
Dbf4	chr5:8408234-8408310	282	321	603	0.467662	2021
Dbi	chr1:120120945-120121096	268	305	573	0.467714	705
Dbn1	chr13:55474860-55475536	18	19	37	0.486486	180
Dbnl	chr11:5799860-5800980	190	225	415	0.457831	698
Dbr1	chr9:99583312-99584343	13	7	20	0.65	405
Dbt	chr3:116548033-116549981	108	164	272	0.397059	566
Dcaf10	chr4:45373909-45379722	4	14	18	0.222222	170
Dcaf11	chr14:55569228-55570065	42	48	90	0.466667	366
Dcaf12l1	chrX:44786567-44788293	2	9	11	0.181818	285
Dcaf13	chr15:39138084-39138248	135	119	254	0.531496	839
Dcaf15	chr8:84098758-84099192	11	21	32	0.34375	615
Dcaf17	chr2:71089789-71095858	46	39	85	0.541176	424
Dcaf4	chr12:83541365-83541992	196	112	308	0.636364	688
Dcaf5	chr12:80404555-80404698	123	46	169	0.727811	463
Dcaf6	chr1:165420111-165420224	88	100	188	0.468085	302
Dcaf7	chr11:106054683-106059323	211	195	406	0.519704	1032
Dcaf8	chr1:172194556-172196393	226	178	404	0.559406	1070
Dcakd	chr11:103017050-103017147	148	146	294	0.503401	716
Dcbld1	chr10:52319476-52321377	126	112	238	0.529412	485
Dcbld2	chr16:58465323-58469745	264	178	442	0.597285	485
Dck	chr5:88781220-88783277	148	185	333	0.444444	408
Dclk2	chr3:86919750-86920884	141	115	256	0.550781	674
Dclre1a	chr19:56544015-56545646	36	23	59	0.610169	229
Dclre1b	chr3:103808900-103809387	38	40	78	0.487179	150
Dclre1c	chr2:3452848-3455354	19	104	123	0.154472	247
Dcp1a	chr14:30523226-30527056	51	73	124	0.41129	436
Dcp1b	chr6:119214770-119215606	12	13	25	0.48	78
Dcp2	chr18:44417566-44424969	242	643	885	0.273446	1392
Dcps	chr9:35171077-35171251	73	112	185	0.394595	603
Dctd	chr8:48140343-48141667	174	104	278	0.625899	606
Dctn1	chr6:83198582-83198661	125	100	225	0.555556	1099
Dctn2	chr10:127281401-127281959	138	131	269	0.513011	1533
Dctn3	chr4:41717357-41717440	38	36	74	0.513514	384
Dctn4	chr18:60556228-60558762	72	99	171	0.421053	699
Dctn5	chr7:122148057-122149044	161	164	325	0.495385	409
Dctn6	chr8:34097189-34097294	116	128	244	0.47541	227
Dctpp1	chr7:127260523-127260667	134	170	304	0.440789	904
Dcun1d1	chr3:35919001-35919169	26	26	52	0.5	383
Dcun1d2	chr8:13280909-13281125	21	13	34	0.617647	147
Dcun1d3	chr7:119853163-119858056	7	4	11	0.636364	271
Dcun1d4	chr5:73557632-73560794	39	31	70	0.557143	376
Dcun1d5	chr9:7184566-7184882	10	7	17	0.588235	490
Dcxr	chr11:120726411-120726565	24	16	40	0.6	174
Dda1	chr8:71474488-71476097	44	62	106	0.415094	406
Ddah1	chr3:145891442-145894277	164	153	317	0.51735	430
Ddah2	chr17:35061791-35062099	22	23	45	0.488889	392
Ddb1	chr19:10629079-10629821	825	867	1692	0.487589	10391
Ddb2	chr2:91236690-91237066	10	7	17	0.588235	162
Ddc	chr11:11876245-11876358	26	14	40	0.65	228
Ddhd1	chr14:45620712-45620840	13	15	28	0.464286	198
Ddhd2	chr8:25736007-25736090	74	88	162	0.45679	413
Ddi2	chr4:141723057-141723419	125	140	265	0.471698	273
Ddias	chr7:92874141-92874232	108	171	279	0.387097	498
Ddit4	chr10:59951317-59951572	25	29	54	0.462963	220
Ddit4l	chr3:137625966-137628332	37	30	67	0.552239	203
Ddost	chr4:138309350-138309453	45	55	100	0.45	1667
Ddr1	chr17:35681567-35682518	4	6	10	0.4	109
Ddrgk1	chr2:130655186-130655242	12	15	27	0.444444	216
Ddt	chr10:75772738-75772913	152	212	364	0.417582	380
Ddx1	chr12:13229093-13229144	249	270	519	0.479769	2161
Ddx10	chr9:53238048-53238178	484	279	763	0.634338	1023
Ddx11	chr17:66150803-66152168	75	95	170	0.441176	465
Ddx17	chr15:79546195-79546741	153	187	340	0.45	5618
Ddx18	chr1:121567791-121567980	380	310	690	0.550725	1846
Ddx19a	chr8:110983581-110983673	31	31	62	0.5	523
Ddx19b	chr8:111003186-111008311	30	37	67	0.447761	791
Ddx20	chr3:105687124-105687571	174	208	382	0.455497	1004
Ddx21	chr10:62598232-62598891	1212	1034	2246	0.539626	5146
Ddx23	chr15:98658230-98658435	119	115	234	0.508547	1559
Ddx24	chr12:103423872-103424597	553	212	765	0.722876	2348
Ddx26b	chrX:56501661-56501895	1	11	12	0.0833333	151
Ddx27	chr2:167034639-167034945	282	248	530	0.532075	1203
Ddx31	chr2:28904589-28905575	27	20	47	0.574468	168
Ddx39	chr8:83723125-83723351	267	278	545	0.489908	2220
Ddx39b	chr17:35253473-35253707	116	115	231	0.502165	3487
Ddx3x	chrX:13291163-13291302	318	400	718	0.442897	13518
Ddx4	chr13:112621208-112621360	43	31	74	0.581081	148
Ddx41	chr13:55535730-55535804	192	193	385	0.498701	1171
Ddx42	chr11:106247492-106249140	71	61	132	0.537879	1356
Ddx46	chr13:55678784-55681267	252	268	520	0.484615	1690
Ddx47	chr6:135023279-135023776	163	154	317	0.514196	795
Ddx49	chr8:70302323-70302452	48	33	81	0.592593	691
Ddx5	chr11:106780356-106782256	511	519	1030	0.496117	10513
Ddx50	chr10:62646914-62647201	53	63	116	0.456897	683
Ddx51	chr5:110657581-110660496	58	62	120	0.483333	463
Ddx52	chr11:83961750-83963086	227	190	417	0.544365	1003
Ddx54	chr5:120627060-120628592	256	243	499	0.513026	1802
Ddx55	chr5:124567835-124568127	9	11	20	0.45	217
Ddx56	chr11:6267660-6267729	183	151	334	0.547904	1290
Ddx58	chr4:40223798-40224056	135	266	401	0.336658	699
Ddx59	chr1:136439753-136440220	23	25	48	0.479167	211
Ddx6	chr9:44636489-44640731	214	274	488	0.438525	3243
Deaf1	chr7:141322890-141323019	13	10	23	0.565217	240
Decr1	chr4:15932893-15933095	75	56	131	0.572519	237
Decr2	chr17:26089964-26090164	33	40	73	0.452055	257
Dedd	chr1:171340828-171342501	63	60	123	0.512195	409
Dedd2	chr7:25211149-25211298	14	14	28	0.5	181
Def6	chr17:28228069-28228608	85	67	152	0.559211	294
Def8	chr8:123461464-123463899	217	263	480	0.452083	838
Degs1	chr1:182278976-182279718	43	82	125	0.344	1083
Dek	chr13:47105572-47105737	712	613	1325	0.537358	3168
Dennd1b	chr1:139169756-139176042	94	55	149	0.630872	578
Dennd2a	chr6:39522656-39523759	164	86	250	0.656	369
Dennd2c	chr3:103167771-103169733	434	353	787	0.551461	1332
Dennd4b	chr3:90279160-90279286	4	7	11	0.363636	145
Dennd4c	chr4:86848770-86850602	69	56	125	0.552	546
Dennd5a	chr7:109926827-109927014	26	22	48	0.541667	553
Dennd6a	chr14:26629428-26634322	59	67	126	0.468254	477
Denr	chr5:123927250-123928832	12	22	34	0.352941	950
Depdc1a	chr3:159528999-159529955	10	14	24	0.416667	186
Depdc1b	chr13:108388541-108389557	37	73	110	0.336364	198
Depdc5	chr5:32990939-32994233	53	43	96	0.552083	483
Depdc7	chr2:104724570-104724781	27	45	72	0.375	215
Deptor	chr15:55252007-55259273	168	175	343	0.489796	542
Dera	chr6:137837116-137837872	21	18	39	0.538462	481
Derl1	chr15:57892143-57892418	231	225	456	0.506579	689
Derl2	chr11:71019391-71019841	15	13	28	0.535714	330
Derl3	chr10:75895247-75895941	11	8	19	0.578947	62
Desi1	chr15:82015878-82016140	74	74	148	0.5	297
Desi2	chr1:178249235-178252597	27	29	56	0.482143	340
Det1	chr7:78843172-78844264	13	10	23	0.565217	107
Dffa	chr4:149119079-149120653	51	52	103	0.495146	232
Dffb	chr4:153969941-153970111	17	12	29	0.586207	123
Dfna5	chr6:50245930-50246122	25	1	26	0.961538	70
Dgcr14	chr16:17906271-17906373	62	49	111	0.558559	302
Dgcr2	chr16:17859404-17859526	205	162	367	0.558583	691
Dgcr6	chr16:18070878-18071632	41	38	79	0.518987	181
Dgcr8	chr16:18280220-18280502	48	52	100	0.48	900
Dgka	chr10:128734088-128734137	37	39	76	0.486842	275
Dgkd	chr1:87942383-87944489	54	56	110	0.490909	674
Dgke	chr11:89059931-89060748	166	115	281	0.590747	478
Dgkq	chr5:108660443-108660769	19	25	44	0.431818	275
Dguok	chr6:83496686-83496798	15	16	31	0.483871	102
Dhcr24	chr4:106586612-106589113	409	425	834	0.490408	1913
Dhcr7	chr7:143847053-143848410	34	49	83	0.409639	330
Dhdds	chr4:133982800-133982914	9	14	23	0.391304	176
Dhdh	chr7:45486741-45486904	14	10	24	0.583333	165
Dhfr	chr13:92384725-92389053	181	146	327	0.553517	880
Dhodh	chr8:109606208-109606420	118	135	253	0.466403	440
Dhps	chr8:85074393-85074496	39	40	79	0.493671	325
Dhrs1	chr14:55741183-55741315	5	8	13	0.384615	210
Dhrs11	chr11:84828751-84829003	83	65	148	0.560811	150
Dhrs13	chr11:78036862-78037864	22	23	45	0.488889	75
Dhrs3	chr4:144927135-144927645	11	1	12	0.916667	94
Dhrs4	chr14:55489819-55490340	31	23	54	0.574074	113
Dhrs7b	chr11:60857718-60858423	34	47	81	0.419753	254
Dhtkd1	chr2:5942515-5942792	39	48	87	0.448276	244
Dhx15	chr5:52190280-52190546	76	69	145	0.524138	3001
Dhx29	chr13:112964447-112964740	135	185	320	0.421875	660
Dhx30	chr9:110100816-110101087	75	75	150	0.5	1108
Dhx32	chr7:133759400-133759913	59	57	116	0.508621	688
Dhx33	chr11:71004117-71004432	123	186	309	0.398058	516
Dhx34	chr7:16215224-16215478	20	14	34	0.588235	149
Dhx35	chr2:158857080-158858220	80	116	196	0.408163	360
Dhx36	chr3:62484955-62485019	9	12	21	0.428571	1067
Dhx37	chr5:125433935-125434048	108	154	262	0.412214	631
Dhx38	chr8:109562444-109562783	246	208	454	0.54185	796
Dhx40	chr11:86793162-86793261	51	69	120	0.425	499
Dhx57	chr17:80281196-80281428	29	21	50	0.58	391
Dhx8	chr11:101766640-101767357	219	225	444	0.493243	1162
Dhx9	chr1:153487533-153487660	213	257	470	0.453191	6663
Diablo	chr5:123520041-123520172	101	102	203	0.497537	678
Diap1	chr18:37900645-37900784	46	24	70	0.657143	872
Diap2	chrX:130460871-130465833	6	14	20	0.3	671
Diap3	chr14:86984782-86984898	24	22	46	0.521739	445
Dicer1	chr12:104730133-104730263	152	113	265	0.573585	1076
Dido1	chr2:180684964-180685176	274	291	565	0.484956	2948
Diexf	chr1:193129491-193129530	15	8	23	0.652174	299
Dimt1	chr13:106958655-106960224	92	74	166	0.554217	595
Dio3	chr12:110279230-110281097	53	6	59	0.898305	905
Dio3os	chr12:110277551-110277749	33	6	39	0.846154	86
Dip2b	chr15:100215178-100219473	29	46	75	0.386667	436
Dirc2	chr16:35735386-35735651	34	57	91	0.373626	164
Dis3	chr14:99099446-99099770	207	232	439	0.471526	1080
Dis3l	chr9:64330787-64330915	36	46	82	0.439024	233
Dis3l2	chr1:86854360-86854460	6	6	12	0.5	265
Dkc1	chrX:75108696-75109776	390	443	833	0.468187	4932
Dlat	chr9:50659191-50659780	75	46	121	0.619835	754
Dlc1	chr8:36599369-36599440	272	220	492	0.552846	1061
Dld	chr12:31349597-31349675	274	231	505	0.542574	1108
Dlg1	chr16:31871675-31873356	48	43	91	0.527473	1059
Dlg3	chrX:100816219-100818410	0	20	20	0	211
Dlg5	chr14:24177728-24177987	119	126	245	0.485714	809
Dlgap3	chr4:127236150-127237022	20	19	39	0.512821	467
Dlgap5	chr14:47416336-47416571	359	231	590	0.608475	1210
Dlst	chr12:85132619-85134091	517	200	717	0.72106	2349
Dmc1	chr15:79585098-79585171	18	12	30	0.6	157
Dmd	chrX:85202471-85205050	9	30	39	0.230769	719
Dmrt1	chr19:25603187-25604328	24	7	31	0.774194	100
Dmtf1	chr5:9151798-9151918	158	192	350	0.451429	830
Dmwd	chr7:19080042-19081301	26	30	56	0.464286	437
Dmxl1	chr18:49962173-49965473	77	77	154	0.5	1103
Dmxl2	chr9:54426382-54426505	7	3	10	0.7	336
Dna2	chr10:62973251-62974188	334	196	530	0.630189	608
Dnaaf1	chr8:119597571-119598454	7	6	13	0.538462	45
Dnaaf2	chr12:69196492-69198429	34	27	61	0.557377	218
Dnah11	chr12:117877982-117878623	26	5	31	0.83871	107
