gene	coord	190plus2_CAST	190plus2_129S1	190plus2_total	190plus2_CAST/all	190plus2_htseqCount
Dcps	chr9:35171077-35171251	25	53	78	0.320513	197
Dctd	chr8:48140343-48141667	84	44	128	0.65625	287
Dctn1	chr6:83198582-83198661	114	78	192	0.59375	764
Dctn2	chr10:127281401-127281959	182	153	335	0.543284	1293
Dctn3	chr4:41717357-41717440	21	28	49	0.428571	161
Dctn4	chr18:60556228-60558762	17	32	49	0.346939	191
Dctn5	chr7:122148057-122149044	94	79	173	0.543353	158
Dctn6	chr8:34097189-34097294	60	51	111	0.540541	90
Dctpp1	chr7:127260523-127260667	38	48	86	0.44186	202
Dcun1d1	chr3:35919001-35919169	9	9	18	0.5	101
Dcun1d3	chr7:119853163-119858056	4	7	11	0.363636	101
Dcun1d4	chr5:73557632-73560794	17	16	33	0.515152	138
Dcxr	chr11:120726411-120726565	18	13	31	0.580645	150
Dda1	chr8:71474488-71476097	63	45	108	0.583333	281
Ddah1	chr3:145891442-145894277	76	92	168	0.452381	228
Ddah2	chr17:35061791-35062099	33	42	75	0.44	465
Ddb1	chr19:10629079-10629821	378	393	771	0.490272	4288
Ddb2	chr2:91236690-91237066	12	9	21	0.571429	137
Ddhd1	chr14:45602639-45602891	24	22	46	0.521739	171
Ddhd2	chr8:25725324-25727363	57	56	113	0.504425	204
Ddi2	chr4:141683563-141685631	60	53	113	0.530973	56
Ddias	chr7:92857527-92860312	64	67	131	0.48855	185
Ddit4	chr10:59951317-59951572	50	50	100	0.5	401
Ddit4l	chr3:137625966-137628332	17	19	36	0.472222	118
Ddost	chr4:138309350-138309453	26	24	50	0.52	1042
Ddrgk1	chr2:130655186-130655242	6	4	10	0.6	134
Ddt	chr10:75772738-75772913	125	193	318	0.393082	283
Ddx1	chr12:13229093-13229144	253	135	388	0.652062	1098
Ddx10	chr9:53233828-53234017	123	92	215	0.572093	241
Ddx11	chr17:66150803-66152168	70	78	148	0.472973	271
Ddx17	chr15:79546195-79546741	92	99	191	0.481675	1919
Ddx18	chr1:121565881-121566168	90	111	201	0.447761	432
Ddx19a	chr8:110983581-110983673	35	20	55	0.636364	323
Ddx19b	chr8:111003186-111008311	23	22	45	0.511111	484
Ddx20	chr3:105680981-105681063	56	62	118	0.474576	224
Ddx21	chr10:62598232-62598891	377	338	715	0.527273	1249
Ddx23	chr15:98658230-98658435	53	45	98	0.540816	642
Ddx24	chr12:103423872-103424597	312	144	456	0.684211	985
Ddx26b	chrX:56506880-56507843	12	16	28	0.428571	123
Ddx27	chr2:167034639-167034945	182	129	311	0.585209	656
Ddx39	chr8:83723125-83723351	201	121	322	0.624224	993
Ddx39b	chr17:35253473-35253707	100	97	197	0.507614	1654
Ddx3x	chrX:13291163-13291302	44	54	98	0.44898	2356
Ddx41	chr13:55535730-55535804	96	93	189	0.507937	512
Ddx42	chr11:106247492-106249140	27	31	58	0.465517	460
Ddx46	chr13:55678784-55681267	104	154	258	0.403101	588
Ddx47	chr6:135023279-135023776	67	75	142	0.471831	255
Ddx49	chr8:70302323-70302452	57	33	90	0.633333	528
Ddx5	chr11:106780356-106782256	246	243	489	0.503067	3771
Ddx50	chr10:62646914-62647201	26	21	47	0.553191	234
Ddx51	chr5:110657581-110660496	15	22	37	0.405405	131
Ddx52	chr11:83961750-83963086	58	53	111	0.522523	194
Ddx54	chr5:120627060-120628592	148	161	309	0.478964	1085
Ddx55	chr5:124567835-124568127	6	3	9	0.666667	93
Ddx56	chr11:6266811-6266971	79	60	139	0.568345	585
Ddx58	chr4:40203777-40206106	8	27	35	0.228571	90
Ddx59	chr1:136433713-136433865	8	6	14	0.571429	106
Ddx6	chr9:44636489-44640731	56	63	119	0.470588	764
Deaf1	chr7:141322890-141323019	9	11	20	0.45	259
Decr1	chr4:15932893-15933095	39	39	78	0.5	118
Decr2	chr17:26083845-26083938	19	23	42	0.452381	160
Dedd	chr1:171340828-171342501	33	24	57	0.578947	204
Dedd2	chr7:25211149-25211298	9	17	26	0.346154	119
Def6	chr17:28228069-28228608	99	68	167	0.592814	306
Def8	chr8:123461464-123463899	210	116	326	0.644172	429
Degs1	chr1:182278976-182279718	24	37	61	0.393443	354
Degs2	chr12:108686792-108689087	11	4	15	0.733333	129
Dek	chr13:47105572-47105737	237	195	432	0.548611	860
Dennd1b	chr1:139169756-139176042	12	5	17	0.705882	183
Dennd2a	chr6:39522656-39523759	158	91	249	0.634538	255
Dennd2c	chr3:103167771-103169733	206	163	369	0.558266	535
Dennd4b	chr3:90279777-90280665	16	25	41	0.390244	122
Dennd4c	chr4:86848770-86850602	11	11	22	0.5	174
Dennd5a	chr7:109926827-109927014	17	17	34	0.5	310
Dennd6a	chr14:26629428-26634322	26	38	64	0.40625	227
Depdc1b	chr13:108388541-108389557	19	51	70	0.271429	103
Depdc5	chr5:32990939-32994233	59	34	93	0.634409	341
Depdc7	chr2:104724570-104724781	16	24	40	0.4	64
Deptor	chr15:55252007-55259273	77	46	123	0.626016	244
Dera	chr6:137837116-137837872	4	13	17	0.235294	186
Derl1	chr15:57892143-57892418	139	108	247	0.562753	276
Derl2	chr11:71007440-71010426	4	9	13	0.307692	125
Desi1	chr15:82015878-82016140	36	46	82	0.439024	184
Desi2	chr1:178249235-178252597	8	13	21	0.380952	191
Dffa	chr4:149119079-149120653	22	26	48	0.458333	105
Dffb	chr4:153969941-153970111	3	7	10	0.3	95
Dgcr14	chr16:17906271-17906373	35	28	63	0.555556	172
Dgcr2	chr16:17858360-17858579	84	69	153	0.54902	287
Dgcr6	chr16:18070878-18071632	14	19	33	0.424242	81
Dgcr8	chr16:18280220-18280502	33	31	64	0.515625	322
Dgka	chr10:128734088-128734137	42	36	78	0.538462	261
Dgkd	chr1:87942383-87944489	30	43	73	0.410959	367
Dgke	chr11:89037582-89040911	39	18	57	0.684211	195
Dgkq	chr5:108649587-108649733	31	28	59	0.525424	148
Dguok	chr6:83496686-83496798	24	24	48	0.5	114
Dhcr24	chr4:106586612-106589113	217	208	425	0.510588	881
Dhcr7	chr7:143847053-143848410	54	54	108	0.5	315
Dhdds	chr4:133992464-133992580	12	15	27	0.444444	108
Dhdh	chr7:45473563-45475375	41	51	92	0.445652	140
Dhfr	chr13:92384725-92389053	51	37	88	0.579545	193
Dhodh	chr8:109606208-109606420	145	111	256	0.566406	371
Dhps	chr8:85074393-85074496	41	20	61	0.672131	239
Dhrs1	chr14:55741183-55741315	5	3	8	0.625	92
Dhrs11	chr11:84828751-84829003	80	64	144	0.555556	123
Dhrs3	chr4:144927135-144927645	12	9	21	0.571429	97
Dhrs4	chr14:55489819-55490340	7	3	10	0.7	49
Dhrs7	chr12:72659344-72659496	15	0	15	1	53
Dhrs7b	chr11:60857718-60858423	18	12	30	0.6	91
Dhtkd1	chr2:5921665-5921836	5	11	16	0.3125	97
Dhx15	chr5:52190280-52190546	24	29	53	0.45283	882
Dhx29	chr13:112964447-112964740	20	54	74	0.27027	212
Dhx30	chr9:110087430-110088266	54	57	111	0.486486	616
Dhx32	chr7:133737189-133737434	22	37	59	0.372881	323
Dhx33	chr11:70984091-70987427	32	15	47	0.680851	135
Dhx34	chr7:16217988-16219184	35	34	69	0.507246	163
Dhx35	chr2:158857080-158858220	94	108	202	0.465347	268
Dhx37	chr5:125429705-125430044	42	47	89	0.47191	239
Dhx38	chr8:109562444-109562783	276	127	403	0.684864	496
Dhx40	chr11:86789486-86789572	25	35	60	0.416667	205
Dhx57	chr17:80251232-80251508	11	10	21	0.52381	202
Dhx8	chr11:101766640-101767357	143	134	277	0.516245	445
Dhx9	chr1:153487533-153487660	53	64	117	0.452991	1628
Diablo	chr5:123520041-123520172	31	32	63	0.492063	191
Diap1	chr18:37900645-37900784	13	13	26	0.5	360
Diap2	chrX:130460871-130465833	13	16	29	0.448276	339
Diap3	chr14:86984782-86984898	4	13	17	0.235294	185
Dicer1	chr12:104721971-104722443	67	83	150	0.446667	449
Dido1	chr2:180680954-180684028	48	42	90	0.533333	539
Dimt1	chr13:106957094-106957200	26	20	46	0.565217	145
Dip2a	chr10:76263049-76264873	9	3	12	0.75	138
Dip2b	chr15:100215178-100219473	25	31	56	0.446429	198
Dirc2	chr16:35735386-35735651	19	22	41	0.463415	77
Dis3	chr14:99095173-99095340	50	68	118	0.423729	278
Dis3l	chr9:64314553-64314800	13	22	35	0.371429	136
Dkc1	chrX:75108696-75109776	404	251	655	0.616794	2231
Dlat	chr9:50659191-50659780	57	32	89	0.640449	363
Dlc1	chr8:36593377-36593458	174	199	373	0.466488	470
Dld	chr12:31349597-31349675	205	68	273	0.750916	487
Dlg1	chr16:31871675-31873356	10	23	33	0.30303	411
Dlg3	chrX:100816219-100818410	4	31	35	0.114286	166
Dlg5	chr14:24157735-24158754	96	97	193	0.497409	459
Dlgap3	chr4:127236150-127237022	21	24	45	0.466667	378
Dlgap5	chr14:47416336-47416571	253	148	401	0.630923	640
Dlst	chr12:85132619-85134091	231	115	346	0.66763	970
Dmc1	chr15:79585098-79585171	22	20	42	0.52381	152
Dmd	chrX:85202471-85205050	6	10	16	0.375	276
Dmpk	chr7:19092950-19093820	18	19	37	0.486486	68
Dmrt1	chr19:25603187-25604328	144	38	182	0.791209	228
Dmtf1	chr5:9151798-9151918	75	76	151	0.496689	363
Dmwd	chr7:19080042-19081301	21	22	43	0.488372	302
Dmxl1	chr18:49962173-49965473	11	11	22	0.5	178
Dna2	chr10:62973251-62974188	122	78	200	0.61	173
Dnaaf1	chr8:119597571-119598454	6	7	13	0.461538	42
Dnaaf2	chr12:69196492-69198429	28	8	36	0.777778	171
Dnah11	chr12:117877982-117878623	9	5	14	0.642857	49
Dnaja1	chr4:40732728-40737151	107	56	163	0.656442	878
Dnaja2	chr8:85553187-85553410	143	55	198	0.722222	1090
Dnaja3	chr16:4706568-4707693	29	40	69	0.42029	450
Dnajb1	chr8:83610589-83611903	24	27	51	0.470588	244
Dnajb11	chr16:22871671-22872465	78	75	153	0.509804	365
Dnajb12	chr10:59897491-59898016	24	25	49	0.489796	108
Dnajb2	chr1:75243458-75245692	10	12	22	0.454545	92
Dnajb4	chr3:152183871-152185380	4	7	11	0.363636	58
Dnajb5	chr4:42957318-42958732	38	7	45	0.844444	92
Dnajb6	chr5:29757548-29757968	5	8	13	0.384615	1241
Dnajc1	chr2:18219451-18219899	17	13	30	0.566667	152
Dnajc10	chr2:80352859-80354055	33	45	78	0.423077	257
Dnajc11	chr4:151980703-151981959	83	80	163	0.509202	569
Dnajc13	chr9:104180069-104180248	31	36	67	0.462687	513
Dnajc14	chr10:128817201-128819446	19	24	43	0.44186	243
Dnajc16	chr4:141761998-141763894	16	7	23	0.695652	119
Dnajc18	chr18:35700804-35700990	13	21	34	0.382353	105
Dnajc19	chr3:34081186-34081354	31	35	66	0.469697	187
Dnajc2	chr5:21781321-21781396	118	111	229	0.515284	546
Dnajc21	chr15:10461876-10461998	90	115	205	0.439024	513
Dnajc22	chr15:99104316-99104707	6	6	12	0.5	40
Dnajc27	chr12:4106802-4110612	26	13	39	0.666667	89
Dnajc4	chr19:6989681-6989865	10	5	15	0.666667	56
Dnajc5	chr2:181549273-181552880	105	136	241	0.435685	314
Dnajc7	chr11:100599185-100599309	49	103	152	0.322368	961
Dnajc8	chr4:132553017-132553742	40	56	96	0.416667	837
Dnajc9	chr14:20387957-20388211	43	51	94	0.457447	317
Dnal1	chr12:84138354-84143510	5	8	13	0.384615	80
Dnal4	chr15:79761449-79762525	6	11	17	0.352941	56
Dnase2a	chr8:84910686-84911461	59	38	97	0.608247	491
Dnm1l	chr16:16358764-16359031	59	80	139	0.42446	725
Dnm2	chr9:21507423-21507759	112	123	235	0.476596	685
Dnmbp	chr19:43846819-43848278	15	30	45	0.333333	113
Dnmt1	chr9:20941699-20941806	393	338	731	0.53762	1974
Dnmt3a	chr12:3907606-3914443	129	11	140	0.921429	759
Dnmt3b	chr2:153686258-153687730	217	145	362	0.599448	916
Dnmt3l	chr10:78063187-78063622	63	48	111	0.567568	359
Dnpep	chr1:75316710-75316803	63	42	105	0.6	399
Dnph1	chr17:46498877-46499618	71	73	144	0.493056	199
Dnttip1	chr2:164767863-164768219	15	7	22	0.681818	149
Dnttip2	chr3:122278746-122278884	191	231	422	0.452607	533
Doc2a	chr7:126851891-126852705	15	14	29	0.517241	197
Dock1	chr7:135167100-135167253	4	4	8	0.5	235
Dock5	chr14:67773052-67773193	15	19	34	0.441176	211
Dock6	chr9:21845761-21845829	480	450	930	0.516129	1227
Dock7	chr4:98945128-98945364	8	12	20	0.4	165
Dohh	chr10:81387240-81387480	62	60	122	0.508197	314
Dolpp1	chr2:30399142-30400529	8	7	15	0.533333	182
Donson	chr16:91684302-91684480	7	26	33	0.212121	65
Dopey1	chr9:86554016-86555806	13	11	24	0.541667	140
Dopey2	chr16:93810096-93810588	40	42	82	0.487805	237
Dos	chr10:80130434-80132251	8	13	21	0.380952	138
Dot1l	chr10:80790611-80791561	44	71	115	0.382609	425
Dpagt1	chr9:44333057-44333600	12	20	32	0.375	99
Dpcd	chr19:45577471-45578287	30	24	54	0.555556	99
Dpf1	chr7:29316481-29317586	11	11	22	0.5	95
Dpf2	chr19:5906524-5906631	77	104	181	0.425414	612
Dph1	chr11:75190399-75190483	32	40	72	0.444444	87
Dph2	chr4:117891710-117892003	28	44	72	0.388889	110
Dph5	chr3:115928509-115929323	27	15	42	0.642857	72
Dph6	chr2:114516418-114518292	18	14	32	0.5625	89
Dph7	chr2:24971523-24973471	37	39	76	0.486842	90
Dpm1	chr2:168230193-168230379	9	2	11	0.818182	179
Dpp3	chr19:4923067-4923204	179	235	414	0.432367	708
Dpp4	chr2:62362662-62362706	43	6	49	0.877551	185
Dpp7	chr2:25355814-25355953	98	49	147	0.666667	370
Dpp8	chr9:65080731-65082651	13	16	29	0.448276	144
Dpp9	chr17:56205697-56205870	17	26	43	0.395349	263
Dppa2	chr16:48318633-48319513	66	158	224	0.294643	496
Dppa4	chr16:48293699-48294292	110	115	225	0.488889	507
Dppa5a	chr9:78367985-78368199	380	571	951	0.399579	9280
Dpy19l1	chr9:24453806-24453897	35	60	95	0.368421	163
Dpy30	chr17:74299474-74299824	60	78	138	0.434783	333
Dpys	chr15:39784569-39784714	2	17	19	0.105263	35
Dr1	chr5:108278519-108280521	7	22	29	0.241379	188
Drap1	chr19:5424673-5424979	125	131	256	0.488281	411
Drg1	chr11:3262489-3262664	99	103	202	0.490099	516
Drg2	chr11:60468064-60468705	72	81	153	0.470588	373
Drosha	chr15:12934992-12935291	169	171	340	0.497059	969
Dscc1	chr15:55088955-55089123	36	25	61	0.590164	57
Dscr3	chr16:94502082-94502232	75	75	150	0.5	222
Dse	chr10:34159969-34160208	54	77	131	0.412214	224
Dsg2	chr18:20601313-20604526	30	152	182	0.164835	353
Dsn1	chr2:157005168-157005491	17	11	28	0.607143	125
Dsp	chr13:38194696-38198577	8	52	60	0.133333	209
Dst	chr1:34307330-34308662	219	310	529	0.413989	1292
Dstn	chr2:143942127-143943324	200	212	412	0.485437	845
Dtd2	chr12:52006375-52006501	42	33	75	0.56	111
Dtl	chr1:191537365-191539341	82	121	203	0.403941	413
Dtnb	chr12:3779619-3779654	64	25	89	0.719101	427
Dtwd1	chr2:126159770-126160028	6	6	12	0.5	43
Dtwd2	chr18:49755321-49755601	7	6	13	0.538462	83
Dtx1	chr5:120682304-120682465	4	37	41	0.097561	134
Dtx2	chr5:136032260-136032881	11	6	17	0.647059	101
Dtx3	chr10:127192609-127193357	44	62	106	0.415094	360
Dtymk	chr1:93801698-93801934	183	194	377	0.485411	625
Dus1l	chr11:120791855-120791943	17	22	39	0.435897	345
Dus2	chr8:106053292-106053840	10	4	14	0.714286	218
Dus3l	chr17:56769534-56769662	64	36	100	0.64	411
Dus4l	chr12:31640055-31640944	19	6	25	0.76	66
Dusp1	chr17:26506985-26507204	22	19	41	0.536585	151
Dusp11	chr6:85953371-85953494	13	10	23	0.565217	227
Dusp12	chr1:170885067-170885540	58	48	106	0.54717	151
Dusp16	chr6:134715468-134719051	18	19	37	0.486486	161
Dusp27	chr1:166110052-166110283	55	88	143	0.384615	217
Dusp6	chr10:99265992-99267489	19	14	33	0.575758	190
Dusp9	chrX:73642084-73643514	65	136	201	0.323383	1196
Dut	chr2:125257357-125259049	166	153	319	0.520376	1106
Dvl1	chr4:155857993-155859303	56	81	137	0.408759	284
Dvl2	chr11:70009144-70010109	116	115	231	0.502165	541
Dvl3	chr16:20531080-20532187	8	2	10	0.8	138
Dxo	chr17:34837901-34838136	6	11	17	0.352941	160
Dym	chr18:75286620-75286966	45	36	81	0.555556	216
Dync1h1	chr12:110666563-110666944	968	499	1467	0.65985	4391
Dync1i2	chr2:71262648-71263302	17	22	39	0.435897	336
Dync1li1	chr9:114723253-114723777	87	99	186	0.467742	408
Dync1li2	chr8:104425439-104425498	252	148	400	0.63	481
Dynll1	chr5:115297110-115298833	187	88	275	0.68	1080
Dynll2	chr11:87979525-87981570	115	156	271	0.424354	1064
Dynlrb1	chr2:155236533-155236940	7	4	11	0.636364	158
Dynlt1b	chr17:6430112-6430238	0	12	12	0	289
Dyrk1a	chr16:94691581-94695519	25	38	63	0.396825	331
Dyrk3	chr1:131136260-131136371	88	82	170	0.517647	277
Dzip1	chr14:118909434-118909571	32	47	79	0.405063	153
Dzip3	chr16:48942076-48942203	17	15	32	0.53125	198
E030030I06Rik	chr10:22148489-22149270	22	5	27	0.814815	50
E130012A19Rik	chr11:97627387-97629716	508	287	795	0.638994	1814
E130218I03Rik	chr4:134245293-134245873	11	6	17	0.647059	104
E130308A19Rik	chr4:59752233-59754303	8	5	13	0.615385	68
E130309D02Rik	chr5:143307616-143308140	23	18	41	0.560976	122
E230016K23Rik	chr11:83622538-83623693	12	1	13	0.923077	12
E2f1	chr2:154564418-154564508	51	52	103	0.495146	368
E2f2	chr4:136192757-136196056	89	90	179	0.497207	340
E2f3	chr13:29918576-29918795	4	9	13	0.307692	182
E2f4	chr8:105304573-105305370	263	116	379	0.693931	1094
E2f5	chr3:14605608-14606309	24	29	53	0.45283	114
E2f6	chr12:16825365-16826752	27	25	52	0.519231	150
E2f8	chr7:48871813-48871900	9	1	10	0.9	89
E330020D12Rik	chr1:153404186-153406601	6	4	10	0.6	87
E430025E21Rik	chr15:59369880-59370185	55	57	112	0.491071	496
E4f1	chr17:24447298-24447491	10	12	22	0.454545	179
Eaf1	chr14:31506571-31509858	28	37	65	0.430769	278
Eaf2	chr16:36792884-36793926	0	14	14	0	19
Eapp	chr12:54673467-54673850	20	7	27	0.740741	184
Ebna1bp2	chr4:118625820-118627776	103	83	186	0.553763	463
Ebp	chrX:8190079-8190436	87	91	178	0.488764	356
Ebpl	chr14:61339763-61341404	13	26	39	0.333333	58
Ecd	chr14:20338409-20338496	145	125	270	0.537037	324
Ece1	chr4:137962730-137965229	10	5	15	0.666667	72
Ece2	chr16:20645060-20645915	11	15	26	0.423077	122
Ech1	chr7:28832004-28832239	29	22	51	0.568627	253
Echdc2	chr4:108178907-108179308	1300	153	1453	0.894701	1263
Echs1	chr7:140112936-140113133	603	406	1009	0.597621	823
Eci1	chr17:24438949-24439316	27	21	48	0.5625	111
Eci2	chr13:34990181-34990369	10	16	26	0.384615	108
Ecsit	chr9:22084023-22084208	46	38	84	0.547619	220
Eda2r	chrX:97333841-97337450	6	5	11	0.545455	173
Edc3	chr9:57748161-57750162	14	11	25	0.56	223
Edc4	chr8:105887118-105887213	4	4	8	0.5	909
Edem1	chr6:108855467-108859356	49	32	81	0.604938	220
Edem2	chr2:155701673-155702592	26	18	44	0.590909	249
Edem3	chr1:151818310-151822328	5	6	11	0.454545	92
Edf1	chr2:25557900-25558029	66	59	125	0.528	427
Edrf1	chr7:133671366-133673017	11	23	34	0.323529	156
Eea1	chr10:96042082-96045518	7	5	12	0.583333	85
Eed	chr7:89980412-89980976	56	85	141	0.397163	763
Eef1a1	chr9:78481639-78481724	701	2660	3361	0.208569	59347
Eef1b2	chr1:63179458-63180486	651	597	1248	0.521635	6820
Eef1d	chr15:75896640-75896740	399	379	778	0.512853	1424
Eef1e1	chr13:38656040-38656240	26	23	49	0.530612	194
Eef1g	chr19:8977944-8978180	809	896	1705	0.474487	11320
Eef2	chr10:81181228-81181410	4262	4170	8432	0.505455	22804
Eef2k	chr7:120899368-120899546	13	9	22	0.590909	115
Eefsec	chr6:88446206-88446539	20	21	41	0.487805	174
Efcab14	chr4:115775061-115777327	14	17	31	0.451613	116
Efhd2	chr4:141861805-141861952	39	25	64	0.609375	216
Efr3a	chr15:65871153-65873812	40	41	81	0.493827	227
Eftud1	chr7:82777491-82777852	16	25	41	0.390244	127
Eftud2	chr11:102869095-102869170	279	249	528	0.528409	1339
Egfl7	chr2:26592418-26592682	43	52	95	0.452632	143
Egln1	chr8:124915661-124915780	70	6	76	0.921053	243
Egln2	chr7:27164620-27165728	45	48	93	0.483871	309
Ehd1	chr19:6298074-6300096	177	187	364	0.486264	772
Ehd4	chr2:120089487-120091684	15	14	29	0.517241	162
Ehmt1	chr2:24884146-24884702	64	67	131	0.48855	460
Ehmt2	chr17:34912634-34912809	108	94	202	0.534653	1471
Ei24	chr9:36797213-36797393	202	208	410	0.492683	923
Eid1	chr2:125673100-125675642	20	29	49	0.408163	141
Eid2	chr7:28267881-28269168	6	9	15	0.4	80
Eif1	chr11:100321317-100322096	127	190	317	0.400631	2442
Eif1a	chr18:46607504-46610225	241	250	491	0.490835	833
Eif1ad	chr19:5369926-5371511	63	71	134	0.470149	339
Eif1ax	chrX:159372195-159372415	78	0	78	1	250
Eif1b	chr9:120494535-120494636	7	11	18	0.388889	92
Eif2a	chr3:58548393-58548964	18	21	39	0.461538	365
Eif2ak1	chr5:143901785-143902717	46	32	78	0.589744	159
Eif2ak3	chr6:70904088-70905240	20	27	47	0.425532	118
Eif2ak4	chr2:118462224-118462358	9	7	16	0.5625	206
Eif2b1	chr5:124579001-124579057	48	50	98	0.489796	228
Eif2b2	chr12:85226003-85226628	48	30	78	0.615385	389
Eif2b3	chr4:117066374-117066564	9	12	21	0.428571	232
Eif2b4	chr5:31190837-31190951	30	50	80	0.375	222
Eif2b5	chr16:20508961-20509325	55	33	88	0.625	2319
Eif2d	chr1:131160410-131160624	64	104	168	0.380952	497
Eif2s2	chr2:154871410-154872900	31	76	107	0.28972	2389
Eif2s3x	chrX:94209536-94209663	67	69	136	0.492647	2047
Eif3a	chr19:60782168-60782358	159	152	311	0.511254	2472
Eif3b	chr5:140442874-140443358	204	227	431	0.473318	1543
Eif3c	chr7:126566079-126566219	887	771	1658	0.534982	2576
Eif3d	chr15:77970683-77970824	544	461	1005	0.541294	1802
Eif3e	chr15:43278308-43278422	92	98	190	0.484211	943
Eif3f	chr7:108941461-108941942	670	732	1402	0.477889	2132
Eif3g	chr9:20897707-20897766	321	349	670	0.479104	1067
Eif3h	chr15:51865326-51865461	274	220	494	0.554656	1259
Eif3i	chr4:129595264-129595413	86	94	180	0.477778	864
Eif3k	chr7:28980444-28980542	207	258	465	0.445161	968
Eif3l	chr15:79094201-79094400	713	894	1607	0.443684	1581
Eif4a1	chr11:69666936-69667617	567	730	1297	0.437163	7575
Eif4a2	chr16:23112351-23114132	110	125	235	0.468085	3358
Eif4a3	chr11:119299828-119300043	165	226	391	0.421995	767
Eif4b	chr15:102095253-102097173	666	618	1284	0.518692	2748
Eif4e2	chr1:87237846-87240488	105	109	214	0.490654	897
Eif4ebp1	chr8:27275080-27275656	595	642	1237	0.481002	1750
Eif4ebp2	chr10:61452402-61452669	64	77	141	0.453901	537
Eif4ebp3	chr18:36665282-36665455	12	13	25	0.48	68
Eif4enif1	chr11:3242377-3242718	25	37	62	0.403226	371
Eif4g1	chr16:20687150-20687275	375	319	694	0.540346	2868
Eif4g2	chr7:111067985-111072757	84	49	133	0.631579	3297
Eif4h	chr5:134624441-134624500	377	426	803	0.469489	1654
Eif5	chr12:111544529-111546753	168	85	253	0.664032	2242
Eif6	chr2:155826327-155826925	204	307	511	0.399217	647
Elac2	chr11:65000995-65001213	66	82	148	0.445946	304
Elavl1	chr8:4284782-4289924	43	43	86	0.5	663
Elf2	chr3:51252720-51256985	4	10	14	0.285714	228
Elf3	chr1:135257005-135257286	48	32	80	0.6	258
Elf4	chrX:48411049-48415446	11	28	39	0.282051	177
Elk1	chrX:20936232-20936663	8	12	20	0.4	126
Elk3	chr10:93284769-93284977	20	13	33	0.606061	117
Ell	chr8:70591498-70592858	68	34	102	0.666667	223
Ell2	chr13:75770680-75772358	69	31	100	0.69	474
Elmo2	chr2:165296841-165296977	47	41	88	0.534091	242
Elmo3	chr8:105309114-105309218	10	3	13	0.769231	101
Elmod2	chr8:83312632-83316461	7	7	14	0.5	82
Elmsan1	chr12:84159875-84160017	81	54	135	0.6	407
Elovl1	chr4:118430715-118430905	4	8	12	0.333333	127
Elovl5	chr9:77982665-77984519	76	80	156	0.487179	316
Elovl6	chr3:129633060-129638493	345	436	781	0.441741	1095
Elovl7	chr13:108282472-108287107	14	23	37	0.378378	98
Elp2	chr18:24638394-24638830	85	105	190	0.447368	452
Elp3	chr14:65592925-65593112	72	71	143	0.503497	507
Elp4	chr2:105809266-105809454	8	15	23	0.347826	95
Elp5	chr11:69970561-69970742	30	29	59	0.508475	178
Elp6	chr9:110320815-110322102	17	15	32	0.53125	89
Emb	chr13:117273045-117274415	176	100	276	0.637681	304
Emc1	chr4:139375346-139378735	44	53	97	0.453608	210
Emc10	chr7:44496256-44496513	140	162	302	0.463576	463
Emc2	chr15:43511700-43511810	5	12	17	0.294118	188
Emc3	chr6:113517097-113517179	7	5	12	0.583333	135
Emc4	chr2:112367819-112368027	3	5	8	0.375	192
Emc7	chr2:112464737-112464817	10	7	17	0.588235	93
Emc8	chr8:120667757-120668112	106	58	164	0.646341	591
Emd	chrX:74257007-74257893	54	77	131	0.412214	539
Eme1	chr11:94650223-94651023	53	34	87	0.609195	373
Emg1	chr6:124711876-124712178	23	24	47	0.489362	372
Eml2	chr7:19202977-19203072	52	44	96	0.541667	665
Eml4	chr17:83477706-83480359	112	129	241	0.46473	463
Eml5	chr12:98828707-98828795	48	24	72	0.666667	454
Emp1	chr6:135380974-135383173	6	26	32	0.1875	111
Emp2	chr16:10281749-10284615	14	23	37	0.378378	193
Enah	chr1:181919325-181919629	297	329	626	0.474441	1220
Enc1	chr13:97250537-97253040	64	110	174	0.367816	393
Endog	chr2:30172842-30172951	15	8	23	0.652174	132
Endov	chr11:119507202-119511465	11	4	15	0.733333	109
Eng	chr2:32681196-32682669	14	14	28	0.5	317
Engase	chr11:118485124-118485314	3	10	13	0.230769	67
Eno1	chr4:150248486-150248873	2166	2611	4777	0.453423	379
Enoph1	chr5:100067799-100068765	82	83	165	0.49697	305
Ensa	chr3:95628541-95630493	26	12	38	0.684211	283
Enthd2	chr11:120090522-120092012	10	15	25	0.4	173
Entpd6	chr2:150770629-150771674	17	12	29	0.586207	84
Eny2	chr15:44435612-44437685	13	12	25	0.52	120
Ep300	chr15:81648802-81652077	48	39	87	0.551724	480
Ep400	chr5:110685352-110685510	38	53	91	0.417582	625
Epas1	chr17:86830951-86833410	310	72	382	0.811518	640
Epb4.1	chr4:131975538-131975635	15	14	29	0.517241	171
Epb4.1l1	chr2:156539810-156543214	51	51	102	0.5	522
Epb4.1l2	chr10:25522297-25523518	161	134	295	0.545763	737
Epb4.1l4a	chr18:34005985-34006422	75	103	178	0.421348	610
Epb4.1l4b	chr4:57073262-57073371	13	39	52	0.25	95
Epc2	chr2:49549926-49551609	6	6	12	0.5	116
Epcam	chr17:87650428-87651127	250	182	432	0.578704	462
Epdr1	chr13:19594447-19594655	36	42	78	0.461538	111
Epg5	chr18:78032925-78035027	7	8	15	0.466667	127
