gene	coord	109plus1_CAST	109plus1_129S1	109plus1_total	109plus1_CAST/all	109plus1_htseqCount
Ckap5	chr2:91619982-91620665	185	186	371	0.498652	3959
Ckb	chr12:111670873-111671044	615	380	995	0.61809	5745
Cklf	chr8:104261474-104261569	49	21	70	0.7	176
Ckmt1	chr2:121358641-121359001	11	8	19	0.578947	730
Cks1b	chr3:89418155-89418291	242	357	599	0.404007	955
Cks2	chr13:51645232-51645471	151	160	311	0.485531	1506
Clasp1	chr1:118606908-118609462	69	64	133	0.518797	645
Clasp2	chr9:113917995-113919697	181	174	355	0.509859	1005
Clasrp	chr7:19590239-19590335	55	41	96	0.572917	439
Clca2	chr3:144796559-144797822	7	2	9	0.777778	20
Clca4	chr3:144827912-144828136	0	105	105	0	210
Clca6	chr3:144961843-144962020	5	10	15	0.333333	74
Clcc1	chr3:108678540-108678840	35	29	64	0.546875	238
Clcn2	chr16:20712312-20712390	88	101	189	0.465608	757
Clcn3	chr8:60938548-60938647	74	59	133	0.556391	881
Clcn4-2	chr7:7282316-7284274	4	7	11	0.363636	125
Clcn5	chrX:7183791-7183890	7	13	20	0.35	138
Clcn6	chr4:148026533-148026599	45	83	128	0.351562	551
Clcn7	chr17:25160445-25162099	24	15	39	0.615385	739
Cldn12	chr5:5514628-5514976	172	138	310	0.554839	431
Cldn25	chr16:58732839-58734247	98	69	167	0.586826	284
Cldn4	chr5:134945124-134946934	127	150	277	0.458484	878
Clec16a	chr16:10741614-10744878	40	38	78	0.512821	429
Clhc1	chr4:134522954-134523922	141	115	256	0.550781	338
Clic1	chr17:35052781-35052906	75	110	185	0.405405	845
Clic4	chr4:135272518-135272760	720	953	1673	0.430365	1985
Clint1	chr11:45908941-45910625	115	100	215	0.534884	1091
Clip1	chr5:123655894-123656086	9	2	11	0.818182	110
Clip4	chr17:71828507-71828705	12	10	22	0.545455	107
Clk1	chr1:58423920-58424088	48	57	105	0.457143	841
Clk2	chr3:89176394-89177087	43	42	85	0.505882	418
Clk3	chr9:57755252-57755368	18	14	32	0.5625	500
Clk4	chr11:51281277-51281764	16	30	46	0.347826	186
Clmp	chr9:40782307-40784046	19	10	29	0.655172	129
Cln3	chr7:126583303-126583447	69	40	109	0.633028	386
Cln5	chr14:103075828-103077630	120	115	235	0.510638	532
Cln6	chr9:62850617-62852002	25	42	67	0.373134	144
Cln8	chr8:14896531-14901719	74	55	129	0.573643	311
Clns1a	chr7:97718219-97720793	105	106	211	0.49763	1463
Clock	chr5:76209868-76216878	32	42	74	0.432432	460
Clp1	chr2:84727163-84727268	57	59	116	0.491379	576
Clpb	chr7:101787505-101790168	137	167	304	0.450658	1195
Clpp	chr17:56995878-56996371	456	659	1115	0.408969	872
Clptm1	chr7:19631580-19633962	4	5	9	0.444444	989
Clptm1l	chr13:73620033-73620639	106	128	234	0.452991	786
Clpx	chr9:65322544-65322843	77	77	154	0.5	630
Clspn	chr4:126593043-126593903	125	105	230	0.543478	505
Clstn1	chr4:149647373-149648899	331	340	671	0.493294	1454
Clstn3	chr6:124449774-124449931	8	12	20	0.4	417
Clta	chr4:44032401-44032848	532	191	723	0.735823	2421
Cltb	chr13:54611078-54611272	16	27	43	0.372093	547
Cltc	chr11:86757248-86757492	416	383	799	0.520651	8465
Cluap1	chr16:3940768-3941147	27	16	43	0.627907	255
Cluh	chr11:74667317-74667438	204	220	424	0.481132	2832
Clvs1	chr4:9449390-9451691	7	4	11	0.636364	58
Clybl	chr14:122181694-122181781	3	7	10	0.3	232
Cmah	chr13:24469771-24477289	1091	86	1177	0.926933	13517
Cmas	chr6:142775150-142775714	67	78	145	0.462069	550
Cmc1	chr9:118064527-118065348	19	12	31	0.612903	147
Cmc2	chr8:116921351-116921436	230	129	359	0.640669	195
Cmip	chr8:117459329-117461505	78	40	118	0.661017	1070
Cmklr1	chr5:113612355-113614940	74	59	133	0.556391	170
Cmpk1	chr4:114986966-114987228	194	175	369	0.525745	787
Cmss1	chr16:57323464-57323543	47	46	93	0.505376	230
Cmtm3	chr8:104346732-104347672	31	55	86	0.360465	230
Cmtm4	chr8:104357698-104357874	342	229	571	0.598949	1427
Cmtm6	chr9:114746439-114749343	461	299	760	0.606579	1288
Cmtm7	chr9:114781668-114781993	255	323	578	0.441176	590
Cmtr1	chr17:29702154-29703359	56	60	116	0.482759	1003
Cnbp	chr6:87842615-87844156	382	384	766	0.498695	9276
Cndp2	chr18:84685603-84685702	108	155	263	0.410646	1654
Cnep1r1	chr8:88133788-88135197	74	59	133	0.556391	340
Cnih1	chr14:46775568-46776549	26	118	144	0.180556	623
Cnih4	chr1:181166181-181168994	84	70	154	0.545455	465
Cnksr3	chr10:7211632-7212237	19	21	40	0.475	180
Cnn2	chr10:79994351-79995400	32	41	73	0.438356	212
Cnn3	chr3:121457082-121458205	1943	2068	4011	0.484418	7725
Cnnm2	chr19:46877833-46878580	19	14	33	0.575758	359
Cnnm3	chr1:36525166-36528237	153	71	224	0.683036	386
Cnot1	chr8:95807333-95807462	1160	537	1697	0.683559	12292
Cnot10	chr9:114639919-114640200	308	350	658	0.468085	1724
Cnot11	chr1:39545069-39546877	140	134	274	0.510949	708
Cnot2	chr10:116498338-116498458	41	36	77	0.532468	1657
Cnot3	chr7:3658193-3658391	34	47	81	0.419753	1393
Cnot4	chr6:35051062-35051559	19	16	35	0.542857	484
Cnot6	chr11:49689165-49689351	40	51	91	0.43956	1237
Cnot6l	chr5:96131059-96131245	15	21	36	0.416667	367
Cnot7	chr8:40507455-40507648	78	65	143	0.545455	807
Cnot8	chr11:58117439-58118594	57	288	345	0.165217	775
Cnp	chr11:100580347-100581739	35	63	98	0.357143	132
Cnpy2	chr10:128327018-128327187	245	227	472	0.519068	1036
Cnpy3	chr17:46751973-46752212	69	100	169	0.408284	425
Cnpy4	chr5:138192765-138193894	60	40	100	0.6	172
Cnst	chr1:179609786-179610666	6	14	20	0.3	165
Cntrl	chr2:35178397-35178822	111	64	175	0.634286	724
Cntrob	chr11:69322690-69323873	134	132	266	0.503759	620
Coa3	chr11:101277970-101278452	91	84	175	0.52	343
Coa4	chr7:100539072-100539812	53	65	118	0.449153	110
Coa5	chr1:37417085-37420627	192	268	460	0.417391	1294
Coa6	chr8:126425003-126425435	55	19	74	0.743243	238
Coa7	chr4:108338123-108340718	46	57	103	0.446602	446
Coasy	chr11:101086248-101086619	35	46	81	0.432099	271
Cobl	chr11:12375810-12376038	233	485	718	0.324513	1608
Cog1	chr11:113662207-113662401	179	120	299	0.598662	487
Cog2	chr8:124551391-124552007	273	124	397	0.687657	827
Cog3	chr14:75742341-75742506	95	96	191	0.497382	489
Cog4	chr8:110881731-110882234	388	198	586	0.662116	1723
Cog5	chr12:31937177-31937630	76	27	103	0.737864	594
Cog6	chr3:53017046-53017223	44	38	82	0.536585	298
Cog7	chr7:121977267-121977383	44	46	90	0.488889	448
Cog8	chr8:107056261-107056737	65	44	109	0.59633	695
Coil	chr11:88990668-88991613	189	268	457	0.413567	812
Col18a1	chr10:77166439-77166530	267	468	735	0.363265	1957
Col4a1	chr8:11244341-11244403	27	17	44	0.613636	276
Col4a3bp	chr13:96637118-96640167	31	31	62	0.5	471
Col6a1	chr10:76718979-76719005	26	1	27	0.962963	90
Col6a5	chr9:105895242-105895304	66	11	77	0.857143	206
Col9a2	chr4:121054253-121054330	17	13	30	0.566667	102
Col9a3	chr2:180615803-180615857	5	8	13	0.384615	107
Colec12	chr18:9876988-9877995	14	7	21	0.666667	227
Commd10	chr18:47087028-47087994	183	113	296	0.618243	813
Commd2	chr3:57651587-57651684	42	78	120	0.35	306
Commd3	chr2:18675867-18676216	22	36	58	0.37931	343
Commd4	chr9:57156775-57156840	397	319	716	0.554469	639
Commd5	chr15:76900352-76901297	21	14	35	0.6	377
Commd6	chr14:101640288-101640299	42	38	80	0.525	163
Commd7	chr2:153632594-153632781	90	106	196	0.459184	240
Commd8	chr5:72168079-72168183	267	230	497	0.537223	612
Commd9	chr2:101900928-101901639	16	18	34	0.470588	244
Comt	chr16:18424304-18424360	119	130	249	0.477912	632
Comtd1	chr14:21847614-21847747	51	41	92	0.554348	368
Copa	chr1:172121700-172122332	359	351	710	0.505634	2506
Copb1	chr7:114253870-114254019	258	259	517	0.499033	1661
Copb2	chr9:98588045-98588375	106	120	226	0.469027	3084
Cope	chr8:70306499-70306651	83	32	115	0.721739	1112
Copg1	chr6:87912172-87913594	460	414	874	0.526316	1879
Copg2	chr6:30894847-30894927	231	226	457	0.50547	2206
Coprs	chr8:13890167-13890271	62	85	147	0.421769	454
Cops2	chr2:125834754-125834836	149	153	302	0.493377	2593
Cops3	chr11:59836891-59837020	166	202	368	0.451087	1713
Cops4	chr5:100547304-100547802	127	104	231	0.549784	1482
Cops5	chr1:10037662-10038159	82	75	157	0.522293	1425
Cops6	chr5:138163130-138163244	82	93	175	0.468571	1137
Cops7a	chr6:124965402-124965529	176	195	371	0.474394	2532
Cops7b	chr1:86605058-86606500	47	55	102	0.460784	530
Cops8	chr1:90612174-90613341	107	112	219	0.488584	857
Copz1	chr15:103298693-103299864	117	121	238	0.491597	1866
Coq10a	chr10:128364405-128364506	10	8	18	0.555556	88
Coq10b	chr1:55071636-55072702	76	97	173	0.439306	183
Coq2	chr5:100667892-100668058	119	93	212	0.561321	315
Coq3	chr4:21910419-21912126	98	59	157	0.624204	311
Coq4	chr2:29796408-29797743	11	13	24	0.458333	195
Coq5	chr5:115295865-115296972	61	81	142	0.429577	421
Coq6	chr12:84372139-84372341	67	36	103	0.650485	491
Coq7	chr7:118529559-118529737	91	81	172	0.52907	349
Coq9	chr8:94854114-94854895	172	76	248	0.693548	517
Coro1b	chr19:4150707-4150826	260	251	511	0.508806	2496
Coro1c	chr5:113852171-113852300	261	220	481	0.54262	2915
Coro2b	chr9:62428949-62429053	56	46	102	0.54902	320
Coro6	chr11:77469379-77469501	6	7	13	0.461538	23
Coro7	chr16:4679552-4679720	53	39	92	0.576087	347
Cotl1	chr8:119822654-119822811	232	59	291	0.797251	903
Cox10	chr11:64073537-64073670	97	155	252	0.384921	333
Cox11	chr11:90644370-90645977	46	61	107	0.429907	307
Cox14	chr15:99725618-99725848	22	38	60	0.366667	263
Cox15	chr19:43751344-43751534	152	172	324	0.469136	536
Cox16	chr12:81470704-81472351	11	1	12	0.916667	212
Cox18	chr5:90223616-90223996	37	98	135	0.274074	195
Cox19	chr5:139337822-139338375	35	53	88	0.397727	157
Cox20	chr1:178322481-178322693	32	46	78	0.410256	292
Cox4i1	chr8:120673971-120674209	146	65	211	0.691943	5781
Cox5a	chr9:57528956-57529072	539	480	1019	0.52895	4013
Cox5b	chr1:36693197-36693388	280	335	615	0.455285	1987
Cox6a1	chr5:115348839-115348955	200	164	364	0.549451	2218
Cox6b2	chr7:4751792-4751975	43	44	87	0.494253	476
Cox7a2	chr9:79756277-79756361	231	184	415	0.556627	1272
Cox7a2l	chr17:83514204-83514333	1076	897	1973	0.545362	3170
Cox7c	chr13:86046601-86046795	281	168	449	0.625835	1440
Cox8a	chr19:7215158-7215484	300	270	570	0.526316	3058
Cpe	chr8:64619351-64619547	2	26	28	0.0714286	106
Cpeb1	chr7:81359729-81359981	15	8	23	0.652174	144
Cpne1	chr2:156111786-156111965	232	386	618	0.375405	614
Cpne3	chr4:19570001-19570104	263	171	434	0.605991	999
Cpne8	chr15:90568249-90568290	15	2	17	0.882353	126
Cpox	chr16:58678670-58680389	74	111	185	0.4	493
Cpped1	chr16:11887578-11887796	161	170	331	0.486405	415
Cpsf1	chr15:76602321-76602431	29	23	52	0.557692	1946
Cpsf2	chr12:102003129-102005993	226	104	330	0.684848	1664
Cpsf3	chr12:21314648-21315056	143	88	231	0.619048	1428
Cpsf3l	chr4:155888620-155889103	221	249	470	0.470213	1150
Cpsf4	chr5:145181136-145182041	125	105	230	0.543478	698
Cpsf4l	chr11:113699836-113699982	16	5	21	0.761905	57
Cpsf6	chr10:117367779-117367988	379	376	755	0.501987	2243
Cpsf7	chr19:10545692-10547735	144	168	312	0.461538	1166
Cpt1a	chr19:3383755-3385733	52	52	104	0.5	1831
Cpt1c	chr7:44974595-44974851	53	40	93	0.569892	354
Cpt2	chr4:107906921-107908225	45	65	110	0.409091	191
Cptp	chr4:155869167-155869440	7	10	17	0.411765	85
Cpxm1	chr2:130396331-130396492	90	115	205	0.439024	394
Cr1l	chr1:195111080-195111155	7	6	13	0.538462	260
Cracr2b	chr7:141466046-141466602	0	38	38	0	24
Cradd	chr10:95174746-95175978	46	147	193	0.238342	177
Cramp1l	chr17:24961226-24964946	7	6	13	0.538462	411
Crat	chr2:30406368-30406468	29	14	43	0.674419	148
Crb3	chr17:57065090-57065914	15	26	41	0.365854	99
Crbn	chr6:106794995-106795197	279	339	618	0.451456	1002
Crcp	chr5:130059705-130060783	13	28	41	0.317073	238
Creb1	chr1:64597234-64604548	66	66	132	0.5	680
Creb3	chr4:43566469-43567060	11	0	11	1	224
Creb3l2	chr6:37362358-37362445	19	8	27	0.703704	173
Crebbp	chr16:4115778-4115957	16	22	38	0.421053	706
Crebrf	chr17:26771292-26776626	10	8	18	0.555556	408
Crebzf	chr7:90442781-90448043	53	37	90	0.588889	704
Creg1	chr1:165773844-165775304	18	14	32	0.5625	103
Creld1	chr6:113492687-113493338	44	29	73	0.60274	160
Crip1	chr12:113153775-113153879	43	34	77	0.558442	267
Cript	chr17:87034978-87035808	82	81	163	0.503067	400
Crk	chr11:75703366-75708428	46	51	97	0.474227	1752
Crkl	chr16:17483661-17487440	203	200	403	0.503722	1053
Crlf2	chr5:109558805-109558993	101	174	275	0.367273	332
Crlf3	chr11:80080784-80080991	80	87	167	0.479042	514
Crls1	chr2:132865837-132866768	182	137	319	0.570533	512
Crmp1	chr5:37291117-37292163	37	67	104	0.355769	440
Crnkl1	chr2:145934554-145934700	78	59	137	0.569343	915
Crocc	chr4:141058062-141058197	329	129	458	0.718341	790
Crot	chr5:8989606-8989730	130	95	225	0.577778	466
Crtap	chr9:114390132-114390712	161	169	330	0.487879	1279
Crtc1	chr8:70406078-70406215	19	7	26	0.730769	287
Crtc2	chr3:90263480-90264125	13	8	21	0.619048	289
Crxos	chr7:15903700-15904030	92	69	161	0.571429	265
Cry1	chr10:85184314-85185054	42	100	142	0.295775	665
Cry2	chr2:92422162-92422250	82	66	148	0.554054	491
Crybg3	chr16:59554107-59555752	99	82	181	0.546961	607
Crym	chr7:120201077-120201227	21	24	45	0.466667	48
Cryzl1	chr16:91717404-91717475	102	92	194	0.525773	536
Cs	chr10:128360968-128362479	426	558	984	0.432927	3504
Csad	chr15:102188543-102188679	71	53	124	0.572581	404
Csde1	chr3:103056886-103058189	800	825	1625	0.492308	7041
Cse1l	chr2:166945704-166946389	749	739	1488	0.50336	5052
Csf3r	chr4:126043365-126044975	12	40	52	0.230769	27
Csk	chr9:57630168-57630387	55	57	112	0.491071	475
Csnk1a1	chr18:61587426-61588299	486	545	1031	0.471387	3161
Csnk1d	chr11:120990935-120991333	60	61	121	0.495868	1498
Csnk1e	chr15:79426259-79426487	112	243	355	0.315493	1171
Csnk1g1	chr9:66039577-66045014	49	53	102	0.480392	525
Csnk1g2	chr10:80640022-80640771	162	155	317	0.511041	1699
Csnk1g3	chr18:53953245-53955684	40	30	70	0.571429	347
Csnk2a1	chr2:152278969-152281851	189	196	385	0.490909	4424
Csnk2a2	chr8:95455858-95456006	42	20	62	0.677419	803
Cspg5	chr9:110246295-110247390	17	5	22	0.772727	79
Cspp1	chr1:10135934-10136768	65	53	118	0.550847	475
Csrnp1	chr9:119974154-119974413	38	51	89	0.426966	301
Csrnp2	chr15:100479570-100482700	29	23	52	0.557692	148
Csrnp3	chr2:66021971-66031546	37	18	55	0.672727	226
Csrp1	chr1:135751044-135752229	162	138	300	0.54	323
Csrp2	chr10:110920176-110920254	1	9	10	0.1	1286
Csrp2bp	chr2:144406623-144407675	164	230	394	0.416244	777
Cst3	chr2:148875153-148875468	167	116	283	0.590106	898
Cstb	chr10:78427311-78427622	574	976	1550	0.370323	1051
Cstf1	chr2:172380360-172381086	171	163	334	0.511976	773
Cstf2	chrX:134060644-134060722	15	15	30	0.5	2061
Cstf2t	chr19:31082841-31086592	139	89	228	0.609649	1048
Cstf3	chr2:104664717-104665425	113	121	234	0.482906	1115
Ctage5	chr12:59189636-59190220	785	285	1070	0.733645	1229
Ctc1	chr11:69036028-69036473	211	335	546	0.386447	1378
Ctcf	chr8:105675996-105676178	52	28	80	0.65	2719
Ctdnep1	chr11:69988828-69988939	39	33	72	0.541667	441
Ctdp1	chr18:80459930-80460013	116	137	253	0.458498	665
Ctdsp1	chr1:74395456-74397285	105	99	204	0.514706	523
Ctdsp2	chr10:126996361-126999975	903	753	1656	0.54529	2859
Ctdspl2	chr2:122010563-122015326	46	46	92	0.5	996
Ctgf	chr10:24597315-24598682	45	51	96	0.46875	355
Cth	chr3:157920017-157920112	284	369	653	0.434916	1366
Ctla2a	chr13:60934155-60935028	37	1	38	0.973684	151
Ctnna1	chr18:35253605-35254775	1106	1398	2504	0.441693	7128
Ctnnal1	chr4:56847810-56847999	140	126	266	0.526316	807
Ctnnb1	chr9:120959309-120960507	1111	1096	2207	0.503398	10778
Ctnnbip1	chr4:149564205-149566437	29	35	64	0.453125	136
Ctnnd1	chr2:84650406-84650740	61	47	108	0.564815	4291
Ctnnd2	chr15:31027412-31029343	22	9	31	0.709677	223
Ctps	chr4:120552880-120553012	254	235	489	0.519427	1564
Ctps2	chrX:163011062-163011206	27	0	27	1	180
Ctr9	chr7:111055359-111056377	99	86	185	0.535135	1021
Ctrcos	chr4:141846758-141846990	4	4	8	0.5	8
Ctsa	chr2:164839151-164841032	246	266	512	0.480469	1970
Ctsb	chr14:63142232-63145923	957	355	1312	0.729421	3039
Ctsc	chr7:88309400-88310875	6	13	19	0.315789	222
Ctsd	chr7:142380766-142380992	718	495	1213	0.591921	4089
Ctsf	chr19:4860391-4860912	35	20	55	0.636364	159
Ctsl	chr13:64369028-64369164	316	487	803	0.393524	3284
Ctsz	chr2:174438165-174438328	55	36	91	0.604396	727
Cttn	chr7:144465954-144466047	420	442	862	0.487239	1408
Cttnbp2nl	chr3:105001915-105006128	25	30	55	0.454545	315
Ctu1	chr7:43676427-43678297	36	39	75	0.48	159
Ctu2	chr8:122481596-122483092	168	152	320	0.525	1201
Cuedc2	chr19:46332618-46332701	79	65	144	0.548611	1133
Cul1	chr6:47520793-47520885	200	168	368	0.543478	2204
Cul3	chr1:80283676-80283821	40	33	73	0.547945	1602
Cul4a	chr8:13146532-13147939	83	86	169	0.491124	902
Cul4b	chrX:38576080-38576196	1	14	15	0.0666667	7017
Cul5	chr9:53667038-53667507	181	143	324	0.558642	1172
Cul7	chr17:46663968-46664364	231	196	427	0.540984	1546
Cuta	chr17:26939317-26939538	108	82	190	0.568421	345
Cutc	chr19:43768175-43768638	30	8	38	0.789474	47
Cux1	chr5:136370118-136370241	27	19	46	0.586957	394
Cwc15	chr9:14510200-14510620	203	232	435	0.466667	967
Cwc22	chr2:77946150-77946356	540	449	989	0.546006	1604
Cwc25	chr11:97766425-97766613	71	69	140	0.507143	402
Cwc27	chr13:104816687-104816953	127	94	221	0.574661	509
Cwf19l1	chr19:44135766-44135876	70	60	130	0.538462	336
Cwf19l2	chr9:3477817-3479236	135	112	247	0.546559	810
Cxadr	chr16:78336188-78340759	184	177	361	0.509695	516
Cxcl16	chr11:70455655-70456062	7	9	16	0.4375	58
Cxx1b	chrX:53669177-53670408	2	10	12	0.166667	29
Cxxc1	chr18:74221059-74221491	52	58	110	0.472727	657
Cxxc5	chr18:35860650-35861688	20	14	34	0.588235	445
Cyb561	chr11:105933704-105935567	55	42	97	0.56701	219
Cyb561a3	chr19:10588525-10590041	9	2	11	0.818182	75
Cyb561d1	chr3:108195771-108199715	9	3	12	0.75	95
Cyb561d2	chr9:107539011-107540385	10	8	18	0.555556	64
Cyb5b	chr8:107183578-107187470	702	428	1130	0.621239	2558
Cyb5d1	chr11:69395134-69395346	6	7	13	0.461538	161
Cyb5r1	chr1:134410907-134411738	35	144	179	0.195531	494
Cyb5r3	chr15:83162232-83162304	673	547	1220	0.551639	2251
Cyb5r4	chr9:87076828-87077774	213	283	496	0.429435	1112
Cyba	chr8:122427655-122427724	64	25	89	0.719101	198
Cybrd1	chr2:71138342-71142926	25	0	25	1	8
Cycs	chr6:50566416-50566474	183	195	378	0.484127	2404
Cyfip1	chr7:55929998-55932633	459	434	893	0.513998	2969
Cyld	chr8:88746829-88751946	34	9	43	0.790698	318
Cyp20a1	chr1:60387139-60387387	53	80	133	0.398496	229
Cyp2b23	chr7:26686260-26686430	362	1115	1477	0.245091	812
Cyp2e1	chr7:140774558-140774977	0	141	141	0	139
Cyp2s1	chr7:25809438-25809598	15	35	50	0.3	145
Cyp4a30b	chr4:115461498-115461574	10	0	10	1	28
Cyp4f13	chr17:32946805-32947003	43	26	69	0.623188	139
Cyp4f16	chr17:32551056-32551797	17	15	32	0.53125	102
Cyp4f17	chr17:32528717-32528894	52	30	82	0.634146	118
Cyp4f39	chr17:32492302-32493320	10	3	13	0.769231	53
Cyp51	chr5:4104134-4104697	656	578	1234	0.531605	1753
Cyr61	chr3:145649730-145649985	18	16	34	0.529412	274
Cysltr2	chr14:73029128-73030479	0	15	15	0	69
Cystm1	chr18:36348624-36348816	7	7	14	0.5	86
Cyth2	chr7:45811529-45811609	64	64	128	0.5	713
Cyth3	chr5:143707833-143710248	13	14	27	0.481481	202
D030028A08Rik	chr11:96960861-96960996	5	4	9	0.555556	25
D030056L22Rik	chr19:18717222-18718428	50	52	102	0.490196	658
D10Jhu81e	chr10:78169595-78169768	172	143	315	0.546032	398
D10Wsu102e	chr10:83365704-83368835	276	348	624	0.442308	613
D11Wsu47e	chr11:113694512-113694647	196	180	376	0.521277	373
D130020L05Rik	chr12:101082451-101084499	43	23	66	0.651515	350
D15Ertd621e	chr15:58454750-58457801	164	171	335	0.489552	1290
D16Ertd472e	chr16:78576191-78576688	572	124	696	0.821839	1084
D17Ertd648e	chr17:11883095-11883189	18	0	18	1	128
D17Wsu104e	chr17:56182665-56182715	124	84	208	0.596154	612
D17Wsu92e	chr17:27820177-27820542	330	271	601	0.549085	1929
D19Bwg1357e	chr19:27425796-27426014	534	535	1069	0.499532	2387
D1Pas1	chr1:186967416-186970627	108	95	203	0.53202	1704
D230025D16Rik	chr8:105251598-105253051	132	70	202	0.653465	1075
D2hgdh	chr1:93829757-93829896	0	8	8	0	134
D2Wsu81e	chr2:30178390-30178459	92	119	211	0.436019	536
D330050I16Rik	chr19:5388336-5390069	5	6	11	0.454545	66
D3Ertd254e	chr3:36164056-36170341	51	65	116	0.439655	420
D430020J02Rik	chr12:116401947-116404643	68	33	101	0.673267	265
D4Ertd617e	chr4:118626404-118627006	16	15	31	0.516129	0
D5Ertd579e	chr5:36672748-36673242	46	36	82	0.560976	622
D5Ertd605e	chr5:147422232-147423044	44	29	73	0.60274	60
D630023F18Rik	chr1:65109462-65109576	27	29	56	0.482143	91
D630045J12Rik	chr6:38194384-38197089	28	6	34	0.823529	255
D630045M09Rik	chr13:73347219-73347384	110	74	184	0.597826	243
D6Wsu163e	chr6:126966880-126967082	36	19	55	0.654545	273
D730005E14Rik	chr15:79889532-79893138	12	24	36	0.333333	24
D7Ertd143e	chr7:3218784-3221015	133	348	481	0.276507	339
D7Ertd715e	chr7:59973271-59974431	73	86	159	0.459119	890
D8Ertd738e	chr8:84246235-84246693	186	120	306	0.607843	775
D930015E06Rik	chr3:83942387-83942540	33	78	111	0.297297	330
D930016D06Rik	chr5:104550886-104554211	8	11	19	0.421053	256
D930048N14Rik	chr11:51654773-51657681	18	35	53	0.339623	151
Daam1	chr12:71989679-71992376	369	125	494	0.746964	1065
Dab1	chr4:104741513-104744844	37	51	88	0.420455	282
Dab2	chr15:6438782-6440709	62	3	65	0.953846	273
Dab2ip	chr2:35728058-35730994	87	92	179	0.486034	1023
Dact1	chr12:71317060-71320107	12	1	13	0.923077	168
Dact2	chr17:14203514-14203831	183	262	445	0.411236	1021
Dact3	chr7:16885081-16887301	9	9	18	0.5	68
Dad1	chr14:54253632-54253929	409	347	756	0.541005	864
Dag1	chr9:108204861-108209661	152	158	310	0.490323	2056
Dak	chr19:10604168-10604258	116	59	175	0.662857	318
Dalrd3	chr9:108571782-108571864	58	82	140	0.414286	749
Dap	chr15:31273197-31274338	25	4	29	0.862069	42
Dap3	chr3:88949868-88950282	117	146	263	0.444867	1125
Dapk1	chr13:60760635-60763191	61	107	168	0.363095	715
Dapk3	chr10:81190382-81190511	50	37	87	0.574713	319
Dars	chr1:128415354-128415411	399	283	682	0.585044	2356
Dars2	chr1:161060736-161060859	35	47	82	0.426829	499
Daxx	chr17:33913273-33913726	42	59	101	0.415842	1118
Dazap1	chr10:80287536-80288413	146	146	292	0.5	1378
Dazap2	chr15:100619368-100620761	28	35	63	0.444444	1405
Dazl	chr17:50293407-50293620	86	57	143	0.601399	951
Dbf4	chr5:8408234-8408310	397	432	829	0.47889	2559
Dbhos	chr2:27144898-27147505	0	13	13	0	49
Dbi	chr1:120120945-120121096	292	392	684	0.426901	783
Dbn1	chr13:55474860-55475536	47	48	95	0.494737	508
Dbnl	chr11:5799860-5800980	277	333	610	0.454098	967
Dbr1	chr9:99583312-99584343	12	14	26	0.461538	552
Dbt	chr3:116548033-116549981	123	146	269	0.457249	413
Dcaf10	chr4:45373909-45379722	24	6	30	0.8	261
Dcaf11	chr14:55569228-55570065	55	65	120	0.458333	427
Dcaf12l1	chrX:44786567-44788293	6	26	32	0.1875	691
Dcaf13	chr15:39146673-39146855	171	169	340	0.502941	1029
Dcaf15	chr8:84098758-84099192	23	16	39	0.589744	1147
Dcaf17	chr2:71089789-71095858	87	53	140	0.621429	595
Dcaf4	chr12:83541365-83541992	181	112	293	0.617747	616
Dcaf5	chr12:80404555-80404698	107	52	159	0.672956	461
Dcaf6	chr1:165420111-165420224	104	148	252	0.412698	366
Dcaf7	chr11:106054683-106059323	202	196	398	0.507538	1197
Dcaf8	chr1:172194556-172196393	284	218	502	0.565737	1434
Dcakd	chr11:103017050-103017147	195	181	376	0.518617	922
Dcbld1	chr10:52319476-52321377	155	146	301	0.51495	640
Dcbld2	chr16:58465323-58469745	337	265	602	0.559801	563
Dck	chr5:88781220-88783277	205	235	440	0.465909	525
Dclk2	chr3:86919750-86920884	275	148	423	0.650118	1068
Dclre1a	chr19:56544015-56545646	42	45	87	0.482759	241
Dclre1b	chr3:103808900-103809387	73	52	125	0.584	171
Dclre1c	chr2:3452848-3455354	25	158	183	0.136612	344
Dcp1a	chr14:30523226-30527056	90	75	165	0.545455	507
Dcp1b	chr6:119214770-119215606	14	8	22	0.636364	97
Dcp2	chr18:44417566-44424969	243	722	965	0.251813	1453
Dcps	chr9:35171077-35171251	84	164	248	0.33871	678
Dctd	chr8:48140343-48141667	298	161	459	0.649237	941
Dctn1	chr6:83198582-83198661	178	172	350	0.508571	1466
Dctn2	chr10:127281401-127281959	226	199	425	0.531765	2223
Dctn3	chr4:41717357-41717440	43	43	86	0.5	469
Dctn4	chr18:60556228-60558762	80	105	185	0.432432	806
Dctn5	chr7:122148057-122149044	241	210	451	0.534368	540
Dctn6	chr8:34097189-34097294	109	124	233	0.467811	219
Dctpp1	chr7:127260523-127260667	137	191	328	0.417683	972
Dcun1d1	chr3:35919001-35919169	40	31	71	0.56338	484
Dcun1d2	chr8:13280909-13281125	30	19	49	0.612245	133
Dcun1d3	chr7:119853163-119858056	28	16	44	0.636364	470
Dcun1d4	chr5:73557632-73560794	77	57	134	0.574627	506
Dcun1d5	chr9:7184566-7184882	9	5	14	0.642857	577
Dcxr	chr11:120726411-120726565	33	25	58	0.568966	212
