gene	coord	190minus1_CAST	190minus1_129S1	190minus1_total	190minus1_CAST/all	190minus1_htseqCount
Ercc3	chr18:32269758-32270147	62	33	95	0.652632	290
Ercc4	chr16:13147526-13152009	25	27	52	0.480769	107
Ercc5	chr1:44180531-44181260	117	82	199	0.58794	274
Ercc6l	chrX:102142820-102146833	76	76	152	0.5	523
Ercc6l2	chr13:63898534-63900301	37	33	70	0.528571	302
Ercc8	chr13:108194056-108194981	51	56	107	0.476636	119
Erf	chr7:25250579-25250758	35	45	80	0.4375	428
Ergic1	chr17:26655067-26656933	84	85	169	0.497041	370
Ergic2	chr6:148204776-148204884	20	30	50	0.4	474
Ergic3	chr2:156018071-156018279	61	81	142	0.429577	381
Eri1	chr8:35491201-35491379	51	62	113	0.451327	243
Eri2	chr7:119783826-119786544	5	12	17	0.294118	139
Eri3	chr4:117673741-117674297	8	8	16	0.5	227
Erich1	chr8:14078770-14078916	38	37	75	0.506667	147
Erlec1	chr11:30951307-30951387	10	25	35	0.285714	134
Erlin1	chr19:44039173-44039252	53	45	98	0.540816	234
Erlin2	chr8:27036433-27039435	70	82	152	0.460526	311
Ermp1	chr19:29637291-29637396	47	84	131	0.358779	569
Ero1l	chr14:45301693-45301766	120	128	248	0.483871	928
Erp29	chr5:121452191-121452474	108	68	176	0.613636	496
Erp44	chr4:48196803-48196905	19	16	35	0.542857	332
Errfi1	chr4:150866316-150868880	6	5	11	0.545455	63
Esco2	chr14:65831005-65831794	256	229	485	0.527835	794
Esd	chr14:74749645-74750765	368	308	676	0.544379	676
Esf1	chr2:140167772-140168455	57	52	109	0.522936	364
Espl1	chr15:102322325-102322480	165	161	326	0.506135	880
Esrra	chr19:6913820-6913948	20	15	35	0.571429	182
Esrrb	chr12:86518821-86521628	639	401	1040	0.614423	3936
Esyt1	chr10:128522249-128522322	27	59	86	0.313953	209
Esyt2	chr12:116370171-116373098	95	34	129	0.736434	525
Etaa1	chr11:17952578-17952703	84	84	168	0.5	322
Etf1	chr18:34908042-34908197	146	149	295	0.494915	1877
Etfa	chr9:55500018-55500164	123	143	266	0.462406	928
Etfb	chr7:43452341-43452499	46	39	85	0.541176	544
Etfdh	chr3:79628518-79628767	24	37	61	0.393443	152
Etl4	chr2:20808710-20810535	82	82	164	0.5	527
Etnk1	chr6:143203384-143208547	208	240	448	0.464286	1847
Ets2	chr16:95718923-95721049	6	6	12	0.5	102
Etv4	chr11:101783967-101784014	20	21	41	0.487805	111
Etv5	chr16:22436438-22436560	439	284	723	0.607192	1031
EU599041	chr7:43225712-43226842	20	36	56	0.357143	105
Eva1a	chr6:82071055-82071242	6	4	10	0.6	44
Eva1b	chr4:126149236-126149874	11	3	14	0.785714	26
Evi5	chr5:107842071-107842300	65	68	133	0.488722	372
Evl	chr12:108686050-108686116	26	14	40	0.65	216
Ewsr1	chr11:5087960-5088146	273	249	522	0.522989	2196
Exd2	chr12:80496781-80498135	34	26	60	0.566667	229
Exo1	chr1:175908430-175911396	158	97	255	0.619608	347
Exo5	chr4:120924511-120925005	9	5	14	0.642857	70
Exoc1	chr5:76569618-76570298	62	57	119	0.521008	207
Exoc2	chr13:30973996-30974047	17	13	30	0.566667	249
Exoc3	chr13:74199456-74199675	76	68	144	0.527778	305
Exoc4	chr6:33971914-33972930	78	105	183	0.42623	609
Exoc5	chr14:49066126-49066667	25	24	49	0.510204	211
Exoc6	chr19:37682846-37683249	16	7	23	0.695652	133
Exoc7	chr11:116301104-116301326	43	42	85	0.505882	126
Exoc8	chr8:124890299-124897705	11	5	16	0.6875	83
Exosc1	chr19:41933252-41933314	55	38	93	0.591398	166
Exosc10	chr4:148581102-148581163	31	25	56	0.553571	365
Exosc4	chr15:76329356-76330670	13	11	24	0.541667	123
Exosc5	chr7:25667700-25668032	79	76	155	0.509677	378
Exosc7	chr9:123135899-123136129	56	86	142	0.394366	327
Exosc8	chr3:54734103-54734166	138	158	296	0.466216	466
Exosc9	chr3:36565429-36565727	144	181	325	0.443077	459
Ext1	chr15:53344402-53346183	9	17	26	0.346154	132
Ext2	chr2:93813399-93813964	41	32	73	0.561644	248
Extl3	chr14:65075584-65078189	13	15	28	0.464286	200
Eya3	chr4:132721279-132724765	53	32	85	0.623529	283
Ezh1	chr11:101217243-101217363	21	28	49	0.428571	296
Ezh2	chr6:47556030-47556150	173	155	328	0.527439	812
Ezr	chr17:6782632-6782780	460	546	1006	0.457256	1260
F11r	chr1:171463059-171464593	7	6	13	0.538462	153
F2r	chr13:95601789-95604937	5	14	19	0.263158	97
F2rl1	chr13:95511730-95514281	243	211	454	0.535242	294
F3	chr3:121734106-121735052	32	24	56	0.571429	119
Fads1	chr19:10194871-10196872	163	69	232	0.702586	655
Fads2	chr19:10088908-10089105	51	61	112	0.455357	306
Faf1	chr4:109961799-109963960	174	159	333	0.522523	787
Faf2	chr13:54660954-54664063	46	47	93	0.494624	328
Fah	chr7:84602081-84602191	32	59	91	0.351648	135
Fahd2a	chr2:127444417-127444565	1	14	15	0.0666667	42
Fam103a1	chr7:81768369-81769490	50	52	102	0.490196	268
Fam104a	chr11:113661319-113663543	36	37	73	0.493151	224
Fam107b	chr2:3779501-3782134	119	86	205	0.580488	276
Fam111a	chr19:12586835-12589696	35	46	81	0.432099	148
Fam114a1	chr5:65030065-65030226	32	6	38	0.842105	48
Fam114a2	chr11:57514074-57514291	135	201	336	0.401786	378
Fam117a	chr11:95380662-95381872	10	7	17	0.588235	173
Fam117b	chr1:59981409-59985348	19	15	34	0.558824	154
Fam118a	chr15:85061532-85062830	35	23	58	0.603448	151
Fam118b	chr9:35223614-35223742	16	10	26	0.615385	134
Fam120a	chr13:48933950-48934078	60	62	122	0.491803	891
Fam122b	chrX:53268876-53269805	37	53	90	0.411111	472
Fam126a	chr5:23960936-23965358	6	5	11	0.545455	124
Fam129a	chr1:151717229-151719347	52	133	185	0.281081	358
Fam129b	chr2:32923431-32925253	10	6	16	0.625	285
Fam133b	chr5:3568987-3570546	23	15	38	0.605263	133
Fam134a	chr1:75146430-75147909	5	10	15	0.333333	113
Fam134c	chr11:101096322-101098620	5	4	9	0.555556	235
Fam135a	chr1:24053183-24053336	27	19	46	0.586957	253
Fam136a	chr6:86368731-86370058	62	111	173	0.358382	490
Fam13b	chr18:34445532-34445615	2	8	10	0.2	159
Fam149b	chr14:20382917-20383491	47	32	79	0.594937	138
Fam160a2	chr7:105399884-105400054	12	23	35	0.342857	313
Fam160b1	chr19:57386471-57389594	44	53	97	0.453608	250
Fam160b2	chr14:70583295-70585183	13	2	15	0.866667	137
Fam162a	chr16:36043844-36044091	23	23	46	0.5	297
Fam168a	chr7:100836024-100841630	25	13	38	0.657895	219
Fam168b	chr1:34813218-34817404	198	296	494	0.40081	664
Fam169a	chr13:97126496-97129522	266	282	548	0.485401	444
Fam169b	chr7:68361242-68363092	51	9	60	0.85	92
Fam172a	chr13:77902654-77902875	2	8	10	0.2	137
Fam174a	chr1:95333936-95335284	28	15	43	0.651163	78
Fam175a	chr5:100809756-100809875	18	22	40	0.45	121
Fam175b	chr7:132883035-132885114	37	52	89	0.41573	273
Fam178a	chr19:44980556-44983787	24	30	54	0.444444	322
Fam178b	chr1:36682868-36683183	53	24	77	0.688312	229
Fam179b	chr12:65021440-65022573	29	19	48	0.604167	328
Fam185a	chr5:21480332-21482124	5	6	11	0.454545	57
Fam188a	chr2:12419159-12419460	22	39	61	0.360656	219
Fam189a2	chr19:23984709-23984842	0	10	10	0	51
Fam192a	chr8:94601497-94601726	66	33	99	0.666667	280
Fam193b	chr13:55569705-55571120	71	84	155	0.458065	438
Fam195a	chr17:25864251-25864352	13	11	24	0.541667	130
Fam195b	chr11:120544877-120544928	30	19	49	0.612245	177
Fam198b	chr3:79941295-79946278	5	8	13	0.384615	85
Fam199x	chrX:137075480-137082501	8	8	16	0.5	189
Fam204a	chr19:60226232-60226697	14	9	23	0.608696	137
Fam207a	chr10:77515603-77515813	30	24	54	0.555556	121
Fam208a	chr14:27480642-27483554	49	57	106	0.462264	759
Fam208b	chr13:3588298-3588534	7	5	12	0.583333	150
Fam20b	chr1:156678571-156681642	102	63	165	0.618182	198
Fam21	chr6:116262335-116262671	100	96	196	0.510204	872
Fam210a	chr18:68275762-68276274	40	33	73	0.547945	268
Fam210b	chr2:172352586-172355749	6	8	14	0.428571	41
Fam213a	chr14:41004041-41004203	23	43	66	0.348485	106
Fam214b	chr4:43034943-43035001	4	7	11	0.363636	50
Fam216a	chr5:122371883-122371963	47	24	71	0.661972	128
Fam219b	chr9:57540655-57543187	18	12	30	0.6	131
Fam220a	chr5:143562757-143564525	18	11	29	0.62069	86
Fam32a	chr8:72222182-72223775	193	69	262	0.736641	508
Fam35a	chr14:34267501-34268952	20	30	50	0.4	140
Fam3a	chrX:74392675-74393139	19	20	39	0.487179	101
Fam3c	chr6:22343266-22343319	99	82	181	0.546961	165
Fam43a	chr16:30599723-30602797	13	11	24	0.541667	144
Fam45a	chr19:60834826-60836229	32	21	53	0.603774	236
Fam49a	chr12:12372747-12376361	56	15	71	0.788732	148
Fam50a	chrX:74319960-74320149	11	14	25	0.44	522
Fam53a	chr5:33614603-33614834	14	27	41	0.341463	118
Fam58b	chr11:78750506-78751729	16	17	33	0.484848	80
Fam60a	chr6:148921059-148923030	137	96	233	0.587983	1407
Fam63a	chr3:95295651-95296164	42	100	142	0.295775	352
Fam65a	chr8:105621114-105621310	71	34	105	0.67619	233
Fam69a	chr5:107908042-107910216	56	34	90	0.622222	284
Fam73a	chr3:152340252-152340407	139	93	232	0.599138	387
Fam73b	chr2:30383929-30385519	4	7	11	0.363636	85
Fam76a	chr4:132916119-132916271	94	117	211	0.445498	296
Fam76b	chr9:13844029-13846522	15	11	26	0.576923	218
Fam81a	chr9:70124924-70125197	53	47	100	0.53	241
Fam83d	chr2:158785160-158786637	40	34	74	0.540541	165
Fam84b	chr15:60818996-60823991	12	3	15	0.8	77
Fam86	chr16:5249347-5249448	31	47	78	0.397436	181
Fam92a	chr4:12170984-12171218	92	57	149	0.61745	299
Fam96a	chr9:66133432-66133481	25	27	52	0.480769	472
Fam96b	chr8:104641547-104641728	177	159	336	0.526786	231
Fam98a	chr17:75547611-75547759	18	5	23	0.782609	294
Fam98b	chr2:117270606-117271540	34	43	77	0.441558	201
Fanca	chr8:123318062-123318171	177	107	284	0.623239	475
Fancb	chrX:164996770-164997272	29	10	39	0.74359	98
Fancd2	chr6:113595888-113596285	204	136	340	0.6	577
Fance	chr17:28326152-28326574	136	84	220	0.618182	251
Fancg	chr4:43010002-43010301	65	26	91	0.714286	149
Fanci	chr7:79449640-79450264	122	113	235	0.519149	631
Fancl	chr11:26471325-26471883	79	83	162	0.487654	334
Fancm	chr12:65130275-65132058	106	42	148	0.716216	272
Far1	chr7:113568095-113570888	55	77	132	0.416667	506
Far2	chr6:148180986-148182760	11	10	21	0.52381	177
Farp1	chr14:121272744-121272874	13	7	20	0.65	154
Fars2	chr13:36537301-36537595	16	15	31	0.516129	193
Farsa	chr8:84867549-84867648	83	49	132	0.628788	700
Farsb	chr1:78476190-78476305	207	225	432	0.479167	1218
Fasn	chr11:120822078-120822230	215	185	400	0.5375	2123
Fastk	chr5:24443277-24443456	12	32	44	0.272727	414
Fastkd1	chr2:69712127-69712606	34	31	65	0.523077	216
Fastkd2	chr1:63739182-63739354	43	46	89	0.483146	295
Fastkd3	chr13:68583539-68585002	18	6	24	0.75	84
Fat1	chr8:45050781-45052257	45	68	113	0.39823	399
Fau	chr19:6059349-6059524	963	963	1926	0.5	5266
Fbf1	chr11:116153953-116154052	9	11	20	0.45	144
Fbl	chr7:28174785-28174892	215	185	400	0.5375	1638
Fblim1	chr4:141595224-141595479	76	178	254	0.299213	276
Fbln1	chr15:85229560-85229616	23	17	40	0.575	308
Fbrsl1	chr5:110432901-110433101	14	18	32	0.4375	193
Fbxl12	chr9:20637749-20639198	17	25	42	0.404762	137
Fbxl14	chr6:119479668-119483886	9	13	22	0.409091	159
Fbxl18	chr5:142885539-142887082	7	6	13	0.538462	67
Fbxl19	chr7:127767445-127767663	14	8	22	0.636364	436
Fbxl2	chr9:113976958-113978940	1	9	10	0.1	65
Fbxl20	chr11:98082554-98089698	13	19	32	0.40625	147
Fbxl3	chr14:103092304-103092426	86	52	138	0.623188	419
Fbxl4	chr4:22390677-22390921	8	6	14	0.571429	96
Fbxl5	chr5:43759743-43759825	87	152	239	0.364017	711
Fbxo11	chr17:88002752-88002969	23	26	49	0.469388	277
Fbxo15	chr18:84981122-84981392	168	212	380	0.442105	1254
Fbxo18	chr2:11769776-11769931	51	80	131	0.389313	440
Fbxo21	chr5:118008010-118010191	74	71	145	0.510345	228
Fbxo22	chr9:55223240-55224433	25	20	45	0.555556	549
Fbxo27	chr7:28698239-28699337	15	18	33	0.454545	51
Fbxo28	chr1:182313102-182317285	20	15	35	0.571429	183
Fbxo3	chr2:104059882-104063237	27	35	62	0.435484	305
Fbxo30	chr10:11295217-11297969	89	69	158	0.563291	461
Fbxo31	chr8:121578458-121578806	30	29	59	0.508475	142
Fbxo33	chr12:59204311-59204996	24	15	39	0.615385	128
Fbxo34	chr14:47529175-47531962	99	71	170	0.582353	245
Fbxo38	chr18:62540881-62541046	105	124	229	0.458515	448
Fbxo42	chr4:141199449-141204062	49	43	92	0.532609	302
Fbxo5	chr10:5801869-5802532	95	78	173	0.549133	405
Fbxo6	chr4:148149379-148149666	91	89	180	0.505556	324
Fbxo7	chr10:86047722-86048328	48	35	83	0.578313	198
Fbxw11	chr11:32744530-32746814	32	42	74	0.432432	346
Fbxw5	chr2:25504710-25505470	18	22	40	0.45	175
Fbxw8	chr5:118142668-118142772	55	72	127	0.433071	487
Fbxw9	chr8:85066590-85067120	26	13	39	0.666667	265
Fcf1	chr12:84980515-84980602	114	48	162	0.703704	646
Fcgr2b	chr1:170967980-170968234	25	4	29	0.862069	32
Fcgr3	chr1:171057691-171057948	38	2	40	0.95	44
Fcho2	chr13:98789363-98789515	109	55	164	0.664634	532
Fchsd2	chr7:101282450-101284405	7	11	18	0.388889	107
Fdft1	chr14:63164532-63164629	101	87	188	0.537234	1074
Fdps	chr3:89093588-89093843	23	35	58	0.396552	1269
Fdx1	chr9:51963271-51963533	43	33	76	0.565789	108
Fdxr	chr11:115272187-115272282	38	54	92	0.413043	137
Fech	chr18:64478651-64478770	12	15	27	0.444444	147
Fem1a	chr17:56256793-56263608	29	28	57	0.508772	115
Fem1b	chr9:62811058-62811648	150	125	275	0.545455	1661
Fem1c	chr18:46524102-46524829	18	17	35	0.514286	158
Fen1	chr19:10199132-10201097	127	96	223	0.569507	479
Fermt2	chr14:45475888-45476113	60	53	113	0.530973	579
Fert2	chr17:64133441-64133595	8	14	22	0.363636	154
Fetub	chr16:22939276-22939768	69	32	101	0.683168	250
Fez1	chr9:36863497-36863665	8	6	14	0.571429	64
Fez2	chr17:78417833-78418152	32	58	90	0.355556	144
Fgd1	chrX:151079879-151079971	25	0	25	1	430
Fgf4	chr7:144862765-144865243	72	129	201	0.358209	1080
Fgfr1	chr8:25573745-25575718	86	85	171	0.502924	400
Fgfr1op	chr17:8194521-8196470	81	60	141	0.574468	297
Fgfr1op2	chr6:146597295-146599198	32	35	67	0.477612	299
Fh1	chr1:175625451-175625635	309	375	684	0.451754	822
Fhl1	chrX:56791844-56793346	28	39	67	0.41791	486
Fhod3	chr18:25132911-25133507	19	15	34	0.558824	172
Fibp	chr19:5464334-5464431	17	19	36	0.472222	131
Fig4	chr10:41302987-41303241	137	133	270	0.507407	785
Fignl1	chr11:11800288-11803063	97	119	216	0.449074	889
Fignl2	chr15:101050192-101054399	10	12	22	0.454545	144
Fip1l1	chr5:74595839-74597124	58	48	106	0.54717	353
Firre	chrX:50612705-50612850	248	701	949	0.261328	845
Fis1	chr5:136965917-136966234	50	33	83	0.60241	333
Fiz1	chr7:5012678-5013022	68	49	117	0.581197	262
Fkbp11	chr15:98724368-98724602	10	0	10	1	74
Fkbp15	chr4:62352433-62352545	29	25	54	0.537037	198
Fkbp1a	chr2:151560621-151561691	30	31	61	0.491803	822
Fkbp3	chr12:65069002-65069109	232	162	394	0.588832	2897
Fkbp4	chr6:128436570-128436714	1493	1097	2590	0.576448	5639
Fkbp5	chr17:28440928-28441053	93	99	192	0.484375	946
Fkbp6	chr5:135344649-135344768	10	21	31	0.322581	99
Fkbp8	chr8:70534483-70534614	124	53	177	0.700565	1412
Fkbp9	chr6:56878034-56879360	351	402	753	0.466135	1017
Flad1	chr3:89408422-89409166	41	26	67	0.61194	141
Flcn	chr11:59809660-59810039	65	71	136	0.477941	272
Flii	chr11:60727127-60727221	86	54	140	0.614286	472
Flna	chrX:74246064-74246534	148	174	322	0.459627	1506
Flnb	chr14:7950305-7951587	347	365	712	0.48736	1287
Flnc	chr6:29461022-29461888	3	8	11	0.272727	174
Flot2	chr11:78059195-78060432	64	72	136	0.470588	309
Flywch1	chr17:23762976-23763318	10	5	15	0.666667	55
Fmn2	chr1:174821219-174822729	8	3	11	0.727273	127
Fmr1	chrX:68715565-68717961	48	45	93	0.516129	987
Fmr1nb	chrX:68768956-68769093	76	78	154	0.493506	604
Fn1	chr1:71649194-71649325	1175	1168	2343	0.501494	4892
Fnbp1	chr2:31141779-31142008	43	21	64	0.671875	248
Fnbp1l	chr3:122538719-122542283	23	19	42	0.547619	697
Fnbp4	chr2:90768516-90768700	19	24	43	0.44186	571
Fndc3a	chr14:72589754-72589991	63	83	146	0.431507	402
Fnip1	chr11:54515498-54518241	28	35	63	0.444444	515
Fnip2	chr3:79512498-79512598	132	100	232	0.568966	543
Fnta	chr8:26015381-26015601	98	120	218	0.449541	489
Fntb	chr12:76920076-76921412	141	94	235	0.6	467
Focad	chr4:88410617-88411011	114	115	229	0.497817	350
Folr1	chr7:101869157-101869317	184	147	331	0.555891	427
Fopnl	chr16:14304454-14304587	48	36	84	0.571429	170
Foxd3	chr4:99656299-99658671	0	14	14	0	55
Foxj3	chr4:119626289-119629119	10	21	31	0.322581	262
Foxk2	chr11:121306768-121309896	35	40	75	0.466667	403
Foxm1	chr6:128372777-128375886	101	98	199	0.507538	365
Foxn2	chr17:88486403-88490533	182	184	366	0.497268	422
Foxn3	chr12:99388361-99388917	23	7	30	0.766667	91
Foxo1	chr3:52346996-52350109	13	17	30	0.433333	143
Foxo3	chr10:42196466-42197901	23	19	42	0.547619	226
Foxo4	chrX:101259515-101260873	30	24	54	0.555556	324
Foxp4	chr17:47869725-47869791	26	24	50	0.52	222
Foxr1	chr9:44434234-44435309	10	0	10	1	19
Foxred1	chr9:35204221-35205141	10	11	21	0.47619	268
Fpgs	chr2:32682609-32683468	3	5	8	0.375	280
Fpgt	chr3:155084919-155088069	4	7	11	0.363636	83
Fra10ac1	chr19:38219632-38219727	34	21	55	0.618182	135
Frg1	chr8:41400762-41400866	11	13	24	0.458333	235
Frmd6	chr12:70899384-70902234	80	15	95	0.842105	217
Frmd8	chr19:5873169-5873336	141	90	231	0.61039	219
Frrs1	chr3:116903069-116903750	29	28	57	0.508772	171
Frs2	chr10:117099943-117099967	2	8	10	0.2	172
Frs3	chr17:47702954-47704286	39	20	59	0.661017	131
Fryl	chr5:73096274-73096398	9	24	33	0.272727	286
Fsbp	chr4:11583677-11587802	5	5	10	0.5	7
Fscn1	chr5:142971896-142973189	331	309	640	0.517188	1195
Fstl1	chr16:37833882-37836516	38	48	86	0.44186	426
Ftl1	chr7:45459530-45459886	17845	18597	36442	0.489682	39502
Fto	chr8:91666282-91668433	210	104	314	0.66879	547
Ftsj1	chrX:8250880-8251037	95	128	223	0.426009	301
Ftsj2	chr5:140330980-140331269	13	25	38	0.342105	48
Ftsj3	chr11:106255585-106255677	142	186	328	0.432927	995
Fubp1	chr3:152232395-152236830	337	305	642	0.524922	1506
Fuca1	chr4:135936923-135937022	26	26	52	0.5	189
Fuca2	chr10:13514707-13517275	13	34	47	0.276596	218
Fuk	chr8:110899395-110899546	53	25	78	0.679487	352
Fundc1	chrX:17556569-17558011	39	45	84	0.464286	238
Fundc2	chrX:75394310-75397158	6	13	19	0.315789	459
Fuom	chr7:140102307-140102441	49	14	63	0.777778	180
Furin	chr7:80389194-80391296	13	14	27	0.481481	176
Fus	chr7:127975888-127975920	48	60	108	0.444444	1357
Fut8	chr12:77474999-77475996	27	21	48	0.5625	330
Fut9	chr4:25609333-25620820	11	16	27	0.407407	201
Fuz	chr7:44900133-44900624	25	22	47	0.531915	85
Fxn	chr19:24280407-24280586	47	28	75	0.626667	68
Fxr1	chr3:34058024-34058231	122	133	255	0.478431	2724
Fxr2	chr11:69641441-69641589	57	61	118	0.483051	855
Fxyd6	chr9:45394983-45396159	190	674	864	0.219907	1050
Fyn	chr10:39563764-39565374	19	11	30	0.633333	123
Fyttd1	chr16:32905532-32908963	107	112	219	0.488584	888
Fzd10	chr5:128601106-128604093	26	12	38	0.684211	139
Fzd5	chr1:64730558-64736853	40	57	97	0.412371	267
Fzd7	chr1:59482147-59486955	54	52	106	0.509434	363
Fzr1	chr10:81368523-81368756	31	42	73	0.424658	479
G0s2	chr1:193272989-193273188	26	14	40	0.65	69
G2e3	chr12:51372430-51376986	41	17	58	0.706897	388
G3bp1	chr11:55499459-55500887	388	403	791	0.490518	2921
G3bp2	chr5:92064325-92064505	145	90	235	0.617021	1212
G530011O06Rik	chrX:169975043-169976790	87	39	126	0.690476	45
G6pc3	chr11:102192749-102192867	11	13	24	0.458333	155
G6pdx	chrX:74409486-74410297	50	42	92	0.543478	636
G730013B05Rik	chr16:50557215-50559459	1	10	11	0.0909091	11
Gaa	chr11:119285005-119285698	109	134	243	0.44856	374
Gab1	chr8:80800101-80800395	279	244	523	0.533461	1057
Gabarap	chr11:69994459-69994949	56	56	112	0.5	491
Gabarapl1	chr6:129541102-129542331	49	84	133	0.368421	307
Gabarapl2	chr8:111952315-111952915	325	153	478	0.679916	1293
Gabbr1	chr17:37072853-37074305	104	75	179	0.581006	577
Gabpa	chr16:84860375-84863778	170	139	309	0.550162	884
Gabpb1	chr2:126675356-126675592	9	17	26	0.346154	284
Gabpb2	chr3:95203731-95203925	55	37	92	0.597826	381
Gadd45a	chr6:67037010-67037111	67	75	142	0.471831	262
Gadd45b	chr10:80931533-80932204	121	84	205	0.590244	378
Gadd45gip1	chr8:84834108-84835482	119	66	185	0.643243	419
Gak	chr5:108629501-108629777	105	93	198	0.530303	632
Galc	chr12:98227168-98227295	27	16	43	0.627907	124
Galk1	chr11:116011027-116011216	80	54	134	0.597015	428
Galk2	chr2:125983055-125984298	40	24	64	0.625	144
Galm	chr17:80183984-80185032	214	81	295	0.725424	245
Galns	chr8:122600475-122600618	29	8	37	0.783784	86
Galnt1	chr18:24284710-24286816	153	156	309	0.495146	657
Galnt11	chr5:25265250-25265918	64	80	144	0.444444	265
Galnt2	chr8:124343303-124345723	196	144	340	0.576471	563
Galnt6	chr15:100720015-100720235	169	36	205	0.82439	289
Galnt7	chr8:57583767-57584227	33	44	77	0.428571	315
Ganab	chr19:8915625-8916742	87	85	172	0.505814	1586
Gapdh	chr6:125165552-125165773	292	295	587	0.497445	18021
Gapvd1	chr2:34709112-34709252	21	26	47	0.446809	322
Gar1	chr3:129826824-129826974	64	41	105	0.609524	204
Gars	chr6:55079220-55079504	835	824	1659	0.503315	2779
Gart	chr16:91642957-91643146	285	382	667	0.427286	1498
Gas2	chr7:51953194-51953301	9	5	14	0.642857	64
Gas2l1	chr11:5063826-5064478	6	5	11	0.545455	62
Gas5	chr1:161038225-161038272	1357	888	2245	0.604454	1363
Gas6	chr8:13475039-13475157	6	4	10	0.6	51
Gatad1	chr5:3639961-3641580	42	35	77	0.545455	422
Gatad2a	chr8:69950653-69950754	97	120	217	0.447005	798
Gatad2b	chr3:90357869-90358120	5	5	10	0.5	92
Gatc	chr5:115333242-115334594	10	5	15	0.666667	45
Gatsl3	chr11:4221843-4222409	18	20	38	0.473684	109
Gba	chr3:89207784-89207987	21	32	53	0.396226	240
Gbas	chr5:129757079-129758325	39	75	114	0.342105	224
Gbf1	chr19:46285660-46286510	26	22	48	0.541667	238
Gca	chr2:62691564-62694109	106	57	163	0.650307	336
Gcat	chr15:79037143-79038356	74	74	148	0.5	370
Gcc2	chr10:58304094-58305592	20	15	35	0.571429	155
Gcdh	chr8:84893555-84893921	289	80	369	0.783198	752
Gcfc2	chr6:81957954-81959098	40	71	111	0.36036	166
Gclc	chr9:77793040-77794489	50	51	101	0.49505	332
Gclm	chr3:122266228-122267215	1	10	11	0.0909091	243
Gcn1l1	chr5:115622025-115622654	213	198	411	0.518248	1154
Gcnt2	chr13:40958152-40960892	35	47	82	0.426829	278
Gcsh	chr8:116993288-116993449	711	363	1074	0.662011	739
Gde1	chr7:118705390-118705738	14	16	30	0.466667	275
Gdf15	chr8:70631333-70631635	100	34	134	0.746269	330
Gdf3	chr6:122609696-122610071	100	122	222	0.45045	310
Gdi1	chrX:74310787-74311867	59	41	100	0.59	991
Gdi2	chr13:3564996-3566261	93	80	173	0.537572	3287
Gemin2	chr12:59027737-59027988	129	85	214	0.602804	358
Gemin4	chr11:76210571-76213923	33	23	56	0.589286	261
Gemin5	chr11:58164257-58164408	89	88	177	0.502825	496
Gemin6	chr17:80227738-80228497	80	87	167	0.479042	208
Gemin7	chr7:19564949-19565676	22	47	69	0.318841	71
Gen1	chr12:11252004-11252092	10	8	18	0.555556	103
Get4	chr5:139268981-139270050	61	33	94	0.648936	437
Gfm1	chr3:67474553-67474606	87	104	191	0.455497	369
Gfm2	chr13:97179028-97181196	34	93	127	0.267717	422
Gfpt1	chr6:87088114-87092207	33	39	72	0.458333	269
Gfpt2	chr11:49837721-49838620	82	123	205	0.4	426
Gga1	chr15:78893734-78894585	75	68	143	0.524476	262
Gga2	chr7:122012149-122012233	52	39	91	0.571429	1109
Gga3	chr11:115590887-115590967	29	32	61	0.47541	341
Ggct	chr6:54992695-54992867	11	7	18	0.611111	49
Ggh	chr4:20065740-20066111	30	35	65	0.461538	72
Ggnbp2	chr11:84854054-84854167	22	29	51	0.431373	376
Ggps1	chr13:14052445-14054455	42	18	60	0.7	175
Ggt1	chr10:75585881-75586182	73	65	138	0.528986	223
Ggta1	chr2:35400179-35402802	5	6	11	0.454545	227
Ghdc	chr11:100769656-100769777	6	9	15	0.4	95
Ghitm	chr14:37135195-37135322	953	870	1823	0.522765	3586
Gid4	chr11:60441979-60445277	24	29	53	0.45283	226
Gid8	chr2:180717838-180721599	25	43	68	0.367647	376
Gigyf1	chr5:137525652-137527935	67	72	139	0.482014	340
Gigyf2	chr1:87449078-87450810	54	55	109	0.495413	640
Ginm1	chr10:7775218-7775369	20	15	35	0.571429	115
Gins1	chr2:150925882-150926070	102	116	218	0.46789	279
Gins2	chr8:120588926-120589075	278	151	429	0.648019	808
Gins4	chr8:23237470-23237668	247	300	547	0.451554	362
Gipc1	chr8:83664118-83664789	197	127	324	0.608025	826
Gipc2	chr3:152165648-152165900	17	1	18	0.944444	42
Git1	chr11:77506396-77507774	68	70	138	0.492754	549
Git2	chr5:114773314-114773492	42	49	91	0.461538	233
Gja1	chr10:56387534-56390419	18	61	79	0.227848	279
Gjb3	chr4:127329076-127329125	294	238	532	0.552632	624
Gjb5	chr4:127354809-127356373	139	57	196	0.709184	453
Gjc1	chr11:102802841-102802916	16	17	33	0.484848	167
Gjc3	chr5:137953809-137956444	4	6	10	0.4	22
Gkap1	chr13:58259434-58259511	9	2	11	0.818182	156
Glb1	chr9:114473838-114474379	76	161	237	0.320675	463
Glce	chr9:62068385-62068630	26	13	39	0.666667	206
Gldc	chr19:30174424-30174502	138	214	352	0.392045	774
Gle1	chr2:29958447-29959432	27	27	54	0.5	264
Gli2	chr1:118855436-118855637	63	71	134	0.470149	239
