gene	coord	109minus1_CAST	109minus1_129S1	109minus1_total	109minus1_CAST/all	109minus1_htseqCount
Fam118a	chr15:85061532-85062830	17	29	46	0.369565	169
Fam118b	chr9:35223614-35223742	12	14	26	0.461538	162
Fam120a	chr13:48933950-48934078	39	40	79	0.493671	643
Fam122b	chrX:53243415-53246290	12	11	23	0.521739	197
Fam129a	chr1:151717229-151719347	16	78	94	0.170213	201
Fam129b	chr2:32923431-32925253	19	16	35	0.542857	444
Fam133b	chr5:3568987-3570546	31	30	61	0.508197	171
Fam136a	chr6:86368731-86370058	89	118	207	0.429952	626
Fam149b	chr14:20375510-20375613	16	10	26	0.615385	110
Fam160a2	chr7:105399884-105400054	11	9	20	0.55	290
Fam160b1	chr19:57386471-57389594	11	10	21	0.52381	152
Fam160b2	chr14:70583295-70585183	10	5	15	0.666667	87
Fam162a	chr16:36043844-36044091	9	12	21	0.428571	217
Fam168b	chr1:34813218-34817404	207	204	411	0.50365	508
Fam169a	chr13:97126496-97129522	284	282	566	0.501767	443
Fam169b	chr7:68361242-68363092	40	22	62	0.645161	77
Fam172a	chr13:78163513-78166240	9	15	24	0.375	100
Fam174a	chr1:95333936-95335284	10	6	16	0.625	34
Fam175a	chr5:100809756-100809875	41	15	56	0.732143	104
Fam175b	chr7:132883035-132885114	16	10	26	0.615385	147
Fam178a	chr19:44980556-44983787	39	43	82	0.47561	294
Fam178b	chr1:36682868-36683183	26	37	63	0.412698	158
Fam179b	chr12:65021440-65022573	47	17	64	0.734375	295
Fam185a	chr5:21480332-21482124	18	18	36	0.5	74
Fam188a	chr2:12419159-12419460	21	22	43	0.488372	151
Fam192a	chr8:94601497-94601726	77	48	125	0.616	410
Fam193b	chr13:55554217-55554448	40	39	79	0.506329	295
Fam195a	chr17:25864251-25864352	12	13	25	0.48	107
Fam195b	chr11:120544877-120544928	19	23	42	0.452381	96
Fam207a	chr10:77515603-77515813	76	63	139	0.546763	168
Fam208a	chr14:27480642-27483554	69	65	134	0.514925	658
Fam20b	chr1:156678571-156681642	45	27	72	0.625	144
Fam21	chr6:116262335-116262671	98	92	190	0.515789	788
Fam210a	chr18:68275762-68276274	33	24	57	0.578947	263
Fam213a	chr14:41004041-41004203	5	21	26	0.192308	63
Fam216a	chr5:122371883-122371963	20	14	34	0.588235	76
Fam219b	chr9:57540655-57543187	2	8	10	0.2	74
Fam220a	chr5:143562757-143564525	31	50	81	0.382716	107
Fam32a	chr8:72222182-72223775	337	140	477	0.706499	775
Fam35a	chr14:34267501-34268952	11	12	23	0.478261	91
Fam3a	chrX:74387438-74387496	8	9	17	0.470588	57
Fam3c	chr6:22343266-22343319	42	65	107	0.392523	153
Fam43a	chr16:30599723-30602797	22	10	32	0.6875	157
Fam45a	chr19:60834826-60836229	11	19	30	0.366667	149
Fam49a	chr12:12372747-12376361	10	2	12	0.833333	111
Fam49b	chr15:63970930-63970968	17	8	25	0.68	620
Fam50a	chrX:74319960-74320149	15	15	30	0.5	516
Fam53a	chr5:33614603-33614834	26	20	46	0.565217	140
Fam53c	chr18:34770598-34773760	8	12	20	0.4	154
Fam58b	chr11:78750506-78751729	19	16	35	0.542857	97
Fam60a	chr6:148921059-148923030	95	89	184	0.516304	1148
Fam63a	chr3:95295651-95296164	36	76	112	0.321429	257
Fam65a	chr8:105621114-105621310	29	15	44	0.659091	163
Fam69a	chr5:107908042-107910216	59	30	89	0.662921	280
Fam69b	chr2:26635539-26636497	4	5	9	0.444444	40
Fam72a	chr1:131538835-131539872	3	7	10	0.3	42
Fam73a	chr3:152337726-152338044	85	53	138	0.615942	297
Fam73b	chr2:30383929-30385519	9	1	10	0.9	79
Fam76a	chr4:132916119-132916271	80	63	143	0.559441	210
Fam81a	chr9:70124924-70125197	41	40	81	0.506173	195
Fam83d	chr2:158785160-158786637	20	24	44	0.454545	128
Fam86	chr16:5249347-5249448	30	38	68	0.441176	161
Fam92a	chr4:12170984-12171218	69	48	117	0.589744	212
Fam96a	chr9:66138337-66138968	19	37	56	0.339286	481
Fam96b	chr8:104641547-104641728	190	151	341	0.557185	216
Fam98a	chr17:75547611-75547759	12	9	21	0.571429	353
Fam98b	chr2:117270606-117271540	40	43	83	0.481928	273
Fam98c	chr7:29152510-29152847	3	9	12	0.25	72
Fanca	chr8:123305750-123305862	76	56	132	0.575758	294
Fancd2	chr6:113595888-113596285	115	94	209	0.550239	312
Fance	chr17:28326152-28326574	82	55	137	0.59854	213
Fancf	chr7:51860577-51862267	7	9	16	0.4375	43
Fancg	chr4:43006984-43007114	66	34	100	0.66	118
Fanci	chr7:79449640-79450264	89	71	160	0.55625	579
Fancl	chr11:26471325-26471883	85	57	142	0.598592	296
Fancm	chr12:65130275-65132058	89	47	136	0.654412	358
Far1	chr7:113568095-113570888	41	40	81	0.506173	294
Far2	chr6:148180986-148182760	9	7	16	0.5625	170
Farp1	chr14:121282310-121283726	13	2	15	0.866667	153
Fars2	chr13:36537301-36537595	21	21	42	0.5	188
Farsa	chr8:84867549-84867648	90	66	156	0.576923	765
Farsb	chr1:78476190-78476305	205	247	452	0.45354	1239
Fasn	chr11:120822078-120822230	261	253	514	0.507782	2674
Fastk	chr5:24443277-24443456	10	26	36	0.277778	318
Fastkd1	chr2:69707308-69707706	7	3	10	0.7	157
Fastkd2	chr1:63739182-63739354	27	36	63	0.428571	337
Fastkd3	chr13:68591931-68592279	23	20	43	0.534884	118
Fat1	chr8:45050781-45052257	61	85	146	0.417808	478
Fau	chr19:6059349-6059524	995	1066	2061	0.482775	5577
Fbf1	chr11:116150789-116150847	10	9	19	0.526316	120
Fbl	chr7:28174785-28174892	240	238	478	0.502092	2046
Fblim1	chr4:141595224-141595479	211	397	608	0.347039	676
Fbln1	chr15:85229560-85229616	6	7	13	0.461538	187
Fbp2	chr13:62849377-62849517	2	9	11	0.181818	51
Fbrsl1	chr5:110432901-110433101	20	12	32	0.625	204
Fbxl12	chr9:20637749-20639198	4	12	16	0.25	86
Fbxl14	chr6:119479668-119483886	17	17	34	0.5	186
Fbxl17	chr17:63487712-63487969	13	16	29	0.448276	90
Fbxl18	chr5:142885539-142887082	10	11	21	0.47619	93
Fbxl19	chr7:127767445-127767663	13	16	29	0.448276	503
Fbxl3	chr14:103092304-103092426	27	30	57	0.473684	227
Fbxl4	chr4:22433567-22434091	8	6	14	0.571429	37
Fbxl5	chr5:43759743-43759825	97	138	235	0.412766	610
Fbxo11	chr17:88002752-88002969	16	11	27	0.592593	250
Fbxo15	chr18:84981122-84981392	150	178	328	0.457317	1240
Fbxo17	chr7:28737339-28738140	59	11	70	0.842857	109
Fbxo18	chr2:11769776-11769931	25	33	58	0.431034	261
Fbxo21	chr5:118008010-118010191	96	72	168	0.571429	249
Fbxo22	chr9:55223240-55224433	46	41	87	0.528736	838
Fbxo28	chr1:182313102-182317285	13	10	23	0.565217	139
Fbxo3	chr2:104059882-104063237	13	22	35	0.371429	196
Fbxo30	chr10:11295217-11297969	63	46	109	0.577982	403
Fbxo31	chr8:121578458-121578806	48	20	68	0.705882	165
Fbxo33	chr12:59218860-59219483	53	22	75	0.706667	143
Fbxo34	chr14:47529175-47531962	61	48	109	0.559633	161
Fbxo38	chr18:62540881-62541046	90	80	170	0.529412	331
Fbxo42	chr4:141199449-141204062	25	19	44	0.568182	233
Fbxo5	chr10:5801869-5802532	91	65	156	0.583333	467
Fbxo6	chr4:148149379-148149666	112	61	173	0.647399	383
Fbxo7	chr10:86047722-86048328	38	31	69	0.550725	142
Fbxo9	chr9:78101528-78101686	11	15	26	0.423077	85
Fbxw11	chr11:32744530-32746814	24	28	52	0.461538	316
Fbxw2	chr2:34811161-34813009	9	8	17	0.529412	340
Fbxw4	chr19:45636263-45636448	5	12	17	0.294118	83
Fbxw5	chr2:25504710-25505470	38	38	76	0.5	175
Fbxw8	chr5:118142668-118142772	63	81	144	0.4375	472
Fbxw9	chr8:85066590-85067120	21	17	38	0.552632	231
Fcf1	chr12:84980515-84980602	147	58	205	0.717073	766
Fcgr2b	chr1:170967980-170968234	135	25	160	0.84375	191
Fcgr3	chr1:171053939-171054193	66	1	67	0.985075	66
Fcho2	chr13:98784776-98784880	37	12	49	0.755102	272
Fdft1	chr14:63164532-63164629	87	82	169	0.514793	918
Fdps	chr3:89093588-89093843	20	27	47	0.425532	1001
Fdx1	chr9:51963271-51963533	35	27	62	0.564516	73
Fdxacb1	chr9:50771431-50772670	7	7	14	0.5	55
Fdxr	chr11:115269445-115269616	14	13	27	0.518519	78
Fech	chr18:64478651-64478770	7	5	12	0.583333	130
Fem1a	chr17:56256793-56263608	37	40	77	0.480519	170
Fem1b	chr9:62811058-62811648	88	63	151	0.582781	1078
Fem1c	chr18:46524102-46524829	21	17	38	0.552632	143
Fen1	chr19:10199132-10201097	139	152	291	0.477663	665
Fermt2	chr14:45475888-45476113	57	49	106	0.537736	523
Fert2	chr17:64133441-64133595	7	7	14	0.5	108
Fetub	chr16:22939276-22939768	82	36	118	0.694915	274
Fez2	chr17:78402740-78402881	16	19	35	0.457143	92
Fgd1	chrX:151079879-151079971	26	0	26	1	344
Fgf4	chr7:144862765-144865243	45	74	119	0.378151	727
Fgfbp1	chr5:43981713-43981799	32	13	45	0.711111	73
Fgfr1	chr8:25573745-25575718	70	72	142	0.492958	371
Fgfr1op	chr17:8194521-8196470	45	37	82	0.54878	199
Fgfr1op2	chr6:146597295-146599198	29	35	64	0.453125	258
Fh1	chr1:175625451-175625635	221	261	482	0.458506	598
Fhl1	chrX:56791844-56793346	22	25	47	0.468085	330
Fhl3	chr4:124707816-124708611	5	5	10	0.5	34
Fhod1	chr8:105331642-105331824	10	0	10	1	67
Fhod3	chr18:25132911-25133507	15	9	24	0.625	164
Fibp	chr19:5464334-5464431	30	31	61	0.491803	206
Fig4	chr10:41265386-41265486	111	119	230	0.482609	664
Fignl1	chr11:11800288-11803063	85	71	156	0.544872	584
Fip1l1	chr5:74595839-74597124	37	43	80	0.4625	324
Firre	chrX:50630891-50630995	47	368	415	0.113253	404
Fis1	chr5:136965917-136966234	44	36	80	0.55	361
Fiz1	chr7:5012678-5013022	71	82	153	0.464052	368
Fkbp15	chr4:62352433-62352545	31	29	60	0.516667	208
Fkbp1a	chr2:151560621-151561691	35	35	70	0.5	746
Fkbp3	chr12:65069002-65069109	206	120	326	0.631902	2283
Fkbp4	chr6:128436570-128436714	1258	1131	2389	0.52658	4923
Fkbp5	chr17:28440928-28441053	89	95	184	0.483696	884
Fkbp6	chr5:135344649-135344768	7	17	24	0.291667	102
Fkbp8	chr8:70534483-70534614	134	61	195	0.687179	1725
Fkbp9	chr6:56878034-56879360	242	329	571	0.423818	656
Flad1	chr3:89408422-89409166	26	31	57	0.45614	137
Flcn	chr11:59807800-59807915	39	57	96	0.40625	234
Flii	chr11:60725158-60725268	59	60	119	0.495798	358
Flna	chrX:74246064-74246534	189	229	418	0.452153	1728
Flnb	chr14:7950305-7951587	153	192	345	0.443478	814
Flot2	chr11:78059195-78060432	23	18	41	0.560976	127
Fmn2	chr1:174821219-174822729	15	5	20	0.75	129
Fmnl2	chr2:53131840-53134202	5	10	15	0.333333	111
Fmr1	chrX:68715565-68717961	34	37	71	0.478873	763
Fmr1nb	chrX:68768956-68769093	65	67	132	0.492424	602
Fn1	chr1:71649194-71649325	784	987	1771	0.442688	3428
Fnbp1	chr2:31084023-31084085	17	18	35	0.485714	209
Fnbp1l	chr3:122538719-122542283	19	11	30	0.633333	513
Fnbp4	chr2:90768516-90768700	15	19	34	0.441176	382
Fndc3a	chr14:72556839-72556988	21	27	48	0.4375	247
Fnip2	chr3:79515103-79515249	51	46	97	0.525773	290
Fnta	chr8:26015381-26015601	97	93	190	0.510526	447
Fntb	chr12:76920076-76921412	113	112	225	0.502222	437
Focad	chr4:88410617-88411011	29	43	72	0.402778	190
Folr1	chr7:101868398-101868554	223	156	379	0.588391	508
Fopnl	chr16:14304454-14304587	37	35	72	0.513889	142
Foxd3	chr4:99656299-99658671	21	85	106	0.198113	210
Foxj3	chr4:119626289-119629119	27	34	61	0.442623	229
Foxk2	chr11:121306768-121309896	30	15	45	0.666667	277
Foxm1	chr6:128372777-128375886	75	110	185	0.405405	367
Foxn2	chr17:88486403-88490533	129	146	275	0.469091	319
Foxo1	chr3:52346996-52350109	4	6	10	0.4	70
Foxo3	chr10:42196466-42197901	9	11	20	0.45	142
Foxo4	chrX:101259515-101260873	25	15	40	0.625	225
Foxp4	chr17:47869725-47869791	38	58	96	0.395833	420
Foxr1	chr9:44434234-44435309	10	0	10	1	21
Foxred1	chr9:35204221-35205141	5	8	13	0.384615	205
Fpgs	chr2:32682609-32683468	5	8	13	0.384615	304
Fra10ac1	chr19:38219632-38219727	52	30	82	0.634146	141
Frg1	chr8:41400762-41400866	6	18	24	0.25	238
Frmd6	chr12:70899384-70902234	46	4	50	0.92	159
Frmd8	chr19:5873169-5873336	119	88	207	0.574879	219
Frrs1	chr3:116903069-116903750	34	30	64	0.53125	153
Frs3	chr17:47702954-47704286	21	5	26	0.807692	67
Fryl	chr5:73076658-73076742	16	25	41	0.390244	219
Fscn1	chr5:142971896-142973189	457	411	868	0.526498	1543
Fsd1l	chr4:53701041-53707009	0	17	17	0	131
Fstl1	chr16:37833882-37836516	36	36	72	0.5	388
Ftl1	chr7:45459530-45459886	11947	11342	23289	0.512989	24859
Fto	chr8:91666282-91668433	203	106	309	0.656958	411
Ftsj1	chrX:8250880-8251037	156	152	308	0.506494	364
Ftsj2	chr5:140330980-140331269	37	46	83	0.445783	80
Ftsj3	chr11:106255585-106255677	184	260	444	0.414414	1341
Fubp1	chr3:152232395-152236830	185	194	379	0.488127	904
Fuca1	chr4:135936923-135937022	25	27	52	0.480769	190
Fuca2	chr10:13514707-13517275	9	17	26	0.346154	89
Fuk	chr8:110895884-110896009	33	9	42	0.785714	202
Fundc1	chrX:17556569-17558011	38	26	64	0.59375	208
Fundc2	chrX:75394310-75397158	2	18	20	0.1	420
Fuom	chr7:140102307-140102441	66	9	75	0.88	167
Furin	chr7:80389194-80391296	5	11	16	0.3125	110
Fus	chr7:127975888-127975920	73	94	167	0.437126	2145
Fut8	chr12:77474999-77475996	18	18	36	0.5	649
Fuz	chr7:44900133-44900624	10	14	24	0.416667	71
Fxn	chr19:24280407-24280586	88	50	138	0.637681	150
Fxr1	chr3:34058024-34058231	67	61	128	0.523438	1569
Fxr2	chr11:69641441-69641589	30	39	69	0.434783	564
Fxyd6	chr9:45394983-45396159	115	489	604	0.190397	753
Fyn	chr10:39563764-39565374	23	14	37	0.621622	114
Fyttd1	chr16:32905532-32908963	79	74	153	0.51634	561
Fzd10	chr5:128601106-128604093	38	34	72	0.527778	184
Fzd5	chr1:64730558-64736853	137	138	275	0.498182	519
Fzd7	chr1:59482147-59486955	21	46	67	0.313433	263
Fzr1	chr10:81371345-81371454	51	75	126	0.404762	633
G0s2	chr1:193272989-193273188	7	5	12	0.583333	34
G3bp1	chr11:55499459-55500887	408	440	848	0.481132	3208
G3bp2	chr5:92064325-92064505	171	166	337	0.507418	1835
G530011O06Rik	chrX:169975043-169976790	205	87	292	0.702055	161
G6pc3	chr11:102192749-102192867	7	6	13	0.538462	118
G6pdx	chrX:74409486-74410297	42	43	85	0.494118	648
G730013B05Rik	chr16:50557215-50559459	1	8	9	0.111111	12
Gaa	chr11:119285005-119285698	67	80	147	0.455782	319
Gab1	chr8:80800101-80800395	430	254	684	0.628655	1223
Gabarap	chr11:69994459-69994949	55	53	108	0.509259	337
Gabarapl1	chr6:129541102-129542331	19	29	48	0.395833	94
Gabarapl2	chr8:111952315-111952915	319	130	449	0.710468	1363
Gabbr1	chr17:37072853-37074305	70	57	127	0.551181	362
Gabpa	chr16:84860375-84863778	144	97	241	0.59751	673
Gabpb1	chr2:126628907-126630382	5	19	24	0.208333	212
Gabpb2	chr3:95181766-95188975	41	38	79	0.518987	350
Gadd45a	chr6:67037010-67037111	37	37	74	0.5	137
Gadd45b	chr10:80931533-80932204	18	19	37	0.486486	73
Gadd45gip1	chr8:84834108-84835482	157	91	248	0.633065	533
Gak	chr5:108592198-108592392	84	73	157	0.535032	487
Galc	chr12:98227168-98227295	16	5	21	0.761905	63
Gale	chr4:135967801-135968178	14	7	21	0.666667	76
Galk1	chr11:116011027-116011216	37	48	85	0.435294	241
Galk2	chr2:125983055-125984298	40	25	65	0.615385	187
Galm	chr17:80183984-80185032	161	92	253	0.636364	204
Galnt1	chr18:24284710-24286816	158	107	265	0.596226	593
Galnt11	chr5:25265250-25265918	50	57	107	0.46729	228
Galnt2	chr8:124343303-124345723	144	129	273	0.527473	501
Galnt6	chr15:100720015-100720235	103	16	119	0.865546	193
Galnt7	chr8:57583767-57584227	7	12	19	0.368421	235
Ganab	chr19:8915625-8916742	53	64	117	0.452991	1299
Gapdh	chr6:125165552-125165773	256	338	594	0.430976	20880
Gapvd1	chr2:34709112-34709252	16	13	29	0.551724	283
Gar1	chr3:129826824-129826974	101	74	175	0.577143	353
Gars	chr6:55079220-55079504	762	761	1523	0.500328	2625
Gart	chr16:91642957-91643146	243	332	575	0.422609	1304
Gas2l1	chr11:5063826-5064478	15	25	40	0.375	137
Gas5	chr1:161038225-161038272	962	614	1576	0.610406	996
Gas8	chr8:123530827-123531036	13	6	19	0.684211	101
Gatad1	chr5:3639961-3641580	12	38	50	0.24	320
Gatad2a	chr8:69950653-69950754	139	142	281	0.494662	833
Gatad2b	chr3:90351814-90352129	6	2	8	0.75	58
Gatsl3	chr11:4221843-4222409	16	27	43	0.372093	111
Gba	chr3:89207784-89207987	32	22	54	0.592593	232
Gbas	chr5:129757079-129758325	29	45	74	0.391892	144
Gbf1	chr19:46285660-46286510	49	56	105	0.466667	220
Gca	chr2:62691564-62694109	36	22	58	0.62069	187
Gcat	chr15:79037143-79038356	81	64	145	0.558621	357
Gcc1	chr6:28416603-28419300	11	14	25	0.44	92
Gcdh	chr8:84893555-84893921	165	66	231	0.714286	540
Gcfc2	chr6:81957954-81959098	18	33	51	0.352941	77
Gclc	chr9:77793040-77794489	34	40	74	0.459459	262
Gclm	chr3:122266228-122267215	12	22	34	0.352941	258
Gcn1l1	chr5:115622025-115622654	200	165	365	0.547945	1105
Gcnt2	chr13:40958152-40960892	24	36	60	0.4	260
Gcsh	chr8:116993288-116993449	696	462	1158	0.601036	852
Gde1	chr7:118705390-118705738	14	16	30	0.466667	163
Gdf15	chr8:70631333-70631635	34	26	60	0.566667	128
Gdf3	chr6:122609696-122610071	258	269	527	0.489564	692
Gdi1	chrX:74306845-74306944	26	24	50	0.52	467
Gdi2	chr13:3554412-3554546	62	41	103	0.601942	2710
Gdpgp1	chr7:80238214-80241420	2	8	10	0.2	53
Gemin2	chr12:59027737-59027988	120	67	187	0.641711	264
Gemin4	chr11:76210571-76213923	38	32	70	0.542857	428
Gemin5	chr11:58164257-58164408	118	116	234	0.504274	518
Gemin6	chr17:80227738-80228497	66	93	159	0.415094	193
Gemin7	chr7:19564949-19565676	60	120	180	0.333333	168
Gen1	chr12:11260882-11261068	28	10	38	0.736842	136
Get4	chr5:139268981-139270050	74	69	143	0.517483	536
Gfm1	chr3:67474553-67474606	103	112	215	0.47907	423
Gfm2	chr13:97175600-97176443	16	72	88	0.181818	332
Gfpt2	chr11:49837721-49838620	59	82	141	0.41844	281
Gga1	chr15:78893734-78894585	87	75	162	0.537037	308
Gga2	chr7:122012149-122012233	31	29	60	0.516667	863
Gga3	chr11:115590887-115590967	24	33	57	0.421053	263
Ggct	chr6:54986833-54986968	12	1	13	0.923077	27
Ggh	chr4:20065740-20066111	18	17	35	0.514286	49
Ggnbp2	chr11:84854054-84854167	25	25	50	0.5	360
Ggps1	chr13:14052445-14054455	16	18	34	0.470588	118
Ggt1	chr10:75585881-75586182	29	37	66	0.439394	143
Ghitm	chr14:37135195-37135322	619	504	1123	0.551202	2121
Gid4	chr11:60441979-60445277	24	28	52	0.461538	259
Gid8	chr2:180717838-180721599	43	42	85	0.505882	568
Gigyf1	chr5:137525652-137527935	83	47	130	0.638462	352
Gigyf2	chr1:87449078-87450810	47	42	89	0.52809	468
Gin1	chr1:97785976-97786258	7	10	17	0.411765	34
Ginm1	chr10:7770357-7770520	7	11	18	0.388889	64
Gins1	chr2:150925882-150926070	94	117	211	0.445498	269
Gins2	chr8:120588926-120589075	258	153	411	0.627737	709
Gins4	chr8:23237470-23237668	219	317	536	0.408582	313
Gipc1	chr8:83664118-83664789	187	103	290	0.644828	819
Git1	chr11:77506396-77507774	68	94	162	0.419753	736
Git2	chr5:114764347-114764477	23	34	57	0.403509	219
Gja1	chr10:56387534-56390419	17	42	59	0.288136	258
Gjb3	chr4:127329076-127329125	308	310	618	0.498382	764
Gjb5	chr4:127354809-127356373	109	56	165	0.660606	357
Gjc1	chr11:102802841-102802916	26	34	60	0.433333	321
Gjc3	chr5:137953809-137956444	0	24	24	0	33
Gkap1	chr13:58259434-58259511	3	13	16	0.1875	95
Glb1	chr9:114473838-114474379	70	142	212	0.330189	398
Glce	chr9:62057249-62061035	7	4	11	0.636364	159
Gldc	chr19:30174424-30174502	91	131	222	0.40991	475
Gle1	chr2:29958447-29959432	49	53	102	0.480392	269
Gli2	chr1:118855436-118855637	70	101	171	0.409357	278
Glipr1	chr10:111985448-111985682	30	34	64	0.46875	67
Glipr2	chr4:43977463-43979118	69	140	209	0.330144	233
Glis2	chr16:4613386-4615957	33	35	68	0.485294	263
Glmn	chr5:107549391-107549473	6	4	10	0.6	97
Glo1	chr17:30600039-30600179	201	15	216	0.930556	1181
Glod4	chr11:76220395-76222031	31	48	79	0.392405	419
Glrx	chr13:75849244-75850151	7	18	25	0.28	66
Glrx2	chr1:143746508-143749678	22	15	37	0.594595	108
Glrx3	chr7:137467933-137468594	83	63	146	0.568493	60
Glrx5	chr12:105040275-105040910	76	57	133	0.571429	229
Gls	chr1:52191111-52191287	43	27	70	0.614286	295
Gls2	chr10:128209106-128209169	12	24	36	0.333333	106
Glt1d1	chr5:127706863-127707520	22	32	54	0.407407	65
Glt25d1	chr8:71623493-71624911	232	148	380	0.610526	871
Glt8d1	chr14:31011485-31012441	19	15	34	0.558824	86
Gltp	chr5:114676265-114676398	115	40	155	0.741935	239
Gltscr1l	chr17:46798116-46801829	12	38	50	0.24	213
Gltscr2	chr7:15945290-15945354	241	304	545	0.442202	1218
Glud1	chr14:34343604-34345033	159	221	380	0.418421	2227
Glul	chr1:153907864-153909723	36	74	110	0.327273	282
Glyr1	chr16:5047734-5047813	70	91	161	0.434783	791
Gm10094	chr14:57801922-57802330	53	46	99	0.535354	0
Gm10336	chr13:12182717-12186488	15	14	29	0.517241	127
Gm10390	chr5:120121096-120124385	27	34	61	0.442623	38
Gm10416	chr5:109833501-109834142	12	25	37	0.324324	45
Gm10653	chr9:62841477-62842358	172	1	173	0.99422	1050
Gm10865	chr15:79004469-79004561	5	6	11	0.454545	12
Gm11974	chr11:6528548-6528760	195	276	471	0.414013	153
Gm12191	chr15:34443025-34443077	1843	1962	3805	0.484363	0
Gm12504	chr4:44121893-44124123	0	182	182	0	1325
Gm12992	chr4:131899478-131903361	130	118	248	0.524194	323
Gm13139	chr4:146465981-146468233	19	60	79	0.240506	32
Gm13152	chr4:147510753-147510879	8	11	19	0.421053	443
Gm13154	chr4:147582834-147585201	180	130	310	0.580645	1747
Gm13157	chr4:147807090-147807183	289	60	349	0.82808	1638
Gm13212	chr4:145617146-145617175	0	8	8	0	378
Gm13247	chr4:146536777-146539395	766	434	1200	0.638333	1327
Gm13251	chr4:146465981-146469440	60	86	146	0.410959	220
Gm13375	chr2:20969474-20970348	15	3	18	0.833333	31
Gm13826	chr5:115102922-115103528	314	400	714	0.439776	249
Gm14005	chr2:128298663-128300996	26	0	26	1	34
Gm14295	chr2:176807695-176808704	26	5	31	0.83871	478
Gm14325	chr2:177828991-177833096	23	11	34	0.676471	603
Gm14393	chr2:175067700-175067769	27	17	44	0.613636	66
Gm15446	chr5:109940426-109940552	28	4	32	0.875	23
Gm15698	chr11:88966715-88966917	5	10	15	0.333333	203
Gm15772	chr11:68904365-68904534	1077	1079	2156	0.499536	0
Gm15787	chr5:110167508-110168484	27	21	48	0.5625	31
Gm15800	chr5:121366469-121368577	39	33	72	0.541667	160
Gm16062	chr11:59817903-59818362	29	37	66	0.439394	178
Gm16982	chr7:141610066-141612082	6	6	12	0.5	72
Gm17066	chr14:105106728-105109802	25	35	60	0.416667	247
Gm17296	chr8:126430822-126430903	4	8	12	0.333333	57
Gm17821	chr12:67656742-67669271	693	138	831	0.833935	2751
Gm1943	chr8:109339800-109340908	20	22	42	0.47619	105
Gm19897	chr7:28776765-28777045	5	7	12	0.416667	10
Gm2022	chr12:87895060-87896722	13	18	31	0.419355	88
Gm20300	chr10:30603195-30606634	69	5	74	0.932432	138
Gm20362	chr6:79034088-79035869	388	752	1140	0.340351	1422
Gm20594	chr6:79818031-79818364	0	230	230	0	56
Gm20604	chr12:102757541-102757810	50	62	112	0.446429	0
Gm20605	chr5:137642523-137642896	82	100	182	0.450549	14
Gm20748	chr18:61645163-61645365	12	23	35	0.342857	40
Gm20939	chr17:94876404-94878321	40	41	81	0.493827	265
Gm21284	chr6:83585232-83588126	17	0	17	1	6
Gm21949	chr3:68620973-68621066	14	12	26	0.538462	0
Gm2381	chr7:42867124-42867234	265	101	366	0.724044	407
Gm2518	chr19:8774485-8776962	5	3	8	0.625	50
Gm2a	chr11:55109378-55113028	21	8	29	0.724138	149
Gm3604	chr13:62371810-62371936	47	45	92	0.51087	130
Gm364	chrX:57488585-57488771	22	24	46	0.478261	152
Gm4922	chr10:18785694-18785876	88	0	88	1	23
Gm4944	chr17:22197265-22201809	45	3	48	0.9375	110
Gm4984	chrX:12651883-12652820	5	6	11	0.454545	59
Gm5039	chr12:88320122-88321762	9	3	12	0.75	66
Gm5088	chr14:89896224-89899447	6	6	12	0.5	522
Gm5141	chr13:62772200-62775162	21	83	104	0.201923	59
Gm53	chr11:96264174-96264484	9	6	15	0.6	27
Gm5424	chr2:31480975-31481163	457	305	762	0.599738	0
Gm5512	chr10:4427171-4427692	8	31	39	0.205128	32
Gm5595	chr7:42660108-42662996	35	71	106	0.330189	169
Gm5617	chr9:48495343-48495975	7	7	14	0.5	30
Gm5643	chr15:103244256-103244955	181	222	403	0.449132	559
Gm5779	chr10:75352055-75352961	92	0	92	1	172
Gm5801	chr14:56010292-56011480	0	10	10	0	45
Gm5803	chr15:22713820-22714984	1	11	12	0.0833333	363
Gm6083	chr5:29537949-29538624	0	207	207	0	777
Gm6313	chr6:148606786-148609182	42	2	44	0.954545	41
Gm6548	chr17:78850505-78852544	13	21	34	0.382353	3157
Gm6639	chr3:35628837-35628974	43	2	45	0.955556	35
Gm6644	chr6:34317340-34317443	656	671	1327	0.494348	0
Gm6654	chr6:146647177-146647802	45	1	46	0.978261	1151
Gm6682	chr12:4782170-4783512	5	43	48	0.104167	2159
Gm6756	chr18:36920305-36922207	21	0	21	1	51
Gm694	chr4:141432672-141433456	7	4	11	0.636364	13
Gm7102	chr19:61174686-61176309	13	23	36	0.361111	237
Gm7325	chr17:45601783-45601915	52	28	80	0.65	351
Gm7334	chr16:78364802-78365009	23	24	47	0.489362	0
Gm7367	chr11:116437994-116439031	148	246	394	0.375635	0
Gm8615	chr5:149154128-149156192	129	98	227	0.568282	270
Gm867	chr10:75939162-75939331	6	6	12	0.5	88
Gm9855	chr10:82648578-82650277	96	64	160	0.6	0
Gmcl1	chr6:86732911-86733378	14	18	32	0.4375	200
Gmeb1	chr4:132227872-132227994	31	22	53	0.584906	267
Gmfb	chr14:46814905-46814987	85	83	168	0.505952	554
Gmnn	chr13:24761813-24761937	171	186	357	0.478992	540
Gmppa	chr1:75442901-75443176	26	33	59	0.440678	139
