gene	coord	87minus1_CAST	87minus1_129S1	87minus1_total	87minus1_CAST/all	87minus1_htseqCount
Bard1	chr1:71102668-71102972	332	330	662	0.501511	1233
Basp1	chr15:25413552-25413764	269	202	471	0.571125	1477
Bax	chr7:45466742-45466898	217	178	395	0.549367	2288
Baz1a	chr12:54923040-54923264	29	41	70	0.414286	354
Baz1b	chr5:135244106-135246129	219	179	398	0.550251	2879
Baz2a	chr10:128126588-128129303	647	773	1420	0.455634	4928
Baz2b	chr2:59962021-59962630	168	53	221	0.760181	1053
BB283400	chr6:30176623-30178040	3	7	10	0.3	27
Bbip1	chr19:53944156-53944627	126	130	256	0.492188	326
Bbs10	chr10:111299213-111301736	11	9	20	0.55	114
Bbs12	chr3:37319050-37321451	1	8	9	0.111111	78
Bbs2	chr8:94086831-94086935	37	25	62	0.596774	282
Bbs4	chr9:59353410-59353508	25	27	52	0.480769	252
Bbs7	chr3:36610566-36610628	16	35	51	0.313725	175
Bbs9	chr9:22887862-22888280	35	23	58	0.603448	234
Bbx	chr16:50274547-50274789	95	103	198	0.479798	788
BC003331	chr1:150388523-150388657	26	22	48	0.541667	443
BC003965	chr17:25184720-25187662	126	100	226	0.557522	658
BC004004	chr17:29301356-29302887	119	98	217	0.548387	516
BC005537	chr13:24801657-24803509	50	46	96	0.520833	1820
BC005561	chr5:104517423-104522383	5	4	9	0.555556	270
BC005624	chr2:30972833-30973301	39	35	74	0.527027	621
BC017158	chr7:128274633-128274703	101	74	175	0.577143	290
BC017643	chr11:121224549-121224693	35	61	96	0.364583	165
BC021614	chr19:4058735-4058841	14	39	53	0.264151	53
BC022687	chr12:112815549-112816245	99	18	117	0.846154	174
BC023829	chrX:70460056-70461292	15	18	33	0.454545	435
BC024978	chr7:27204379-27205386	22	23	45	0.488889	269
BC026585	chr1:157488443-157488733	27	34	61	0.442623	101
BC027231	chr16:44735716-44737284	96	157	253	0.379447	556
BC030336	chr7:120730477-120734854	46	58	104	0.442308	316
BC030867	chr11:102264635-102265183	169	165	334	0.505988	476
BC033916	chr17:33906319-33906675	149	105	254	0.586614	557
BC037032	chr15:4026019-4027406	31	26	57	0.54386	44
BC039771	chr2:145751913-145753672	14	28	42	0.333333	5
BC048403	chr10:121750303-121752859	50	70	120	0.416667	280
BC052040	chr2:115776902-115778768	53	60	113	0.469027	480
BC052688	chr13:61785969-61787282	223	134	357	0.62465	1713
BC055324	chr1:163986005-163986167	181	179	360	0.502778	1238
BC065397	chrX:136802852-136803361	91	46	137	0.664234	157
BC068281	chr12:4855278-4855392	23	21	44	0.522727	120
Bcam	chr7:19766836-19767061	88	58	146	0.60274	535
Bcap29	chr12:31617075-31617180	50	106	156	0.320513	228
Bcap31	chrX:73706997-73707144	373	499	872	0.427752	3263
Bcar1	chr8:111720699-111721331	72	69	141	0.510638	420
Bcar3	chr3:122529582-122530182	115	237	352	0.326705	621
Bcas2	chr3:103178355-103179154	112	72	184	0.608696	2042
Bcas3	chr11:85825202-85826058	22	25	47	0.468085	436
Bcat1	chr6:145075889-145076157	2158	1935	4093	0.527242	10183
Bccip	chr7:133720707-133721145	608	797	1405	0.43274	1605
Bcdin3d	chr15:99474456-99474730	15	17	32	0.46875	88
Bckdha	chr7:25633240-25633401	79	95	174	0.454023	900
Bckdhb	chr9:84123969-84124240	65	63	128	0.507812	738
Bckdk	chr7:127908167-127909664	111	96	207	0.536232	1009
Bcl10	chr3:145932951-145934364	138	138	276	0.5	474
Bcl2l1	chr2:152830386-152830717	53	56	109	0.486239	865
Bcl2l12	chr7:44996878-44996992	33	25	58	0.568966	133
Bcl2l13	chr6:120886678-120892842	122	124	246	0.495935	768
Bcl2l14	chr6:134437701-134438724	0	87	87	0	119
Bcl2l2	chr14:54885384-54888234	8	7	15	0.533333	201
Bcl3	chr7:19811495-19811699	52	56	108	0.481481	468
Bcl7a	chr5:123371018-123374083	11	9	20	0.55	271
Bcl7b	chr5:135180838-135181852	35	24	59	0.59322	180
Bcl7c	chr7:127707880-127707958	3	8	11	0.272727	182
Bcl9	chr3:97208478-97210716	13	12	25	0.52	408
Bcl9l	chr9:44505584-44507870	6	12	18	0.333333	220
Bclaf1	chr10:20340052-20342501	115	159	274	0.419708	5069
Bcor	chrX:12079818-12080553	50	42	92	0.543478	689
Bcr	chr10:75182240-75184923	41	40	81	0.506173	407
Bcs1l	chr1:74591822-74592443	37	35	72	0.513889	217
Bdh1	chr16:31456625-31458901	44	54	98	0.44898	636
Bdh2	chr3:135304168-135304425	98	73	171	0.573099	231
Bdp1	chr13:100103627-100104070	231	216	447	0.516779	1103
Becn1	chr11:101291383-101291532	28	22	50	0.56	917
Bend3	chr10:43509847-43515417	172	173	345	0.498551	674
Bend4	chr5:67417456-67418022	805	985	1790	0.449721	2841
Bend6	chr1:33862654-33862773	11	4	15	0.733333	76
Bet1	chr6:4082458-4082582	133	123	256	0.519531	391
Bet1l	chr7:140856221-140856383	75	82	157	0.477707	338
Bex1	chrX:136215337-136215513	551	548	1099	0.501365	6926
Bex2	chrX:136067600-136067672	30	54	84	0.357143	1757
Bfar	chr16:13702065-13703612	21	26	47	0.446809	331
Bglap3	chr3:88369473-88369720	9	14	23	0.391304	13
Bhlhb9	chrX:135888751-135891081	126	151	277	0.454874	1232
Bhlhe40	chr6:108664479-108666925	72	31	103	0.699029	480
Bicd2	chr13:49383043-49387026	45	43	88	0.511364	523
Bid	chr6:120916734-120916820	615	649	1264	0.486551	1225
Bin1	chr18:32435135-32435740	51	35	86	0.593023	155
Bin2	chr15:100657060-100657114	89	30	119	0.747899	221
Birc2	chr9:7833505-7835255	327	220	547	0.597806	929
Birc3	chr9:7854367-7854606	14	12	26	0.538462	95
Birc5	chr11:117852663-117855743	755	763	1518	0.497365	2350
Birc6	chr17:74702204-74703356	315	330	645	0.488372	4041
Bivm	chr1:44142849-44144771	59	91	150	0.393333	260
Blcap	chr2:157556362-157558327	15	17	32	0.46875	333
Blm	chr7:80512779-80513494	731	649	1380	0.52971	2682
Blmh	chr11:76986476-76987389	109	120	229	0.475983	1851
Bloc1s2	chr19:44139247-44139713	66	93	159	0.415094	634
Bloc1s3	chr7:19505804-19507610	43	39	82	0.52439	156
Bloc1s4	chr5:36747374-36748679	43	32	75	0.573333	147
Bloc1s6	chr2:122746511-122749487	255	221	476	0.535714	393
Blvra	chr2:127096735-127097084	21	34	55	0.381818	110
Blvrb	chr7:27465720-27465981	189	160	349	0.541547	409
Blzf1	chr1:164307147-164307484	44	40	84	0.52381	483
Bmf	chr2:118528757-118532659	37	13	50	0.74	237
Bmi1	chr2:18684152-18686629	49	56	105	0.466667	361
Bmp4	chr14:46390304-46390599	82	61	143	0.573427	443
Bmp7	chr2:172879326-172879523	6	17	23	0.26087	163
Bmp8a	chr4:123342384-123343252	18	9	27	0.666667	82
Bmpr1a	chr14:34502395-34502546	169	208	377	0.448276	1377
Bmpr2	chr1:59870235-59878081	33	29	62	0.532258	431
Bms1	chr6:118419288-118419417	333	298	631	0.527734	1955
Bnc2	chr4:84291693-84293662	5	10	15	0.333333	180
Bnip1	chr17:26791941-26792521	44	39	83	0.53012	169
Bnip2	chr9:70007064-70011659	49	61	110	0.445455	663
Bnip3	chr7:138894610-138894716	13	19	32	0.40625	105
Bnip3l	chr14:66989135-66989284	66	92	158	0.417722	1175
Bod1	chr11:31671501-31671862	167	204	371	0.450135	714
Bod1l	chr5:41832211-41832825	187	218	405	0.461728	1427
Bola2	chr7:126696000-126696099	93	128	221	0.420814	850
Bola3	chr6:83353042-83353130	26	32	58	0.448276	253
Bop1	chr15:76477129-76477269	297	206	503	0.590457	1995
Bora	chr14:99072602-99072748	92	71	163	0.564417	719
Bpgm	chr6:34504271-34505610	34	52	86	0.395349	183
Bphl	chr13:34050281-34050434	7	5	12	0.583333	84
Bptf	chr11:107131274-107131922	322	254	576	0.559028	2240
Braf	chr6:39677378-39677472	153	132	285	0.536842	908
Brap	chr5:121685129-121687249	61	74	135	0.451852	398
Brat1	chr5:140717902-140719378	32	44	76	0.421053	293
Brca1	chr11:101551769-101551955	591	722	1313	0.450114	2304
Brca2	chr5:150568939-150570146	437	622	1059	0.412653	1500
Brcc3	chrX:75450684-75454001	178	212	390	0.45641	1080
Brd1	chr15:88729324-88730704	34	35	69	0.492754	1847
Brd2	chr17:34118606-34119900	233	320	553	0.421338	3429
Brd3	chr2:27461529-27461743	158	160	318	0.496855	1439
Brd4	chr17:32252997-32253200	44	43	87	0.505747	2786
Brd7	chr8:88357900-88358029	18	21	39	0.461538	906
Brd8	chr18:34624538-34624863	214	229	443	0.48307	1922
Brd9	chr13:73960238-73960895	99	92	191	0.518325	591
Bre	chr5:32057511-32057664	50	54	104	0.480769	675
Brf1	chr12:112983027-112983056	98	20	118	0.830508	570
Brf2	chr8:27128421-27128632	12	25	37	0.324324	143
Bri3bp	chr5:125454326-125460885	97	72	169	0.573964	753
Bricd5	chr17:24474405-24474560	5	6	11	0.454545	106
Brip1	chr11:86197869-86197980	78	75	153	0.509804	492
Brix1	chr15:10485735-10485937	418	477	895	0.467039	2035
Brk1	chr6:113616065-113616951	155	234	389	0.398458	896
Brms1l	chr12:55868162-55869735	54	81	135	0.4	420
Brox	chr1:183294334-183294450	100	101	201	0.497512	754
Brpf1	chr6:113323983-113324862	23	18	41	0.560976	794
Brpf3	chr17:28836510-28838789	100	77	177	0.564972	454
Brsk1	chr7:4704128-4704274	11	5	16	0.6875	230
Brwd1	chr16:96066668-96068627	375	378	753	0.498008	3242
Brwd3	chrX:108824806-108824904	119	106	225	0.528889	1252
Bscl2	chr19:8847914-8847982	44	35	79	0.556962	357
Bsdc1	chr4:129487041-129488432	115	119	234	0.491453	520
Bsg	chr10:79711494-79711979	613	720	1333	0.459865	3819
Btaf1	chr19:37011261-37014057	225	243	468	0.480769	1670
Btbd1	chr7:81828973-81829431	138	128	266	0.518797	1234
Btbd10	chr7:113369199-113369339	100	121	221	0.452489	648
Btbd11	chr10:85658140-85660292	23	40	63	0.365079	319
Btbd19	chr4:117125329-117125725	39	31	70	0.557143	317
Btbd2	chr10:80645340-80645537	35	38	73	0.479452	443
Btbd3	chr2:138283458-138287422	56	46	102	0.54902	342
Btbd6	chr12:112977504-112978940	14	13	27	0.518519	212
Btbd7	chr12:102793746-102793935	41	16	57	0.719298	859
Btbd9	chr17:30530154-30530365	26	26	52	0.5	240
Btd	chr14:31666741-31668197	22	17	39	0.564103	104
Btf3	chr13:98316625-98317006	702	832	1534	0.457627	12481
Btf3l4	chr4:108819136-108819337	145	112	257	0.564202	1798
Btg1	chr10:96618276-96622811	32	38	70	0.457143	547
Btg2	chr1:134078912-134079155	46	75	121	0.380165	387
Btrc	chr19:45528973-45533343	171	90	261	0.655172	1030
Bub1	chr2:127831720-127831859	565	500	1065	0.530516	3847
Bub1b	chr2:118636700-118636842	315	386	701	0.449358	4318
Bub3	chr7:131570879-131571898	163	115	278	0.586331	2255
Bud13	chr9:46298415-46298783	32	28	60	0.533333	428
Bud31	chr5:145147835-145148074	257	240	497	0.517103	830
Bysl	chr17:47610907-47611492	303	288	591	0.51269	2309
Bzw1	chr1:58405035-58406548	335	307	642	0.521807	10473
Bzw2	chr12:36129992-36130168	480	463	943	0.509014	2703
C030039L03Rik	chr7:27702380-27706482	105	230	335	0.313433	268
C130074G19Rik	chr1:184871926-184874427	8	45	53	0.150943	132
C1d	chr11:17266531-17269176	5	7	12	0.416667	857
C1galt1	chr6:7871054-7872042	125	85	210	0.595238	387
C1qbp	chr11:70982725-70983026	6	7	13	0.461538	2932
C1rl	chr6:124508348-124510643	9	1	10	0.9	74
C2	chr17:34864045-34864210	6	3	9	0.666667	88
C230052I12Rik	chr7:35396213-35396767	36	71	107	0.336449	215
C230091D08Rik	chr7:59307924-59309726	9	16	25	0.36	458
C2cd3	chr7:100469379-100470159	55	58	113	0.486726	518
C2cd5	chr6:143017883-143018073	15	11	26	0.576923	1074
C330006A16Rik	chr2:26140139-26140506	192	248	440	0.436364	404
C330018D20Rik	chr18:56958523-56958579	21	13	34	0.617647	143
C330024D21Rik	chr5:67473482-67474061	73	26	99	0.737374	266
C330027C09Rik	chr16:49018375-49019705	275	309	584	0.47089	2049
C330046G13Rik	chr10:84549220-84549630	41	203	244	0.168033	135
C430002E04Rik	chr3:41487681-41489736	43	58	101	0.425743	189
C530005A16Rik	chr4:116592843-116592948	99	86	185	0.535135	234
C77080	chr4:129225352-129225472	236	292	528	0.44697	1250
C77370	chrX:104088881-104089006	65	72	137	0.474453	918
C78339	chr13:46669522-46670255	7	3	10	0.7	230
C87198	chr12:56591059-56591166	18	0	18	1	4
C920006O11Rik	chr9:78177825-78178882	4	26	30	0.133333	41
Caap1	chr4:94551265-94551465	65	45	110	0.590909	269
Cab39	chr1:85849033-85851577	115	88	203	0.566502	1925
Cab39l	chr14:59546986-59548903	136	180	316	0.43038	739
Cabin1	chr10:75764025-75764357	145	149	294	0.493197	1025
Cables1	chr18:11944461-11945627	10	21	31	0.322581	67
Cables2	chr2:180260644-180260750	36	42	78	0.461538	172
Cacfd1	chr2:27020021-27021089	10	10	20	0.5	117
Cachd1	chr4:101002862-101003748	118	86	204	0.578431	700
Cacna1a	chr8:84639238-84640249	4	12	16	0.25	348
Cacnb1	chr11:98004925-98005314	3	9	12	0.25	115
Cacnb3	chr15:98643257-98644536	39	26	65	0.6	169
Cactin	chr10:81325464-81326251	51	50	101	0.50495	773
Cacul1	chr19:60524696-60529087	85	107	192	0.442708	1649
Cacybp	chr1:160202367-160203723	120	104	224	0.535714	6775
Cad	chr5:31078093-31078479	600	669	1269	0.472813	4374
Cadm1	chr9:47850272-47853385	81	72	153	0.529412	774
Cadm4	chr7:24503512-24504533	16	11	27	0.592593	110
Calca	chr7:114636188-114636357	3	12	15	0.2	53
Calcoco1	chr15:102711343-102711498	51	65	116	0.439655	450
Calcoco2	chr11:96103217-96103350	362	180	542	0.667897	1637
Cald1	chr6:34773223-34775469	311	377	688	0.452035	1131
Calhm2	chr19:47132232-47133173	4	4	8	0.5	65
Calm1	chr12:100206400-100209806	2093	715	2808	0.74537	7307
Calm3	chr7:16917585-16917728	415	515	930	0.446237	3249
Calml4	chr9:62875477-62875917	10	5	15	0.666667	55
Calr	chr8:84846708-84846931	609	637	1246	0.488764	8396
Calr4	chr4:109253750-109254577	1	66	67	0.0149254	132
Calu	chr6:29374399-29376675	946	1146	2092	0.452199	5616
Camk1d	chr2:5565649-5565780	122	266	388	0.314433	684
Camk2b	chr11:5982501-5982572	22	29	51	0.431373	328
Camk2g	chr14:20793901-20794088	29	32	61	0.47541	464
Camkk2	chr5:122763774-122764302	41	25	66	0.621212	232
Camkmt	chr17:85458062-85458580	17	12	29	0.586207	113
Caml	chr13:55631809-55632416	17	25	42	0.404762	136
Camsap1	chr2:25944942-25945038	99	130	229	0.432314	693
Camsap2	chr1:136324737-136324996	127	83	210	0.604762	694
Camsap3	chr8:3606504-3606820	89	81	170	0.523529	612
Camta1	chr4:151059523-151062855	5	5	10	0.5	175
Cand1	chr10:119198812-119203205	9	6	15	0.6	3740
Cand2	chr6:115803637-115805555	37	30	67	0.552239	1665
Cant1	chr11:118417574-118417806	69	64	133	0.518797	352
Canx	chr11:50308310-50308391	1107	1206	2313	0.478599	11511
Cap1	chr4:122862623-122862746	248	281	529	0.468809	2589
Capg	chr6:72562810-72562983	58	56	114	0.508772	152
Capn1	chr19:6014201-6014468	121	138	259	0.467181	542
Capn10	chr1:92947509-92947948	6	16	22	0.272727	147
Capn15	chr17:25964027-25965505	33	27	60	0.55	288
Capn2	chr1:182487715-182487789	11	42	53	0.207547	192
Capn5	chr7:98151812-98151943	81	64	145	0.558621	320
Capn7	chr14:31370878-31371983	66	97	163	0.404908	839
Capns1	chr7:30195006-30195048	1996	3203	5199	0.38392	5134
Caprin1	chr2:103797463-103797640	825	836	1661	0.496689	12263
Caprin2	chr6:148894937-148895156	72	97	169	0.426036	477
Capsl	chr15:9461657-9461834	11	25	36	0.305556	111
Capza1	chr3:104822785-104825124	65	68	133	0.488722	3267
Capza2	chr6:17665295-17666536	221	495	716	0.308659	3696
Car13	chr3:14661455-14663002	60	113	173	0.346821	437
Car2	chr3:14899971-14900770	6	273	279	0.0215054	724
Car5b	chrX:163976822-163979370	5	10	15	0.333333	59
Car8	chr4:8221550-8221674	6	21	27	0.222222	89
Card10	chr15:78795209-78795400	47	38	85	0.552941	235
Carf	chr1:60147833-60148202	13	6	19	0.684211	144
Carhsp1	chr16:8658587-8661103	93	156	249	0.373494	532
Carkd	chr8:11512895-11513286	30	54	84	0.357143	236
Carm1	chr9:21588049-21589465	36	39	75	0.48	1365
Cars	chr7:143592412-143592660	249	249	498	0.5	1944
Cars2	chr8:11550499-11550771	182	157	339	0.536873	443
Casc3	chr11:98832261-98833807	57	43	100	0.57	934
Casc4	chr2:121933478-121936207	246	191	437	0.562929	2051
Casc5	chr2:119068123-119072619	191	248	439	0.43508	1436
Casd1	chr6:4641852-4643381	24	19	43	0.55814	206
Cask	chrX:13846008-13846556	24	20	44	0.545455	716
Caskin2	chr11:115805081-115805189	71	101	172	0.412791	300
Casp2	chr6:42280346-42282496	38	48	86	0.44186	260
Casp3	chr8:46637919-46639698	536	383	919	0.583243	1065
Casp6	chr3:129913332-129914102	50	43	93	0.537634	128
Casp7	chr19:56440866-56442343	9	24	33	0.272727	96
Casp8ap2	chr4:32643540-32646660	194	231	425	0.456471	1845
Casp9	chr4:141813595-141815978	216	351	567	0.380952	404
Cast	chr13:74741349-74741417	162	150	312	0.519231	688
Cat	chr2:103484973-103485153	443	444	887	0.499436	1349
Cbfa2t2	chr2:154534884-154539356	431	315	746	0.577748	1752
Cbfb	chr8:105215904-105217988	71	87	158	0.449367	780
Cbl	chr9:44200960-44201207	147	59	206	0.713592	739
Cblb	chr16:52204433-52208046	40	36	76	0.526316	334
Cbll1	chr12:31492079-31492179	99	89	188	0.526596	473
Cbr1	chr16:93609795-93610349	296	135	431	0.686775	543
Cbr3	chr16:93690328-93690991	15	171	186	0.0806452	520
Cbr4	chr8:61503033-61503500	29	61	90	0.322222	154
Cbs	chr17:31632828-31633154	281	160	441	0.637188	577
Cbwd1	chr19:24961317-24961616	78	110	188	0.414894	450
Cbx2	chr11:119027899-119031270	102	90	192	0.53125	324
Cbx3	chr6:51482480-51483704	674	585	1259	0.535346	5454
Cbx5	chr15:103191546-103199791	732	745	1477	0.495599	8183
Cbx6	chr15:79823898-79828978	47	90	137	0.343066	889
Cbx7	chr15:79921372-79921438	1541	1400	2941	0.523971	1985
Cby1	chr15:79666988-79667660	73	87	160	0.45625	244
Cc2d1a	chr8:84144109-84144221	19	26	45	0.422222	372
Cc2d1b	chr4:108633523-108634122	177	152	329	0.537994	953
Cc2d2a	chr5:43724274-43724372	19	24	43	0.44186	193
Ccar1	chr10:62776849-62776963	250	246	496	0.504032	2168
Ccar2	chr14:70139760-70139871	15	13	28	0.535714	493
Ccbl1	chr2:30188053-30188139	18	10	28	0.642857	117
Ccbl2	chr3:142744071-142744911	70	74	144	0.486111	401
Ccdc104	chr11:29244059-29244160	10	14	24	0.416667	441
Ccdc107	chr4:43495697-43495921	36	55	91	0.395604	176
Ccdc112	chr18:46299274-46299395	51	34	85	0.6	211
Ccdc115	chr1:34436670-34437610	47	49	96	0.489583	409
Ccdc117	chr11:5541877-5542217	89	80	169	0.526627	693
Ccdc12	chr9:110711251-110711593	72	76	148	0.486486	322
Ccdc120	chrX:7737894-7738027	9	11	20	0.45	230
Ccdc124	chr8:70868933-70869107	116	111	227	0.511013	756
Ccdc126	chr6:49339826-49341581	44	23	67	0.656716	142
Ccdc127	chr13:74360605-74365783	114	143	257	0.44358	627
Ccdc130	chr8:84257767-84258926	6	7	13	0.461538	148
Ccdc132	chr6:3601368-3603531	143	119	262	0.545802	1468
Ccdc134	chr15:82140866-82142202	8	4	12	0.666667	70
Ccdc137	chr11:120462265-120464353	61	66	127	0.480315	265
Ccdc138	chr10:58573589-58573727	18	18	36	0.5	155
Ccdc14	chr16:34723010-34725194	289	252	541	0.534196	854
Ccdc141	chr2:77168511-77168633	85	81	166	0.512048	351
Ccdc15	chr9:37315159-37315887	27	17	44	0.613636	156
Ccdc155	chr7:45189950-45190027	4	10	14	0.285714	40
Ccdc160	chrX:52798059-52799468	23	36	59	0.389831	137
Ccdc163	chr4:116712723-116712826	19	21	40	0.475	136
Ccdc174	chr6:91899292-91899848	110	91	201	0.547264	324
Ccdc18	chr5:108220698-108220898	11	8	19	0.578947	588
Ccdc181	chr1:164286241-164286395	22	22	44	0.5	150
Ccdc186	chr19:56812995-56813683	30	54	84	0.357143	233
Ccdc22	chrX:7600621-7600753	71	78	149	0.47651	580
Ccdc25	chr14:65865130-65866604	197	201	398	0.494975	841
Ccdc28a	chr10:18219488-18219642	35	12	47	0.744681	90
Ccdc28b	chr4:129622600-129622787	10	4	14	0.714286	76
Ccdc3	chr2:5228916-5230866	12	25	37	0.324324	104
Ccdc30	chr4:119356638-119356847	7	3	10	0.7	72
Ccdc32	chr2:119017779-119019164	12	6	18	0.666667	122
Ccdc34	chr2:110044187-110045325	35	25	60	0.583333	425
Ccdc43	chr11:102688801-102688859	134	203	337	0.397626	1156
Ccdc47	chr11:106216149-106216367	366	395	761	0.480946	1632
Ccdc50	chr16:27446248-27452218	174	134	308	0.564935	901
Ccdc51	chr9:109091515-109093363	18	16	34	0.529412	182
Ccdc53	chr10:88245756-88246158	174	126	300	0.58	480
Ccdc55	chr11:77076654-77076744	287	290	577	0.4974	637
Ccdc59	chr10:105847017-105847510	81	128	209	0.38756	434
Ccdc6	chr10:70189078-70193200	124	101	225	0.551111	1144
Ccdc61	chr7:18903782-18903939	38	50	88	0.431818	262
Ccdc64	chr5:115670154-115670300	10	4	14	0.714286	62
Ccdc66	chr14:27493272-27493522	10	23	33	0.30303	470
Ccdc68	chr18:69968978-69969484	12	36	48	0.25	66
Ccdc71	chr9:108462938-108465945	84	126	210	0.4	433
Ccdc73	chr2:104991080-104992552	11	10	21	0.52381	449
Ccdc77	chr6:120364086-120364369	155	154	309	0.501618	593
Ccdc84	chr9:44413471-44413533	26	23	49	0.530612	411
Ccdc85a	chr11:28576391-28577345	5	5	10	0.5	118
Ccdc85c	chr12:108274338-108275417	46	14	60	0.766667	219
Ccdc86	chr19:10948278-10949266	109	128	237	0.459916	441
Ccdc88a	chr11:29507695-29510808	85	109	194	0.438144	879
Ccdc88c	chr12:101022294-101022402	793	241	1034	0.766925	2016
Ccdc9	chr7:16286700-16286795	28	42	70	0.4	388
Ccdc90b	chr7:92567622-92567741	22	40	62	0.354839	285
Ccdc91	chr6:147631575-147632612	46	62	108	0.425926	258
Ccdc92	chr5:124839661-124839807	34	27	61	0.557377	147
Ccdc93	chr1:121501190-121506460	155	112	267	0.580524	502
Ccdc94	chr17:55967528-55967951	10	11	21	0.47619	223
Ccdc97	chr7:25718918-25719053	34	48	82	0.414634	423
Cchcr1	chr17:35530701-35531015	75	66	141	0.531915	322
Ccl9	chr11:83575843-83575951	29	12	41	0.707317	91
Ccm2	chr11:6596081-6596761	50	65	115	0.434783	453
Ccna2	chr3:36568588-36568811	484	584	1068	0.453184	3736
Ccnb1	chr13:100783465-100783647	1462	1182	2644	0.55295	8451
Ccnb2	chr9:70418794-70418907	168	152	320	0.525	1673
Ccnc	chr4:21759425-21759922	206	227	433	0.475751	1022
Ccnd1	chr7:144939496-144939925	127	82	209	0.607656	1181
Ccnd3	chr17:47598609-47599688	158	141	299	0.528428	6127
Ccne1	chr7:38107322-38107490	374	363	737	0.507463	2561
Ccne2	chr4:11202985-11204779	21	26	47	0.446809	336
Ccnf	chr17:24237081-24237232	655	590	1245	0.526104	3283
Ccng1	chr11:40753808-40754068	809	744	1553	0.520927	4778
Ccng2	chr5:93274874-93276231	9	16	25	0.36	107
Ccnh	chr13:85212740-85213723	403	288	691	0.583213	807
Ccni	chr5:93205914-93206495	168	179	347	0.48415	1984
Ccnj	chr19:40845699-40848570	13	5	18	0.722222	113
Ccnk	chr12:108202076-108203359	154	59	213	0.723005	1709
Ccnl1	chr3:65957808-65958225	105	71	176	0.596591	788
Ccnl2	chr4:155823343-155824543	181	167	348	0.520115	943
Ccnt1	chr15:98543211-98544608	48	44	92	0.521739	438
Ccnt2	chr1:127802162-127804837	100	109	209	0.478469	1412
Ccny	chr18:9449518-9450150	139	160	299	0.464883	1040
Ccnyl1	chr1:64723523-64725642	58	69	127	0.456693	614
Ccp110	chr7:118735268-118737018	240	240	480	0.5	915
Ccpg1	chr9:73015332-73016341	138	159	297	0.464646	699
Ccrn4l	chr3:51249697-51251654	35	146	181	0.19337	484
Ccs	chr19:4839197-4839322	94	62	156	0.602564	598
Ccsap	chr8:123859095-123859449	30	28	58	0.517241	118
Ccser2	chr14:36939812-36941264	170	138	308	0.551948	741
Cct2	chr10:117063706-117063814	616	628	1244	0.495177	8663
Cct4	chr11:23003137-23003336	1055	969	2024	0.521245	10992
Cct5	chr15:31597411-31597575	796	765	1561	0.50993	12657
Cct6a	chr5:129845748-129846443	746	797	1543	0.483474	11359
Cct8	chr16:87495729-87495869	141	196	337	0.418398	13594
Ccz1	chr5:144014699-144014853	202	219	421	0.47981	1427
Cd151	chr7:141470551-141471481	390	283	673	0.579495	996
Cd164	chr10:41528672-41531042	87	117	204	0.426471	3264
Cd1d1	chr3:86998633-86998905	6	50	56	0.107143	104
Cd1d2	chr3:86989336-86989532	18	10	28	0.642857	42
Cd22	chr7:30867462-30867580	13	20	33	0.393939	44
Cd247	chr1:165869018-165871153	99	57	156	0.634615	512
Cd24a	chr10:43582604-43584265	77	55	132	0.583333	310
Cd276	chr9:58535456-58535752	141	34	175	0.805714	187
Cd2ap	chr17:42876313-42876424	172	219	391	0.439898	2210
Cd2bp2	chr7:127195023-127195158	480	421	901	0.532741	1878
Cd300a	chr11:114901129-114904651	0	30	30	0	106
Cd320	chr17:33848286-33849774	73	71	144	0.506944	538
Cd38	chr5:43910280-43912374	128	391	519	0.246628	490
Cd3eap	chr7:19356009-19358016	103	76	179	0.575419	385
Cd55	chr1:130459582-130459773	53	76	129	0.410853	351
Cd59a	chr2:104113975-104115410	35	43	78	0.448718	142
Cd81	chr7:143067312-143067930	293	397	690	0.424638	3429
Cd84	chr1:171888598-171890718	157	29	186	0.844086	1025
Cd8b1	chr6:71336710-71337451	2	6	8	0.25	10
Cd9	chr6:125494574-125494755	200	173	373	0.536193	5223
Cd93	chr2:148436651-148441267	3	22	25	0.12	11
Cd97	chr8:83741107-83741311	180	190	370	0.486486	1125
Cd99l2	chrX:71424024-71424089	19	39	58	0.327586	221
Cdadc1	chr14:59586039-59586608	11	5	16	0.6875	234
Cdc123	chr2:5821276-5821382	571	427	998	0.572144	1454
Cdc14a	chr3:116328479-116328709	14	14	28	0.5	141
Cdc14b	chr13:64246525-64246600	48	50	98	0.489796	421
Cdc16	chr8:13781372-13781882	342	337	679	0.503682	1590
Cdc20	chr4:118436941-118437343	413	355	768	0.53776	2522
Cdc23	chr18:34651547-34651736	307	392	699	0.439199	2483
Cdc25a	chr9:109892079-109893890	408	347	755	0.540397	1453
Cdc25b	chr2:131197229-131198511	45	44	89	0.505618	458
Cdc25c	chr18:34751314-34751533	155	112	267	0.580524	428
Cdc26	chr4:62404456-62404552	61	69	130	0.469231	492
Cdc27	chr11:104536595-104536670	313	301	614	0.509772	2117
Cdc34	chr10:79687849-79688398	203	207	410	0.495122	2538
Cdc37	chr9:21149756-21149906	537	527	1064	0.504699	3594
Cdc37l1	chr19:29016006-29017569	38	55	93	0.408602	880
Cdc40	chr10:40857547-40857676	351	347	698	0.502865	1055
Cdc42	chr4:137357646-137357759	848	950	1798	0.471635	5118
Cdc42bpa	chr1:180162035-180165602	30	32	62	0.483871	532
