gene	coord	109minus2_CAST	109minus2_129S1	109minus2_total	109minus2_CAST/all	109minus2_htseqCount
Eid2b	chr7:28277706-28280129	2	8	10	0.2	21
Eif1	chr11:100321317-100322096	180	254	434	0.414747	3392
Eif1a	chr18:46607504-46610225	476	502	978	0.486708	1706
Eif1ad	chr19:5369926-5371511	84	100	184	0.456522	428
Eif1ax	chrX:159372195-159372415	310	0	310	1	1069
Eif1b	chr9:120494913-120495327	6	15	21	0.285714	138
Eif2a	chr3:58548393-58548964	55	31	86	0.639535	687
Eif2ak1	chr5:143901785-143902717	49	35	84	0.583333	196
Eif2ak3	chr6:70904088-70905240	12	3	15	0.8	50
Eif2b1	chr5:124579001-124579057	82	100	182	0.450549	373
Eif2b2	chr12:85226003-85226628	71	29	100	0.71	470
Eif2b3	chr4:117066374-117066564	15	22	37	0.405405	387
Eif2b4	chr5:31190837-31190951	49	43	92	0.532609	324
Eif2b5	chr16:20508961-20509325	47	22	69	0.681159	1854
Eif2d	chr1:131160410-131160624	111	116	227	0.488987	644
Eif2s1	chr12:78884791-78887010	6	7	13	0.461538	2464
Eif2s2	chr2:154871410-154872900	63	133	196	0.321429	5134
Eif2s3x	chrX:94209536-94209663	133	114	247	0.538462	3649
Eif3a	chr19:60782168-60782358	234	217	451	0.518847	3390
Eif3b	chr5:140442874-140443358	211	232	443	0.476298	1693
Eif3c	chr7:126566079-126566219	989	876	1865	0.530295	3207
Eif3d	chr15:77970683-77970824	555	515	1070	0.518692	1805
Eif3e	chr15:43278308-43278422	244	250	494	0.493927	2374
Eif3f	chr7:108941461-108941942	449	416	865	0.519075	1550
Eif3g	chr9:20897707-20897766	384	338	722	0.531856	1126
Eif3h	chr15:51865326-51865461	298	323	621	0.479871	1436
Eif3i	chr4:129595264-129595413	175	191	366	0.478142	1831
Eif3j1	chr2:122028580-122028724	7	1	8	0.875	0
Eif3j2	chr2:122028583-122028724	7	1	8	0.875	0
Eif3k	chr7:28980444-28980542	398	450	848	0.46934	1724
Eif3l	chr15:79094201-79094400	876	1114	1990	0.440201	1966
Eif4a1	chr11:69666936-69667617	1271	1296	2567	0.495131	15497
Eif4a2	chr16:23112351-23114132	110	144	254	0.433071	3138
Eif4a3	chr11:119299828-119300043	187	227	414	0.451691	703
Eif4b	chr15:102095253-102097173	694	735	1429	0.485654	2784
Eif4e	chr3:138555390-138557599	6	9	15	0.4	1101
Eif4e2	chr1:87237846-87240488	157	156	313	0.501597	1104
Eif4ebp1	chr8:27275080-27275656	1056	949	2005	0.526683	2664
Eif4ebp2	chr10:61432497-61433828	41	44	85	0.482353	306
Eif4ebp3	chr18:36665282-36665455	9	18	27	0.333333	69
Eif4enif1	chr11:3242377-3242718	18	21	39	0.461538	312
Eif4g1	chr16:20687150-20687275	378	329	707	0.534653	2879
Eif4g2	chr7:111067985-111072757	110	92	202	0.544554	5606
Eif4h	chr5:134624441-134624500	466	524	990	0.470707	1802
Eif5	chr12:111544529-111546753	200	107	307	0.651466	2562
Eif6	chr2:155826327-155826925	300	319	619	0.484653	830
Elac2	chr11:65001832-65002076	64	61	125	0.512	239
Elavl1	chr8:4284782-4289924	45	36	81	0.555556	707
Elf2	chr3:51252720-51256985	8	1	9	0.888889	223
Elf3	chr1:135256779-135256874	26	29	55	0.472727	169
Elk1	chrX:20933395-20935548	4	12	16	0.25	132
Elk3	chr10:93247416-93250108	9	1	10	0.9	58
Ell	chr8:70591498-70592858	31	17	48	0.645833	143
Ell2	chr13:75770680-75772358	50	29	79	0.632911	410
Elmo1	chr13:20605099-20608356	10	4	14	0.714286	78
Elmo2	chr2:165288031-165290561	10	9	19	0.526316	101
Elmsan1	chr12:84149174-84152561	30	14	44	0.681818	179
Elovl5	chr9:77982665-77984519	60	93	153	0.392157	302
Elovl6	chr3:129633060-129638493	222	256	478	0.464435	635
Elovl7	chr13:108282472-108287107	1	16	17	0.0588235	98
Elp2	chr18:24638394-24638830	190	157	347	0.54755	836
Elp3	chr14:65592925-65593112	115	104	219	0.525114	702
Elp4	chr2:105809266-105809454	6	9	15	0.4	84
Elp5	chr11:69970561-69970742	69	63	132	0.522727	384
Elp6	chr9:110320815-110322102	54	26	80	0.675	136
Emb	chr13:117273045-117274415	284	159	443	0.641084	479
Emc1	chr4:139375346-139378735	39	61	100	0.39	141
Emc10	chr7:44496256-44496513	110	140	250	0.44	357
Emc2	chr15:43511700-43511810	18	16	34	0.529412	353
Emc3	chr6:113517097-113517179	5	9	14	0.357143	193
Emc4	chr2:112367819-112368027	9	1	10	0.9	303
Emc7	chr2:112464737-112464817	5	9	14	0.357143	185
Emc8	chr8:120667757-120668112	144	83	227	0.634361	841
Emd	chrX:74257007-74257893	79	93	172	0.459302	652
Eme1	chr11:94650223-94651023	48	30	78	0.615385	334
Emg1	chr6:124711876-124712178	49	69	118	0.415254	1000
Eml2	chr7:19202977-19203072	7	11	18	0.388889	145
Eml3	chr19:8938462-8938529	8	11	19	0.421053	59
Eml4	chr17:83477706-83480359	82	84	166	0.493976	402
Eml5	chr12:98786604-98790386	25	6	31	0.806452	480
Emp1	chr6:135380974-135383173	4	22	26	0.153846	100
Enah	chr1:181919325-181919629	219	307	526	0.41635	1121
Enc1	chr13:97250537-97253040	56	72	128	0.4375	256
Endog	chr2:30172842-30172951	27	19	46	0.586957	190
Eng	chr2:32681196-32682669	5	8	13	0.384615	126
Enkd1	chr8:105704351-105704514	8	1	9	0.888889	107
Eno1	chr4:150248486-150248873	3169	4255	7424	0.426859	531
Enoph1	chr5:100067799-100068765	82	115	197	0.416244	377
Enox1	chr14:77592780-77592992	7	18	25	0.28	150
Ensa	chr3:95628541-95630493	25	25	50	0.5	355
Entpd6	chr2:150770629-150771674	15	7	22	0.681818	79
Eny2	chr15:44435612-44437685	37	40	77	0.480519	364
Ep300	chr15:81648802-81652077	20	18	38	0.526316	180
Ep400	chr5:110664373-110666074	35	30	65	0.538462	320
Epas1	chr17:86830951-86833410	65	19	84	0.77381	221
Epb4.1	chr4:132006958-132007438	11	15	26	0.423077	114
Epb4.1l1	chr2:156539810-156543214	9	5	14	0.642857	172
Epb4.1l2	chr10:25522297-25523518	118	141	259	0.455598	558
Epb4.1l4a	chr18:33921830-33921934	24	92	116	0.206897	431
Epc1	chr18:6441122-6441243	10	8	18	0.555556	135
Epc2	chr2:49549926-49551609	10	8	18	0.555556	211
Epcam	chr17:87650428-87651127	173	91	264	0.655303	272
Epdr1	chr13:19591708-19593348	30	37	67	0.447761	96
Epha2	chr4:141328413-141329384	65	149	214	0.303738	288
Epha4	chr1:77399638-77399797	17	18	35	0.485714	308
Ephb3	chr16:21222408-21223304	4	7	11	0.363636	105
Ephb4	chr5:137373512-137374522	17	21	38	0.447368	216
Ephx2	chr14:66124255-66124522	9	127	136	0.0661765	282
Epn1	chr7:5097572-5098178	15	7	22	0.681818	265
Epn2	chr11:61579567-61579687	22	21	43	0.511628	225
Eprs	chr1:185397060-185397267	49	41	90	0.544444	2949
Eps15	chr4:109385319-109387816	33	36	69	0.478261	231
Eps15l1	chr8:72400192-72400233	45	19	64	0.703125	408
Eral1	chr11:78078262-78078389	35	27	62	0.564516	154
Eras	chrX:7924276-7925213	95	66	161	0.590062	446
Erbb2ip	chr13:103818786-103820806	10	6	16	0.625	126
Erc1	chr6:119570796-119575762	6	5	11	0.545455	109
Ercc1	chr7:19352629-19352705	48	51	99	0.484848	175
Ercc2	chr7:19394352-19395692	19	14	33	0.575758	166
Ercc3	chr18:32269758-32270147	45	53	98	0.459184	253
Ercc4	chr16:13147526-13152009	47	18	65	0.723077	111
Ercc5	chr1:44180531-44181260	15	36	51	0.294118	141
Ercc6l	chrX:102142820-102146833	81	61	142	0.570423	584
Ercc6l2	chr13:63898534-63900301	18	19	37	0.486486	204
Ercc8	chr13:108194056-108194981	28	26	54	0.518519	94
Erf	chr7:25250579-25250758	50	58	108	0.462963	572
Ergic1	chr17:26655067-26656933	68	45	113	0.60177	215
Ergic2	chr6:148204776-148204884	40	56	96	0.416667	451
Ergic3	chr2:156018071-156018279	69	72	141	0.489362	315
Eri1	chr8:35491201-35491379	67	69	136	0.492647	245
Eri2	chr7:119783826-119786544	13	31	44	0.295455	109
Eri3	chr4:117673741-117674297	6	8	14	0.428571	166
Erich1	chr8:14033336-14033764	23	27	50	0.46	108
Erlec1	chr11:30951307-30951387	21	16	37	0.567568	97
Erlin1	chr19:44039173-44039252	34	24	58	0.586207	147
Erlin2	chr8:27036433-27039435	61	56	117	0.521368	199
Ermp1	chr19:29609883-29612679	6	10	16	0.375	174
Ero1l	chr14:45299046-45299083	17	21	38	0.447368	247
Erp29	chr5:121452191-121452474	108	84	192	0.5625	593
Erp44	chr4:48196803-48196905	9	14	23	0.391304	251
Esco1	chr18:10593746-10595875	10	2	12	0.833333	130
Esco2	chr14:65831005-65831794	169	135	304	0.555921	548
Esd	chr14:74749645-74750765	350	248	598	0.585284	520
Esf1	chr2:140167772-140168455	57	53	110	0.518182	374
Espl1	chr15:102322325-102322480	45	38	83	0.542169	419
Esrra	chr19:6913820-6913948	10	13	23	0.434783	169
Esrrb	chr12:86518821-86521628	401	238	639	0.627543	3196
Esyt1	chr10:128519599-128519685	20	58	78	0.25641	136
Esyt2	chr12:116370171-116373098	39	20	59	0.661017	289
Etaa1	chr11:17952578-17952703	123	81	204	0.602941	396
Etf1	chr18:34908042-34908197	160	189	349	0.458453	2218
Etfa	chr9:55500018-55500164	111	104	215	0.516279	775
Etfb	chr7:43452341-43452499	45	36	81	0.555556	600
Etfdh	chr3:79622738-79622967	10	25	35	0.285714	112
Etl4	chr2:20808710-20810535	30	35	65	0.461538	345
Etnk1	chr6:143203384-143208547	95	165	260	0.365385	840
Etohd2	chr13:59770927-59773680	8	4	12	0.666667	46
Etv1	chr12:38865548-38868215	28	9	37	0.756757	165
Etv4	chr11:101774081-101774245	23	27	50	0.46	141
Etv5	chr16:22401672-22401931	553	387	940	0.588298	1113
Etv6	chr6:134266258-134270147	9	15	24	0.375	92
EU599041	chr7:43225712-43226842	21	16	37	0.567568	83
Eva1b	chr4:126149236-126149874	13	9	22	0.590909	46
Evi5	chr5:107744795-107748457	7	10	17	0.411765	195
Evl	chr12:108686050-108686116	23	11	34	0.676471	175
Ewsr1	chr11:5087960-5088146	226	209	435	0.51954	1970
Exd2	chr12:80496781-80498135	13	14	27	0.481481	109
Exo1	chr1:175908430-175911396	175	133	308	0.568182	357
Exo5	chr4:120921202-120922696	7	10	17	0.411765	88
Exoc1	chr5:76569618-76570298	54	51	105	0.514286	194
Exoc2	chr13:30813918-30815391	14	6	20	0.7	115
Exoc3	chr13:74199456-74199675	53	73	126	0.420635	284
Exoc3l	chr8:105290923-105291052	21	7	28	0.75	98
Exoc4	chr6:33910488-33910629	4	12	16	0.25	161
Exoc5	chr14:49066126-49066667	24	9	33	0.727273	145
Exoc6	chr19:37682846-37683249	18	15	33	0.545455	105
Exoc7	chr11:116300266-116300433	29	40	69	0.42029	104
Exoc8	chr8:124890299-124897705	10	8	18	0.555556	71
Exosc1	chr19:41933252-41933314	88	117	205	0.429268	267
Exosc10	chr4:148581102-148581163	46	59	105	0.438095	443
Exosc4	chr15:76329356-76330670	16	17	33	0.484848	188
Exosc5	chr7:25667700-25668032	165	143	308	0.535714	576
Exosc7	chr9:123135899-123136129	70	94	164	0.426829	335
Exosc8	chr3:54734103-54734166	163	155	318	0.512579	535
Exosc9	chr3:36565429-36565727	159	192	351	0.452991	540
Ext1	chr15:53344402-53346183	24	32	56	0.428571	161
Ext2	chr2:93813399-93813964	40	36	76	0.526316	186
Extl3	chr14:65052059-65054822	9	17	26	0.346154	110
Eya3	chr4:132721279-132724765	56	46	102	0.54902	278
Ezh2	chr6:47556030-47556150	169	145	314	0.538217	765
Ezr	chr17:6782632-6782780	300	373	673	0.445765	968
F11r	chr1:171463059-171464593	5	5	10	0.5	127
F2r	chr13:95601789-95604937	1	10	11	0.0909091	91
F2rl1	chr13:95511730-95514281	155	185	340	0.455882	244
F3	chr3:121734106-121735052	23	9	32	0.71875	87
Fads1	chr19:10194871-10196872	83	30	113	0.734513	301
Fads2	chr19:10088908-10089105	14	13	27	0.518519	121
Faf1	chr4:109961799-109963960	124	121	245	0.506122	680
Faf2	chr13:54660954-54664063	71	64	135	0.525926	245
Fah	chr7:84599054-84599144	23	28	51	0.45098	83
Fam103a1	chr7:81768369-81769490	38	46	84	0.452381	232
Fam104a	chr11:113661319-113663543	46	46	92	0.5	238
Fam107b	chr2:3779501-3782134	70	50	120	0.583333	147
Fam110a	chr2:151969396-151970924	8	6	14	0.571429	45
Fam111a	chr19:12586835-12589696	5	5	10	0.5	67
Fam114a2	chr11:57514074-57514291	112	165	277	0.404332	297
Fam118a	chr15:85061532-85062830	19	8	27	0.703704	144
Fam118b	chr9:35223614-35223742	13	10	23	0.565217	163
Fam120a	chr13:48921682-48921965	20	18	38	0.526316	573
Fam122b	chrX:53243415-53246290	8	11	19	0.421053	179
Fam129a	chr1:151717229-151719347	11	69	80	0.1375	167
Fam129b	chr2:32923431-32925253	22	22	44	0.5	341
Fam133b	chr5:3568987-3570546	48	25	73	0.657534	177
Fam136a	chr6:86368731-86370058	109	161	270	0.403704	684
Fam13c	chr10:70557240-70558732	0	12	12	0	39
Fam149b	chr14:20382917-20383491	11	11	22	0.5	111
Fam160a2	chr7:105388779-105388937	10	15	25	0.4	209
Fam160b2	chr14:70583295-70585183	31	4	35	0.885714	76
Fam162a	chr16:36043844-36044091	22	15	37	0.594595	265
Fam168b	chr1:34813218-34817404	145	147	292	0.496575	452
Fam169a	chr13:97126496-97129522	228	239	467	0.488223	382
Fam169b	chr7:68361242-68363092	20	13	33	0.606061	53
Fam172a	chr13:78163513-78166240	14	15	29	0.482759	78
Fam174a	chr1:95333936-95335284	12	5	17	0.705882	51
Fam175a	chr5:100806779-100806890	11	30	41	0.268293	102
Fam175b	chr7:132883035-132885114	3	8	11	0.272727	133
Fam178a	chr19:44980556-44983787	50	45	95	0.526316	251
Fam178b	chr1:36682868-36683183	19	10	29	0.655172	120
Fam179b	chr12:65021440-65022573	28	12	40	0.7	247
Fam185a	chr5:21480332-21482124	14	47	61	0.229508	70
Fam188a	chr2:12419159-12419460	22	41	63	0.349206	157
Fam192a	chr8:94601497-94601726	72	34	106	0.679245	328
Fam193a	chr5:34485654-34486458	4	10	14	0.285714	130
Fam193b	chr13:55554217-55554448	20	24	44	0.454545	250
Fam195a	chr17:25864251-25864352	17	15	32	0.53125	130
Fam195b	chr11:120544877-120544928	15	22	37	0.405405	110
Fam204a	chr19:60226232-60226697	7	8	15	0.466667	102
Fam207a	chr10:77486655-77488473	45	35	80	0.5625	158
Fam208a	chr14:27480642-27483554	30	46	76	0.394737	528
Fam20b	chr1:156678571-156681642	37	34	71	0.521127	108
Fam21	chr6:116262335-116262671	53	78	131	0.40458	681
Fam210a	chr18:68275762-68276274	22	24	46	0.478261	223
Fam210b	chr2:172352586-172355749	8	2	10	0.8	30
Fam213a	chr14:40993740-40994637	16	28	44	0.363636	55
Fam216a	chr5:122371883-122371963	11	22	33	0.333333	83
Fam219b	chr9:57540655-57543187	7	13	20	0.35	75
Fam220a	chr5:143562757-143564525	4	16	20	0.2	89
Fam222b	chr11:78153697-78157339	7	3	10	0.7	73
Fam32a	chr8:72222182-72223775	391	181	572	0.683566	875
Fam3c	chr6:22339273-22339377	45	70	115	0.391304	171
Fam43a	chr16:30599723-30602797	15	8	23	0.652174	159
Fam45a	chr19:60834826-60836229	23	11	34	0.676471	116
Fam50a	chrX:74319960-74320149	28	17	45	0.622222	558
Fam53a	chr5:33614603-33614834	21	28	49	0.428571	141
Fam58b	chr11:78750506-78751729	25	20	45	0.555556	134
Fam60a	chr6:148921059-148923030	81	75	156	0.519231	1035
Fam63a	chr3:95295651-95296164	21	59	80	0.2625	247
Fam65a	chr8:105621114-105621310	15	10	25	0.6	101
Fam69a	chr5:107908042-107910216	66	25	91	0.725275	371
Fam69b	chr2:26635539-26636497	4	9	13	0.307692	47
Fam73a	chr3:152337726-152338044	83	54	137	0.605839	281
Fam76a	chr4:132916119-132916271	48	70	118	0.40678	243
Fam76b	chr9:13844029-13846522	14	9	23	0.608696	158
Fam81a	chr9:70124924-70125197	41	32	73	0.561644	172
Fam83d	chr2:158785160-158786637	14	14	28	0.5	102
Fam86	chr16:5249347-5249448	34	33	67	0.507463	177
Fam92a	chr4:12170984-12171218	81	90	171	0.473684	284
Fam96a	chr9:66133432-66133481	26	27	53	0.490566	522
Fam96b	chr8:104641547-104641728	290	177	467	0.620985	242
Fam98a	chr17:75547611-75547759	8	7	15	0.533333	354
Fam98b	chr2:117270606-117271540	73	52	125	0.584	311
Fam98c	chr7:29152510-29152847	9	6	15	0.6	69
Fanca	chr8:123300010-123300120	33	30	63	0.52381	214
Fancb	chrX:164996770-164997272	15	0	15	1	63
Fancc	chr13:63347420-63347584	7	8	15	0.466667	80
Fancd2	chr6:113595888-113596285	64	46	110	0.581818	263
Fance	chr17:28326152-28326574	89	61	150	0.593333	206
Fancf	chr7:51860577-51862267	5	8	13	0.384615	47
Fancg	chr4:43010002-43010301	79	23	102	0.77451	126
Fanci	chr7:79449640-79450264	100	95	195	0.512821	492
Fancl	chr11:26471325-26471883	99	100	199	0.497487	414
Fancm	chr12:65130275-65132058	59	31	90	0.655556	276
Far1	chr7:113568095-113570888	36	47	83	0.433735	336
Far2	chr6:148180986-148182760	11	12	23	0.478261	186
Fars2	chr13:36537301-36537595	20	17	37	0.540541	223
Farsa	chr8:84867549-84867648	83	36	119	0.697479	725
Farsb	chr1:78476190-78476305	233	285	518	0.449807	1350
Fasn	chr11:120818738-120819200	75	88	163	0.460123	1382
Fastk	chr5:24443277-24443456	9	21	30	0.3	251
Fastkd1	chr2:69702363-69702849	23	30	53	0.433962	141
Fastkd2	chr1:63739182-63739354	43	45	88	0.488636	356
Fastkd3	chr13:68591931-68592279	12	15	27	0.444444	96
Fastkd5	chr2:130613838-130616742	4	9	13	0.307692	88
Fat1	chr8:45050781-45052257	37	37	74	0.5	280
Fau	chr19:6059349-6059524	1277	1360	2637	0.484262	7063
Fbf1	chr11:116149367-116149522	35	25	60	0.583333	116
Fbl	chr7:28174785-28174892	288	245	533	0.540338	2517
Fblim1	chr4:141595224-141595479	159	228	387	0.410853	455
Fbln1	chr15:85229560-85229616	9	4	13	0.692308	151
Fbxl12	chr9:20637749-20639198	9	10	19	0.473684	79
Fbxl14	chr6:119479668-119483886	12	22	34	0.352941	195
Fbxl17	chr17:63045952-63060411	14	16	30	0.466667	79
Fbxl18	chr5:142878658-142878876	11	4	15	0.733333	65
Fbxl19	chr7:127767445-127767663	10	11	21	0.47619	407
Fbxl3	chr14:103080239-103083510	24	32	56	0.428571	212
Fbxl4	chr4:22433567-22434091	11	7	18	0.611111	40
Fbxl5	chr5:43759743-43759825	122	167	289	0.422145	583
Fbxo11	chr17:87990859-87992175	8	8	16	0.5	211
Fbxo15	chr18:84981122-84981392	195	193	388	0.502577	1544
Fbxo17	chr7:28737339-28738140	33	9	42	0.785714	96
Fbxo18	chr2:11767122-11767711	26	24	50	0.52	265
Fbxo21	chr5:118008010-118010191	58	51	109	0.53211	159
Fbxo22	chr9:55223240-55224433	52	26	78	0.666667	765
Fbxo28	chr1:182313102-182317285	13	10	23	0.565217	130
Fbxo3	chr2:104059882-104063237	25	23	48	0.520833	170
Fbxo30	chr10:11295217-11297969	57	33	90	0.633333	401
Fbxo31	chr8:121578458-121578806	56	38	94	0.595745	197
Fbxo33	chr12:59204311-59204996	36	16	52	0.692308	142
Fbxo34	chr14:47529175-47531962	45	51	96	0.46875	117
Fbxo38	chr18:62536116-62536249	60	63	123	0.487805	305
Fbxo42	chr4:141199449-141204062	28	22	50	0.56	177
Fbxo5	chr10:5801869-5802532	109	97	206	0.529126	539
Fbxo6	chr4:148149379-148149666	118	64	182	0.648352	311
Fbxo7	chr10:86047722-86048328	37	38	75	0.493333	145
Fbxw11	chr11:32744530-32746814	29	24	53	0.54717	253
Fbxw5	chr2:25504710-25505470	16	31	47	0.340426	130
Fbxw7	chr3:84977273-84979198	9	16	25	0.36	148
Fbxw8	chr5:118142668-118142772	45	48	93	0.483871	346
Fbxw9	chr8:85066590-85067120	27	19	46	0.586957	254
Fcf1	chr12:84980515-84980602	158	58	216	0.731481	931
Fcgr2b	chr1:170967980-170968234	81	27	108	0.75	148
Fcgr3	chr1:171053939-171054193	56	1	57	0.982456	75
Fcho1	chr8:71709575-71709774	3	7	10	0.3	56
Fcho2	chr13:98784776-98784880	22	15	37	0.594595	218
Fdft1	chr14:63164532-63164629	84	69	153	0.54902	810
Fdps	chr3:89093588-89093843	27	38	65	0.415385	1057
Fdx1	chr9:51963271-51963533	18	33	51	0.352941	105
Fdxr	chr11:115269445-115269616	9	22	31	0.290323	81
Fech	chr18:64461521-64461685	2	8	10	0.2	118
Fem1a	chr17:56256793-56263608	79	85	164	0.481707	160
Fem1b	chr9:62791830-62797728	77	69	146	0.527397	980
Fem1c	chr18:46524102-46524829	16	24	40	0.4	100
Fen1	chr19:10199132-10201097	175	189	364	0.480769	739
Fermt2	chr14:45475888-45476113	37	26	63	0.587302	442
Fert2	chr17:64133441-64133595	3	7	10	0.3	85
Fetub	chr16:22939276-22939768	120	38	158	0.759494	366
Fez2	chr17:78417833-78418152	19	24	43	0.44186	99
Fgd1	chrX:151079879-151079971	17	0	17	1	237
Fgf4	chr7:144862765-144865243	37	83	120	0.308333	708
Fgfbp1	chr5:43978858-43979968	30	9	39	0.769231	96
Fgfr1	chr8:25573745-25575718	47	62	109	0.431193	288
Fgfr1op	chr17:8194521-8196470	51	61	112	0.455357	232
Fgfr1op2	chr6:146597295-146599198	40	46	86	0.465116	262
Fh1	chr1:175619051-175619185	254	258	512	0.496094	616
Fhl1	chrX:56791844-56793346	9	31	40	0.225	297
Fhod3	chr18:25132911-25133507	8	10	18	0.444444	117
Fibp	chr19:5464334-5464431	36	37	73	0.493151	193
Fig4	chr10:41302987-41303241	96	91	187	0.513369	502
Fignl1	chr11:11800288-11803063	95	100	195	0.487179	606
Fip1l1	chr5:74595839-74597124	42	41	83	0.506024	334
Firre	chrX:50569277-50570291	29	141	170	0.170588	270
Fis1	chr5:136965917-136966234	45	45	90	0.5	504
Fiz1	chr7:5012678-5013022	75	68	143	0.524476	311
Fkbp11	chr15:98724368-98724602	9	4	13	0.692308	73
Fkbp15	chr4:62305123-62305230	13	22	35	0.371429	164
Fkbp1a	chr2:151560621-151561691	26	40	66	0.393939	857
Fkbp3	chr12:65069002-65069109	285	164	449	0.634744	2866
Fkbp4	chr6:128436570-128436714	1354	1161	2515	0.53837	5181
Fkbp5	chr17:28398753-28401151	88	77	165	0.533333	809
Fkbp6	chr5:135344649-135344768	16	15	31	0.516129	102
Fkbp8	chr8:70534483-70534614	132	68	200	0.66	1817
Fkbp9	chr6:56878034-56879360	230	299	529	0.434783	652
Flad1	chr3:89408422-89409166	28	30	58	0.482759	120
Flcn	chr11:59809660-59810039	33	36	69	0.478261	187
Flii	chr11:60721447-60721604	52	36	88	0.590909	266
Flna	chrX:74242728-74242825	85	128	213	0.399061	1023
Flnb	chr14:7950305-7951587	139	109	248	0.560484	493
Flot2	chr11:78059195-78060432	21	23	44	0.477273	127
Fmn2	chr1:174821219-174822729	9	5	14	0.642857	123
Fmnl2	chr2:53131840-53134202	6	5	11	0.545455	128
Fmr1	chrX:68715565-68717961	23	27	50	0.46	717
Fmr1nb	chrX:68768956-68769093	83	93	176	0.471591	739
Fn1	chr1:71649194-71649325	418	491	909	0.459846	1802
Fnbp1	chr2:31040405-31040514	9	7	16	0.5625	152
Fnbp1l	chr3:122538719-122542283	10	13	23	0.434783	436
Fndc3a	chr14:72556458-72556741	20	36	56	0.357143	187
Fnip1	chr11:54515498-54518241	9	9	18	0.5	160
Fnip2	chr3:79455971-79459741	24	28	52	0.461538	231
Fnta	chr8:26015381-26015601	109	138	247	0.441296	533
Fntb	chr12:76920076-76921412	139	103	242	0.57438	353
Focad	chr4:88410617-88411011	30	46	76	0.394737	150
Folr1	chr7:101868398-101868554	286	136	422	0.677725	542
Fopnl	chr16:14304454-14304587	37	39	76	0.486842	155
Foxd3	chr4:99656299-99658671	12	61	73	0.164384	187
Foxj3	chr4:119626289-119629119	28	35	63	0.444444	199
Foxk2	chr11:121306768-121309896	21	29	50	0.42	248
Foxm1	chr6:128372777-128375886	77	72	149	0.516779	234
Foxn2	chr17:88486403-88490533	114	137	251	0.454183	313
Foxp4	chr17:47869725-47869791	36	60	96	0.375	307
Foxr1	chr9:44434234-44435309	11	0	11	1	26
Foxred1	chr9:35204221-35205141	14	9	23	0.608696	242
Fpgs	chr2:32682609-32683468	5	8	13	0.384615	280
Fra10ac1	chr19:38219632-38219727	44	22	66	0.666667	150
Frg1	chr8:41400762-41400866	16	19	35	0.457143	316
Frmd6	chr12:70899384-70902234	57	9	66	0.863636	108
Frmd8	chr19:5869437-5869603	124	99	223	0.556054	190
Frrs1	chr3:116903069-116903750	23	26	49	0.469388	109
Frs2	chr10:117070127-117074879	3	8	11	0.272727	74
Frs3	chr17:47702954-47704286	14	11	25	0.56	79
Frs3os	chr17:47700745-47700867	34	18	52	0.653846	23
Fryl	chr5:73020191-73022297	12	14	26	0.461538	116
Fscn1	chr5:142971896-142973189	375	358	733	0.511596	1186
Fsd1l	chr4:53701041-53707009	0	18	18	0	102
Fstl1	chr16:37833882-37836516	26	31	57	0.45614	305
Ftl1	chr7:45459530-45459886	13650	13339	26989	0.505762	27978
Fto	chr8:91666282-91668433	179	72	251	0.713147	305
Ftsj1	chrX:8250880-8251037	129	163	292	0.441781	330
Ftsj2	chr5:140330980-140331269	41	69	110	0.372727	80
Ftsj3	chr11:106255585-106255677	212	255	467	0.453961	1386
Fubp1	chr3:152232395-152236830	156	165	321	0.485981	823
Fuca1	chr4:135934690-135934880	18	11	29	0.62069	188
Fuca2	chr10:13514707-13517275	9	14	23	0.391304	97
Fuk	chr8:110882456-110883086	21	5	26	0.807692	154
Fundc1	chrX:17556569-17558011	25	32	57	0.438596	210
Fundc2	chrX:75394310-75397158	1	9	10	0.1	494
Fuom	chr7:140102307-140102441	46	5	51	0.901961	213
Fus	chr7:127975888-127975920	73	94	167	0.437126	2178
Fut8	chr12:77474999-77475996	26	14	40	0.65	341
Fuz	chr7:44900133-44900624	4	18	22	0.181818	70
Fxn	chr19:24280407-24280586	88	56	144	0.611111	150
Fxr1	chr3:34058024-34058231	75	81	156	0.480769	1633
Fxr2	chr11:69641441-69641589	20	16	36	0.555556	532
Fxyd6	chr9:45394983-45396159	130	485	615	0.211382	807
Fyn	chr10:39563764-39565374	21	11	32	0.65625	85
Fyttd1	chr16:32905532-32908963	81	63	144	0.5625	583
Fzd10	chr5:128601106-128604093	18	15	33	0.545455	141
Fzd5	chr1:64730558-64736853	111	128	239	0.464435	407
Fzd7	chr1:59482147-59486955	18	31	49	0.367347	176
Fzr1	chr10:81371345-81371454	65	61	126	0.515873	602
G0s2	chr1:193272989-193273188	15	16	31	0.483871	59
G2e3	chr12:51372430-51376986	11	5	16	0.6875	153
G3bp1	chr11:55499459-55500887	429	395	824	0.520631	3010
G3bp2	chr5:92064325-92064505	202	185	387	0.521964	1650
G530011O06Rik	chrX:169975043-169976790	188	77	265	0.709434	146
G6pc3	chr11:102192749-102192867	9	4	13	0.692308	120
G6pdx	chrX:74409486-74410297	27	46	73	0.369863	503
Gaa	chr11:119285005-119285698	43	48	91	0.472527	198
Gab1	chr8:80800101-80800395	421	267	688	0.611919	1101
Gabarap	chr11:69994459-69994949	49	53	102	0.480392	383
Gabarapl1	chr6:129541102-129542331	17	21	38	0.447368	107
Gabarapl2	chr8:111952315-111952915	361	163	524	0.688931	1737
