gene	coord	86minus1_CAST	86minus1_129S1	86minus1_total	86minus1_CAST/all	86minus1_htseqCount
Cep72	chr13:74054883-74054991	11	23	34	0.323529	162
Cep76	chr18:67637139-67637363	6	6	12	0.5	92
Cep78	chr19:15984613-15984989	172	123	295	0.583051	266
Cep83	chr10:94789704-94790336	24	30	54	0.444444	349
Cep85	chr4:134154263-134154396	61	67	128	0.476562	379
Cep89	chr7:35438328-35438684	26	41	67	0.38806	140
Cep95	chr11:106817834-106817980	10	6	16	0.625	64
Cep97	chr16:55914857-55915631	9	10	19	0.473684	99
Cept1	chr3:106504526-106504651	14	9	23	0.608696	254
Cers2	chr3:95322649-95323568	15	14	29	0.517241	241
Cers4	chr8:4523604-4526079	26	18	44	0.590909	149
Cers5	chr15:99772183-99772515	38	45	83	0.457831	280
Cers6	chr2:69108442-69111290	5	7	12	0.416667	62
Cetn2	chrX:72913565-72914293	19	22	41	0.463415	429
Cetn3	chr13:81796654-81797157	7	12	19	0.368421	374
Cfap20	chr8:95420250-95420669	25	4	29	0.862069	315
Cfdp1	chr8:111768473-111768787	305	145	450	0.677778	1797
Cfl1	chr19:5493381-5494031	325	375	700	0.464286	4388
Cfl2	chr12:54861526-54861833	167	77	244	0.684426	670
Cfp	chrX:20929596-20929771	10	11	21	0.47619	74
Cggbp1	chr16:64855551-64859491	156	234	390	0.4	941
Cgnl1	chr9:71724478-71726082	4	6	10	0.4	86
Chaf1a	chr17:56067407-56068026	61	51	112	0.544643	425
Chaf1b	chr16:93905905-93906106	251	290	541	0.463956	512
Champ1	chr8:13877798-13881639	37	48	85	0.435294	287
Chchd1	chr14:20704121-20704425	8	6	14	0.571429	443
Chchd10	chr10:75937575-75937734	374	297	671	0.557377	1317
Chchd2	chr5:129887198-129887470	198	108	306	0.647059	1302
Chchd3	chr6:32792227-32792926	44	46	90	0.488889	738
Chchd4	chr6:91473316-91473423	95	110	205	0.463415	491
Chchd5	chr2:129133275-129134111	7	4	11	0.636364	189
Chchd7	chr4:3939379-3939526	11	8	19	0.578947	93
Chd1	chr17:15769978-15772612	116	97	213	0.544601	589
Chd1l	chr3:97610063-97610190	66	56	122	0.540984	279
Chd2	chr7:73499594-73499772	53	65	118	0.449153	495
Chd4	chr6:125129820-125130501	248	296	544	0.455882	1620
Chd6	chr2:161052388-161052905	44	40	84	0.52381	320
Chd8	chr14:52212824-52213023	41	31	72	0.569444	469
Chd9	chr8:91051103-91054508	73	20	93	0.784946	470
Chek1	chr9:36719504-36719692	33	47	80	0.4125	560
Chek2	chr5:110873480-110874133	16	20	36	0.444444	143
Cherp	chr8:72469864-72470015	154	82	236	0.652542	883
Chfr	chr5:110170862-110171973	175	172	347	0.504323	441
Chic1	chrX:103389460-103396118	28	21	49	0.571429	211
Chic2	chr5:75006424-75006763	9	5	14	0.642857	116
Chid1	chr7:141532819-141532973	28	18	46	0.608696	186
Chm	chrX:113116016-113116430	25	29	54	0.462963	574
Chmp1a	chr8:123207473-123207601	631	381	1012	0.623518	691
Chmp1b	chr18:67205359-67207887	29	32	61	0.47541	314
Chmp2b	chr16:65562475-65562697	36	36	72	0.5	220
Chmp3	chr6:71579641-71581574	165	242	407	0.405405	513
Chmp4b	chr2:154693944-154694783	51	51	102	0.5	578
Chmp4c	chr3:10389912-10391005	28	57	85	0.329412	174
Chmp5	chr4:40960859-40960971	59	55	114	0.517544	436
Chmp6	chr11:119918607-119919552	13	34	47	0.276596	139
Chmp7	chr14:69732191-69732570	27	29	56	0.482143	294
Chn1	chr2:73679615-73679903	8	13	21	0.380952	77
Chordc1	chr9:18312778-18314000	61	63	124	0.491935	578
Chp1	chr2:119585107-119587022	7	64	71	0.0985915	262
Chpt1	chr10:88488382-88488523	7	6	13	0.538462	125
Chsy1	chr7:66170832-66173798	11	6	17	0.647059	100
Chtf18	chr17:25727247-25727415	58	101	159	0.36478	291
Chtf8	chr8:106883863-106886526	22	16	38	0.578947	741
Chtop	chr3:90506108-90507626	74	80	154	0.480519	1183
Chuk	chr19:44082586-44082695	80	62	142	0.56338	432
Churc1	chr12:76782813-76783178	44	37	81	0.54321	265
Ciao1	chr2:127247482-127247816	18	13	31	0.580645	229
Ciapin1	chr8:94819818-94823207	86	29	115	0.747826	1326
Cib1	chr7:80228398-80228548	19	13	32	0.59375	187
Cic	chr7:25293168-25294148	29	42	71	0.408451	355
Cinp	chr12:110883890-110884058	42	36	78	0.538462	297
Cipc	chr12:86961780-86965366	81	37	118	0.686441	233
Cir1	chr2:73286338-73286423	29	18	47	0.617021	184
Cirbp	chr10:80170982-80171653	31	32	63	0.492063	288
Cirh1a	chr8:106922172-106922282	147	81	228	0.644737	1055
Cisd1	chr10:71344724-71344849	17	22	39	0.435897	397
Cisd3	chr11:97685952-97686215	167	54	221	0.755656	339
Cit	chr5:115993988-115994096	6	4	10	0.6	143
Cited1	chrX:102247378-102248008	2	9	11	0.181818	69
Cited2	chr10:17723228-17723459	10	9	19	0.526316	484
Ciz1	chr2:32377509-32377630	5	5	10	0.5	75
Ckap2	chr8:22185684-22185819	294	344	638	0.460815	785
Ckap2l	chr2:129284857-129286100	89	119	208	0.427885	428
Ckap4	chr10:84526305-84528777	232	357	589	0.393888	493
Ckap5	chr2:91619982-91620665	56	60	116	0.482759	1298
Ckb	chr12:111670873-111671044	449	226	675	0.665185	3351
Cklf	chr8:104261474-104261569	39	13	52	0.75	81
Ckmt1	chr2:121358641-121359001	10	10	20	0.5	386
Cks1b	chr3:89418155-89418291	201	159	360	0.558333	351
Cks2	chr13:51645232-51645471	94	87	181	0.519337	803
Clasp1	chr1:118606908-118609462	16	18	34	0.470588	216
Clasp2	chr9:113917995-113919697	72	62	134	0.537313	411
Clasrp	chr7:19590239-19590335	28	26	54	0.518519	183
Clcc1	chr3:108678540-108678840	19	17	36	0.527778	134
Clcn2	chr16:20712312-20712390	23	23	46	0.5	200
Clcn3	chr8:60938548-60938647	24	26	50	0.48	375
Clcn6	chr4:148023367-148023493	13	15	28	0.464286	129
Clcn7	chr17:25160445-25162099	5	6	11	0.454545	194
Cldn12	chr5:5513162-5513251	93	67	160	0.58125	199
Cldn25	chr16:58732839-58734247	74	61	135	0.548148	150
Cldn4	chr5:134945124-134946934	69	68	137	0.50365	465
Clec4a1	chr6:122933778-122934619	32	0	32	1	57
Clhc1	chr4:134522954-134523922	82	68	150	0.546667	159
Clic1	chr17:35052781-35052906	76	83	159	0.477987	528
Clic4	chr4:135272518-135272760	409	485	894	0.457494	887
Clint1	chr11:45908941-45910625	39	62	101	0.386139	428
Clk1	chr1:58419667-58421308	32	30	62	0.516129	449
Clk2	chr3:89176394-89177087	28	14	42	0.666667	145
Clk3	chr9:57755252-57755368	16	28	44	0.363636	335
Clk4	chr11:51281109-51281199	27	15	42	0.642857	99
Cln3	chr7:126580793-126580864	22	20	42	0.52381	107
Cln5	chr14:103075828-103077630	37	55	92	0.402174	193
Cln6	chr9:62850617-62852002	12	21	33	0.363636	87
Cln8	chr8:14896531-14901719	22	20	42	0.52381	141
Clns1a	chr7:97718219-97720793	41	60	101	0.405941	590
Clock	chr5:76209868-76216878	25	21	46	0.543478	219
Clp1	chr2:84727163-84727268	25	21	46	0.543478	195
Clpb	chr7:101786646-101786750	72	84	156	0.461538	467
Clpp	chr17:56995878-56996371	232	368	600	0.386667	372
Clptm1	chr7:19631580-19633962	5	8	13	0.384615	406
Clptm1l	chr13:73620033-73620639	73	70	143	0.51049	371
Clpx	chr9:65322544-65322843	38	39	77	0.493506	274
Clspn	chr4:126593043-126593903	37	47	84	0.440476	214
Clstn1	chr4:149647373-149648899	223	186	409	0.545232	726
Clta	chr4:44032401-44032848	238	76	314	0.757962	973
Cltc	chr11:86757248-86757492	127	144	271	0.468635	2460
Cluap1	chr16:3940768-3941147	4	8	12	0.333333	83
Cluh	chr11:74667317-74667438	49	52	101	0.485149	751
Cmah	chr13:24469771-24477289	485	25	510	0.95098	4425
Cmas	chr6:142775150-142775714	36	53	89	0.404494	260
Cmc1	chr9:118064527-118065348	13	3	16	0.8125	76
Cmc2	chr8:116921351-116921436	98	36	134	0.731343	77
Cmip	chr8:117459329-117461505	51	36	87	0.586207	645
Cmklr1	chr5:113612355-113614940	28	17	45	0.622222	64
Cmpk1	chr4:114986966-114987228	134	101	235	0.570213	432
Cmss1	chr16:57323464-57323543	8	23	31	0.258065	100
Cmtm4	chr8:104357698-104357874	184	89	273	0.673993	611
Cmtm6	chr9:114746439-114749343	172	123	295	0.583051	447
Cmtm7	chr9:114781668-114781993	222	257	479	0.463466	450
Cmtr1	chr17:29702154-29703359	22	33	55	0.4	397
Cnbp	chr6:87842615-87844156	230	251	481	0.47817	4642
Cndp2	chr18:84685603-84685702	53	85	138	0.384058	695
Cnep1r1	chr8:88133788-88135197	44	30	74	0.594595	162
Cnih1	chr14:46775568-46776549	18	74	92	0.195652	308
Cnih4	chr1:181166181-181168994	11	14	25	0.44	239
Cnksr3	chr10:7154283-7154485	16	9	25	0.64	90
Cnn3	chr3:121457082-121458205	831	875	1706	0.487104	2771
Cnnm3	chr1:36525166-36528237	50	36	86	0.581395	115
Cnot1	chr8:95807333-95807462	454	223	677	0.670606	4142
Cnot10	chr9:114639919-114640200	127	137	264	0.481061	644
Cnot11	chr1:39545069-39546877	77	73	150	0.513333	325
Cnot2	chr10:116498338-116498458	9	11	20	0.45	565
Cnot3	chr7:3658193-3658391	22	18	40	0.55	493
Cnot6	chr11:49689165-49689351	22	30	52	0.423077	429
Cnot7	chr8:40507455-40507648	42	39	81	0.518519	360
Cnot8	chr11:58117439-58118594	50	146	196	0.255102	323
Cnp	chr11:100580347-100581739	12	35	47	0.255319	90
Cnpy2	chr10:128327018-128327187	122	110	232	0.525862	484
Cnpy3	chr17:46751973-46752212	56	27	83	0.674699	180
Cnpy4	chr5:138192765-138193894	25	48	73	0.342466	106
Cntrl	chr2:35178397-35178822	33	27	60	0.55	298
Cntrob	chr11:69315190-69315426	26	14	40	0.65	155
Coa3	chr11:101277970-101278452	63	37	100	0.63	150
Coa4	chr7:100539072-100539812	51	57	108	0.472222	63
Coa5	chr1:37417085-37420627	110	135	245	0.44898	527
Coa6	chr8:126425003-126425435	37	15	52	0.711538	125
Coa7	chr4:108338123-108340718	14	22	36	0.388889	206
Coasy	chr11:101086248-101086619	29	28	57	0.508772	140
Cobl	chr11:12375810-12376038	174	232	406	0.428571	653
Cog1	chr11:113662207-113662401	47	31	78	0.602564	169
Cog2	chr8:124551391-124552007	157	50	207	0.758454	358
Cog3	chr14:75730595-75730734	32	50	82	0.390244	240
Cog4	chr8:110881731-110882234	178	117	295	0.60339	788
Cog5	chr12:31925645-31925791	33	17	50	0.66	355
Cog6	chr3:53015469-53015612	37	22	59	0.627119	192
Cog7	chr7:121977267-121977383	18	28	46	0.391304	171
Cog8	chr8:107056261-107056737	11	17	28	0.392857	157
Coil	chr11:88990668-88991613	120	72	192	0.625	340
Col18a1	chr10:77095991-77096535	54	105	159	0.339623	386
Col4a3bp	chr13:96637118-96640167	6	6	12	0.5	212
Col9a2	chr4:121054253-121054330	50	50	100	0.5	195
Commd10	chr18:47087028-47087994	91	50	141	0.64539	388
Commd2	chr3:57651587-57651684	39	60	99	0.393939	198
Commd3	chr2:18675867-18676216	24	22	46	0.521739	226
Commd4	chr9:57156775-57156840	152	161	313	0.485623	250
Commd5	chr15:76900352-76901297	16	14	30	0.533333	168
Commd6	chr14:101640288-101640299	37	29	66	0.560606	82
Commd7	chr2:153629193-153629246	29	26	55	0.527273	70
Commd8	chr5:72168079-72168183	145	158	303	0.478548	322
Commd9	chr2:101898868-101898902	4	6	10	0.4	85
Comt	chr16:18424304-18424360	103	53	156	0.660256	312
Comtd1	chr14:21847614-21847747	29	27	56	0.517857	130
Copa	chr1:172121700-172122332	172	154	326	0.527607	1005
Copb1	chr7:114253870-114254019	142	148	290	0.489655	914
Copb2	chr9:98588045-98588375	59	53	112	0.526786	1538
Cope	chr8:70306499-70306651	53	21	74	0.716216	503
Copg1	chr6:87912172-87913594	191	174	365	0.523288	647
Copg2	chr6:30894847-30894927	83	94	177	0.468927	865
Coprs	chr8:13890167-13890271	56	45	101	0.554455	248
Cops2	chr2:125834754-125834836	74	86	160	0.4625	1213
Cops3	chr11:59836891-59837020	67	87	154	0.435065	740
Cops4	chr5:100547304-100547802	57	52	109	0.522936	676
Cops5	chr1:10037662-10038159	46	61	107	0.429907	829
Cops6	chr5:138163130-138163244	31	42	73	0.424658	469
Cops7a	chr6:124965402-124965529	89	74	163	0.546012	953
Cops7b	chr1:86605058-86606500	17	29	46	0.369565	215
Cops8	chr1:90612174-90613341	68	59	127	0.535433	416
Copz1	chr15:103298693-103299864	55	54	109	0.504587	775
Coq10b	chr1:55071636-55072702	71	76	147	0.482993	149
Coq2	chr5:100667892-100668058	60	50	110	0.545455	171
Coq3	chr4:21910419-21912126	61	53	114	0.535088	269
Coq4	chr2:29796408-29797743	14	6	20	0.7	73
Coq5	chr5:115295865-115296972	40	40	80	0.5	200
Coq6	chr12:84372139-84372341	29	11	40	0.725	200
Coq7	chr7:118529559-118529737	57	50	107	0.53271	145
Coq9	chr8:94854114-94854895	105	51	156	0.673077	245
Coro1b	chr19:4150707-4150826	143	126	269	0.531599	1078
Coro1c	chr5:113852171-113852300	101	86	187	0.540107	895
Coro2b	chr9:62426141-62426231	39	19	58	0.672414	267
Cotl1	chr8:119822654-119822811	91	33	124	0.733871	332
Cox10	chr11:64073537-64073670	12	12	24	0.5	118
Cox11	chr11:90644370-90645977	5	35	40	0.125	136
Cox14	chr15:99725618-99725848	30	37	67	0.447761	166
Cox15	chr19:43751344-43751534	81	110	191	0.424084	235
Cox18	chr5:90223616-90223996	18	64	82	0.219512	106
Cox19	chr5:139337822-139338375	15	35	50	0.3	101
Cox20	chr1:178322481-178322693	15	23	38	0.394737	115
Cox4i1	chr8:120673971-120674209	52	24	76	0.684211	2339
Cox5a	chr9:57528956-57529072	207	223	430	0.481395	1760
Cox5b	chr1:36693197-36693388	202	197	399	0.506266	1000
Cox6a1	chr5:115348839-115348955	78	74	152	0.513158	1004
Cox6b2	chr7:4751792-4751975	32	17	49	0.653061	222
Cox7a2	chr9:79756277-79756361	81	100	181	0.447514	674
Cox7a2l	chr17:83514204-83514333	731	644	1375	0.531636	1727
Cox7b2	chr5:71442823-71443269	2	8	10	0.2	15
Cox7c	chr13:86046601-86046795	363	184	547	0.66362	840
Cox8a	chr19:7215158-7215484	209	204	413	0.506053	1286
Cpne1	chr2:156111786-156111965	128	183	311	0.411576	310
Cpne3	chr4:19570001-19570104	135	66	201	0.671642	395
Cpne5	chr17:29156521-29159240	8	4	12	0.666667	48
Cpox	chr16:58678670-58680389	39	59	98	0.397959	214
Cpped1	chr16:11887578-11887796	75	71	146	0.513699	167
Cpsf1	chr15:76602321-76602431	12	16	28	0.428571	658
Cpsf2	chr12:102003129-102005993	84	57	141	0.595745	588
Cpsf3	chr12:21312298-21312367	88	47	135	0.651852	643
Cpsf3l	chr4:155888620-155889103	103	100	203	0.507389	458
Cpsf4	chr5:145181136-145182041	54	71	125	0.432	326
Cpsf4l	chr11:113702413-113702509	40	4	44	0.909091	65
Cpsf6	chr10:117367779-117367988	144	201	345	0.417391	770
Cpsf7	chr19:10545692-10547735	51	51	102	0.5	329
Cpt1a	chr19:3383755-3385733	33	37	70	0.471429	871
Cpt1c	chr7:44967058-44967132	8	3	11	0.727273	101
Cpt2	chr4:107906921-107908225	26	32	58	0.448276	142
Cpxm1	chr2:130396108-130396217	23	25	48	0.479167	137
Cradd	chr10:95174746-95175978	22	51	73	0.30137	62
Crat	chr2:30409957-30410075	4	7	11	0.363636	66
Crbn	chr6:106794995-106795197	171	197	368	0.464674	509
Crcp	chr5:130059705-130060783	11	16	27	0.407407	145
Creb1	chr1:64597234-64604548	14	12	26	0.538462	217
Creb3l2	chr6:37362358-37362445	5	6	11	0.454545	63
Crebl2	chr6:134855974-134857883	8	2	10	0.8	42
Crebzf	chr7:90442781-90448043	34	22	56	0.607143	286
Creg1	chr1:165773844-165775304	27	33	60	0.45	176
Creld1	chr6:113492687-113493338	60	37	97	0.618557	96
Cript	chr17:87034978-87035808	51	46	97	0.525773	199
Crk	chr11:75703366-75708428	19	19	38	0.5	691
Crkl	chr16:17483661-17487440	75	93	168	0.446429	346
Crlf2	chr5:109557001-109557167	67	145	212	0.316038	189
Crlf3	chr11:80080784-80080991	50	59	109	0.458716	289
Crls1	chr2:132865837-132866768	95	62	157	0.605096	277
Crnkl1	chr2:145934554-145934700	21	23	44	0.477273	308
Crocc	chr4:141043408-141043644	58	27	85	0.682353	252
Crot	chr5:8989606-8989730	129	110	239	0.539749	382
Crtap	chr9:114390132-114390712	84	64	148	0.567568	437
Crxos	chr7:15903700-15904030	146	167	313	0.466454	329
Cry1	chr10:85147907-85147995	30	40	70	0.428571	311
Cry2	chr2:92403647-92405820	7	4	11	0.636364	134
Crybg3	chr16:59490775-59493685	11	23	34	0.323529	139
Cryzl1	chr16:91717404-91717475	100	74	174	0.574713	391
Cs	chr10:128360968-128362479	281	287	568	0.494718	1461
Csad	chr15:102188543-102188679	29	27	56	0.517857	165
Csde1	chr3:103056886-103058189	388	386	774	0.501292	2973
Cse1l	chr2:166945704-166946389	336	375	711	0.472574	2245
Csk	chr9:57630168-57630387	46	25	71	0.647887	193
Csnk1a1	chr18:61587426-61588299	194	250	444	0.436937	1076
Csnk1d	chr11:120973821-120973969	14	20	34	0.411765	545
Csnk1e	chr15:79426259-79426487	37	124	161	0.229814	527
Csnk1g1	chr9:66039577-66045014	3	15	18	0.166667	199
Csnk1g2	chr10:80640022-80640771	63	44	107	0.588785	512
Csnk1g3	chr18:53953245-53955684	12	20	32	0.375	176
Csnk2a1	chr2:152278969-152281851	81	71	152	0.532895	1683
Csnk2a2	chr8:95455858-95456006	41	20	61	0.672131	391
Cspg5	chr9:110246295-110247390	4	6	10	0.4	44
Cspp1	chr1:10135934-10136768	6	9	15	0.4	197
Csrnp1	chr9:119973364-119973678	8	27	35	0.228571	97
Csrnp2	chr15:100479570-100482700	22	34	56	0.392857	145
Csrp1	chr1:135751044-135752229	93	76	169	0.550296	178
Csrp2bp	chr2:144406623-144407675	60	87	147	0.408163	246
Cst3	chr2:148875153-148875468	144	107	251	0.573705	594
Cstb	chr10:78427311-78427622	516	909	1425	0.362105	916
Cstf1	chr2:172380360-172381086	78	66	144	0.541667	319
Cstf2	chrX:134060644-134060722	11	12	23	0.478261	1126
Cstf2t	chr19:31082841-31086592	49	23	72	0.680556	322
Cstf3	chr2:104664717-104665425	53	68	121	0.438017	531
Ctage5	chr12:59189636-59190220	372	190	562	0.661922	616
Ctc1	chr11:69036028-69036473	117	153	270	0.433333	487
Ctcf	chr8:105675996-105676178	15	12	27	0.555556	820
Ctdnep1	chr11:69988828-69988939	12	19	31	0.387097	155
Ctdp1	chr18:80451155-80451321	24	30	54	0.444444	179
Ctdsp1	chr1:74395456-74397285	29	32	61	0.47541	147
Ctdsp2	chr10:126996361-126999975	393	307	700	0.561429	1073
Ctdspl2	chr2:122010563-122015326	39	33	72	0.541667	474
Ctgf	chr10:24597315-24598682	4	7	11	0.363636	62
Cth	chr3:157920017-157920112	158	206	364	0.434066	571
Ctnna1	chr18:35253605-35254775	546	594	1140	0.478947	2802
Ctnnal1	chr4:56844447-56844634	58	49	107	0.542056	291
Ctnnb1	chr9:120959309-120960507	583	581	1164	0.500859	4772
Ctnnbip1	chr4:149564205-149566437	9	12	21	0.428571	64
Ctnnd1	chr2:84650406-84650740	27	16	43	0.627907	1174
Ctps	chr4:120552880-120553012	166	132	298	0.557047	951
Ctps2	chrX:163011062-163011206	52	0	52	1	209
Ctr9	chr7:111055359-111056377	37	47	84	0.440476	363
Ctsa	chr2:164839151-164841032	131	131	262	0.5	714
Ctsb	chr14:63142232-63145923	669	266	935	0.715508	1929
Ctsc	chr7:88278093-88278374	0	10	10	0	90
Ctsd	chr7:142380766-142380992	310	265	575	0.53913	1597
Ctsf	chr19:4860250-4860308	6	2	8	0.75	61
Ctsl	chr13:64369028-64369164	240	255	495	0.484848	1784
Ctsz	chr2:174438165-174438328	21	10	31	0.677419	221
Cttn	chr7:144465954-144466047	266	252	518	0.513514	685
Ctu1	chr7:43676427-43678297	5	5	10	0.5	60
Ctu2	chr8:122481596-122483092	62	76	138	0.449275	382
Cuedc2	chr19:46332618-46332701	26	37	63	0.412698	449
Cul1	chr6:47520793-47520885	88	79	167	0.526946	895
Cul3	chr1:80283676-80283821	13	10	23	0.565217	509
Cul4a	chr8:13146532-13147939	49	39	88	0.556818	364
Cul4b	chrX:38576080-38576196	10	16	26	0.384615	3430
Cul5	chr9:53644487-53644628	80	76	156	0.512821	461
Cul7	chr17:46663968-46664364	66	47	113	0.584071	388
Cuta	chr17:26939317-26939538	49	31	80	0.6125	169
Cutc	chr19:43768175-43768638	4	6	10	0.4	28
Cwc15	chr9:14504833-14504940	95	110	205	0.463415	401
Cwc22	chr2:77940302-77940362	190	177	367	0.517711	543
Cwc25	chr11:97766425-97766613	14	16	30	0.466667	138
Cwc27	chr13:104816687-104816953	83	77	160	0.51875	349
Cwf19l1	chr19:44131412-44131513	43	18	61	0.704918	149
Cwf19l2	chr9:3477817-3479236	56	72	128	0.4375	371
Cxadr	chr16:78336188-78340759	60	67	127	0.472441	246
Cxx1b	chrX:53669177-53670408	22	0	22	1	14
Cxxc1	chr18:74221059-74221491	7	19	26	0.269231	147
Cxxc5	chr18:35860650-35861688	15	17	32	0.46875	178
Cyb561	chr11:105933704-105935567	35	43	78	0.448718	140
Cyb561a3	chr19:10588525-10590041	3	13	16	0.1875	44
Cyb5b	chr8:107183578-107187470	404	248	652	0.619632	1189
Cyb5r1	chr1:134410907-134411738	17	34	51	0.333333	143
Cyb5r3	chr15:83162232-83162304	308	235	543	0.567219	866
Cyb5r4	chr9:87076828-87077774	135	169	304	0.444079	550
Cyba	chr8:122427655-122427724	39	17	56	0.696429	113
Cycs	chr6:50566416-50566474	118	110	228	0.517544	1417
Cyfip1	chr7:55929998-55932633	184	140	324	0.567901	1079
Cyld	chr8:88746829-88751946	12	7	19	0.631579	118
Cyp20a1	chr1:60387139-60387387	22	34	56	0.392857	97
Cyp2b23	chr7:26681597-26681759	2	485	487	0.00410678	259
Cyp2e1	chr7:140774558-140774977	6	33	39	0.153846	32
Cyp4f13	chr17:32929855-32930122	13	18	31	0.419355	62
Cyp4f17	chr17:32528717-32528894	4	8	12	0.333333	25
Cyp51	chr5:4104134-4104697	323	261	584	0.553082	778
Cystm1	chr18:36348624-36348816	2	6	8	0.25	56
Cyth2	chr7:45811529-45811609	18	35	53	0.339623	207
Cyth3	chr5:143707833-143710248	6	4	10	0.6	67
D030056L22Rik	chr19:18717222-18718428	41	35	76	0.539474	327
D10Jhu81e	chr10:78168809-78168922	44	51	95	0.463158	118
D10Wsu102e	chr10:83365704-83368835	86	131	217	0.396313	207
D11Wsu47e	chr11:113691729-113691833	53	78	131	0.40458	117
D130020L05Rik	chr12:101082451-101084499	6	10	16	0.375	75
D15Ertd621e	chr15:58454750-58457801	90	87	177	0.508475	536
D16Ertd472e	chr16:78576191-78576688	94	10	104	0.903846	301
D17Wsu104e	chr17:56182665-56182715	63	57	120	0.525	334
D17Wsu92e	chr17:27820177-27820542	137	140	277	0.494585	689
D19Bwg1357e	chr19:27425796-27426014	222	225	447	0.496644	946
D1Pas1	chr1:186967416-186970627	21	28	49	0.428571	376
D230025D16Rik	chr8:105251598-105253051	55	34	89	0.617978	411
D2Wsu81e	chr2:30178390-30178459	42	46	88	0.477273	231
D3Ertd254e	chr3:36164056-36170341	5	10	15	0.333333	201
D430020J02Rik	chr12:116401947-116404643	11	4	15	0.733333	91
D4Ertd617e	chr4:118626404-118627006	5	6	11	0.454545	0
D5Ertd579e	chr5:36672748-36673242	7	5	12	0.583333	222
D5Ertd605e	chr5:147422232-147423044	0	10	10	0	16
D630023F18Rik	chr1:65109462-65109576	0	10	10	0	27
D630045M09Rik	chr13:73346496-73347061	24	5	29	0.827586	57
D6Wsu163e	chr6:126966880-126967082	5	7	12	0.416667	73
D730005E14Rik	chr15:79889532-79893138	3	12	15	0.2	12
D7Ertd143e	chr7:3218784-3221015	73	156	229	0.318777	146
D7Ertd715e	chr7:59969577-59970543	35	41	76	0.460526	365
D8Ertd738e	chr8:84246235-84246693	98	55	153	0.640523	332
D930015E06Rik	chr3:83919451-83919599	6	5	11	0.545455	105
Daam1	chr12:71989679-71992376	66	34	100	0.66	247
Dab2	chr15:6436391-6436497	14	1	15	0.933333	108
Dab2ip	chr2:35728058-35730994	19	16	35	0.542857	272
Dact2	chr17:14203514-14203831	66	74	140	0.471429	298
Dad1	chr14:54253632-54253929	166	199	365	0.454795	388
Dag1	chr9:108204861-108209661	56	65	121	0.46281	686
Dak	chr19:10604168-10604258	28	12	40	0.7	92
Dalrd3	chr9:108571782-108571864	16	23	39	0.410256	215
Dap	chr15:31273197-31274338	20	6	26	0.769231	28
Dap3	chr3:88949868-88950282	85	112	197	0.431472	751
Dapk1	chr13:60760635-60763191	5	6	11	0.454545	166
Dapk3	chr10:81190382-81190511	13	6	19	0.684211	87
Dars	chr1:128415354-128415411	276	213	489	0.564417	1270
Dars2	chr1:161060736-161060859	19	27	46	0.413043	305
Daxx	chr17:33913273-33913726	21	16	37	0.567568	339
Dazap1	chr10:80287536-80288413	70	79	149	0.469799	639
Dazap2	chr15:100619368-100620761	24	8	32	0.75	764
Dazl	chr17:50293407-50293620	273	117	390	0.7	2002
Dbf4	chr5:8408234-8408310	158	149	307	0.514658	823
Dbi	chr1:120120945-120121096	165	200	365	0.452055	370
Dbnl	chr11:5799860-5800980	104	113	217	0.479263	272
Dbr1	chr9:99583312-99584343	8	5	13	0.615385	254
Dbt	chr3:116548033-116549981	108	118	226	0.477876	328
Dcaf11	chr14:55569228-55570065	7	12	19	0.368421	137
Dcaf12l1	chrX:44786567-44788293	5	13	18	0.277778	432
Dcaf13	chr15:39138084-39138248	97	120	217	0.447005	567
Dcaf15	chr8:84098758-84099192	5	10	15	0.333333	427
Dcaf17	chr2:71089789-71095858	17	21	38	0.447368	252
Dcaf4	chr12:83541365-83541992	73	109	182	0.401099	318
Dcaf5	chr12:80335847-80340276	29	13	42	0.690476	209
Dcaf6	chr1:165420111-165420224	60	73	133	0.451128	191
Dcaf7	chr11:106054683-106059323	97	74	171	0.567251	410
Dcaf8	chr1:172194556-172196393	130	131	261	0.498084	551
Dcakd	chr11:103017050-103017147	86	67	153	0.562092	381
Dcbld1	chr10:52319476-52321377	48	61	109	0.440367	206
Dcbld2	chr16:58465323-58469745	144	120	264	0.545455	267
Dck	chr5:88781220-88783277	97	103	200	0.485	218
Dclk2	chr3:86919750-86920884	105	103	208	0.504808	445
Dclre1a	chr19:56544015-56545646	7	10	17	0.411765	91
Dclre1b	chr3:103800605-103804055	11	8	19	0.578947	87
Dclre1c	chr2:3452848-3455354	0	43	43	0	138
Dcp1a	chr14:30523226-30527056	9	6	15	0.6	206
Dcp2	chr18:44417566-44424969	125	285	410	0.304878	584
Dcps	chr9:35171077-35171251	79	78	157	0.503185	380
Dcstamp	chr15:39760274-39760938	0	12	12	0	51
Dctd	chr8:48140343-48141667	116	69	185	0.627027	370
Dctn1	chr6:83198582-83198661	36	36	72	0.5	351
Dctn2	chr10:127281401-127281959	107	71	178	0.601124	778
Dctn3	chr4:41717357-41717440	26	29	55	0.472727	207
Dctn4	chr18:60556228-60558762	39	51	90	0.433333	308
Dctn5	chr7:122148057-122149044	104	123	227	0.45815	220
Dctn6	chr8:34097189-34097294	80	77	157	0.509554	110
Dctpp1	chr7:127260523-127260667	81	103	184	0.440217	515
Dcun1d1	chr3:35919001-35919169	26	28	54	0.481481	233
