gene	coord	190minus2_CAST	190minus2_129S1	190minus2_total	190minus2_CAST/all	190minus2_htseqCount
Cir1	chr2:73286338-73286423	30	25	55	0.545455	148
Cirbp	chr10:80170982-80171653	28	35	63	0.444444	258
Cirh1a	chr8:106922172-106922282	112	81	193	0.580311	848
Cisd1	chr10:71344724-71344849	24	27	51	0.470588	488
Cisd3	chr11:97685952-97686215	172	53	225	0.764444	379
Cit	chr5:115993988-115994096	11	16	27	0.407407	213
Cited2	chr10:17723228-17723459	5	7	12	0.416667	263
Ciz1	chr2:32377509-32377630	13	10	23	0.565217	143
Ckap2	chr8:22185684-22185819	262	248	510	0.513725	614
Ckap2l	chr2:129284857-129286100	120	126	246	0.487805	494
Ckap4	chr10:84526305-84528777	229	457	686	0.333819	587
Ckap5	chr2:91619982-91620665	66	74	140	0.471429	1764
Ckb	chr12:111670873-111671044	394	235	629	0.626391	3035
Cklf	chr8:104261474-104261569	42	9	51	0.823529	80
Ckmt1	chr2:121358641-121359001	13	15	28	0.464286	360
Cks1b	chr3:89418155-89418291	179	233	412	0.434466	520
Cks2	chr13:51645232-51645471	88	76	164	0.536585	741
Clasp1	chr1:118606908-118609462	8	9	17	0.470588	240
Clasp2	chr9:113917995-113919697	103	59	162	0.635802	472
Clasrp	chr7:19590239-19590335	34	24	58	0.586207	244
Clcc1	chr3:108678540-108678840	34	52	86	0.395349	186
Clcn2	chr16:20709570-20709680	23	25	48	0.479167	264
Clcn3	chr8:60938548-60938647	38	52	90	0.422222	480
Clcn5	chrX:7165580-7166122	12	12	24	0.5	120
Clcn6	chr4:148026533-148026599	23	24	47	0.489362	196
Clcn7	chr17:25160445-25162099	12	7	19	0.631579	290
Cldn12	chr5:5513162-5513251	115	96	211	0.545024	252
Cldn25	chr16:58732839-58734247	79	46	125	0.632	166
Cldn4	chr5:134945124-134946934	98	92	190	0.515789	653
Clhc1	chr4:134522954-134523922	79	78	157	0.503185	179
Clic1	chr17:35052781-35052906	82	88	170	0.482353	739
Clic4	chr4:135272518-135272760	626	877	1503	0.4165	1440
Clint1	chr11:45908941-45910625	41	45	86	0.476744	426
Clip1	chr5:123653452-123654020	9	3	12	0.75	101
Clip4	chr17:71856228-71858351	14	11	25	0.56	66
Clk1	chr1:58423920-58424088	17	30	47	0.361702	357
Clk2	chr3:89176394-89177087	33	14	47	0.702128	213
Clk3	chr9:57755252-57755368	19	25	44	0.431818	390
Clk4	chr11:51281109-51281199	8	11	19	0.421053	111
Clmn	chr12:104780722-104782401	10	3	13	0.769231	121
Cln3	chr7:126580793-126580864	31	35	66	0.469697	176
Cln5	chr14:103075828-103077630	43	45	88	0.488636	224
Cln6	chr9:62850617-62852002	50	67	117	0.42735	194
Cln8	chr8:14896531-14901719	40	42	82	0.487805	174
Clns1a	chr7:97718219-97720793	42	62	104	0.403846	566
Clock	chr5:76209868-76216878	7	7	14	0.5	197
Clp1	chr2:84727163-84727268	15	17	32	0.46875	167
Clpb	chr7:101786646-101786750	73	128	201	0.363184	537
Clpp	chr17:56995878-56996371	257	401	658	0.390578	390
Clptm1	chr7:19631580-19633962	5	4	9	0.555556	400
Clptm1l	chr13:73620033-73620639	78	75	153	0.509804	359
Clpx	chr9:65322544-65322843	43	50	93	0.462366	276
Clspn	chr4:126593043-126593903	34	35	69	0.492754	215
Clstn1	chr4:149647373-149648899	292	295	587	0.497445	1176
Clta	chr4:44032401-44032848	273	90	363	0.752066	1081
Cltb	chr13:54611078-54611272	5	4	9	0.555556	135
Cltc	chr11:86757248-86757492	175	158	333	0.525526	3162
Cluh	chr11:74667317-74667438	55	50	105	0.52381	668
Clybl	chr14:122181694-122181781	4	4	8	0.5	180
Cmah	chr13:24469771-24477289	372	20	392	0.94898	3504
Cmas	chr6:142775150-142775714	27	46	73	0.369863	279
Cmc1	chr9:118064527-118065348	18	5	23	0.782609	103
Cmc2	chr8:116921351-116921436	149	49	198	0.752525	88
Cmip	chr8:117459329-117461505	63	34	97	0.649485	756
Cmklr1	chr5:113612355-113614940	27	47	74	0.364865	94
Cmpk1	chr4:114986966-114987228	73	79	152	0.480263	388
Cmss1	chr16:57323464-57323543	18	13	31	0.580645	97
Cmtm3	chr8:104346732-104347672	3	12	15	0.2	45
Cmtm4	chr8:104357698-104357874	245	151	396	0.618687	818
Cmtm6	chr9:114746439-114749343	283	233	516	0.54845	730
Cmtm7	chr9:114781668-114781993	199	229	428	0.464953	382
Cmtr1	chr17:29702154-29703359	43	37	80	0.5375	549
Cnbp	chr6:87842615-87844156	200	221	421	0.475059	4427
Cndp2	chr18:84681838-84682059	53	93	146	0.363014	762
Cnep1r1	chr8:88133788-88135197	40	30	70	0.571429	140
Cnih1	chr14:46775568-46776549	15	60	75	0.2	340
Cnih4	chr1:181166181-181168994	41	42	83	0.493976	356
Cnn3	chr3:121457082-121458205	1321	1327	2648	0.498867	4241
Cnnm3	chr1:36525166-36528237	73	35	108	0.675926	152
Cnot1	chr8:95807333-95807462	544	267	811	0.670777	5089
Cnot10	chr9:114639919-114640200	136	186	322	0.42236	696
Cnot11	chr1:39545069-39546877	54	34	88	0.613636	243
Cnot2	chr10:116498338-116498458	25	10	35	0.714286	627
Cnot3	chr7:3658193-3658391	29	16	45	0.644444	527
Cnot6	chr11:49689165-49689351	5	6	11	0.454545	288
Cnot7	chr8:40507455-40507648	35	46	81	0.432099	325
Cnot8	chr11:58117439-58118594	70	175	245	0.285714	452
Cnp	chr11:100580347-100581739	15	27	42	0.357143	81
Cnpy2	chr10:128327018-128327187	126	94	220	0.572727	479
Cnpy3	chr17:46751973-46752212	94	68	162	0.580247	259
Cnpy4	chr5:138192765-138193894	24	62	86	0.27907	100
Cnst	chr1:179609786-179610666	8	2	10	0.8	76
Cntrl	chr2:35178397-35178822	74	48	122	0.606557	395
Cntrob	chr11:69320818-69320974	58	49	107	0.542056	251
Coa3	chr11:101277970-101278452	65	34	99	0.656566	140
Coa4	chr7:100539072-100539812	29	23	52	0.557692	42
Coa5	chr1:37417085-37420627	85	151	236	0.360169	499
Coa6	chr8:126425003-126425435	29	12	41	0.707317	102
Coa7	chr4:108338123-108340718	8	9	17	0.470588	114
Coasy	chr11:101086248-101086619	23	25	48	0.479167	168
Cobl	chr11:12375810-12376038	99	142	241	0.410788	452
Cog1	chr11:113662207-113662401	41	15	56	0.732143	160
Cog2	chr8:124551391-124552007	161	61	222	0.725225	381
Cog3	chr14:75742341-75742506	39	58	97	0.402062	224
Cog4	chr8:110881731-110882234	209	131	340	0.614706	999
Cog5	chr12:31925645-31925791	29	24	53	0.54717	397
Cog6	chr3:53017046-53017223	51	44	95	0.536842	237
Cog7	chr7:121971280-121971448	4	9	13	0.307692	153
Cog8	chr8:107056261-107056737	19	8	27	0.703704	120
Coil	chr11:88990668-88991613	98	93	191	0.513089	321
Col18a1	chr10:77166439-77166530	76	154	230	0.330435	483
Col4a3bp	chr13:96637118-96640167	20	25	45	0.444444	220
Col9a2	chr4:121054596-121055325	92	69	161	0.571429	260
Commd1	chr11:22982079-22982284	4	4	8	0.5	350
Commd10	chr18:47087028-47087994	126	97	223	0.565022	580
Commd2	chr3:57651587-57651684	35	50	85	0.411765	148
Commd3	chr2:18675867-18676216	19	21	40	0.475	168
Commd4	chr9:57156775-57156840	139	144	283	0.491166	195
Commd5	chr15:76900352-76901297	4	6	10	0.4	120
Commd6	chr14:101640288-101640299	50	19	69	0.724638	90
Commd7	chr2:153629193-153629246	29	29	58	0.5	88
Commd8	chr5:72168079-72168183	138	171	309	0.446602	316
Commd9	chr2:101898868-101898902	4	10	14	0.285714	72
Comt	chr16:18424304-18424360	117	105	222	0.527027	351
Comtd1	chr14:21847614-21847747	23	27	50	0.46	127
Copa	chr1:172121700-172122332	203	185	388	0.523196	1158
Copb1	chr7:114253870-114254019	173	190	363	0.476584	1165
Copb2	chr9:98588045-98588375	70	65	135	0.518519	1609
Cope	chr8:70306499-70306651	60	19	79	0.759494	617
Copg1	chr6:87912172-87913594	198	202	400	0.495	897
Copg2	chr6:30894847-30894927	115	105	220	0.522727	1105
Coprs	chr8:13890167-13890271	54	63	117	0.461538	300
Cops2	chr2:125834754-125834836	58	58	116	0.5	935
Cops3	chr11:59836891-59837020	66	79	145	0.455172	708
Cops4	chr5:100547304-100547802	67	82	149	0.449664	730
Cops5	chr1:10037662-10038159	29	49	78	0.371795	720
Cops6	chr5:138163130-138163244	40	45	85	0.470588	545
Cops7a	chr6:124965402-124965529	90	67	157	0.573248	1040
Cops7b	chr1:86605058-86606500	22	26	48	0.458333	222
Cops8	chr1:90612174-90613341	65	57	122	0.532787	399
Copz1	chr15:103298693-103299864	60	55	115	0.521739	908
Coq10a	chr10:128364405-128364506	7	10	17	0.411765	91
Coq10b	chr1:55071636-55072702	36	70	106	0.339623	98
Coq2	chr5:100673989-100674256	103	75	178	0.578652	233
Coq3	chr4:21910419-21912126	85	64	149	0.57047	320
Coq5	chr5:115295865-115296972	51	37	88	0.579545	255
Coq6	chr12:84372139-84372341	22	13	35	0.628571	203
Coq7	chr7:118529559-118529737	38	69	107	0.35514	211
Coq9	chr8:94854114-94854895	108	78	186	0.580645	289
Coro1b	chr19:4150707-4150826	150	204	354	0.423729	1323
Coro1c	chr5:113852171-113852300	91	89	180	0.505556	943
Coro2b	chr9:62428949-62429053	63	50	113	0.557522	310
Coro7	chr16:4634762-4634907	28	20	48	0.583333	151
Cotl1	chr8:119822654-119822811	218	64	282	0.77305	801
Cox10	chr11:64073537-64073670	28	46	74	0.378378	130
Cox11	chr11:90644370-90645977	8	25	33	0.242424	136
Cox14	chr15:99725618-99725848	32	40	72	0.444444	223
Cox15	chr19:43751344-43751534	94	106	200	0.47	231
Cox18	chr5:90223616-90223996	19	109	128	0.148438	143
Cox19	chr5:139337822-139338375	25	26	51	0.490196	82
Cox20	chr1:178322481-178322693	3	6	9	0.333333	94
Cox4i1	chr8:120673971-120674209	61	37	98	0.622449	3216
Cox5a	chr9:57528956-57529072	284	266	550	0.516364	2112
Cox5b	chr1:36693197-36693388	244	262	506	0.482213	1218
Cox6a1	chr5:115348839-115348955	132	119	251	0.525896	1308
Cox6b2	chr7:4751792-4751975	42	25	67	0.626866	278
Cox7a2	chr9:79756277-79756361	132	104	236	0.559322	673
Cox7a2l	chr17:83514204-83514333	879	832	1711	0.513735	2073
Cox7c	chr13:86046601-86046795	350	128	478	0.732218	841
Cox8a	chr19:7215158-7215484	329	257	586	0.561433	1795
Cpne1	chr2:156079339-156079464	166	243	409	0.405868	405
Cpne3	chr4:19570001-19570104	182	111	293	0.62116	503
Cpox	chr16:58678670-58680389	52	110	162	0.320988	269
Cpped1	chr16:11887578-11887796	55	50	105	0.52381	141
Cpsf1	chr15:76602321-76602431	26	22	48	0.541667	837
Cpsf2	chr12:102003129-102005993	73	46	119	0.613445	550
Cpsf3	chr12:21312298-21312367	122	65	187	0.652406	868
Cpsf3l	chr4:155888620-155889103	153	139	292	0.523973	599
Cpsf4	chr5:145181136-145182041	53	68	121	0.438017	311
Cpsf4l	chr11:113709228-113709526	30	3	33	0.909091	50
Cpsf6	chr10:117367779-117367988	124	186	310	0.4	735
Cpsf7	chr19:10545692-10547735	83	72	155	0.535484	423
Cpt1a	chr19:3383755-3385733	39	33	72	0.541667	1030
Cpt1c	chr7:44974595-44974851	23	24	47	0.489362	179
Cpt2	chr4:107906921-107908225	62	71	133	0.466165	209
Cpxm1	chr2:130396331-130396492	40	50	90	0.444444	134
Crabp1	chr9:54772826-54773110	2	9	11	0.181818	28
Cradd	chr10:95174746-95175978	5	13	18	0.277778	52
Cramp1l	chr17:24961226-24964946	6	9	15	0.4	157
Crat	chr2:30406956-30407134	29	24	53	0.54717	78
Crbn	chr6:106794995-106795197	158	143	301	0.524917	425
Crcp	chr5:130059705-130060783	18	19	37	0.486486	203
Creb1	chr1:64597234-64604548	22	17	39	0.564103	188
Crebzf	chr7:90442781-90448043	27	21	48	0.5625	249
Creg1	chr1:165773844-165775304	77	69	146	0.527397	338
Creld1	chr6:113492687-113493338	52	40	92	0.565217	128
Crip1	chr12:113153775-113153879	4	11	15	0.266667	49
Cript	chr17:87034978-87035808	30	51	81	0.37037	180
Crk	chr11:75703366-75708428	22	22	44	0.5	578
Crkl	chr16:17483661-17487440	121	129	250	0.484	488
Crlf2	chr5:109556420-109556562	57	138	195	0.292308	212
Crlf3	chr11:80080784-80080991	64	58	122	0.52459	341
Crls1	chr2:132865837-132866768	92	85	177	0.519774	219
Crnde	chr8:92346784-92346918	8	7	15	0.533333	17
Crnkl1	chr2:145934554-145934700	11	19	30	0.366667	262
Crocc	chr4:141058062-141058197	43	24	67	0.641791	247
Crot	chr5:8989606-8989730	94	105	199	0.472362	312
Crtap	chr9:114390132-114390712	110	70	180	0.611111	502
Crxos	chr7:15903700-15904030	64	107	171	0.374269	216
Cry1	chr10:85184314-85185054	38	48	86	0.44186	308
Cry2	chr2:92413636-92413947	35	32	67	0.522388	235
Crybg3	chr16:59490775-59493685	15	17	32	0.46875	137
Cryl1	chr14:57303593-57303787	7	5	12	0.583333	47
Cryzl1	chr16:91717404-91717475	73	66	139	0.52518	367
Cs	chr10:128360968-128362479	293	372	665	0.440602	1943
Csad	chr15:102188543-102188679	45	30	75	0.6	230
Csde1	chr3:103056886-103058189	423	403	826	0.512107	3265
Cse1l	chr2:166945704-166946389	295	340	635	0.464567	1872
Csf3r	chr4:126043365-126044975	1	14	15	0.0666667	11
Csk	chr9:57630168-57630387	43	36	79	0.544304	237
Csnk1a1	chr18:61587426-61588299	265	352	617	0.429498	1600
Csnk1d	chr11:120973821-120973969	28	18	46	0.608696	519
Csnk1e	chr15:79426259-79426487	70	255	325	0.215385	833
Csnk1g1	chr9:66039577-66045014	3	7	10	0.3	176
Csnk1g2	chr10:80640022-80640771	55	68	123	0.447154	622
Csnk1g3	chr18:53953245-53955684	26	14	40	0.65	157
Csnk2a1	chr2:152278969-152281851	124	112	236	0.525424	2132
Csnk2a2	chr8:95455858-95456006	37	13	50	0.74	425
Cspp1	chr1:10135934-10136768	23	17	40	0.575	200
Csrnp1	chr9:119973364-119973678	12	11	23	0.521739	135
Csrnp2	chr15:100479570-100482700	25	25	50	0.5	96
Csrp1	chr1:135751044-135752229	113	127	240	0.470833	263
Csrp2bp	chr2:144406623-144407675	77	86	163	0.472393	288
Cst3	chr2:148875153-148875468	146	72	218	0.669725	511
Cstb	chr10:78427311-78427622	794	1444	2238	0.354781	1363
Cstf1	chr2:172380360-172381086	81	64	145	0.558621	308
Cstf2	chrX:134060644-134060722	9	13	22	0.409091	983
Cstf2t	chr19:31082841-31086592	56	33	89	0.629213	335
Cstf3	chr2:104663294-104663447	23	18	41	0.560976	226
Ctage5	chr12:59189636-59190220	361	118	479	0.753653	546
Ctc1	chr11:69036028-69036473	231	231	462	0.5	918
Ctcf	chr8:105675996-105676178	22	7	29	0.758621	745
Ctdnep1	chr11:69988828-69988939	17	14	31	0.548387	149
Ctdp1	chr18:80451155-80451321	16	14	30	0.533333	147
Ctdsp1	chr1:74395456-74397285	21	15	36	0.583333	106
Ctdsp2	chr10:126996361-126999975	521	363	884	0.589367	1193
Ctdspl2	chr2:122010563-122015326	23	15	38	0.605263	452
Cth	chr3:157920017-157920112	211	286	497	0.424547	881
Ctnna1	chr18:35253605-35254775	739	716	1455	0.507904	3547
Ctnnal1	chr4:56844447-56844634	43	51	94	0.457447	235
Ctnnb1	chr9:120959309-120960507	564	542	1106	0.509946	4527
Ctnnbip1	chr4:149564205-149566437	9	10	19	0.473684	73
Ctnnd1	chr2:84650406-84650740	25	23	48	0.520833	1205
Ctps	chr4:120552880-120553012	161	181	342	0.47076	960
Ctps2	chrX:163011062-163011206	54	0	54	1	284
Ctr9	chr7:111055359-111056377	41	33	74	0.554054	336
Ctsa	chr2:164839151-164841032	156	191	347	0.449568	1073
Ctsb	chr14:63142232-63145923	828	408	1236	0.669903	2565
Ctsd	chr7:142380766-142380992	425	381	806	0.527295	2450
Ctsl	chr13:64369028-64369164	256	312	568	0.450704	2191
Ctsz	chr2:174438165-174438328	50	29	79	0.632911	520
Cttn	chr7:144465954-144466047	243	252	495	0.490909	711
Ctu1	chr7:43676427-43678297	8	9	17	0.470588	60
Ctu2	chr8:122481596-122483092	74	68	142	0.521127	445
Cuedc2	chr19:46332618-46332701	47	39	86	0.546512	435
Cul1	chr6:47520793-47520885	73	77	150	0.486667	622
Cul3	chr1:80283676-80283821	14	10	24	0.583333	554
Cul4a	chr8:13146532-13147939	53	41	94	0.56383	439
Cul4b	chrX:38576080-38576196	22	12	34	0.647059	3237
Cul5	chr9:53644487-53644628	55	54	109	0.504587	387
Cul7	chr17:46663968-46664364	66	70	136	0.485294	446
Cuta	chr17:26939317-26939538	70	51	121	0.578512	210
Cux1	chr5:136370118-136370241	12	3	15	0.8	161
Cwc15	chr9:14510200-14510620	87	121	208	0.418269	437
Cwc22	chr2:77936593-77936722	198	171	369	0.536585	484
Cwc25	chr11:97766425-97766613	14	14	28	0.5	144
Cwc27	chr13:104816687-104816953	100	93	193	0.518135	354
Cwf19l1	chr19:44131412-44131513	44	44	88	0.5	165
Cwf19l2	chr9:3477817-3479236	57	51	108	0.527778	361
Cxadr	chr16:78336188-78340759	44	23	67	0.656716	181
Cxxc1	chr18:74221059-74221491	7	7	14	0.5	180
Cxxc5	chr18:35860650-35861688	19	12	31	0.612903	187
Cyb561	chr11:105933704-105935567	41	42	83	0.493976	154
Cyb561a3	chr19:10588525-10590041	6	17	23	0.26087	71
Cyb5b	chr8:107183578-107187470	409	194	603	0.678275	1294
Cyb5r1	chr1:134410907-134411738	34	91	125	0.272	284
Cyb5r3	chr15:83162232-83162304	437	331	768	0.56901	1214
Cyb5r4	chr9:87076828-87077774	131	161	292	0.44863	540
Cyba	chr8:122427655-122427724	87	38	125	0.696	272
Cybrd1	chr2:71138342-71142926	16	0	16	1	7
Cycs	chr6:50566416-50566474	102	122	224	0.455357	1383
Cyct	chr2:76360313-76360453	8	2	10	0.8	38
Cyfip1	chr7:55929998-55932633	201	172	373	0.538874	1134
Cyfip2	chr11:46261437-46261603	8	4	12	0.666667	162
Cyld	chr8:88746829-88751946	6	4	10	0.6	143
Cyp20a1	chr1:60387139-60387387	11	44	55	0.2	125
Cyp2b23	chr7:26681597-26681759	5	352	357	0.0140056	175
Cyp2e1	chr7:140774558-140774977	6	57	63	0.0952381	57
Cyp4f13	chr17:32946805-32947003	30	44	74	0.405405	101
Cyp4f17	chr17:32528717-32528894	11	29	40	0.275	49
Cyp51	chr5:4104134-4104697	560	508	1068	0.524345	1396
Cystm1	chr18:36348624-36348816	9	2	11	0.818182	77
Cyth1	chr11:118169016-118169170	2	9	11	0.181818	35
Cyth2	chr7:45811529-45811609	23	28	51	0.45098	192
D030056L22Rik	chr19:18717222-18718428	28	33	61	0.459016	268
D10Jhu81e	chr10:78169595-78169768	107	108	215	0.497674	207
D10Wsu102e	chr10:83365704-83368835	33	63	96	0.34375	126
D11Wsu47e	chr11:113692395-113692502	85	82	167	0.508982	136
D130020L05Rik	chr12:101082451-101084499	10	10	20	0.5	84
D15Ertd621e	chr15:58454750-58457801	93	73	166	0.560241	567
D16Ertd472e	chr16:78576191-78576688	45	7	52	0.865385	198
D17Wsu104e	chr17:56182665-56182715	80	54	134	0.597015	381
D17Wsu92e	chr17:27751232-27753995	182	189	371	0.490566	866
D19Bwg1357e	chr19:27425796-27426014	211	204	415	0.508434	817
D1Pas1	chr1:186967416-186970627	23	21	44	0.522727	317
D230025D16Rik	chr8:105251598-105253051	43	29	72	0.597222	343
D2Wsu81e	chr2:30178390-30178459	47	65	112	0.419643	262
D330041H03Rik	chr17:24409481-24410171	9	9	18	0.5	21
D5Ertd579e	chr5:36672748-36673242	21	22	43	0.488372	298
D630023F18Rik	chr1:65109462-65109576	5	6	11	0.454545	37
D6Wsu163e	chr6:126944792-126944937	8	9	17	0.470588	114
D730005E14Rik	chr15:79889532-79893138	6	14	20	0.3	14
D7Ertd143e	chr7:3218784-3221015	81	244	325	0.249231	198
D7Ertd715e	chr7:59969577-59970543	33	57	90	0.366667	352
D8Ertd738e	chr8:84246235-84246693	82	44	126	0.650794	279
D930015E06Rik	chr3:83938652-83938745	5	15	20	0.25	175
D930016D06Rik	chr5:104550886-104554211	12	11	23	0.521739	103
Daam1	chr12:71989679-71992376	103	44	147	0.70068	319
Dab1	chr4:104680070-104680389	5	13	18	0.277778	55
Dab2ip	chr2:35728058-35730994	15	16	31	0.483871	281
Dact2	chr17:14203514-14203831	61	65	126	0.484127	297
Dact3	chr7:16885081-16887301	14	18	32	0.4375	56
Dad1	chr14:54253632-54253929	181	166	347	0.521614	359
Dag1	chr9:108204861-108209661	53	79	132	0.401515	839
Dak	chr19:10604168-10604258	29	21	50	0.58	101
Dalrd3	chr9:108571782-108571864	17	30	47	0.361702	203
Dap	chr15:31273197-31274338	10	18	28	0.357143	46
Dap3	chr3:88949868-88950282	102	105	207	0.492754	806
Dapk1	chr13:60760635-60763191	7	11	18	0.388889	184
Dapk3	chr10:81190382-81190511	8	12	20	0.4	91
Dars	chr1:128415354-128415411	244	175	419	0.582339	1149
Dars2	chr1:161060736-161060859	15	17	32	0.46875	237
Daxx	chr17:33913273-33913726	15	25	40	0.375	351
Dazap1	chr10:80287536-80288413	90	106	196	0.459184	820
Dazap2	chr15:100619368-100620761	20	18	38	0.526316	830
Dazl	chr17:50293407-50293620	122	41	163	0.748466	895
Dbf4	chr5:8408234-8408310	177	148	325	0.544615	910
Dbi	chr1:120120945-120121096	213	261	474	0.449367	480
Dbnl	chr11:5799860-5800980	84	60	144	0.583333	212
Dbr1	chr9:99575799-99576125	6	4	10	0.6	192
Dbt	chr3:116548033-116549981	87	129	216	0.402778	316
Dcaf11	chr14:55569228-55570065	20	17	37	0.540541	163
Dcaf12l1	chrX:44786567-44788293	4	7	11	0.363636	389
Dcaf13	chr15:39138084-39138248	89	101	190	0.468421	461
Dcaf15	chr8:84098758-84099192	10	12	22	0.454545	500
Dcaf17	chr2:71081911-71083457	24	15	39	0.615385	310
Dcaf4	chr12:83541365-83541992	136	136	272	0.5	440
Dcaf5	chr12:80404555-80404698	52	17	69	0.753623	216
Dcaf6	chr1:165390414-165390533	98	64	162	0.604938	193
Dcaf7	chr11:106054683-106059323	93	87	180	0.516667	484
Dcaf8	chr1:172194556-172196393	170	129	299	0.568562	648
Dcakd	chr11:103017050-103017147	96	81	177	0.542373	374
Dcbld1	chr10:52319476-52321377	9	20	29	0.310345	135
Dcbld2	chr16:58465323-58469745	161	155	316	0.509494	268
Dck	chr5:88781220-88783277	64	75	139	0.460432	175
Dclk2	chr3:86919750-86920884	82	109	191	0.429319	427
Dclre1a	chr19:56544015-56545646	12	7	19	0.631579	107
Dclre1b	chr3:103800605-103804055	28	16	44	0.636364	56
Dclre1c	chr2:3452848-3455354	10	69	79	0.126582	173
Dcp1a	chr14:30523226-30527056	39	45	84	0.464286	215
Dcp2	chr18:44417566-44424969	101	180	281	0.359431	459
Dcps	chr9:35171077-35171251	55	71	126	0.436508	349
Dctd	chr8:48140343-48141667	126	90	216	0.583333	376
Dctn1	chr6:83198582-83198661	58	43	101	0.574257	438
Dctn2	chr10:127281401-127281959	123	96	219	0.561644	1038
Dctn3	chr4:41717357-41717440	32	29	61	0.52459	257
Dctn4	chr18:60556228-60558762	33	48	81	0.407407	343
Dctn5	chr7:122148057-122149044	138	110	248	0.556452	254
Dctn6	chr8:34097189-34097294	96	90	186	0.516129	128
Dctpp1	chr7:127260523-127260667	77	105	182	0.423077	488
Dcun1d1	chr3:35919001-35919169	27	24	51	0.529412	196
Dcun1d4	chr5:73557632-73560794	32	16	48	0.666667	208
Dcun1d5	chr9:7184566-7184882	10	2	12	0.833333	344
Dcxr	chr11:120726411-120726565	4	4	8	0.5	57
Dda1	chr8:71474488-71476097	44	29	73	0.60274	216
Ddah1	chr3:145891442-145894277	108	134	242	0.446281	257
Ddah2	chr17:35061791-35062099	28	31	59	0.474576	350
Ddb1	chr19:10629079-10629821	498	482	980	0.508163	5024
Ddb2	chr2:91236690-91237066	10	9	19	0.526316	137
Ddhd1	chr14:45620712-45620840	33	29	62	0.532258	180
Ddhd2	chr8:25725324-25727363	56	40	96	0.583333	213
Ddi2	chr4:141713397-141713526	52	56	108	0.481481	93
Ddias	chr7:92857527-92860312	108	135	243	0.444444	329
Ddit4	chr10:59951317-59951572	183	182	365	0.50137	1352
Ddit4l	chr3:137625966-137628332	13	16	29	0.448276	107
Ddost	chr4:138309350-138309453	22	32	54	0.407407	934
Ddrgk1	chr2:130655186-130655242	10	8	18	0.555556	134
Ddt	chr10:75772738-75772913	94	137	231	0.406926	216
Ddx1	chr12:13229093-13229144	308	184	492	0.626016	1882
Ddx10	chr9:53238048-53238178	230	187	417	0.551559	444
Ddx11	chr17:66150803-66152168	43	46	89	0.483146	223
Ddx17	chr15:79546195-79546741	117	133	250	0.468	2379
Ddx18	chr1:121565881-121566168	153	163	316	0.484177	730
Ddx19a	chr8:110983581-110983673	43	13	56	0.767857	394
Ddx19b	chr8:111003186-111008311	67	39	106	0.632075	924
Ddx20	chr3:105687124-105687571	67	91	158	0.424051	371
Ddx21	chr10:62598232-62598891	487	479	966	0.504141	1593
Ddx23	chr15:98658230-98658435	59	51	110	0.536364	646
Ddx24	chr12:103423872-103424597	230	110	340	0.676471	715
Ddx26b	chrX:56506880-56507843	28	34	62	0.451613	198
Ddx27	chr2:167034639-167034945	159	177	336	0.473214	673
Ddx31	chr2:28904589-28905575	7	6	13	0.538462	82
Ddx39	chr8:83723125-83723351	248	128	376	0.659574	1337
Ddx39b	chr17:35253473-35253707	46	59	105	0.438095	1017
Ddx3x	chrX:13291163-13291302	174	158	332	0.524096	4792
Ddx4	chr13:112624781-112624822	16	19	35	0.457143	110
Ddx41	chr13:55535730-55535804	107	111	218	0.490826	546
Ddx42	chr11:106247492-106249140	24	28	52	0.461538	527
Ddx46	chr13:55678784-55681267	97	140	237	0.409283	704
Ddx47	chr6:135023279-135023776	98	110	208	0.471154	384
Ddx49	chr8:70302323-70302452	35	22	57	0.614035	389
Ddx5	chr11:106780356-106782256	159	228	387	0.410853	3205
Ddx50	chr10:62646914-62647201	48	44	92	0.521739	446
Ddx51	chr5:110657581-110660496	8	17	25	0.32	102
Ddx52	chr11:83961750-83963086	101	97	198	0.510101	378
Ddx54	chr5:120627060-120628592	111	155	266	0.417293	860
Ddx56	chr11:6266811-6266971	53	38	91	0.582418	344
Ddx59	chr1:136439753-136440220	36	20	56	0.642857	146
Ddx6	chr9:44636489-44640731	85	118	203	0.418719	1063
Deaf1	chr7:141322890-141323019	9	15	24	0.375	174
Decr1	chr4:15932893-15933095	53	72	125	0.424	196
Decr2	chr17:26089964-26090164	27	38	65	0.415385	125
Dedd	chr1:171340828-171342501	44	40	84	0.52381	217
Dedd2	chr7:25202840-25203931	7	13	20	0.35	97
Def6	chr17:28228069-28228608	56	38	94	0.595745	169
Def8	chr8:123461464-123463899	235	131	366	0.642077	523
Degs1	chr1:182278976-182279718	33	44	77	0.428571	547
Dek	chr13:47105572-47105737	315	286	601	0.524126	1239
Dennd1b	chr1:139169756-139176042	16	3	19	0.842105	206
Dennd2a	chr6:39522656-39523759	123	69	192	0.640625	223
Dennd2c	chr3:103167771-103169733	323	243	566	0.570671	800
Dennd3	chr15:73547121-73547642	4	7	11	0.363636	48
Dennd4b	chr3:90279777-90280665	11	10	21	0.52381	166
Dennd4c	chr4:86848770-86850602	12	7	19	0.631579	237
Dennd5a	chr7:109926827-109927014	25	20	45	0.555556	432
Dennd6a	chr14:26629428-26634322	30	35	65	0.461538	250
Depdc1a	chr3:159528999-159529955	23	20	43	0.534884	179
Depdc1b	chr13:108388541-108389557	20	47	67	0.298507	109
