gene	coord	273minus3_CAST	273minus3_129S1	273minus3_total	273minus3_CAST/all	273minus3_htseqCount
Cpsf3l	chr4:155888620-155889103	121	148	269	0.449814	525
Cpsf4	chr5:145181136-145182041	61	78	139	0.438849	338
Cpsf6	chr10:117367779-117367988	176	211	387	0.45478	800
Cpsf7	chr19:10545692-10547735	48	49	97	0.494845	284
Cpt1a	chr19:3383755-3385733	22	19	41	0.536585	547
Cpt1c	chr7:44960758-44960910	1	7	8	0.125	74
Cpt2	chr4:107906921-107908225	38	56	94	0.404255	136
Cpxm1	chr2:130394737-130394825	12	10	22	0.545455	76
Cr1l	chr1:195111080-195111155	5	6	11	0.454545	119
Crabp1	chr9:54772826-54773110	3	10	13	0.230769	52
Crabp2	chr3:87952987-87953372	10	10	20	0.5	49
Cradd	chr10:95174746-95175978	29	47	76	0.381579	63
Crat	chr2:30409957-30410075	9	8	17	0.529412	82
Crbn	chr6:106794995-106795197	235	211	446	0.526906	602
Crcp	chr5:130059705-130060783	27	31	58	0.465517	185
Creb1	chr1:64597234-64604548	23	34	57	0.403509	240
Crebzf	chr7:90442781-90448043	36	39	75	0.48	454
Creg1	chr1:165773844-165775304	45	57	102	0.441176	270
Creld1	chr6:113492687-113493338	71	57	128	0.554688	150
Crip1	chr12:113153775-113153879	27	18	45	0.6	172
Cript	chr17:87034978-87035808	56	79	135	0.414815	270
Crk	chr11:75703366-75708428	27	23	50	0.54	823
Crkl	chr16:17483661-17487440	81	62	143	0.566434	345
Crlf2	chr5:109556420-109556562	48	75	123	0.390244	166
Crlf3	chr11:80080784-80080991	72	41	113	0.637168	302
Crls1	chr2:132865837-132866768	143	107	250	0.572	283
Crnde	chr8:92344853-92345039	13	3	16	0.8125	37
Crnkl1	chr2:145934554-145934700	23	37	60	0.383333	368
Crocc	chr4:141052950-141053091	19	13	32	0.59375	173
Crot	chr5:8988104-8988285	84	81	165	0.509091	290
Crtac1	chr19:42309057-42309191	15	12	27	0.555556	92
Crtap	chr9:114390132-114390712	57	44	101	0.564356	366
Crxos	chr7:15903700-15904030	38	73	111	0.342342	129
Cry1	chr10:85184314-85185054	33	33	66	0.5	246
Cry2	chr2:92422162-92422250	28	10	38	0.736842	134
Crybg3	chr16:59490775-59493685	33	23	56	0.589286	137
Cryl1	chr14:57286365-57286470	0	12	12	0	42
Cryzl1	chr16:91717404-91717475	71	66	137	0.518248	360
Cs	chr10:128360968-128362479	228	295	523	0.435946	1489
Csad	chr15:102188543-102188679	33	22	55	0.6	176
Csde1	chr3:103056886-103058189	434	452	886	0.489842	3260
Cse1l	chr2:166945704-166946389	457	468	925	0.494054	2818
Csk	chr9:57630168-57630387	16	28	44	0.363636	188
Csnk1a1	chr18:61587426-61588299	169	223	392	0.431122	1107
Csnk1d	chr11:120990935-120991333	16	24	40	0.4	510
Csnk1e	chr15:79426259-79426487	44	115	159	0.27673	549
Csnk1g2	chr10:80640022-80640771	78	59	137	0.569343	672
Csnk1g3	chr18:53953245-53955684	16	26	42	0.380952	140
Csnk2a1	chr2:152278969-152281851	132	106	238	0.554622	2051
Csnk2a2	chr8:95455858-95456006	33	13	46	0.717391	410
Cspp1	chr1:10135934-10136768	4	6	10	0.4	151
Csrnp1	chr9:119971166-119973211	31	13	44	0.704545	104
Csrp1	chr1:135751044-135752229	79	88	167	0.473054	185
Csrp2bp	chr2:144406623-144407675	67	65	132	0.507576	232
Cst3	chr2:148875153-148875468	139	78	217	0.640553	605
Cstb	chr10:78427311-78427622	544	1037	1581	0.344086	957
Cstf1	chr2:172380360-172381086	50	71	121	0.413223	240
Cstf2	chrX:134060644-134060722	7	9	16	0.4375	919
Cstf2t	chr19:31082841-31086592	31	38	69	0.449275	293
Cstf3	chr2:104664717-104665425	41	46	87	0.471264	418
Ctage5	chr12:59189636-59190220	468	129	597	0.78392	628
Ctc1	chr11:69036028-69036473	86	118	204	0.421569	474
Ctcf	chr8:105675996-105676178	19	7	26	0.730769	675
Ctdnep1	chr11:69988828-69988939	16	11	27	0.592593	129
Ctdp1	chr18:80449241-80450248	28	47	75	0.373333	169
Ctdsp1	chr1:74395456-74397285	20	13	33	0.606061	130
Ctdsp2	chr10:126996361-126999975	301	224	525	0.573333	774
Ctdspl2	chr2:122010563-122015326	24	17	41	0.585366	454
Cth	chr3:157920017-157920112	109	149	258	0.422481	417
Ctnna1	chr18:35253605-35254775	423	464	887	0.476888	2023
Ctnnal1	chr4:56847810-56847999	77	63	140	0.55	340
Ctnnb1	chr9:120959309-120960507	472	560	1032	0.457364	3916
Ctnnbip1	chr4:149564205-149566437	17	17	34	0.5	86
Ctnnd1	chr2:84650406-84650740	14	16	30	0.466667	754
Ctps	chr4:120552880-120553012	164	169	333	0.492492	957
Ctps2	chrX:163011062-163011206	62	67	129	0.48062	551
Ctr9	chr7:111055359-111056377	42	73	115	0.365217	441
Ctsa	chr2:164839151-164841032	79	92	171	0.461988	614
Ctsb	chr14:63142232-63145923	492	180	672	0.732143	1337
Ctsd	chr7:142380766-142380992	249	239	488	0.510246	1293
Ctsl	chr13:64369028-64369164	230	320	550	0.418182	1981
Ctsz	chr2:174438165-174438328	39	31	70	0.557143	361
Cttn	chr7:144465954-144466047	204	177	381	0.535433	503
Cttnbp2nl	chr3:105001915-105006128	9	3	12	0.75	135
Ctu1	chr7:43676427-43678297	17	12	29	0.586207	78
Ctu2	chr8:122481596-122483092	89	88	177	0.502825	418
Cuedc2	chr19:46332618-46332701	49	46	95	0.515789	493
Cul1	chr6:47520793-47520885	85	68	153	0.555556	860
Cul3	chr1:80283676-80283821	9	9	18	0.5	498
Cul4a	chr8:13146532-13147939	83	31	114	0.72807	495
Cul4b	chrX:38576080-38576196	10	5	15	0.666667	2731
Cul5	chr9:53644487-53644628	64	94	158	0.405063	500
Cul7	chr17:46663968-46664364	33	34	67	0.492537	306
Cuta	chr17:26939317-26939538	54	52	106	0.509434	214
Cutc	chr19:43762873-43763006	6	5	11	0.545455	38
Cwc15	chr9:14510200-14510620	125	158	283	0.441696	555
Cwc22	chr2:77936593-77936722	209	261	470	0.444681	687
Cwc25	chr11:97766425-97766613	19	13	32	0.59375	119
Cwc27	chr13:104816687-104816953	91	95	186	0.489247	379
Cwf19l1	chr19:44129198-44129412	39	50	89	0.438202	140
Cwf19l2	chr9:3477817-3479236	62	36	98	0.632653	322
Cxadr	chr16:78336188-78340759	48	52	100	0.48	192
Cxxc1	chr18:74219383-74219567	10	13	23	0.434783	165
Cxxc5	chr18:35860650-35861688	11	18	29	0.37931	171
Cyb561	chr11:105933704-105935567	20	22	42	0.47619	107
Cyb561a3	chr19:10588525-10590041	0	8	8	0	52
Cyb5b	chr8:107183578-107187470	449	223	672	0.668155	1467
Cyb5r1	chr1:134410907-134411738	7	19	26	0.269231	100
Cyb5r3	chr15:83162232-83162304	259	169	428	0.60514	626
Cyb5r4	chr9:87076828-87077774	150	209	359	0.417827	661
Cyba	chr8:122427655-122427724	38	17	55	0.690909	116
Cycs	chr6:50566416-50566474	272	203	475	0.572632	2769
Cyct	chr2:76360313-76360453	9	6	15	0.6	73
Cyfip1	chr7:55929998-55932633	135	133	268	0.503731	796
Cyfip2	chr11:46278059-46278155	12	5	17	0.705882	151
Cyp20a1	chr1:60387139-60387387	13	29	42	0.309524	71
Cyp2b23	chr7:26681597-26681759	17	132	149	0.114094	88
Cyp2e1	chr7:140774558-140774977	18	163	181	0.0994475	172
Cyp2s1	chr7:25802476-25803759	5	11	16	0.3125	66
Cyp51	chr5:4104134-4104697	457	500	957	0.477534	1292
Cystm1	chr18:36348624-36348816	10	7	17	0.588235	106
Cyth2	chr7:45811529-45811609	31	24	55	0.563636	232
D030056L22Rik	chr19:18717222-18718428	45	39	84	0.535714	353
D10Jhu81e	chr10:78169595-78169768	109	82	191	0.570681	244
D10Wsu102e	chr10:83365704-83368835	36	52	88	0.409091	105
D11Wsu47e	chr11:113692395-113692502	68	78	146	0.465753	131
D130020L05Rik	chr12:101082451-101084499	21	4	25	0.84	85
D15Ertd621e	chr15:58454750-58457801	94	84	178	0.52809	514
D16Ertd472e	chr16:78547576-78548091	65	10	75	0.866667	231
D17Ertd648e	chr17:11883095-11883189	17	0	17	1	172
D17Wsu104e	chr17:56182665-56182715	103	94	197	0.522843	599
D17Wsu92e	chr17:27751232-27753995	136	159	295	0.461017	755
D19Bwg1357e	chr19:27425796-27426014	213	252	465	0.458065	1025
D1Ertd622e	chr1:97643902-97646361	2	6	8	0.25	53
D1Pas1	chr1:186967416-186970627	12	16	28	0.428571	306
D230025D16Rik	chr8:105251598-105253051	36	33	69	0.521739	313
D2Wsu81e	chr2:30178390-30178459	39	60	99	0.393939	297
D330050I16Rik	chr19:5388336-5390069	5	6	11	0.454545	25
D3Ertd254e	chr3:36164056-36170341	18	10	28	0.642857	278
D5Ertd579e	chr5:36672748-36673242	13	22	35	0.371429	254
D630023F18Rik	chr1:65109462-65109576	9	5	14	0.642857	40
D630045M09Rik	chr13:73347219-73347384	28	37	65	0.430769	73
D6Wsu163e	chr6:126966880-126967082	23	13	36	0.638889	124
D730005E14Rik	chr15:79889532-79893138	19	16	35	0.542857	21
D7Ertd143e	chr7:3218784-3221015	48	81	129	0.372093	103
D7Ertd715e	chr7:59973271-59974431	64	37	101	0.633663	334
D8Ertd738e	chr8:84246235-84246693	120	85	205	0.585366	539
D8Ertd82e	chr8:36146302-36147787	8	2	10	0.8	98
Daam1	chr12:71989679-71992376	48	8	56	0.857143	227
Dab1	chr4:104680070-104680389	2	10	12	0.166667	69
Dab2ip	chr2:35728058-35730994	6	9	15	0.4	181
Dact2	chr17:14199146-14199278	42	46	88	0.477273	185
Dact3	chr7:16885081-16887301	43	30	73	0.589041	94
Dad1	chr14:54253632-54253929	322	247	569	0.565905	498
Dag1	chr9:108204861-108209661	41	54	95	0.431579	600
Dak	chr19:10604168-10604258	39	33	72	0.541667	107
Dalrd3	chr9:108571782-108571864	11	27	38	0.289474	189
Dap	chr15:31273197-31274338	2	8	10	0.2	35
Dap3	chr3:88949868-88950282	97	131	228	0.425439	884
Dapk3	chr10:81190382-81190511	12	17	29	0.413793	89
Dars	chr1:128415354-128415411	319	193	512	0.623047	1407
Dars2	chr1:161060736-161060859	32	25	57	0.561404	333
Daxx	chr17:33913273-33913726	14	16	30	0.466667	355
Dazap1	chr10:80287536-80288413	100	88	188	0.531915	881
Dazap2	chr15:100619368-100620761	19	15	34	0.558824	573
Dazl	chr17:50293407-50293620	32	21	53	0.603774	240
Dbf4	chr5:8408234-8408310	154	184	338	0.455621	881
Dbi	chr1:120120945-120121096	260	333	593	0.438449	655
Dbnl	chr11:5799860-5800980	101	142	243	0.415638	312
Dbr1	chr9:99583312-99584343	6	6	12	0.5	275
Dbt	chr3:116548033-116549981	77	88	165	0.466667	218
Dcaf11	chr14:55569228-55570065	15	20	35	0.428571	134
Dcaf12l1	chrX:44786567-44788293	5	8	13	0.384615	287
Dcaf13	chr15:39138084-39138248	136	130	266	0.511278	753
Dcaf15	chr8:84098758-84099192	13	7	20	0.65	472
Dcaf17	chr2:71089789-71095858	39	24	63	0.619048	271
Dcaf4	chr12:83541365-83541992	137	87	224	0.611607	390
Dcaf5	chr12:80335847-80340276	35	17	52	0.673077	193
Dcaf6	chr1:165390414-165390533	62	68	130	0.476923	133
Dcaf7	chr11:106054683-106059323	77	72	149	0.516779	361
Dcaf8	chr1:172194556-172196393	127	81	208	0.610577	432
Dcakd	chr11:103017050-103017147	104	93	197	0.527919	454
Dcbld1	chr10:52319476-52321377	15	21	36	0.416667	114
Dcbld2	chr16:58465323-58469745	137	107	244	0.561475	240
Dck	chr5:88781220-88783277	42	82	124	0.33871	150
Dclk2	chr3:86836305-86836407	37	32	69	0.536232	201
Dclre1b	chr3:103800605-103804055	24	1	25	0.96	53
Dclre1c	chr2:3452848-3455354	0	187	187	0	292
Dcp1a	chr14:30523226-30527056	11	17	28	0.392857	138
Dcp2	chr18:44417566-44424969	70	152	222	0.315315	418
Dcps	chr9:35171077-35171251	67	112	179	0.374302	431
Dctd	chr8:48140343-48141667	217	56	273	0.794872	585
Dctn1	chr6:83198582-83198661	31	39	70	0.442857	305
Dctn2	chr10:127281401-127281959	120	101	221	0.542986	997
Dctn3	chr4:41717357-41717440	32	34	66	0.484848	326
Dctn4	chr18:60556228-60558762	33	37	70	0.471429	281
Dctn5	chr7:122148057-122149044	109	135	244	0.446721	241
Dctn6	chr8:34097189-34097294	227	92	319	0.711599	220
Dctpp1	chr7:127260523-127260667	150	190	340	0.441176	916
Dcun1d1	chr3:35919001-35919169	30	19	49	0.612245	291
Dcun1d2	chr8:13271590-13271720	15	3	18	0.833333	113
Dcun1d4	chr5:73557632-73560794	51	31	82	0.621951	191
Dcun1d5	chr9:7184566-7184882	9	6	15	0.6	570
Dcxr	chr11:120726411-120726565	11	5	16	0.6875	37
Dda1	chr8:71474488-71476097	35	27	62	0.564516	238
Ddah1	chr3:145891442-145894277	60	69	129	0.465116	169
Ddah2	chr17:35061791-35062099	24	17	41	0.585366	298
Ddb1	chr19:10629079-10629821	403	447	850	0.474118	4400
Ddc	chr11:11863651-11863794	4	4	8	0.5	132
Ddhd1	chr14:45657222-45658143	7	11	18	0.388889	121
Ddhd2	chr8:25736007-25736090	61	25	86	0.709302	244
Ddi2	chr4:141713397-141713526	54	43	97	0.556701	64
Ddias	chr7:92857527-92860312	65	64	129	0.503876	218
Ddit4	chr10:59951317-59951572	287	260	547	0.52468	2238
Ddit4l	chr3:137625966-137628332	4	14	18	0.222222	57
Ddost	chr4:138309350-138309453	26	21	47	0.553191	808
Ddrgk1	chr2:130655186-130655242	3	7	10	0.3	108
Ddt	chr10:75772738-75772913	77	114	191	0.403141	186
Ddx1	chr12:13229093-13229144	460	261	721	0.638003	2240
Ddx10	chr9:53238048-53238178	289	198	487	0.593429	528
Ddx11	chr17:66150803-66152168	45	49	94	0.478723	227
Ddx17	chr15:79546195-79546741	100	114	214	0.46729	2081
Ddx18	chr1:121567791-121567980	218	220	438	0.497717	1018
Ddx19a	chr8:110983581-110983673	32	10	42	0.761905	293
Ddx19b	chr8:111003186-111008311	40	23	63	0.634921	550
Ddx20	chr3:105687124-105687571	84	87	171	0.491228	388
Ddx21	chr10:62598232-62598891	618	481	1099	0.562329	1877
Ddx23	chr15:98658230-98658435	76	54	130	0.584615	702
Ddx24	chr12:103423872-103424597	329	69	398	0.826633	787
Ddx26b	chrX:56506880-56507843	13	11	24	0.541667	179
Ddx27	chr2:167034639-167034945	184	164	348	0.528736	712
Ddx31	chr2:28904589-28905575	13	15	28	0.464286	88
Ddx39	chr8:83723125-83723351	344	218	562	0.6121	1985
Ddx39b	chr17:35253473-35253707	70	79	149	0.469799	1416
Ddx3x	chrX:13291163-13291302	216	199	415	0.520482	6559
Ddx4	chr13:112604487-112604632	4	4	8	0.5	116
Ddx41	chr13:55535730-55535804	123	120	243	0.506173	640
Ddx42	chr11:106247492-106249140	18	27	45	0.4	474
Ddx46	chr13:55678784-55681267	98	103	201	0.487562	623
Ddx47	chr6:135023279-135023776	94	119	213	0.441315	379
Ddx49	chr8:70302323-70302452	46	46	92	0.5	559
Ddx5	chr11:106780356-106782256	202	218	420	0.480952	3500
Ddx50	chr10:62646914-62647201	77	42	119	0.647059	523
Ddx51	chr5:110657581-110660496	24	22	46	0.521739	148
Ddx52	chr11:83961750-83963086	229	146	375	0.610667	700
Ddx54	chr5:120627060-120628592	154	160	314	0.490446	844
Ddx56	chr11:6267660-6267729	76	62	138	0.550725	415
Ddx59	chr1:136433713-136433865	15	13	28	0.535714	136
Ddx6	chr9:44636489-44640731	70	112	182	0.384615	1015
Deaf1	chr7:141322890-141323019	11	6	17	0.647059	127
Decr1	chr4:15932893-15933095	79	109	188	0.420213	265
Decr2	chr17:26083845-26083938	8	12	20	0.4	89
Dedd	chr1:171340828-171342501	34	36	70	0.485714	180
Def6	chr17:28228069-28228608	37	32	69	0.536232	138
Def8	chr8:123461464-123463899	166	81	247	0.672065	356
Degs1	chr1:182278976-182279718	30	36	66	0.454545	426
Degs2	chr12:108686792-108689087	8	2	10	0.8	153
Dek	chr13:47105572-47105737	607	394	1001	0.606394	1771
Dennd2a	chr6:39522656-39523759	32	28	60	0.533333	167
Dennd2c	chr3:103167771-103169733	149	143	292	0.510274	420
Dennd4c	chr4:86824918-86826080	10	10	20	0.5	193
Dennd5a	chr7:109926827-109927014	28	20	48	0.583333	338
Dennd6a	chr14:26629428-26634322	27	29	56	0.482143	208
Depdc1a	chr3:159528999-159529955	33	57	90	0.366667	237
Depdc1b	chr13:108388541-108389557	13	29	42	0.309524	79
Depdc5	chr5:32990939-32994233	42	20	62	0.677419	282
Depdc7	chr2:104724570-104724781	41	46	87	0.471264	173
Deptor	chr15:55252007-55259273	34	52	86	0.395349	223
Dera	chr6:137837116-137837872	11	19	30	0.366667	327
Derl1	chr15:57892143-57892418	130	125	255	0.509804	357
Derl2	chr11:71007440-71010426	8	7	15	0.533333	189
Desi1	chr15:81999505-81999614	30	22	52	0.576923	210
Desi2	chr1:178249235-178252597	21	12	33	0.636364	282
Dexi	chr16:10530207-10530812	5	4	9	0.555556	33
Dffa	chr4:149119079-149120653	14	24	38	0.368421	79
Dgcr14	chr16:17906271-17906373	8	16	24	0.333333	102
Dgcr2	chr16:17859404-17859526	88	82	170	0.517647	331
Dgcr6	chr16:18070878-18071632	40	32	72	0.555556	128
Dgcr8	chr16:18258194-18258321	18	16	34	0.529412	273
Dgka	chr10:128721178-128721376	5	7	12	0.416667	78
Dgkd	chr1:87942383-87944489	23	42	65	0.353846	373
Dgke	chr11:89037582-89040911	6	4	10	0.6	107
Dgkq	chr5:108650201-108650379	12	14	26	0.461538	140
Dguok	chr6:83496686-83496798	18	16	34	0.529412	90
Dhcr24	chr4:106586612-106589113	242	237	479	0.505219	948
Dhcr7	chr7:143847053-143848410	59	98	157	0.375796	496
Dhdds	chr4:133982800-133982914	5	9	14	0.357143	84
Dhdh	chr7:45486741-45486904	34	26	60	0.566667	170
Dhfr	chr13:92384725-92389053	222	182	404	0.549505	826
Dhodh	chr8:109606208-109606420	159	86	245	0.64898	379
Dhps	chr8:85074393-85074496	37	28	65	0.569231	310
Dhrs1	chr14:55741183-55741315	9	4	13	0.692308	106
Dhrs11	chr11:84821665-84821757	25	10	35	0.714286	46
Dhrs4	chr14:55489819-55490340	10	2	12	0.833333	67
Dhrs7	chr12:72664629-72664828	18	14	32	0.5625	109
Dhrs7b	chr11:60857718-60858423	36	44	80	0.45	173
Dhx15	chr5:52190280-52190546	57	58	115	0.495652	1840
Dhx29	chr13:112964447-112964740	72	102	174	0.413793	315
Dhx30	chr9:110087430-110088266	32	44	76	0.421053	486
Dhx32	chr7:133759400-133759913	44	44	88	0.5	415
Dhx33	chr11:70984091-70987427	6	4	10	0.6	150
Dhx34	chr7:16203867-16204103	9	21	30	0.3	115
Dhx35	chr2:158857080-158858220	40	83	123	0.325203	188
Dhx36	chr3:62484955-62485019	7	7	14	0.5	687
Dhx37	chr5:125429705-125430044	31	13	44	0.704545	166
Dhx38	chr8:109562444-109562783	155	101	256	0.605469	392
Dhx40	chr11:86793162-86793261	40	46	86	0.465116	255
Dhx57	chr17:80248271-80248405	8	6	14	0.571429	155
Dhx8	chr11:101766640-101767357	90	97	187	0.481283	353
Dhx9	chr1:153487533-153487660	134	143	277	0.483755	2973
Diablo	chr5:123520041-123520172	76	77	153	0.496732	383
Diap1	chr18:37900645-37900784	23	19	42	0.547619	385
Diap2	chrX:130460871-130465833	7	6	13	0.538462	281
Diap3	chr14:86984782-86984898	18	8	26	0.692308	216
Dicer1	chr12:104730133-104730263	76	36	112	0.678571	573
Dimt1	chr13:106957094-106957200	81	74	155	0.522581	429
Dio3	chr12:110279230-110281097	11	1	12	0.916667	134
Dip2c	chr13:9665778-9668926	7	3	10	0.7	150
Dirc2	chr16:35735386-35735651	15	21	36	0.416667	95
Dis3	chr14:99099446-99099770	116	114	230	0.504348	505
Dis3l	chr9:64330787-64330915	19	29	48	0.395833	143
Dis3l2	chr1:86854360-86854460	6	9	15	0.4	176
Dkc1	chrX:75108696-75109776	532	381	913	0.582694	3583
Dlat	chr9:50659191-50659780	43	75	118	0.364407	542
Dlc1	chr8:36613559-36613943	441	149	590	0.747458	977
Dld	chr12:31349597-31349675	647	247	894	0.723714	1402
Dlg1	chr16:31871675-31873356	32	24	56	0.571429	391
Dlg3	chrX:100816219-100818410	9	24	33	0.272727	262
Dlg5	chr14:24166161-24166293	55	54	109	0.504587	341
Dlgap5	chr14:47416336-47416571	312	223	535	0.583178	869
Dlst	chr12:85132619-85134091	266	182	448	0.59375	1275
Dmc1	chr15:79585098-79585171	25	8	33	0.757576	120
Dmd	chrX:85202471-85205050	11	5	16	0.6875	350
Dmrt1	chr19:25603187-25604328	75	30	105	0.714286	164
Dmtf1	chr5:9151798-9151918	155	127	282	0.549645	608
Dmwd	chr7:19080042-19081301	23	13	36	0.638889	236
Dmxl1	chr18:49962173-49965473	26	29	55	0.472727	492
Dmxl2	chr9:54365158-54366627	4	6	10	0.4	106
Dna2	chr10:62973251-62974188	200	111	311	0.643087	362
Dnaaf2	chr12:69196492-69198429	38	18	56	0.678571	213
Dnah11	chr12:117877982-117878623	24	9	33	0.727273	67
Dnaja1	chr4:40732728-40737151	293	213	506	0.579051	2836
Dnaja2	chr8:85553187-85553410	289	133	422	0.684834	2015
Dnaja3	chr16:4706568-4707693	28	18	46	0.608696	397
Dnajb1	chr8:83610589-83611903	79	44	123	0.642276	557
Dnajb11	chr16:22871671-22872465	71	74	145	0.489655	316
Dnajb12	chr10:59897491-59898016	13	30	43	0.302326	117
Dnajb2	chr1:75243458-75245692	12	20	32	0.375	80
Dnajb4	chr3:152183871-152185380	2	9	11	0.181818	49
Dnajb5	chr4:42957318-42958732	19	4	23	0.826087	52
Dnajb6	chr5:29757548-29757968	7	5	12	0.583333	2009
Dnajc1	chr2:18222713-18222761	15	19	34	0.441176	201
Dnajc10	chr2:80352859-80354055	92	84	176	0.522727	593
Dnajc11	chr4:151980703-151981959	80	51	131	0.610687	536
Dnajc12	chr10:63408189-63408840	5	5	10	0.5	18
Dnajc13	chr9:104180069-104180248	18	23	41	0.439024	462
Dnajc14	chr10:128817201-128819446	50	67	117	0.42735	425
Dnajc17	chr2:119208688-119208795	6	2	8	0.75	128
Dnajc18	chr18:35700804-35700990	10	24	34	0.294118	91
Dnajc19	chr3:34081186-34081354	99	105	204	0.485294	661
Dnajc2	chr5:21781321-21781396	296	232	528	0.560606	1281
Dnajc21	chr15:10461876-10461998	139	153	292	0.476027	865
Dnajc22	chr15:99104316-99104707	73	23	96	0.760417	103
Dnajc24	chr2:105966708-105967094	10	20	30	0.333333	67
Dnajc27	chr12:4106802-4110612	74	37	111	0.666667	151
Dnajc4	chr19:6992159-6992272	10	23	33	0.30303	58
Dnajc5	chr2:181549273-181552880	113	113	226	0.5	401
Dnajc5g	chr5:31111604-31112524	7	25	32	0.21875	35
Dnajc7	chr11:100599185-100599309	110	119	229	0.480349	1424
Dnajc8	chr4:132553017-132553742	108	134	242	0.446281	1936
Dnajc9	chr14:20387957-20388211	37	58	95	0.389474	326
Dnal1	chr12:84138354-84143510	20	3	23	0.869565	104
Dnase2a	chr8:84910686-84911461	35	31	66	0.530303	337
Dnd1	chr18:36765096-36765557	13	17	30	0.433333	73
Dnm1l	chr16:16358764-16359031	85	72	157	0.541401	988
Dnm2	chr9:21507423-21507759	66	85	151	0.437086	418
Dnmbp	chr19:43874827-43875020	18	27	45	0.4	116
Dnmt1	chr9:20941699-20941806	321	333	654	0.490826	1673
Dnmt3a	chr12:3907606-3914443	141	20	161	0.875776	1089
Dnmt3b	chr2:153686258-153687730	121	110	231	0.52381	627
Dnmt3l	chr10:78063187-78063622	38	52	90	0.422222	291
Dnpep	chr1:75316710-75316803	53	88	141	0.375887	521
Dnph1	chr17:46498877-46499618	90	110	200	0.45	228
Dnttip1	chr2:164767863-164768219	11	5	16	0.6875	116
Dnttip2	chr3:122278746-122278884	507	462	969	0.52322	945
Doc2a	chr7:126851891-126852705	7	8	15	0.466667	134
Dock5	chr14:67781994-67782153	6	5	11	0.545455	125
Dock6	chr9:21845761-21845829	260	315	575	0.452174	830
Dock7	chr4:98945128-98945364	9	7	16	0.5625	161
Dohh	chr10:81387240-81387480	105	128	233	0.450644	589
Donson	chr16:91684302-91684480	32	39	71	0.450704	101
Dopey1	chr9:86554016-86555806	26	12	38	0.684211	189
Dot1l	chr10:80790611-80791561	53	47	100	0.53	316
Dpagt1	chr9:44333057-44333600	22	16	38	0.578947	80
Dpcd	chr19:45577471-45578287	15	18	33	0.454545	106
Dpf1	chr7:29316481-29317586	8	7	15	0.533333	125
Dpf2	chr19:5906524-5906631	83	77	160	0.51875	505
Dph1	chr11:75190399-75190483	41	40	81	0.506173	114
Dph2	chr4:117890895-117891118	6	4	10	0.6	70
Dph5	chr3:115928509-115929323	47	39	86	0.546512	209
Dph6	chr2:114644721-114644914	60	63	123	0.487805	169
Dph7	chr2:24971523-24973471	60	72	132	0.454545	114
Dpm1	chr2:168230193-168230379	13	8	21	0.619048	243
Dpp3	chr19:4923067-4923204	194	258	452	0.429204	733
Dpp4	chr2:62362662-62362706	96	29	125	0.768	367
Dpp7	chr2:25355814-25355953	67	32	99	0.676768	289
Dpp9	chr17:56206777-56206889	35	28	63	0.555556	189
Dppa2	chr16:48318633-48319513	79	169	248	0.318548	497
Dppa3	chr6:122629910-122630271	188	22	210	0.895238	210
Dppa4	chr16:48293699-48294292	212	222	434	0.488479	848
Dppa5a	chr9:78367985-78368199	993	1627	2620	0.379008	22261
Dpy19l1	chr9:24453806-24453897	116	161	277	0.418773	358
Dpy19l4	chr4:11265079-11265942	4	6	10	0.4	60
Dpy30	chr17:74299474-74299824	119	182	301	0.395349	894
Dpys	chr15:39784569-39784714	14	24	38	0.368421	63
Dr1	chr5:108278519-108280521	55	39	94	0.585106	280
Dram2	chr3:106547798-106547920	6	3	9	0.666667	149
Drap1	chr19:5424673-5424979	124	125	249	0.497992	446
Drg1	chr11:3262489-3262664	194	187	381	0.509186	853
Drg2	chr11:60468064-60468705	84	87	171	0.491228	383
Drosha	chr15:12934992-12935291	131	143	274	0.478102	668
Dscc1	chr15:55088955-55089123	75	56	131	0.572519	151
Dscr3	chr16:94502082-94502232	142	121	263	0.539924	402
Dse	chr10:34183692-34184160	85	137	222	0.382883	363
Dsg2	chr18:20601313-20604526	12	58	70	0.171429	182
Dsn1	chr2:157005168-157005491	27	24	51	0.529412	160
Dsp	chr13:38194696-38198577	10	25	35	0.285714	249
Dst	chr1:34307330-34308662	60	79	139	0.431655	695
Dstn	chr2:143942127-143943324	356	408	764	0.465969	1550
Dtd1	chr2:144768211-144768747	22	18	40	0.55	121
Dtd2	chr12:52006375-52006501	31	29	60	0.516667	111
Dtl	chr1:191569667-191569765	136	167	303	0.448845	540
Dtnb	chr12:3779619-3779654	29	17	46	0.630435	239
Dtnbp1	chr13:44992019-44992069	4	5	9	0.444444	101
Dtwd1	chr2:126164727-126165277	28	41	69	0.405797	101
Dtx1	chr5:120682304-120682465	14	35	49	0.285714	175
Dtx2	chr5:136032260-136032881	10	7	17	0.588235	93
Dtx3	chr10:127192609-127193357	29	19	48	0.604167	189
Dtx3l	chr16:35926515-35929368	4	6	10	0.4	61
Dtymk	chr1:93801698-93801934	224	207	431	0.519722	903
Dus1l	chr11:120791855-120791943	15	13	28	0.535714	212
Dus2	chr8:106053292-106053840	7	5	12	0.583333	187
Dus3l	chr17:56769534-56769662	41	28	69	0.594203	348
Dus4l	chr12:31654690-31654826	46	13	59	0.779661	133
Dusp1	chr17:26507957-26508472	21	40	61	0.344262	246
Dusp11	chr6:85953371-85953494	39	20	59	0.661017	380
