gene	coord	228minus1_CAST	228minus1_129S1	228minus1_total	228minus1_CAST/all	228minus1_htseqCount
Ddx23	chr15:98658230-98658435	55	53	108	0.509259	661
Ddx24	chr12:103423872-103424597	125	62	187	0.668449	477
Ddx26b	chrX:56506880-56507843	39	41	80	0.4875	391
Ddx27	chr2:167034639-167034945	143	128	271	0.527675	549
Ddx31	chr2:28904589-28905575	11	8	19	0.578947	88
Ddx39	chr8:83723125-83723351	185	126	311	0.594855	1060
Ddx39b	chr17:35253473-35253707	29	39	68	0.426471	706
Ddx3x	chrX:13291163-13291302	141	179	320	0.440625	4777
Ddx4	chr13:112652276-112652310	20	34	54	0.37037	113
Ddx41	chr13:55535730-55535804	66	71	137	0.481752	379
Ddx42	chr11:106247492-106249140	20	16	36	0.555556	380
Ddx46	chr13:55678784-55681267	71	66	137	0.518248	445
Ddx47	chr6:135023279-135023776	87	114	201	0.432836	356
Ddx49	chr8:70302323-70302452	26	27	53	0.490566	342
Ddx5	chr11:106780356-106782256	118	123	241	0.489627	2075
Ddx50	chr10:62646914-62647201	59	37	96	0.614583	579
Ddx51	chr5:110657581-110660496	7	12	19	0.368421	84
Ddx52	chr11:83961750-83963086	135	75	210	0.642857	417
Ddx54	chr5:120627060-120628592	99	104	203	0.487685	651
Ddx56	chr11:6266811-6266971	33	32	65	0.507692	197
Ddx59	chr1:136416582-136417396	10	2	12	0.833333	84
Ddx6	chr9:44636489-44640731	59	116	175	0.337143	842
Deaf1	chr7:141322890-141323019	13	7	20	0.65	143
Decr1	chr4:15932893-15933095	115	91	206	0.558252	232
Decr2	chr17:26083576-26083680	5	7	12	0.416667	95
Dedd	chr1:171340828-171342501	19	21	40	0.475	165
Def6	chr17:28228069-28228608	37	22	59	0.627119	132
Def8	chr8:123461464-123463899	92	63	155	0.593548	278
Degs1	chr1:182278976-182279718	20	25	45	0.444444	346
Dek	chr13:47105572-47105737	242	220	462	0.52381	876
Dennd2a	chr6:39522656-39523759	40	32	72	0.555556	144
Dennd2c	chr3:103167771-103169733	304	172	476	0.638655	684
Dennd3	chr15:73547121-73547642	5	6	11	0.454545	73
Dennd4b	chr3:90277988-90278129	6	6	12	0.5	176
Dennd4c	chr4:86848770-86850602	15	11	26	0.576923	203
Dennd5a	chr7:109926827-109927014	47	33	80	0.5875	490
Dennd6a	chr14:26629428-26634322	55	44	99	0.555556	293
Depdc1a	chr3:159528999-159529955	25	48	73	0.342466	291
Depdc1b	chr13:108388541-108389557	33	26	59	0.559322	101
Depdc5	chr5:32990939-32994233	19	28	47	0.404255	289
Depdc7	chr2:104724570-104724781	38	15	53	0.716981	130
Deptor	chr15:55252007-55259273	74	85	159	0.465409	309
Dera	chr6:137837116-137837872	17	22	39	0.435897	331
Derl1	chr15:57892143-57892418	139	145	284	0.489437	413
Derl2	chr11:71007440-71010426	7	11	18	0.388889	165
Desi1	chr15:82015878-82016140	36	41	77	0.467532	164
Desi2	chr1:178249235-178252597	32	33	65	0.492308	308
Dgcr14	chr16:17906271-17906373	20	10	30	0.666667	116
Dgcr2	chr16:17859404-17859526	116	113	229	0.50655	390
Dgcr6	chr16:18070878-18071632	44	40	84	0.52381	129
Dgcr8	chr16:18258194-18258321	9	3	12	0.75	139
Dgka	chr10:128721178-128721376	7	4	11	0.636364	47
Dgkd	chr1:87942383-87944489	42	29	71	0.591549	482
Dgkq	chr5:108654084-108654145	13	22	35	0.371429	124
Dguok	chr6:83496686-83496798	20	5	25	0.8	59
Dhcr24	chr4:106586612-106589113	222	242	464	0.478448	881
Dhcr7	chr7:143847053-143848410	157	199	356	0.441011	875
Dhdds	chr4:133982800-133982914	4	5	9	0.444444	85
Dhdh	chr7:45486741-45486904	55	107	162	0.339506	300
Dhfr	chr13:92384725-92389053	140	138	278	0.503597	601
Dhodh	chr8:109606208-109606420	139	74	213	0.652582	272
Dhps	chr8:85074393-85074496	50	25	75	0.666667	217
Dhrs1	chr14:55741183-55741315	5	4	9	0.555556	105
Dhrs13	chr11:78036862-78037864	8	4	12	0.666667	35
Dhrs7	chr12:72664629-72664828	18	17	35	0.514286	109
Dhrs7b	chr11:60857718-60858423	25	53	78	0.320513	162
Dhtkd1	chr2:5942515-5942792	11	10	21	0.52381	115
Dhx15	chr5:52190280-52190546	41	57	98	0.418367	1701
Dhx29	chr13:112964447-112964740	52	93	145	0.358621	259
Dhx30	chr9:110087430-110088266	49	32	81	0.604938	535
Dhx32	chr7:133759400-133759913	50	63	113	0.442478	505
Dhx34	chr7:16212809-16213026	12	14	26	0.461538	109
Dhx35	chr2:158857080-158858220	78	60	138	0.565217	196
Dhx36	chr3:62484955-62485019	10	10	20	0.5	639
Dhx37	chr5:125429705-125430044	26	13	39	0.666667	123
Dhx38	chr8:109562444-109562783	152	67	219	0.694064	316
Dhx40	chr11:86793162-86793261	24	33	57	0.421053	239
Dhx57	chr17:80251232-80251508	9	7	16	0.5625	149
Dhx8	chr11:101766640-101767357	63	40	103	0.61165	198
Dhx9	chr1:153487533-153487660	73	89	162	0.450617	1740
Diablo	chr5:123520041-123520172	36	38	74	0.486486	222
Diap1	chr18:37896361-37896471	21	21	42	0.5	477
Diap3	chr14:86984782-86984898	8	8	16	0.5	210
Dicer1	chr12:104730133-104730263	54	48	102	0.529412	466
Diexf	chr1:193129491-193129530	7	10	17	0.411765	95
Dimt1	chr13:106957094-106957200	49	44	93	0.526882	234
Dirc2	chr16:35735386-35735651	28	45	73	0.383562	119
Dis3	chr14:99099446-99099770	136	122	258	0.527132	530
Dis3l	chr9:64339479-64339632	32	28	60	0.533333	171
Dis3l2	chr1:86854360-86854460	22	17	39	0.564103	278
Dkc1	chrX:75108696-75109776	882	810	1692	0.521277	5515
Dlat	chr9:50659191-50659780	56	46	102	0.54902	460
Dlc1	chr8:36599369-36599440	263	122	385	0.683117	655
Dld	chr12:31349597-31349675	620	210	830	0.746988	1303
Dlg1	chr16:31871675-31873356	18	14	32	0.5625	330
Dlg3	chrX:100816219-100818410	9	26	35	0.257143	262
Dlg5	chr14:24166161-24166293	61	67	128	0.476562	334
Dlgap5	chr14:47416336-47416571	445	290	735	0.605442	1192
Dll1	chr17:15375187-15375823	11	17	28	0.392857	180
Dlst	chr12:85132619-85134091	299	198	497	0.60161	1358
Dmd	chrX:85202471-85205050	25	22	47	0.531915	445
Dmrt1	chr19:25603187-25604328	90	50	140	0.642857	209
Dmtf1	chr5:9151798-9151918	107	118	225	0.475556	571
Dmwd	chr7:19080042-19081301	9	16	25	0.36	200
Dmxl1	chr18:49962173-49965473	29	25	54	0.537037	444
Dna2	chr10:62973251-62974188	263	159	422	0.623223	377
Dnaaf2	chr12:69196492-69198429	22	11	33	0.666667	179
Dnah11	chr12:117877982-117878623	28	7	35	0.8	84
Dnaja1	chr4:40732728-40737151	123	108	231	0.532468	1279
Dnaja2	chr8:85553187-85553410	248	107	355	0.698592	1627
Dnaja3	chr16:4706568-4707693	20	24	44	0.454545	384
Dnajb1	chr8:83610589-83611903	54	34	88	0.613636	414
Dnajb11	chr16:22871671-22872465	80	66	146	0.547945	284
Dnajb12	chr10:59897491-59898016	15	16	31	0.483871	93
Dnajb2	chr1:75243458-75245692	28	15	43	0.651163	97
Dnajb5	chr4:42957318-42958732	26	0	26	1	72
Dnajb6	chr5:29757548-29757968	26	28	54	0.481481	1126
Dnajc1	chr2:18222713-18222761	17	17	34	0.5	183
Dnajc10	chr2:80352859-80354055	60	57	117	0.512821	505
Dnajc11	chr4:151980703-151981959	21	20	41	0.512195	154
Dnajc13	chr9:104230831-104231037	16	18	34	0.470588	321
Dnajc14	chr10:128817201-128819446	64	53	117	0.547009	375
Dnajc18	chr18:35700804-35700990	35	31	66	0.530303	157
Dnajc19	chr3:34081186-34081354	114	105	219	0.520548	653
Dnajc2	chr5:21781321-21781396	218	169	387	0.563307	973
Dnajc21	chr15:10461876-10461998	147	100	247	0.595142	651
Dnajc22	chr15:99104316-99104707	75	29	104	0.721154	148
Dnajc24	chr2:105966708-105967094	11	18	29	0.37931	55
Dnajc27	chr12:4106802-4110612	36	25	61	0.590164	136
Dnajc3	chr14:118978027-118981702	23	32	55	0.418182	294
Dnajc4	chr19:6989681-6989865	10	11	21	0.47619	96
Dnajc5	chr2:181549273-181552880	195	211	406	0.480296	669
Dnajc7	chr11:100599185-100599309	90	79	169	0.532544	866
Dnajc8	chr4:132553017-132553742	63	67	130	0.484615	1467
Dnajc9	chr14:20387957-20388211	70	55	125	0.56	435
Dnal1	chr12:84136497-84136637	7	2	9	0.777778	119
Dnal4	chr15:79761449-79762525	6	8	14	0.428571	43
Dnase2a	chr8:84910686-84911461	21	20	41	0.512195	181
Dnd1	chr18:36763671-36764487	4	13	17	0.235294	66
Dnm1l	chr16:16358764-16359031	78	102	180	0.433333	973
Dnm2	chr9:21507423-21507759	56	69	125	0.448	409
Dnmbp	chr19:43854797-43855129	43	30	73	0.589041	162
Dnmt1	chr9:20941699-20941806	369	338	707	0.521924	1713
Dnmt3a	chr12:3907606-3914443	103	21	124	0.830645	1148
Dnmt3b	chr2:153686258-153687730	47	29	76	0.618421	266
Dnmt3l	chr10:78063187-78063622	37	32	69	0.536232	253
Dnpep	chr1:75316710-75316803	99	91	190	0.521053	693
Dnph1	chr17:46498877-46499618	97	88	185	0.524324	212
Dnttip1	chr2:164758001-164758059	9	5	14	0.642857	122
Dnttip2	chr3:122278746-122278884	369	387	756	0.488095	745
Doc2a	chr7:126851891-126852705	7	11	18	0.388889	122
Dock1	chr7:134789151-134789285	11	2	13	0.846154	203
Dock6	chr9:21845761-21845829	200	313	513	0.389864	826
Dock7	chr4:98945128-98945364	14	1	15	0.933333	168
Dock9	chr14:121605172-121605289	7	8	15	0.466667	147
Dohh	chr10:81387240-81387480	100	119	219	0.456621	512
Donson	chr16:91684302-91684480	20	37	57	0.350877	109
Dopey1	chr9:86554016-86555806	8	8	16	0.5	127
Dot1l	chr10:80790611-80791561	38	59	97	0.391753	334
Dpagt1	chr9:44333057-44333600	13	4	17	0.764706	52
Dpcd	chr19:45577471-45578287	24	16	40	0.6	74
Dpf1	chr7:29316481-29317586	12	6	18	0.666667	85
Dpf2	chr19:5906524-5906631	110	109	219	0.502283	609
Dph1	chr11:75179726-75179804	7	13	20	0.35	63
Dph3	chr14:32085410-32085692	4	9	13	0.307692	204
Dph5	chr3:115928509-115929323	32	28	60	0.533333	159
Dph6	chr2:114644721-114644914	16	30	46	0.347826	135
Dph7	chr2:24971523-24973471	42	58	100	0.42	100
Dpm1	chr2:168230193-168230379	8	8	16	0.5	188
Dpp3	chr19:4923067-4923204	182	244	426	0.42723	667
Dpp4	chr2:62352122-62352316	25	5	30	0.833333	171
Dpp7	chr2:25355814-25355953	63	25	88	0.715909	247
Dpp9	chr17:56206777-56206889	21	18	39	0.538462	126
Dppa2	chr16:48318633-48319513	12	33	45	0.266667	138
Dppa3	chr6:122629910-122630271	166	22	188	0.882979	189
Dppa4	chr16:48293699-48294292	113	84	197	0.573604	475
Dppa5a	chr9:78367985-78368199	1199	1962	3161	0.37931	26330
Dpy19l1	chr9:24453806-24453897	161	143	304	0.529605	349
Dpy30	chr17:74299474-74299824	100	105	205	0.487805	704
Dpys	chr15:39784569-39784714	7	9	16	0.4375	39
Dpysl5	chr5:30781479-30781523	6	5	11	0.545455	41
Dr1	chr5:108278519-108280521	35	30	65	0.538462	202
Drap1	chr19:5424673-5424979	114	100	214	0.53271	404
Drg1	chr11:3262489-3262664	140	145	285	0.491228	609
Drg2	chr11:60468064-60468705	34	49	83	0.409639	230
Drosha	chr15:12934992-12935291	78	105	183	0.42623	450
Dscc1	chr15:55088955-55089123	40	35	75	0.533333	67
Dscr3	chr16:94502082-94502232	138	148	286	0.482517	425
Dse	chr10:34183692-34184160	22	83	105	0.209524	217
Dsg2	chr18:20601313-20604526	8	13	21	0.380952	114
Dsn1	chr2:157005168-157005491	25	22	47	0.531915	185
Dsp	chr13:38194696-38198577	15	47	62	0.241935	288
Dst	chr1:34307330-34308662	157	197	354	0.443503	826
Dstn	chr2:143942127-143943324	478	422	900	0.531111	1784
Dtd1	chr2:144768211-144768747	28	21	49	0.571429	122
Dtd2	chr12:51997507-51999873	16	6	22	0.727273	67
Dtl	chr1:191569667-191569765	100	116	216	0.462963	543
Dtnb	chr12:3779619-3779654	29	15	44	0.659091	222
Dtwd1	chr2:126164727-126165277	23	30	53	0.433962	83
Dtwd2	chr18:49755321-49755601	12	14	26	0.461538	107
Dtx1	chr5:120694410-120695112	62	70	132	0.469697	343
Dtx2	chr5:136032260-136032881	10	10	20	0.5	83
Dtx3	chr10:127192609-127193357	53	37	90	0.588889	261
Dtymk	chr1:93801698-93801934	154	123	277	0.555957	657
Dus1l	chr11:120791855-120791943	7	8	15	0.466667	137
Dus3l	chr17:56769534-56769662	19	29	48	0.395833	225
Dusp1	chr17:26507957-26508472	18	25	43	0.418605	207
Dusp11	chr6:85953371-85953494	35	39	74	0.472973	470
Dusp12	chr1:170885067-170885540	68	70	138	0.492754	168
Dusp16	chr6:134792277-134792628	40	25	65	0.615385	246
Dusp18	chr11:3896943-3901296	7	14	21	0.333333	47
Dusp3	chr11:101981617-101981843	30	36	66	0.454545	208
Dusp9	chrX:73642084-73643514	371	400	771	0.481193	4252
Dut	chr2:125257357-125259049	189	164	353	0.535411	1283
Dvl1	chr4:155857993-155859303	52	40	92	0.565217	210
Dvl2	chr11:70009144-70010109	105	105	210	0.5	545
Dym	chr18:75119111-75119289	27	22	49	0.55102	127
Dync1h1	chr12:110666563-110666944	458	255	713	0.642356	2602
Dync1i2	chr2:71262648-71263302	25	29	54	0.462963	559
Dync1li1	chr9:114723253-114723777	49	49	98	0.5	253
Dync1li2	chr8:104437363-104437593	90	67	157	0.573248	300
Dync2li1	chr17:84647245-84647321	25	10	35	0.714286	104
Dynll1	chr5:115297110-115298833	240	117	357	0.672269	1617
Dynll2	chr11:87979525-87981570	39	45	84	0.464286	402
Dynlrb1	chr2:155236533-155236940	23	23	46	0.5	390
Dynlt1a	chr17:6317374-6317474	20	19	39	0.512821	682
Dynlt1b	chr17:6430112-6430238	0	55	55	0	920
Dynlt3	chrX:9654270-9656063	19	18	37	0.513514	648
Dyrk1a	chr16:94691581-94695519	27	21	48	0.5625	251
Dyrk3	chr1:131136260-131136371	32	32	64	0.5	79
Dzip1	chr14:118922243-118922791	27	17	44	0.613636	111
E030030I06Rik	chr10:22148489-22149270	58	23	81	0.716049	55
E130012A19Rik	chr11:97627387-97629716	89	104	193	0.46114	422
E130102H24Rik	chr4:101346524-101347103	5	3	8	0.625	28
E130218I03Rik	chr4:134245293-134245873	6	5	11	0.545455	80
E130309D02Rik	chr5:143307616-143308140	7	5	12	0.583333	73
E230016K23Rik	chr11:83622538-83623693	7	3	10	0.7	10
E2f1	chr2:154569489-154569892	100	88	188	0.531915	630
E2f3	chr13:29918576-29918795	4	6	10	0.4	104
E2f4	chr8:105304573-105305370	108	40	148	0.72973	582
E2f5	chr3:14605608-14606309	119	79	198	0.60101	424
E2f6	chr12:16825365-16826752	28	17	45	0.622222	137
E2f8	chr7:48875457-48875771	18	15	33	0.545455	112
E430025E21Rik	chr15:59369880-59370185	22	34	56	0.392857	251
E4f1	chr17:24455135-24455311	17	32	49	0.346939	178
Eaf1	chr14:31506571-31509858	30	39	69	0.434783	249
Eapp	chr12:54673467-54673850	49	17	66	0.742424	377
Ears2	chr7:122062929-122063084	2	9	11	0.181818	47
Ebna1bp2	chr4:118625820-118627776	144	143	287	0.501742	609
Ebp	chrX:8190079-8190436	82	86	168	0.488095	360
Ebpl	chr14:61339763-61341404	23	12	35	0.657143	76
Ecd	chr14:20338409-20338496	55	56	111	0.495495	173
Ech1	chr7:28832004-28832239	56	66	122	0.459016	472
Echdc1	chr10:29344341-29346661	63	59	122	0.516393	161
Echdc2	chr4:108178907-108179308	424	121	545	0.777982	453
Echs1	chr7:140112936-140113133	778	469	1247	0.623897	1142
Eci1	chr17:24438949-24439316	42	22	64	0.65625	132
Eci2	chr13:34990181-34990369	17	14	31	0.548387	149
Ecsit	chr9:22084023-22084208	36	45	81	0.444444	178
Eda2r	chrX:97371159-97371300	229	198	427	0.5363	1554
Edc3	chr9:57748161-57750162	28	12	40	0.7	268
Edc4	chr8:105887118-105887213	7	6	13	0.538462	585
Edem1	chr6:108855467-108859356	35	32	67	0.522388	226
Edem2	chr2:155701673-155702592	6	13	19	0.315789	171
Edem3	chr1:151818310-151822328	14	6	20	0.7	202
Edf1	chr2:25557900-25558029	52	47	99	0.525253	401
Edrf1	chr7:133671366-133673017	22	33	55	0.4	379
Eed	chr7:89980412-89980976	74	69	143	0.517483	817
Eef1a1	chr9:78481639-78481724	1392	4471	5863	0.237421	86594
Eef1b2	chr1:63179458-63180486	1024	929	1953	0.524322	10507
Eef1d	chr15:75896640-75896740	590	488	1078	0.54731	2106
Eef1e1	chr13:38656040-38656240	102	113	215	0.474419	668
Eef1g	chr19:8977944-8978180	644	724	1368	0.47076	8407
Eef2	chr10:81181228-81181410	5801	6070	11871	0.48867	29539
Eef2k	chr7:120903282-120907219	17	9	26	0.653846	98
Eefsec	chr6:88446206-88446539	20	9	29	0.689655	141
Efcab14	chr4:115773838-115774005	6	9	15	0.4	138
Efcc1	chr6:87754723-87755911	0	18	18	0	12
Efhd2	chr4:141861805-141861952	84	85	169	0.497041	425
Efr3a	chr15:65871153-65873812	54	64	118	0.457627	455
Efr3b	chr12:3962554-3966547	2	6	8	0.25	72
Eftud1	chr7:82762435-82763414	12	9	21	0.571429	89
Eftud2	chr11:102869095-102869170	160	147	307	0.521173	875
Egfl7	chr2:26592418-26592682	21	24	45	0.466667	107
Egln1	chr8:124948233-124949254	154	59	213	0.723005	715
Egln2	chr7:27164620-27165728	32	25	57	0.561404	156
Egln3	chr12:54203205-54203874	133	83	216	0.615741	483
Ehd1	chr19:6298074-6300096	101	90	191	0.528796	463
Ehd4	chr2:120089487-120091684	8	11	19	0.421053	132
Ehmt1	chr2:24884146-24884702	44	54	98	0.44898	305
Ehmt2	chr17:34912634-34912809	71	70	141	0.503546	868
Ei24	chr9:36797213-36797393	210	143	353	0.594901	817
Eid1	chr2:125673100-125675642	21	18	39	0.538462	137
Eid2	chr7:28267881-28269168	21	18	39	0.538462	84
Eid2b	chr7:28277706-28280129	8	10	18	0.444444	54
Eif1	chr11:100321317-100322096	131	223	354	0.370056	2878
Eif1a	chr18:46607504-46610225	318	352	670	0.474627	1083
Eif1ad	chr19:5369926-5371511	30	43	73	0.410959	172
Eif1ax	chrX:159372195-159372415	371	372	743	0.499327	2295
Eif1b	chr9:120494913-120495327	16	17	33	0.484848	234
Eif2a	chr3:58548393-58548964	57	56	113	0.504425	1027
Eif2ak3	chr6:70904088-70905240	17	12	29	0.586207	121
Eif2ak4	chr2:118462224-118462358	14	14	28	0.5	242
Eif2b1	chr5:124579001-124579057	85	76	161	0.52795	279
Eif2b2	chr12:85226003-85226628	35	19	54	0.648148	249
Eif2b3	chr4:117070639-117073260	27	23	50	0.54	432
Eif2b4	chr5:31190837-31190951	30	27	57	0.526316	199
Eif2b5	chr16:20508961-20509325	25	11	36	0.694444	1264
Eif2d	chr1:131160410-131160624	66	74	140	0.471429	433
Eif2s2	chr2:154871410-154872900	92	154	246	0.373984	5416
Eif2s3x	chrX:94209536-94209663	225	259	484	0.464876	4957
Eif3a	chr19:60782168-60782358	266	288	554	0.480144	3895
Eif3b	chr5:140442874-140443358	138	171	309	0.446602	1081
Eif3c	chr7:126566079-126566219	950	894	1844	0.515184	2894
Eif3d	chr15:77970683-77970824	641	544	1185	0.540928	2050
Eif3e	chr15:43278308-43278422	293	285	578	0.50692	3351
Eif3f	chr7:108941461-108941942	597	567	1164	0.512887	1467
Eif3g	chr9:20897707-20897766	190	199	389	0.488432	702
Eif3h	chr15:51865326-51865461	342	394	736	0.464674	1761
Eif3i	chr4:129595264-129595413	281	252	533	0.527205	2498
Eif3j1	chr2:122028580-122028724	12	5	17	0.705882	0
Eif3j2	chr2:122028583-122028724	12	5	17	0.705882	0
Eif3k	chr7:28980444-28980542	355	554	909	0.390539	1754
Eif3l	chr15:79094201-79094400	495	763	1258	0.393482	1290
Eif4a1	chr11:69666936-69667617	1075	1118	2193	0.490196	19618
Eif4a2	chr16:23112351-23114132	433	404	837	0.517324	10490
Eif4a3	chr11:119299828-119300043	92	117	209	0.440191	398
Eif4b	chr15:102095253-102097173	1034	1002	2036	0.507859	5043
Eif4e	chr3:138555390-138557599	10	15	25	0.4	1600
Eif4e2	chr1:87237846-87240488	53	62	115	0.46087	491
Eif4ebp1	chr8:27275080-27275656	1276	497	1773	0.719684	2461
Eif4ebp2	chr10:61452402-61452669	48	61	109	0.440367	465
Eif4ebp3	chr18:36665282-36665455	3	7	10	0.3	23
Eif4enif1	chr11:3242377-3242718	37	29	66	0.560606	367
Eif4g1	chr16:20687150-20687275	432	341	773	0.558862	2592
Eif4g2	chr7:111067985-111072757	55	51	106	0.518868	5070
Eif4h	chr5:134624441-134624500	371	437	808	0.459158	1995
Eif5	chr12:111544529-111546753	137	71	208	0.658654	2252
Eif5a2	chr3:28794396-28798846	12	40	52	0.230769	126
Eif6	chr2:155826327-155826925	88	106	194	0.453608	270
Elac2	chr11:65000995-65001213	35	22	57	0.614035	148
Elavl1	chr8:4284782-4289924	49	21	70	0.7	767
Elf3	chr1:135257005-135257286	154	90	244	0.631148	623
Elf4	chrX:48417871-48418063	26	12	38	0.684211	221
Elk1	chrX:20941554-20941797	26	33	59	0.440678	248
Ell	chr8:70591498-70592858	24	13	37	0.648649	140
Ell2	chr13:75770680-75772358	80	48	128	0.625	451
Elmo2	chr2:165298209-165298343	47	39	86	0.546512	203
Elmod2	chr8:83322667-83322764	65	81	146	0.445205	179
Elmsan1	chr12:84172754-84174423	33	10	43	0.767442	260
Eln	chr5:134702596-134703824	4	6	10	0.4	111
Elovl1	chr4:118430715-118430905	5	5	10	0.5	140
Elovl4	chr9:83778692-83780809	4	16	20	0.2	93
Elovl5	chr9:77982665-77984519	152	156	308	0.493506	673
Elovl6	chr3:129633060-129638493	208	228	436	0.477064	738
Elp2	chr18:24638394-24638830	118	116	234	0.504274	764
Elp3	chr14:65592925-65593112	75	118	193	0.388601	566
Elp5	chr11:69970561-69970742	28	36	64	0.4375	200
Elp6	chr9:110320815-110322102	17	11	28	0.607143	105
Emb	chr13:117273045-117274415	483	198	681	0.709251	806
Emc1	chr4:139375346-139378735	0	10	10	0	141
Emc10	chr7:44496256-44496513	113	130	243	0.465021	353
Emc2	chr15:43511700-43511810	37	16	53	0.698113	608
Emc3	chr6:113517097-113517179	15	12	27	0.555556	272
Emc4	chr2:112367819-112368027	7	5	12	0.583333	275
Emc7	chr2:112464737-112464817	17	9	26	0.653846	241
Emc8	chr8:120667757-120668112	32	13	45	0.711111	232
Emd	chrX:74257007-74257893	67	80	147	0.455782	709
Eme1	chr11:94650223-94651023	34	24	58	0.586207	257
Emg1	chr6:124711876-124712178	67	67	134	0.5	786
Eml2	chr7:19202977-19203072	11	18	29	0.37931	192
Eml4	chr17:83477706-83480359	66	49	115	0.573913	310
Eml5	chr12:98828707-98828795	28	13	41	0.682927	549
Emp1	chr6:135380974-135383173	3	24	27	0.111111	127
Enah	chr1:181919325-181919629	182	155	337	0.540059	897
Enc1	chr13:97250537-97253040	15	24	39	0.384615	149
Eng	chr2:32681196-32682669	10	13	23	0.434783	183
Enkd1	chr8:105704351-105704514	7	2	9	0.777778	99
Eno1	chr4:150248486-150248873	6548	8321	14869	0.440379	1172
Eno2	chr6:124768238-124768337	264	41	305	0.865574	1334
Enoph1	chr5:100067799-100068765	51	71	122	0.418033	229
Enox2	chrX:49056335-49056568	7	11	18	0.388889	74
Enpp5	chr17:44085205-44086561	17	16	33	0.515152	88
Ensa	chr3:95628541-95630493	75	45	120	0.625	923
Entpd5	chr12:84394624-84394703	39	13	52	0.75	141
Entpd6	chr2:150770629-150771674	9	10	19	0.473684	78
Eny2	chr15:44435612-44437685	18	22	40	0.45	322
Ep300	chr15:81648802-81652077	24	15	39	0.615385	307
Ep400	chr5:110755397-110756766	59	39	98	0.602041	584
Epas1	chr17:86830951-86833410	43	11	54	0.796296	193
Epb4.1	chr4:132006958-132007438	69	63	132	0.522727	265
Epb4.1l1	chr2:156539810-156543214	10	15	25	0.4	208
Epb4.1l2	chr10:25522297-25523518	126	148	274	0.459854	827
Epb4.1l3	chr17:69247536-69247754	41	16	57	0.719298	88
Epb4.1l4a	chr18:33828104-33828217	3	5	8	0.375	86
Epb4.1l5	chr1:119555052-119555142	6	19	25	0.24	125
Epcam	chr17:87650428-87651127	203	184	387	0.524548	417
Epdr1	chr13:19591708-19593348	11	17	28	0.392857	72
Epha2	chr4:141328413-141329384	31	27	58	0.534483	129
Ephb2	chr4:136770956-136771640	6	19	25	0.24	84
Ephb3	chr16:21222408-21223304	31	26	57	0.54386	167
Ephb4	chr5:137373512-137374522	48	55	103	0.466019	319
Ephx1	chr1:180995949-180996176	49	45	94	0.521277	208
Ephx2	chr14:66124255-66124522	6	52	58	0.103448	139
Epm2aip1	chr9:111271845-111279091	12	10	22	0.545455	201
Epn1	chr7:5097572-5098178	8	12	20	0.4	271
Epn2	chr11:61517249-61519707	15	16	31	0.483871	326
Eprs	chr1:185397060-185397267	64	41	105	0.609524	2703
Eps15	chr4:109385319-109387816	86	55	141	0.609929	417
Eps15l1	chr8:72421405-72421474	62	34	96	0.645833	483
Eps8l2	chr7:141362123-141363016	16	22	38	0.421053	102
Eral1	chr11:78080077-78080383	32	33	65	0.492308	140
Eras	chrX:7924276-7925213	59	55	114	0.517544	282
Ercc2	chr7:19394352-19395692	7	15	22	0.318182	98
Ercc3	chr18:32269758-32270147	43	33	76	0.565789	191
Ercc4	chr16:13147526-13152009	21	46	67	0.313433	93
Ercc5	chr1:44180531-44181260	72	90	162	0.444444	274
Ercc6l	chrX:102142820-102146833	92	86	178	0.516854	663
Ercc6l2	chr13:63841962-63842169	3	8	11	0.272727	130
Ercc8	chr13:108194056-108194981	29	21	50	0.58	90
Erf	chr7:25250579-25250758	32	41	73	0.438356	317
Ergic1	chr17:26655067-26656933	69	65	134	0.514925	304
Ergic2	chr6:148204776-148204884	34	28	62	0.548387	621
Ergic3	chr2:156018071-156018279	56	53	109	0.513761	390
Eri1	chr8:35491201-35491379	111	63	174	0.637931	392
Eri2	chr7:119783826-119786544	14	18	32	0.4375	117
Eri3	chr4:117673741-117674297	5	9	14	0.357143	158
Erich1	chr8:14078770-14078916	51	15	66	0.772727	184
Erlec1	chr11:30951307-30951387	7	11	18	0.388889	105
Erlin1	chr19:44039173-44039252	79	42	121	0.652893	260
Erlin2	chr8:27036433-27039435	123	44	167	0.736527	317
Ermp1	chr19:29637291-29637396	58	62	120	0.483333	419
Ero1l	chr14:45301693-45301766	430	328	758	0.567282	2845
Erp29	chr5:121452191-121452474	157	131	288	0.545139	886
Erp44	chr4:48196803-48196905	19	31	50	0.38	464
Errfi1	chr4:150866316-150868880	41	9	50	0.82	140
Esco1	chr18:10593746-10595875	12	7	19	0.631579	269
Esco2	chr14:65831005-65831794	397	267	664	0.597892	1003
Esd	chr14:74749645-74750765	516	456	972	0.530864	952
Esf1	chr2:140167772-140168455	48	47	95	0.505263	347
Espl1	chr15:102322325-102322480	132	112	244	0.540984	784
Espn	chr4:152131052-152131294	23	29	52	0.442308	222
Esrra	chr19:6920063-6920399	30	24	54	0.555556	185
Esrrb	chr12:86518821-86521628	185	159	344	0.537791	1422
Esx1	chrX:137118367-137118802	11	1	12	0.916667	48
Esyt1	chr10:128522249-128522322	17	37	54	0.314815	155
Esyt2	chr12:116370171-116373098	72	50	122	0.590164	488
Etaa1	chr11:17952252-17952328	57	68	125	0.456	282
