gene	coord	273plus1_CAST	273plus1_129S1	273plus1_total	273plus1_CAST/all	273plus1_htseqCount
Dhx36	chr3:62484955-62485019	5	5	10	0.5	567
Dhx37	chr5:125429705-125430044	37	35	72	0.513889	147
Dhx38	chr8:109562444-109562783	127	67	194	0.654639	284
Dhx40	chr11:86793162-86793261	45	36	81	0.555556	232
Dhx57	chr17:80265076-80265209	9	6	15	0.6	162
Dhx8	chr11:101766640-101767357	81	75	156	0.519231	304
Dhx9	chr1:153487533-153487660	73	104	177	0.412429	2079
Diablo	chr5:123520041-123520172	84	73	157	0.535032	386
Diap1	chr18:37900645-37900784	7	10	17	0.411765	285
Diap2	chrX:130460871-130465833	4	4	8	0.5	350
Diap3	chr14:86984782-86984898	14	17	31	0.451613	176
Dicer1	chr12:104706853-104707032	36	36	72	0.5	382
Dido1	chr2:180680954-180684028	5	5	10	0.5	155
Diexf	chr1:193129491-193129530	7	5	12	0.583333	137
Dimt1	chr13:106957094-106957200	44	45	89	0.494382	268
Dip2a	chr10:76276584-76276705	16	7	23	0.695652	180
Dip2b	chr15:100215178-100219473	8	4	12	0.666667	127
Dirc2	chr16:35750496-35750589	24	36	60	0.4	73
Dis3	chr14:99099446-99099770	108	82	190	0.568421	437
Dis3l	chr9:64339479-64339632	14	9	23	0.608696	129
Dis3l2	chr1:86821222-86821450	10	7	17	0.588235	247
Disp1	chr1:183135355-183135876	5	6	11	0.454545	51
Dkc1	chrX:75108696-75109776	671	470	1141	0.588081	4125
Dlat	chr9:50659191-50659780	59	61	120	0.491667	552
Dlc1	chr8:36586676-36586739	200	85	285	0.701754	470
Dld	chr12:31349597-31349675	580	242	822	0.705596	1241
Dlg1	chr16:31871675-31873356	15	16	31	0.483871	344
Dlg3	chrX:100816219-100818410	8	10	18	0.444444	201
Dlg5	chr14:24176396-24176708	26	37	63	0.412698	279
Dlgap3	chr4:127233535-127234019	7	5	12	0.583333	132
Dlgap5	chr14:47416336-47416571	296	191	487	0.607803	794
Dlst	chr12:85132619-85134091	349	180	529	0.659735	1315
Dmc1	chr15:79585098-79585171	28	18	46	0.608696	117
Dmd	chrX:85202471-85205050	19	12	31	0.612903	358
Dmrt1	chr19:25603187-25604328	164	45	209	0.784689	260
Dmtf1	chr5:9151798-9151918	105	118	223	0.470852	548
Dmwd	chr7:19080042-19081301	12	16	28	0.428571	237
Dmxl1	chr18:49962173-49965473	23	8	31	0.741935	324
Dna2	chr10:62973251-62974188	174	89	263	0.661597	261
Dnaaf2	chr12:69196492-69198429	28	17	45	0.622222	201
Dnah11	chr12:117877982-117878623	5	3	8	0.625	33
Dnaja1	chr4:40732728-40737151	214	128	342	0.625731	1783
Dnaja2	chr8:85553187-85553410	210	103	313	0.670927	1640
Dnaja3	chr16:4706568-4707693	27	21	48	0.5625	444
Dnajb1	chr8:83610589-83611903	45	18	63	0.714286	313
Dnajb11	chr16:22871671-22872465	77	88	165	0.466667	356
Dnajb12	chr10:59897491-59898016	22	22	44	0.5	124
Dnajb2	chr1:75243458-75245692	12	16	28	0.428571	80
Dnajb4	chr3:152186415-152186983	8	13	21	0.380952	50
Dnajb5	chr4:42957318-42958732	38	4	42	0.904762	72
Dnajb6	chr5:29757548-29757968	8	9	17	0.470588	1564
Dnajc1	chr2:18222713-18222761	26	20	46	0.565217	166
Dnajc10	chr2:80352859-80354055	88	99	187	0.470588	478
Dnajc11	chr4:151980703-151981959	45	42	87	0.517241	409
Dnajc13	chr9:104198630-104198734	13	16	29	0.448276	338
Dnajc14	chr10:128817201-128819446	64	62	126	0.507937	399
Dnajc18	chr18:35700804-35700990	14	20	34	0.411765	116
Dnajc19	chr3:34081186-34081354	95	116	211	0.450237	677
Dnajc2	chr5:21781321-21781396	162	200	362	0.447514	941
Dnajc21	chr15:10461876-10461998	130	138	268	0.485075	617
Dnajc22	chr15:99104316-99104707	28	18	46	0.608696	72
Dnajc24	chr2:105966708-105967094	15	22	37	0.405405	56
Dnajc27	chr12:4106802-4110612	12	4	16	0.75	96
Dnajc3	chr14:118978027-118981702	20	18	38	0.526316	221
Dnajc4	chr19:6989681-6989865	9	10	19	0.473684	101
Dnajc5	chr2:181549273-181552880	51	64	115	0.443478	228
Dnajc5g	chr5:31111604-31112524	3	13	16	0.1875	33
Dnajc7	chr11:100599185-100599309	76	128	204	0.372549	1228
Dnajc8	chr4:132553017-132553742	91	103	194	0.469072	1747
Dnajc9	chr14:20387957-20388211	54	62	116	0.465517	312
Dnal1	chr12:84138354-84143510	12	2	14	0.857143	108
Dnase2a	chr8:84910686-84911461	38	29	67	0.567164	344
Dnd1	chr18:36765096-36765557	14	12	26	0.538462	54
Dnm1l	chr16:16358764-16359031	62	74	136	0.455882	823
Dnm2	chr9:21507423-21507759	54	79	133	0.406015	365
Dnmbp	chr19:43849776-43850326	14	9	23	0.608696	90
Dnmt1	chr9:20941699-20941806	230	232	462	0.497835	1345
Dnmt3a	chr12:3907606-3914443	94	14	108	0.87037	708
Dnmt3b	chr2:153686258-153687730	74	58	132	0.560606	397
Dnmt3l	chr10:78063187-78063622	42	45	87	0.482759	266
Dnpep	chr1:75316710-75316803	82	87	169	0.485207	517
Dnph1	chr17:46498877-46499618	118	167	285	0.414035	286
Dnttip1	chr2:164767863-164768219	14	10	24	0.583333	132
Dnttip2	chr3:122278746-122278884	335	347	682	0.491202	764
Doc2a	chr7:126851891-126852705	4	8	12	0.333333	115
Dock6	chr9:21845761-21845829	187	239	426	0.438967	572
Dock7	chr4:98945128-98945364	20	7	27	0.740741	115
Dohh	chr10:81387240-81387480	79	124	203	0.389163	532
Donson	chr16:91684302-91684480	16	17	33	0.484848	95
Dopey1	chr9:86554016-86555806	24	15	39	0.615385	156
Dopey2	chr16:93810096-93810588	22	23	45	0.488889	160
Dot1l	chr10:80790611-80791561	23	40	63	0.365079	256
Dpagt1	chr9:44333057-44333600	24	15	39	0.615385	78
Dpcd	chr19:45577471-45578287	28	15	43	0.651163	117
Dpf1	chr7:29316481-29317586	7	5	12	0.583333	88
Dpf2	chr19:5906524-5906631	92	74	166	0.554217	476
Dph1	chr11:75190399-75190483	42	48	90	0.466667	113
Dph2	chr4:117891710-117892003	3	8	11	0.272727	51
Dph5	chr3:115928509-115929323	58	34	92	0.630435	196
Dph6	chr2:114644721-114644914	45	77	122	0.368852	156
Dph7	chr2:24971523-24973471	48	99	147	0.326531	151
Dpm1	chr2:168230193-168230379	10	11	21	0.47619	250
Dpp3	chr19:4923067-4923204	147	179	326	0.45092	642
Dpp4	chr2:62362662-62362706	83	25	108	0.768519	371
Dpp7	chr2:25355814-25355953	105	19	124	0.846774	345
Dpp9	chr17:56205697-56205870	18	10	28	0.642857	163
Dppa2	chr16:48318633-48319513	29	85	114	0.254386	306
Dppa3	chr6:122629910-122630271	68	20	88	0.772727	99
Dppa4	chr16:48293699-48294292	171	171	342	0.5	730
Dppa5a	chr9:78367985-78368199	1113	1869	2982	0.373239	25420
Dpy19l1	chr9:24453806-24453897	105	117	222	0.472973	345
Dpy19l4	chr4:11287475-11287633	6	4	10	0.6	57
Dpy30	chr17:74299474-74299824	109	142	251	0.434263	801
Dpys	chr15:39784569-39784714	14	19	33	0.424242	46
Dr1	chr5:108278519-108280521	37	48	85	0.435294	263
Drap1	chr19:5424673-5424979	142	158	300	0.473333	458
Drg1	chr11:3262489-3262664	170	164	334	0.508982	754
Drg2	chr11:60468064-60468705	67	58	125	0.536	350
Drosha	chr15:12934992-12935291	94	104	198	0.474747	545
Dscc1	chr15:55088955-55089123	34	35	69	0.492754	86
Dscr3	chr16:94502082-94502232	119	137	256	0.464844	387
Dse	chr10:34183692-34184160	43	138	181	0.237569	302
Dsg2	chr18:20601313-20604526	4	58	62	0.0645161	166
Dsn1	chr2:157005168-157005491	28	44	72	0.388889	192
Dsp	chr13:38194696-38198577	7	37	44	0.159091	162
Dst	chr1:34307330-34308662	65	75	140	0.464286	557
Dstn	chr2:143942127-143943324	352	432	784	0.44898	1766
Dtd1	chr2:144768211-144768747	17	20	37	0.459459	110
Dtd2	chr12:51997507-51999873	29	20	49	0.591837	108
Dtl	chr1:191568291-191568411	131	158	289	0.453287	498
Dtnb	chr12:3779619-3779654	41	16	57	0.719298	283
Dtwd1	chr2:126164727-126165277	30	37	67	0.447761	72
Dtwd2	chr18:49700259-49700387	8	7	15	0.533333	80
Dtx1	chr5:120682304-120682465	11	26	37	0.297297	171
Dtx3	chr10:127192609-127193357	27	19	46	0.586957	164
Dtymk	chr1:93801698-93801934	184	172	356	0.516854	747
Dus1l	chr11:120791855-120791943	15	15	30	0.5	223
Dus2	chr8:106053292-106053840	4	6	10	0.4	184
Dus3l	chr17:56769534-56769662	30	30	60	0.5	231
Dus4l	chr12:31642764-31642886	31	9	40	0.775	98
Dusp1	chr17:26506985-26507204	11	12	23	0.478261	125
Dusp11	chr6:85953371-85953494	25	25	50	0.5	337
Dusp12	chr1:170885067-170885540	115	81	196	0.586735	266
Dusp16	chr6:134720494-134720617	30	12	42	0.714286	170
Dusp3	chr11:101981617-101981843	11	15	26	0.423077	146
Dusp9	chrX:73642084-73643514	332	361	693	0.479076	4103
Dut	chr2:125257357-125259049	206	157	363	0.567493	1322
Dvl1	chr4:155857993-155859303	39	45	84	0.464286	223
Dvl2	chr11:70009144-70010109	63	73	136	0.463235	337
Dym	chr18:75286620-75286966	28	20	48	0.583333	138
Dync1h1	chr12:110666563-110666944	571	160	731	0.781122	2325
Dync1i2	chr2:71262648-71263302	21	30	51	0.411765	559
Dync1li1	chr9:114723253-114723777	50	100	150	0.333333	326
Dync1li2	chr8:104437363-104437593	129	112	241	0.53527	359
Dync2li1	chr17:84655301-84655564	31	16	47	0.659574	102
Dynll1	chr5:115297110-115298833	274	119	393	0.697201	1712
Dynll2	chr11:87979525-87981570	43	68	111	0.387387	501
Dynlrb1	chr2:155236533-155236940	34	31	65	0.523077	472
Dynlt1a	chr17:6317374-6317474	17	13	30	0.566667	697
Dynlt1b	chr17:6430112-6430238	3	51	54	0.0555556	1002
Dynlt3	chrX:9654270-9656063	12	9	21	0.571429	485
Dyrk1a	chr16:94691581-94695519	9	15	24	0.375	224
Dyrk3	chr1:131136260-131136371	58	50	108	0.537037	161
Dzip1	chr14:118902015-118902155	6	4	10	0.6	103
Dzip3	chr16:48951543-48952160	28	34	62	0.451613	371
E030030I06Rik	chr10:22144304-22144514	19	2	21	0.904762	33
E130012A19Rik	chr11:97627387-97629716	203	120	323	0.628483	720
E130218I03Rik	chr4:134245293-134245873	12	11	23	0.521739	130
E130309D02Rik	chr5:143307616-143308140	13	16	29	0.448276	109
E130311K13Rik	chr3:63914696-63915738	2	6	8	0.25	42
E2f1	chr2:154564418-154564508	65	45	110	0.590909	336
E2f2	chr4:136192757-136196056	21	20	41	0.512195	135
E2f4	chr8:105304573-105305370	160	74	234	0.683761	775
E2f5	chr3:14605608-14606309	73	49	122	0.598361	292
E2f6	chr12:16825365-16826752	48	39	87	0.551724	210
E2f8	chr7:48871813-48871900	13	17	30	0.433333	111
E430025E21Rik	chr15:59369880-59370185	53	60	113	0.469027	494
Eaf1	chr14:31506571-31509858	23	27	50	0.46	227
Eapp	chr12:54673467-54673850	33	17	50	0.66	313
Ebna1bp2	chr4:118625820-118627776	258	227	485	0.531959	1030
Ebp	chrX:8190079-8190436	105	117	222	0.472973	424
Ebpl	chr14:61339763-61341404	15	21	36	0.416667	74
Ecd	chr14:20338409-20338496	126	99	225	0.56	325
Ece2	chr16:20645060-20645915	15	4	19	0.789474	139
Ech1	chr7:28832004-28832239	49	52	101	0.485149	368
Echdc1	chr10:29344341-29346661	25	30	55	0.454545	115
Echdc2	chr4:108178907-108179308	719	130	849	0.846879	705
Echs1	chr7:140112936-140113133	914	514	1428	0.640056	1305
Eci1	chr17:24438949-24439316	39	30	69	0.565217	145
Eci2	chr13:34990181-34990369	22	23	45	0.488889	177
Ecsit	chr9:22085349-22085427	37	50	87	0.425287	227
Eda2r	chrX:97361761-97361858	87	70	157	0.55414	569
Edc3	chr9:57748161-57750162	24	19	43	0.55814	209
Edem1	chr6:108855467-108859356	32	43	75	0.426667	218
Edem2	chr2:155701673-155702592	11	19	30	0.366667	161
Edem3	chr1:151818310-151822328	17	9	26	0.653846	174
Edf1	chr2:25557900-25558029	66	50	116	0.568966	447
Edrf1	chr7:133671366-133673017	14	14	28	0.5	240
Eea1	chr10:96042082-96045518	7	9	16	0.4375	147
Eed	chr7:89980412-89980976	98	111	209	0.4689	999
Eef1a1	chr9:78481639-78481724	1309	4254	5563	0.235305	89328
Eef1b2	chr1:63179458-63180486	987	1001	1988	0.496479	10452
Eef1d	chr15:75896640-75896740	606	573	1179	0.513995	2151
Eef1e1	chr13:38656040-38656240	144	96	240	0.6	794
Eef1g	chr19:8977944-8978180	824	929	1753	0.470051	10853
Eef2	chr10:81181228-81181410	4422	4194	8616	0.513231	22663
Eef2k	chr7:120903282-120907219	3	13	16	0.1875	73
Eefsec	chr6:88446206-88446539	25	19	44	0.568182	155
Efcab11	chr12:99883282-99883442	5	5	10	0.5	31
Efcab14	chr4:115775061-115777327	20	21	41	0.487805	141
Efhd2	chr4:141861805-141861952	59	52	111	0.531532	274
Efr3a	chr15:65871153-65873812	46	66	112	0.410714	387
Eftud1	chr7:82762435-82763414	11	6	17	0.647059	114
Eftud2	chr11:102869095-102869170	219	201	420	0.521429	1099
Egfl7	chr2:26592418-26592682	41	25	66	0.621212	92
Egln1	chr8:124948233-124949254	59	14	73	0.808219	239
Egln2	chr7:27164620-27165728	29	29	58	0.5	215
Egln3	chr12:54183880-54184016	16	11	27	0.592593	116
Ehd1	chr19:6298074-6300096	116	127	243	0.477366	641
Ehd4	chr2:120089487-120091684	5	5	10	0.5	138
Ehmt1	chr2:24856606-24856726	41	32	73	0.561644	368
Ehmt2	chr17:34912634-34912809	58	44	102	0.568627	714
Ei24	chr9:36797213-36797393	216	169	385	0.561039	939
Eid1	chr2:125673100-125675642	35	24	59	0.59322	189
Eid2	chr7:28267881-28269168	15	10	25	0.6	95
Eif1	chr11:100321317-100322096	170	232	402	0.422886	2942
Eif1a	chr18:46607504-46610225	405	433	838	0.483294	1428
Eif1ad	chr19:5369926-5371511	79	80	159	0.496855	330
Eif1ax	chrX:159372195-159372415	398	437	835	0.476647	2580
Eif1b	chr9:120494913-120495327	15	14	29	0.517241	192
Eif2a	chr3:58548393-58548964	50	63	113	0.442478	823
Eif2ak1	chr5:143901785-143902717	19	29	48	0.395833	116
Eif2ak2	chr17:78858501-78858632	8	5	13	0.615385	108
Eif2ak3	chr6:70904088-70905240	16	9	25	0.64	100
Eif2ak4	chr2:118462664-118462771	11	7	18	0.611111	182
Eif2b1	chr5:124579001-124579057	107	83	190	0.563158	380
Eif2b2	chr12:85226003-85226628	43	20	63	0.68254	300
Eif2b3	chr4:117070639-117073260	40	39	79	0.506329	605
Eif2b4	chr5:31190837-31190951	40	33	73	0.547945	234
Eif2b5	chr16:20508961-20509325	43	22	65	0.661538	1670
Eif2d	chr1:131160410-131160624	84	99	183	0.459016	523
Eif2s2	chr2:154871410-154872900	106	191	297	0.356902	7390
Eif2s3x	chrX:94209536-94209663	212	201	413	0.513317	4767
Eif3a	chr19:60782168-60782358	206	199	405	0.508642	3155
Eif3b	chr5:140442874-140443358	176	208	384	0.458333	1357
Eif3c	chr7:126566079-126566219	1261	1069	2330	0.541202	3697
Eif3d	chr15:77970683-77970824	586	503	1089	0.538108	2037
Eif3e	chr15:43278308-43278422	357	336	693	0.515152	3448
Eif3f	chr7:108941461-108941942	463	455	918	0.504357	1750
Eif3g	chr9:20897707-20897766	298	263	561	0.531194	921
Eif3h	chr15:51865326-51865461	349	369	718	0.486072	1825
Eif3i	chr4:129595264-129595413	253	244	497	0.509054	2170
Eif3j1	chr2:122028580-122028724	8	1	9	0.888889	0
Eif3j2	chr2:122028583-122028724	8	1	9	0.888889	0
Eif3k	chr7:28980444-28980542	396	533	929	0.426265	1907
Eif3l	chr15:79094201-79094400	673	996	1669	0.403235	1837
Eif4a1	chr11:69666936-69667617	1072	1147	2219	0.4831	16977
Eif4a2	chr16:23112351-23114132	285	309	594	0.479798	7294
Eif4a3	chr11:119299828-119300043	158	179	337	0.468843	596
Eif4b	chr15:102095253-102097173	907	900	1807	0.501937	3966
Eif4e	chr3:138555390-138557599	12	19	31	0.387097	1131
Eif4e2	chr1:87237846-87240488	69	84	153	0.45098	693
Eif4ebp1	chr8:27275080-27275656	2173	977	3150	0.689841	4441
Eif4ebp2	chr10:61452402-61452669	85	99	184	0.461957	653
Eif4ebp3	chr18:36665282-36665455	15	13	28	0.535714	42
Eif4enif1	chr11:3242377-3242718	26	38	64	0.40625	359
Eif4g1	chr16:20687150-20687275	384	375	759	0.505929	2678
Eif4g2	chr7:111067985-111072757	80	81	161	0.496894	5963
Eif4h	chr5:134624441-134624500	334	390	724	0.461326	1700
Eif5	chr12:111544529-111546753	237	70	307	0.771987	3005
Eif5a2	chr3:28794396-28798846	16	15	31	0.516129	121
Eif6	chr2:155826327-155826925	159	179	338	0.470414	454
Elac2	chr11:65000995-65001213	36	45	81	0.444444	188
Elavl1	chr8:4284782-4289924	68	31	99	0.686869	906
Elf3	chr1:135257005-135257286	71	51	122	0.581967	291
Elf4	chrX:48417871-48418063	16	11	27	0.592593	157
Elk1	chrX:20941554-20941797	20	26	46	0.434783	228
Elk3	chr10:93264880-93265680	21	13	34	0.617647	69
Ell	chr8:70591498-70592858	10	8	18	0.555556	118
Ell2	chr13:75770680-75772358	64	52	116	0.551724	499
Elmo2	chr2:165298209-165298343	39	42	81	0.481481	201
Elmod2	chr8:83319414-83319547	88	50	138	0.637681	172
Elmsan1	chr12:84172754-84174423	28	12	40	0.7	224
Elovl1	chr4:118430715-118430905	6	7	13	0.461538	152
Elovl5	chr9:77982665-77984519	110	116	226	0.486726	521
Elovl6	chr3:129633060-129638493	261	262	523	0.499044	810
Elovl7	chr13:108282472-108287107	3	22	25	0.12	93
Elp2	chr18:24638394-24638830	160	189	349	0.458453	991
Elp3	chr14:65592925-65593112	78	97	175	0.445714	597
Elp4	chr2:105809266-105809454	14	8	22	0.636364	95
Elp5	chr11:69970561-69970742	59	62	121	0.487603	396
Elp6	chr9:110320815-110322102	15	12	27	0.555556	81
Emb	chr13:117273045-117274415	443	185	628	0.705414	745
Emc1	chr4:139375346-139378735	26	22	48	0.541667	164
Emc10	chr7:44496256-44496513	143	166	309	0.462783	447
Emc2	chr15:43511700-43511810	30	38	68	0.441176	574
Emc3	chr6:113517097-113517179	14	10	24	0.583333	233
Emc4	chr2:112367819-112368027	16	11	27	0.592593	420
Emc7	chr2:112464737-112464817	15	9	24	0.625	229
Emc8	chr8:120667757-120668112	72	45	117	0.615385	456
Emd	chrX:74257007-74257893	94	136	230	0.408696	924
Eme1	chr11:94650223-94651023	41	32	73	0.561644	324
Emg1	chr6:124711876-124712178	59	52	111	0.531532	775
Eml2	chr7:19202977-19203072	18	23	41	0.439024	254
Eml4	chr17:83477706-83480359	53	94	147	0.360544	373
Eml5	chr12:98886982-98887141	37	14	51	0.72549	608
Emp1	chr6:135380974-135383173	21	93	114	0.184211	313
Emp2	chr16:10281749-10284615	21	7	28	0.75	95
Enah	chr1:181919325-181919629	278	334	612	0.454248	1279
Enc1	chr13:97250537-97253040	49	90	139	0.352518	290
Endog	chr2:30172842-30172951	9	8	17	0.529412	95
Eng	chr2:32681196-32682669	6	7	13	0.461538	160
Engase	chr11:118485757-118485905	3	10	13	0.230769	78
Eno1	chr4:150248486-150248873	3820	5161	8981	0.425342	713
Eno2	chr6:124767033-124767102	30	12	42	0.714286	140
Enoph1	chr5:100067799-100068765	60	80	140	0.428571	242
Ensa	chr3:95628541-95630493	32	37	69	0.463768	580
Entpd6	chr2:150770629-150771674	34	28	62	0.548387	109
Eny2	chr15:44435612-44437685	20	27	47	0.425532	245
Ep300	chr15:81648802-81652077	8	14	22	0.363636	246
Ep400	chr5:110755397-110756766	28	51	79	0.35443	452
Epas1	chr17:86830951-86833410	111	26	137	0.810219	275
Epb4.1	chr4:132006958-132007438	24	26	50	0.48	205
Epb4.1l1	chr2:156539810-156543214	2	8	10	0.2	159
Epb4.1l2	chr10:25522297-25523518	123	123	246	0.5	618
Epb4.1l3	chr17:69288851-69289987	22	26	48	0.458333	107
Epb4.1l4a	chr18:34005985-34006422	22	27	49	0.44898	204
Epb4.1l4b	chr4:57061726-57063279	5	8	13	0.384615	51
Epcam	chr17:87650428-87651127	170	138	308	0.551948	318
Epdr1	chr13:19594447-19594655	55	56	111	0.495495	149
Epha2	chr4:141328413-141329384	40	48	88	0.454545	137
Epha4	chr1:77398494-77398605	30	17	47	0.638298	296
Ephb2	chr4:136693735-136694070	23	15	38	0.605263	99
Ephb3	chr16:21222408-21223304	10	23	33	0.30303	164
Ephb4	chr5:137373512-137374522	39	52	91	0.428571	318
Ephx1	chr1:180995949-180996176	23	15	38	0.605263	145
Ephx2	chr14:66103726-66103794	1	51	52	0.0192308	102
Epm2aip1	chr9:111271845-111279091	21	19	40	0.525	224
Epn1	chr7:5097572-5098178	13	6	19	0.684211	361
Epn2	chr11:61579567-61579687	10	14	24	0.416667	222
Eprs	chr1:185397060-185397267	58	62	120	0.483333	3810
Eps15	chr4:109385319-109387816	46	40	86	0.534884	349
Eps15l1	chr8:72421405-72421474	36	30	66	0.545455	447
Epx	chr11:87863998-87864404	10	2	12	0.833333	39
Eral1	chr11:78075722-78075834	42	22	64	0.65625	138
Eras	chrX:7924276-7925213	60	54	114	0.526316	239
Erbb2ip	chr13:103818786-103820806	7	6	13	0.538462	120
Ercc1	chr7:19352629-19352705	30	30	60	0.5	113
Ercc2	chr7:19394352-19395692	8	0	8	1	113
Ercc3	chr18:32269758-32270147	57	54	111	0.513514	226
Ercc4	chr16:13147526-13152009	16	21	37	0.432432	115
Ercc5	chr1:44180531-44181260	24	40	64	0.375	166
Ercc6l	chrX:102142820-102146833	87	83	170	0.511765	588
Ercc6l2	chr13:63898534-63900301	13	26	39	0.333333	222
Ercc8	chr13:108194056-108194981	36	31	67	0.537313	116
Erf	chr7:25250579-25250758	44	46	90	0.488889	434
Ergic1	chr17:26655067-26656933	65	53	118	0.550847	273
Ergic2	chr6:148204776-148204884	29	29	58	0.5	499
Ergic3	chr2:156018071-156018279	51	70	121	0.421488	362
Eri1	chr8:35491201-35491379	137	52	189	0.724868	459
Eri2	chr7:119790234-119790390	18	28	46	0.391304	109
Eri3	chr4:117673741-117674297	11	8	19	0.578947	193
Erich1	chr8:14078770-14078916	77	25	102	0.754902	191
Erlec1	chr11:30951307-30951387	23	17	40	0.575	118
Erlin1	chr19:44039173-44039252	45	37	82	0.54878	192
Erlin2	chr8:27036433-27039435	122	49	171	0.71345	334
Ermp1	chr19:29637291-29637396	41	53	94	0.43617	371
Ero1l	chr14:45301693-45301766	67	62	129	0.51938	558
Erp29	chr5:121452191-121452474	88	131	219	0.401826	590
Erp44	chr4:48196803-48196905	17	8	25	0.68	349
Esco1	chr18:10596339-10596441	15	14	29	0.517241	253
Esco2	chr14:65831005-65831794	207	148	355	0.583099	646
Esd	chr14:74749645-74750765	450	368	818	0.550122	821
Esf1	chr2:140167772-140168455	49	53	102	0.480392	328
Espl1	chr15:102322325-102322480	71	60	131	0.541985	548
Esrra	chr19:6912355-6912624	20	16	36	0.555556	155
Esrrb	chr12:86518821-86521628	408	248	656	0.621951	2637
Esyt1	chr10:128522249-128522322	20	54	74	0.27027	219
Esyt2	chr12:116370171-116373098	56	35	91	0.615385	404
Etaa1	chr11:17952578-17952703	84	94	178	0.47191	305
Etf1	chr18:34908042-34908197	150	154	304	0.493421	2094
Etfa	chr9:55500018-55500164	147	155	302	0.486755	1023
Etfb	chr7:43452341-43452499	45	32	77	0.584416	589
Etfdh	chr3:79628518-79628767	31	36	67	0.462687	187
Etl4	chr2:20808710-20810535	48	46	94	0.510638	453
Etnk1	chr6:143203384-143208547	182	211	393	0.463104	1631
Etohd2	chr13:59770927-59773680	4	5	9	0.444444	40
Etv4	chr11:101783967-101784014	30	43	73	0.410959	252
Etv5	chr16:22436438-22436560	330	215	545	0.605505	787
EU599041	chr7:43225712-43226842	9	29	38	0.236842	108
Eva1a	chr6:82091794-82093099	5	7	12	0.416667	41
Evi5	chr5:107797813-107797953	53	59	112	0.473214	299
Evl	chr12:108686050-108686116	36	5	41	0.878049	288
Ewsr1	chr11:5087960-5088146	219	146	365	0.6	1753
Exd2	chr12:80496781-80498135	22	9	31	0.709677	172
Exo1	chr1:175908430-175911396	128	106	234	0.547009	253
Exo5	chr4:120924511-120925005	17	10	27	0.62963	98
Exoc1	chr5:76569618-76570298	54	34	88	0.613636	187
Exoc2	chr13:30973996-30974047	5	7	12	0.416667	172
Exoc3	chr13:74199456-74199675	76	59	135	0.562963	304
Exoc4	chr6:33971914-33972930	52	61	113	0.460177	429
Exoc6	chr19:37639622-37639763	18	17	35	0.514286	139
Exoc7	chr11:116301104-116301326	34	42	76	0.447368	111
Exoc8	chr8:124890299-124897705	9	9	18	0.5	73
Exosc1	chr19:41933252-41933314	70	63	133	0.526316	178
Exosc10	chr4:148581102-148581163	31	36	67	0.462687	389
Exosc4	chr15:76329030-76329236	7	8	15	0.466667	100
Exosc5	chr7:25667700-25668032	120	100	220	0.545455	435
Exosc7	chr9:123135899-123136129	117	89	206	0.567961	416
Exosc8	chr3:54734103-54734166	188	187	375	0.501333	503
Exosc9	chr3:36565429-36565727	172	198	370	0.464865	533
Ext1	chr15:53075769-53075929	13	6	19	0.684211	123
Ext2	chr2:93813399-93813964	64	43	107	0.598131	235
Extl3	chr14:65075584-65078189	19	38	57	0.333333	182
Eya3	chr4:132721279-132724765	37	31	68	0.544118	226
Ezh1	chr11:101208122-101208285	7	10	17	0.411765	174
Ezh2	chr6:47556030-47556150	195	166	361	0.540166	822
Ezr	chr17:6782632-6782780	389	487	876	0.444064	1168
F2rl1	chr13:95511730-95514281	156	189	345	0.452174	262
F3	chr3:121734106-121735052	31	23	54	0.574074	131
Fads1	chr19:10194871-10196872	172	89	261	0.659004	661
Fads2	chr19:10088908-10089105	18	26	44	0.409091	219
Faf1	chr4:109961799-109963960	192	173	365	0.526027	834
Faf2	chr13:54660954-54664063	34	39	73	0.465753	311
Fah	chr7:84602081-84602191	36	74	110	0.327273	162
Fahd2a	chr2:127444417-127444565	3	14	17	0.176471	52
Faim	chr9:98986373-98986512	6	3	9	0.666667	95
Fam103a1	chr7:81768369-81769490	54	48	102	0.529412	276
Fam104a	chr11:113661319-113663543	31	40	71	0.43662	234
Fam107b	chr2:3779501-3782134	83	66	149	0.557047	206
Fam110a	chr2:151979993-151980219	5	6	11	0.454545	56
Fam111a	chr19:12586835-12589696	79	75	154	0.512987	197
Fam114a1	chr5:65031255-65031394	2	8	10	0.2	51
Fam114a2	chr11:57514074-57514291	125	140	265	0.471698	305
Fam117a	chr11:95380662-95381872	4	12	16	0.25	154
Fam117b	chr1:59981409-59985348	9	3	12	0.75	123
Fam118a	chr15:85061532-85062830	29	25	54	0.537037	179
Fam118b	chr9:35223614-35223742	9	7	16	0.5625	135
Fam120a	chr13:48933950-48934078	27	25	52	0.519231	495
Fam122b	chrX:53268876-53269805	22	21	43	0.511628	313
Fam126a	chr5:23960936-23965358	18	8	26	0.692308	128
Fam129a	chr1:151717229-151719347	25	101	126	0.198413	247
Fam129b	chr2:32923431-32925253	11	7	18	0.611111	206
Fam133b	chr5:3568987-3570546	30	25	55	0.545455	152
Fam134a	chr1:75146430-75147909	11	14	25	0.44	97
Fam134b	chr15:25971553-25973696	5	16	21	0.238095	65
Fam135a	chr1:24028200-24030528	10	5	15	0.666667	183
Fam136a	chr6:86368731-86370058	99	155	254	0.389764	643
