gene	coord	228plus2_CAST	228plus2_129S1	228plus2_total	228plus2_CAST/all	228plus2_htseqCount
Ddx39b	chr17:35253473-35253707	30	32	62	0.483871	617
Ddx3x	chrX:13291163-13291302	122	148	270	0.451852	4097
Ddx4	chr13:112641150-112641227	15	25	40	0.375	137
Ddx41	chr13:55535730-55535804	100	100	200	0.5	453
Ddx42	chr11:106247492-106249140	23	19	42	0.547619	355
Ddx46	chr13:55678784-55681267	53	52	105	0.504762	390
Ddx47	chr6:135023279-135023776	77	84	161	0.478261	309
Ddx49	chr8:70302323-70302452	23	13	36	0.638889	320
Ddx5	chr11:106780356-106782256	113	153	266	0.424812	2142
Ddx50	chr10:62646914-62647201	54	48	102	0.529412	530
Ddx51	chr5:110657088-110657151	6	8	14	0.428571	57
Ddx52	chr11:83961750-83963086	137	86	223	0.61435	443
Ddx54	chr5:120627060-120628592	105	129	234	0.448718	676
Ddx56	chr11:6266811-6266971	39	26	65	0.6	229
Ddx59	chr1:136416582-136417396	11	6	17	0.647059	79
Ddx6	chr9:44636489-44640731	82	107	189	0.433862	1035
Deaf1	chr7:141322890-141323019	8	5	13	0.615385	124
Decr1	chr4:15932893-15933095	84	94	178	0.47191	252
Decr2	chr17:26083576-26083680	11	6	17	0.647059	81
Dedd	chr1:171340828-171342501	26	35	61	0.42623	127
Def6	chr17:28228069-28228608	28	21	49	0.571429	118
Def8	chr8:123461464-123463899	161	92	253	0.636364	350
Degs1	chr1:182278976-182279718	23	36	59	0.389831	411
Dek	chr13:47105572-47105737	252	198	450	0.56	973
Dennd2a	chr6:39522656-39523759	90	44	134	0.671642	168
Dennd2c	chr3:103167771-103169733	304	174	478	0.635983	706
Dennd4a	chr9:64916959-64919667	6	4	10	0.6	133
Dennd4b	chr3:90277988-90278129	13	12	25	0.52	166
Dennd4c	chr4:86848770-86850602	15	14	29	0.517241	182
Dennd5a	chr7:109926827-109927014	25	27	52	0.480769	488
Dennd6a	chr14:26629428-26634322	33	34	67	0.492537	274
Depdc1a	chr3:159528999-159529955	33	46	79	0.417722	278
Depdc1b	chr13:108388541-108389557	11	22	33	0.333333	89
Depdc5	chr5:32990939-32994233	10	23	33	0.30303	279
Depdc7	chr2:104724570-104724781	30	31	61	0.491803	164
Deptor	chr15:55252007-55259273	72	83	155	0.464516	273
Dera	chr6:137837116-137837872	12	15	27	0.444444	361
Derl1	chr15:57892143-57892418	175	129	304	0.575658	389
Derl2	chr11:71007440-71010426	4	12	16	0.25	171
Des	chr1:75367009-75368579	7	10	17	0.411765	54
Desi1	chr15:82015878-82016140	39	40	79	0.493671	187
Desi2	chr1:178249235-178252597	34	28	62	0.548387	325
Dffa	chr4:149119079-149120653	10	11	21	0.47619	58
Dgcr14	chr16:17906271-17906373	18	6	24	0.75	118
Dgcr2	chr16:17859404-17859526	95	103	198	0.479798	354
Dgcr6	chr16:18070878-18071632	41	35	76	0.539474	144
Dgcr8	chr16:18258194-18258321	8	11	19	0.421053	132
Dgka	chr10:128721178-128721376	7	5	12	0.583333	60
Dgkd	chr1:87942383-87944489	60	63	123	0.487805	486
Dgke	chr11:89037582-89040911	8	3	11	0.727273	96
Dgkh	chr14:78596645-78596762	9	9	18	0.5	129
Dgkq	chr5:108650201-108650379	6	10	16	0.375	127
Dguok	chr6:83496686-83496798	19	12	31	0.612903	75
Dhcr24	chr4:106586612-106589113	255	249	504	0.505952	955
Dhcr7	chr7:143847053-143848410	136	114	250	0.544	746
Dhdh	chr7:45486741-45486904	54	62	116	0.465517	228
Dhfr	chr13:92384725-92389053	148	131	279	0.530466	573
Dhodh	chr8:109606208-109606420	131	75	206	0.635922	249
Dhps	chr8:85074393-85074496	42	26	68	0.617647	231
Dhrs11	chr11:84828751-84829003	26	37	63	0.412698	63
Dhrs4	chr14:55489819-55490340	8	4	12	0.666667	36
Dhrs7	chr12:72664629-72664828	15	13	28	0.535714	108
Dhrs7b	chr11:60857718-60858423	21	62	83	0.253012	157
Dhtkd1	chr2:5923869-5924138	16	39	55	0.290909	123
Dhx15	chr5:52190280-52190546	39	61	100	0.39	1479
Dhx29	chr13:112964447-112964740	65	81	146	0.445205	271
Dhx30	chr9:110087430-110088266	53	42	95	0.557895	486
Dhx32	chr7:133759400-133759913	43	72	115	0.373913	478
Dhx33	chr11:70984091-70987427	7	8	15	0.466667	94
Dhx34	chr7:16217988-16219184	8	3	11	0.727273	118
Dhx35	chr2:158857080-158858220	58	67	125	0.464	207
Dhx36	chr3:62484955-62485019	8	6	14	0.571429	637
Dhx37	chr5:125429705-125430044	24	26	50	0.48	134
Dhx38	chr8:109562444-109562783	144	64	208	0.692308	284
Dhx40	chr11:86789486-86789572	28	28	56	0.5	225
Dhx57	chr17:80265076-80265209	18	11	29	0.62069	178
Dhx8	chr11:101766640-101767357	51	37	88	0.579545	204
Dhx9	chr1:153487533-153487660	75	79	154	0.487013	1677
Diablo	chr5:123520041-123520172	71	43	114	0.622807	265
Diap1	chr18:37900645-37900784	18	17	35	0.514286	491
Diap3	chr14:86984782-86984898	22	15	37	0.594595	274
Dicer1	chr12:104730133-104730263	27	32	59	0.457627	391
Dido1	chr2:180680954-180684028	6	9	15	0.4	158
Dimt1	chr13:106957094-106957200	43	33	76	0.565789	285
Dip2a	chr10:76279857-76279966	12	13	25	0.48	242
Dirc2	chr16:35750496-35750589	30	30	60	0.5	113
Dis3	chr14:99099446-99099770	136	117	253	0.537549	478
Dis3l	chr9:64339479-64339632	16	24	40	0.4	139
Dis3l2	chr1:86854360-86854460	17	19	36	0.472222	315
Dkc1	chrX:75108696-75109776	611	520	1131	0.54023	3885
Dlat	chr9:50659191-50659780	80	49	129	0.620155	561
Dlc1	chr8:36613559-36613943	271	120	391	0.693095	768
Dld	chr12:31349597-31349675	583	215	798	0.730576	1330
Dlg1	chr16:31871675-31873356	22	24	46	0.478261	374
Dlg3	chrX:100816219-100818410	13	19	32	0.40625	244
Dlg5	chr14:24177728-24177987	74	59	133	0.556391	418
Dlgap5	chr14:47416336-47416571	371	289	660	0.562121	1057
Dll1	chr17:15375187-15375823	20	15	35	0.571429	183
Dlst	chr12:85132619-85134091	300	150	450	0.666667	1299
Dmc1	chr15:79585098-79585171	17	10	27	0.62963	114
Dmd	chrX:85202471-85205050	11	11	22	0.5	418
Dmrt1	chr19:25603187-25604328	118	74	192	0.614583	302
Dmtf1	chr5:9151798-9151918	108	151	259	0.416988	544
Dmwd	chr7:19080042-19081301	16	19	35	0.457143	251
Dmxl1	chr18:49962173-49965473	35	29	64	0.546875	516
Dna2	chr10:62973251-62974188	237	106	343	0.690962	368
Dnaaf2	chr12:69196492-69198429	37	18	55	0.672727	175
Dnaja1	chr4:40732728-40737151	164	116	280	0.585714	1337
Dnaja2	chr8:85553187-85553410	195	90	285	0.684211	1507
Dnaja3	chr16:4706568-4707693	28	47	75	0.373333	397
Dnajb1	chr8:83610589-83611903	43	16	59	0.728814	360
Dnajb11	chr16:22871671-22872465	82	81	163	0.503067	293
Dnajb12	chr10:59897491-59898016	21	14	35	0.6	131
Dnajb2	chr1:75243458-75245692	10	9	19	0.526316	87
Dnajb5	chr4:42957318-42958732	17	6	23	0.73913	68
Dnajb6	chr5:29757548-29757968	24	13	37	0.648649	1240
Dnajc1	chr2:18219451-18219899	16	21	37	0.432432	189
Dnajc10	chr2:80352859-80354055	58	67	125	0.464	505
Dnajc11	chr4:151980703-151981959	24	20	44	0.545455	253
Dnajc13	chr9:104198630-104198734	18	19	37	0.486486	367
Dnajc14	chr10:128817201-128819446	62	63	125	0.496	432
Dnajc18	chr18:35700804-35700990	24	22	46	0.521739	149
Dnajc19	chr3:34081186-34081354	139	125	264	0.526515	652
Dnajc2	chr5:21781321-21781396	172	136	308	0.558442	818
Dnajc21	chr15:10461876-10461998	123	113	236	0.521186	597
Dnajc22	chr15:99104316-99104707	70	19	89	0.786517	102
Dnajc24	chr2:105966708-105967094	7	14	21	0.333333	59
Dnajc27	chr12:4106802-4110612	24	4	28	0.857143	115
Dnajc3	chr14:118978027-118981702	26	24	50	0.52	307
Dnajc4	chr19:6992159-6992272	17	9	26	0.653846	99
Dnajc5	chr2:181549273-181552880	154	139	293	0.525597	485
Dnajc5g	chr5:31111604-31112524	5	5	10	0.5	44
Dnajc7	chr11:100599185-100599309	84	94	178	0.47191	1023
Dnajc8	chr4:132553017-132553742	74	90	164	0.45122	1364
Dnajc9	chr14:20387957-20388211	33	62	95	0.347368	312
Dnal1	chr12:84138354-84143510	7	4	11	0.636364	108
Dnal4	chr15:79761449-79762525	7	6	13	0.538462	46
Dnase2a	chr8:84910686-84911461	32	24	56	0.571429	283
Dnd1	chr18:36765096-36765557	6	6	12	0.5	58
Dnm1l	chr16:16358764-16359031	80	76	156	0.512821	963
Dnm2	chr9:21507423-21507759	55	58	113	0.486726	426
Dnmbp	chr19:43870162-43870309	48	35	83	0.578313	186
Dnmt1	chr9:20941699-20941806	397	334	731	0.543092	1772
Dnmt3a	chr12:3907606-3914443	97	30	127	0.76378	890
Dnmt3b	chr2:153686258-153687730	45	28	73	0.616438	251
Dnmt3l	chr10:78063187-78063622	29	32	61	0.47541	154
Dnpep	chr1:75316710-75316803	94	87	181	0.519337	664
Dnph1	chr17:46498877-46499618	94	109	203	0.463054	217
Dnttip1	chr2:164767863-164768219	12	11	23	0.521739	146
Dnttip2	chr3:122278746-122278884	359	375	734	0.489101	707
Dock1	chr7:134789151-134789285	19	18	37	0.513514	229
Dock6	chr9:21845761-21845829	254	331	585	0.434188	989
Dock9	chr14:121562055-121562177	6	10	16	0.375	155
Dohh	chr10:81387240-81387480	110	150	260	0.423077	493
Donson	chr16:91684302-91684480	7	17	24	0.291667	85
Dopey1	chr9:86554016-86555806	13	6	19	0.684211	132
Dopey2	chr16:93809292-93809421	10	6	16	0.625	166
Dot1l	chr10:80790611-80791561	55	52	107	0.514019	346
Dpcd	chr19:45577471-45578287	20	26	46	0.434783	78
Dpf1	chr7:29316481-29317586	12	10	22	0.545455	85
Dpf2	chr19:5906524-5906631	88	96	184	0.478261	582
Dph1	chr11:75178925-75179031	9	3	12	0.75	74
Dph5	chr3:115928509-115929323	39	32	71	0.549296	154
Dph6	chr2:114654831-114654928	65	55	120	0.541667	198
Dph7	chr2:24971523-24973471	42	54	96	0.4375	116
Dpm1	chr2:168230193-168230379	11	9	20	0.55	202
Dpp3	chr19:4923067-4923204	174	198	372	0.467742	636
Dpp4	chr2:62362662-62362706	73	25	98	0.744898	302
Dpp7	chr2:25355814-25355953	70	30	100	0.7	292
Dpp9	chr17:56206777-56206889	16	15	31	0.516129	157
Dppa2	chr16:48318633-48319513	16	49	65	0.246154	137
Dppa3	chr6:122629910-122630271	131	31	162	0.808642	158
Dppa4	chr16:48293699-48294292	134	80	214	0.626168	520
Dppa5a	chr9:78367985-78368199	1149	1976	3125	0.36768	25293
Dpy19l1	chr9:24453806-24453897	170	148	318	0.534591	355
Dpy19l4	chr4:11285054-11285173	9	17	26	0.346154	93
Dpy30	chr17:74299474-74299824	87	132	219	0.39726	597
Dpys	chr15:39784569-39784714	8	15	23	0.347826	45
Dr1	chr5:108278519-108280521	36	41	77	0.467532	248
Dram2	chr3:106547798-106547920	5	3	8	0.625	181
Drap1	chr19:5424673-5424979	128	125	253	0.505929	345
Drg1	chr11:3262489-3262664	142	119	261	0.544061	576
Drg2	chr11:60468064-60468705	46	50	96	0.479167	261
Drosha	chr15:12934992-12935291	91	83	174	0.522989	446
Dscc1	chr15:55087602-55087736	47	23	70	0.671429	88
Dscr3	chr16:94502082-94502232	151	118	269	0.561338	454
Dse	chr10:34183692-34184160	38	140	178	0.213483	278
Dsg2	chr18:20601313-20604526	1	18	19	0.0526316	157
Dsn1	chr2:157005168-157005491	32	34	66	0.484848	148
Dsp	chr13:38194696-38198577	22	78	100	0.22	373
Dst	chr1:34307330-34308662	132	191	323	0.408669	931
Dstn	chr2:143942127-143943324	417	471	888	0.469595	1774
Dtd1	chr2:144768211-144768747	16	17	33	0.484848	112
Dtd2	chr12:52006375-52006501	36	21	57	0.631579	78
Dtl	chr1:191569667-191569765	137	104	241	0.568465	543
Dtnb	chr12:3779619-3779654	43	14	57	0.754386	279
Dtnbp1	chr13:44992019-44992069	4	5	9	0.444444	106
Dtwd1	chr2:126164727-126165277	19	58	77	0.246753	99
Dtx1	chr5:120694410-120695112	67	90	157	0.426752	354
Dtx3	chr10:127192609-127193357	21	31	52	0.403846	227
Dtymk	chr1:93801698-93801934	140	154	294	0.47619	623
Dus1l	chr11:120791855-120791943	5	4	9	0.555556	122
Dus3l	chr17:56769534-56769662	30	27	57	0.526316	225
Dusp1	chr17:26507957-26508472	12	29	41	0.292683	179
Dusp11	chr6:85953371-85953494	31	41	72	0.430556	426
Dusp12	chr1:170885067-170885540	72	65	137	0.525547	191
Dusp16	chr6:134792277-134792628	26	10	36	0.722222	215
Dusp19	chr2:80630792-80631661	6	4	10	0.6	50
Dusp3	chr11:101981617-101981843	13	25	38	0.342105	185
Dusp9	chrX:73642084-73643514	452	490	942	0.47983	4848
Dut	chr2:125257357-125259049	168	137	305	0.55082	1147
Dvl1	chr4:155857993-155859303	40	66	106	0.377358	232
Dvl2	chr11:70009144-70010109	86	92	178	0.483146	504
Dym	chr18:75119111-75119289	38	25	63	0.603175	151
Dync1h1	chr12:110666563-110666944	554	286	840	0.659524	2884
Dync1i2	chr2:71262648-71263302	23	26	49	0.469388	573
Dync1li1	chr9:114723253-114723777	47	64	111	0.423423	278
Dync1li2	chr8:104437363-104437593	160	114	274	0.583942	423
Dync2li1	chr17:84655301-84655564	26	23	49	0.530612	106
Dynll1	chr5:115297110-115298833	200	93	293	0.682594	1491
Dynll2	chr11:87979525-87981570	41	46	87	0.471264	404
Dynlrb1	chr2:155236533-155236940	26	28	54	0.481481	375
Dynlt1a	chr17:6317374-6317474	16	13	29	0.551724	684
Dynlt1b	chr17:6430112-6430238	1	63	64	0.015625	928
Dynlt3	chrX:9654270-9656063	23	17	40	0.575	711
Dyrk1a	chr16:94691581-94695519	8	8	16	0.5	210
Dyrk3	chr1:131136260-131136371	36	34	70	0.514286	100
Dzip1	chr14:118922243-118922791	22	23	45	0.488889	129
Dzip3	chr16:48951543-48952160	30	20	50	0.6	369
E030030I06Rik	chr10:22148489-22149270	24	6	30	0.8	60
E130012A19Rik	chr11:97627387-97629716	114	100	214	0.53271	498
E130218I03Rik	chr4:134245293-134245873	10	5	15	0.666667	73
E230016K23Rik	chr11:83622538-83623693	5	9	14	0.357143	17
E2f1	chr2:154569489-154569892	94	82	176	0.534091	505
E2f2	chr4:136192757-136196056	8	7	15	0.533333	92
E2f4	chr8:105304573-105305370	127	56	183	0.693989	568
E2f5	chr3:14605608-14606309	81	80	161	0.503106	390
E2f6	chr12:16825365-16826752	37	17	54	0.685185	226
E430025E21Rik	chr15:59369880-59370185	34	58	92	0.369565	346
E4f1	chr17:24445946-24446155	8	17	25	0.32	159
Eaf1	chr14:31506571-31509858	49	49	98	0.5	293
Eapp	chr12:54673467-54673850	29	17	46	0.630435	314
Ears2	chr7:122062929-122063084	5	7	12	0.416667	60
Ebna1bp2	chr4:118625820-118627776	162	140	302	0.536424	616
Ebp	chrX:8190079-8190436	70	81	151	0.463576	357
Ebpl	chr14:61339763-61341404	11	9	20	0.55	95
Ecd	chr14:20338409-20338496	56	61	117	0.478632	167
Ece1	chr4:137962730-137965229	2	12	14	0.142857	45
Ece2	chr16:20643623-20643733	6	14	20	0.3	133
Ech1	chr7:28832004-28832239	38	45	83	0.457831	413
Echdc1	chr10:29344341-29346661	29	24	53	0.54717	138
Echdc2	chr4:108178907-108179308	522	143	665	0.784962	595
Echs1	chr7:140112936-140113133	784	488	1272	0.616352	1272
Eci1	chr17:24438949-24439316	26	27	53	0.490566	113
Eci2	chr13:34990181-34990369	16	18	34	0.470588	173
Ecsit	chr9:22085349-22085427	32	32	64	0.5	164
Eda2r	chrX:97371159-97371300	165	176	341	0.483871	1193
Edc3	chr9:57748161-57750162	14	7	21	0.666667	231
Edc4	chr8:105887118-105887213	8	5	13	0.615385	487
Edem1	chr6:108855467-108859356	32	31	63	0.507937	222
Edem2	chr2:155701673-155702592	25	18	43	0.581395	184
Edf1	chr2:25557900-25558029	54	70	124	0.435484	390
Edrf1	chr7:133671366-133673017	22	24	46	0.478261	297
Eed	chr7:89980412-89980976	74	90	164	0.45122	812
Eef1a1	chr9:78481639-78481724	1239	4198	5437	0.227883	81372
Eef1b2	chr1:63179458-63180486	902	826	1728	0.521991	8964
Eef1d	chr15:75896640-75896740	560	518	1078	0.519481	2023
Eef1e1	chr13:38656040-38656240	114	106	220	0.518182	717
Eef1g	chr19:8977944-8978180	629	749	1378	0.456459	9124
Eef2	chr10:81181228-81181410	6127	5917	12044	0.508718	30467
Eef2k	chr7:120891865-120892053	5	10	15	0.333333	76
Eefsec	chr6:88446206-88446539	12	16	28	0.428571	123
Efcab14	chr4:115775061-115777327	10	15	25	0.4	150
Efcab2	chr1:178475825-178475891	6	3	9	0.666667	26
Efhd2	chr4:141861805-141861952	81	77	158	0.512658	436
Efnb1	chrX:99147115-99148991	2	9	11	0.181818	84
Efr3a	chr15:65871153-65873812	59	83	142	0.415493	514
Eftud2	chr11:102869095-102869170	155	178	333	0.465465	922
Egfl7	chr2:26592418-26592682	29	20	49	0.591837	101
Egln1	chr8:124948233-124949254	169	35	204	0.828431	614
Egln2	chr7:27164620-27165728	27	36	63	0.428571	170
Egln3	chr12:54203205-54203874	88	40	128	0.6875	364
Ehd1	chr19:6298074-6300096	123	117	240	0.5125	522
Ehmt1	chr2:24884146-24884702	71	52	123	0.577236	327
Ehmt2	chr17:34912634-34912809	75	59	134	0.559701	808
Ei24	chr9:36797213-36797393	186	147	333	0.558559	865
Eid1	chr2:125673100-125675642	44	29	73	0.60274	160
Eid2	chr7:28267881-28269168	9	10	19	0.473684	80
Eid2b	chr7:28277706-28280129	9	20	29	0.310345	64
Eif1	chr11:100321317-100322096	148	193	341	0.434018	2835
Eif1a	chr18:46607504-46610225	326	333	659	0.494689	1090
Eif1ad	chr19:5368617-5368725	32	36	68	0.470588	195
Eif1ax	chrX:159372195-159372415	379	414	793	0.477932	2129
Eif1b	chr9:120494913-120495327	9	23	32	0.28125	207
Eif2a	chr3:58548393-58548964	42	54	96	0.4375	920
Eif2ak2	chr17:78882400-78882572	23	15	38	0.605263	137
Eif2ak3	chr6:70904088-70905240	18	10	28	0.642857	123
Eif2ak4	chr2:118461727-118461897	12	12	24	0.5	247
Eif2b1	chr5:124579001-124579057	81	81	162	0.5	278
Eif2b2	chr12:85226003-85226628	30	23	53	0.566038	270
Eif2b3	chr4:117070639-117073260	21	23	44	0.477273	434
Eif2b4	chr5:31190837-31190951	24	27	51	0.470588	160
Eif2b5	chr16:20508961-20509325	42	9	51	0.823529	1374
Eif2d	chr1:131160410-131160624	68	88	156	0.435897	451
Eif2s2	chr2:154871410-154872900	82	215	297	0.276094	6461
Eif2s3x	chrX:94209536-94209663	181	264	445	0.406742	5203
Eif3a	chr19:60782168-60782358	271	300	571	0.474606	3860
Eif3b	chr5:140442874-140443358	142	159	301	0.471761	1077
Eif3c	chr7:126566079-126566219	1110	932	2042	0.543585	3109
Eif3d	chr15:77970683-77970824	625	500	1125	0.555556	1991
Eif3e	chr15:43278308-43278422	304	322	626	0.485623	3397
Eif3f	chr7:108941461-108941942	596	584	1180	0.505085	1823
Eif3g	chr9:20897707-20897766	222	211	433	0.512702	770
Eif3h	chr15:51865326-51865461	333	383	716	0.465084	1743
Eif3i	chr4:129595264-129595413	264	244	508	0.519685	2261
Eif3j1	chr2:122028580-122028724	9	3	12	0.75	0
Eif3j2	chr2:122028583-122028724	9	3	12	0.75	0
Eif3k	chr7:28980444-28980542	318	441	759	0.418972	1635
Eif3l	chr15:79094201-79094400	529	794	1323	0.399849	1448
Eif4a1	chr11:69666936-69667617	964	1084	2048	0.470703	18316
Eif4a2	chr16:23112351-23114132	349	363	712	0.490169	10046
Eif4a3	chr11:119299828-119300043	119	134	253	0.470356	441
Eif4b	chr15:102095253-102097173	1041	1141	2182	0.477085	5164
Eif4e	chr3:138555390-138557599	7	6	13	0.538462	1368
Eif4e2	chr1:87226097-87226233	40	46	86	0.465116	482
Eif4ebp1	chr8:27275080-27275656	1597	653	2250	0.709778	3225
Eif4ebp2	chr10:61452402-61452669	80	92	172	0.465116	605
Eif4ebp3	chr18:36665282-36665455	8	4	12	0.666667	22
Eif4enif1	chr11:3242377-3242718	36	37	73	0.493151	368
Eif4g1	chr16:20687150-20687275	456	388	844	0.540284	2769
Eif4g2	chr7:111067985-111072757	54	50	104	0.519231	5189
Eif4g3	chr4:138183128-138183345	6	4	10	0.6	134
Eif4h	chr5:134624441-134624500	331	380	711	0.465541	1794
Eif5	chr12:111544529-111546753	133	63	196	0.678571	1966
Eif5a2	chr3:28794396-28798846	23	35	58	0.396552	148
Eif6	chr2:155826327-155826925	105	137	242	0.433884	280
Elac2	chr11:65000995-65001213	27	39	66	0.409091	137
Elavl1	chr8:4284782-4289924	61	25	86	0.709302	763
Elf2	chr3:51252720-51256985	5	3	8	0.625	158
Elf3	chr1:135257005-135257286	116	71	187	0.620321	531
Elf4	chrX:48417871-48418063	21	15	36	0.583333	220
Elk1	chrX:20941554-20941797	26	41	67	0.38806	295
Ell	chr8:70591498-70592858	24	10	34	0.705882	119
Ell2	chr13:75770680-75772358	75	67	142	0.528169	509
Elmo2	chr2:165298209-165298343	37	44	81	0.45679	204
Elmod2	chr8:83322667-83322764	94	74	168	0.559524	248
Elmsan1	chr12:84172754-84174423	58	30	88	0.659091	312
Elovl1	chr4:118430715-118430905	3	6	9	0.333333	123
Elovl2	chr13:41194647-41194834	6	19	25	0.24	87
Elovl4	chr9:83805939-83806305	7	21	28	0.25	95
Elovl5	chr9:77982665-77984519	129	153	282	0.457447	619
Elovl6	chr3:129633060-129638493	215	262	477	0.450734	923
Elovl7	chr13:108282472-108287107	1	23	24	0.0416667	92
Elp2	chr18:24638394-24638830	116	144	260	0.446154	892
Elp3	chr14:65592925-65593112	88	89	177	0.497175	554
Elp4	chr2:105832131-105832270	18	15	33	0.545455	85
Elp5	chr11:69970561-69970742	28	25	53	0.528302	235
Elp6	chr9:110320815-110322102	4	6	10	0.4	81
Emb	chr13:117273045-117274415	520	229	749	0.694259	838
Emc1	chr4:139375346-139378735	21	43	64	0.328125	168
Emc10	chr7:44496256-44496513	120	147	267	0.449438	434
Emc2	chr15:43511700-43511810	37	25	62	0.596774	566
Emc3	chr6:113517097-113517179	12	7	19	0.631579	260
Emc4	chr2:112367819-112368027	8	8	16	0.5	308
Emc7	chr2:112464737-112464817	19	13	32	0.59375	241
Emc8	chr8:120667757-120668112	43	25	68	0.632353	212
Emd	chrX:74257007-74257893	67	122	189	0.354497	735
Eme1	chr11:94650223-94651023	31	21	52	0.596154	241
Emg1	chr6:124711876-124712178	65	74	139	0.467626	707
Eml2	chr7:19202977-19203072	22	21	43	0.511628	289
Eml4	chr17:83477706-83480359	71	79	150	0.473333	380
Eml5	chr12:98886982-98887141	47	18	65	0.723077	509
Emp1	chr6:135380974-135383173	19	99	118	0.161017	283
Enah	chr1:181919325-181919629	214	216	430	0.497674	1180
Enc1	chr13:97250537-97253040	38	44	82	0.463415	196
Eng	chr2:32673592-32673734	6	5	11	0.545455	173
Enkd1	chr8:105704351-105704514	15	1	16	0.9375	116
Eno1	chr4:150248486-150248873	5261	6875	12136	0.433504	1056
Eno2	chr6:124768238-124768337	227	34	261	0.869732	932
Enoph1	chr5:100067799-100068765	54	66	120	0.45	224
Enpp4	chr17:44096310-44099677	11	14	25	0.44	75
Enpp5	chr17:44080647-44081510	11	10	21	0.52381	75
Ensa	chr3:95628541-95630493	90	56	146	0.616438	924
Entpd6	chr2:150770629-150771674	23	18	41	0.560976	76
Eny2	chr15:44435612-44437685	22	21	43	0.511628	227
Ep300	chr15:81648802-81652077	22	17	39	0.564103	339
Ep400	chr5:110755397-110756766	38	35	73	0.520548	552
Epas1	chr17:86830951-86833410	65	25	90	0.722222	219
Epb4.1	chr4:132006958-132007438	43	46	89	0.483146	278
Epb4.1l1	chr2:156539810-156543214	21	27	48	0.4375	239
Epb4.1l2	chr10:25522297-25523518	149	126	275	0.541818	797
Epb4.1l3	chr17:69262126-69262346	23	33	56	0.410714	112
Epb4.1l4a	chr18:33828104-33828217	0	12	12	0	122
Epcam	chr17:87650428-87651127	168	124	292	0.575342	354
Epdr1	chr13:19594447-19594655	23	49	72	0.319444	94
Epha2	chr4:141323413-141323606	45	40	85	0.529412	171
Epha4	chr1:77401200-77401324	29	24	53	0.54717	261
Ephb2	chr4:136770956-136771640	23	16	39	0.589744	104
Ephb3	chr16:21222408-21223304	44	45	89	0.494382	217
Ephb4	chr5:137373512-137374522	48	53	101	0.475248	389
Ephx1	chr1:180995949-180996176	48	46	94	0.510638	235
Ephx2	chr14:66124255-66124522	9	61	70	0.128571	159
Epm2aip1	chr9:111271845-111279091	22	24	46	0.478261	237
Epn1	chr7:5097572-5098178	8	11	19	0.421053	304
Epn2	chr11:61579567-61579687	45	44	89	0.505618	349
Eprs	chr1:185397060-185397267	61	62	123	0.495935	3477
Eps15	chr4:109385319-109387816	66	61	127	0.519685	392
Eps15l1	chr8:72421405-72421474	82	27	109	0.752294	522
Eps8l2	chr7:141361002-141361121	8	5	13	0.615385	71
Eral1	chr11:78080077-78080383	29	44	73	0.39726	110
Eras	chrX:7924276-7925213	46	39	85	0.541176	227
Ercc1	chr7:19352629-19352705	15	14	29	0.517241	64
Ercc2	chr7:19394352-19395692	13	5	18	0.722222	108
Ercc3	chr18:32269758-32270147	44	36	80	0.55	199
Ercc4	chr16:13147526-13152009	16	31	47	0.340426	111
Ercc5	chr1:44180531-44181260	61	89	150	0.406667	186
Ercc6l	chrX:102142820-102146833	73	104	177	0.412429	643
Ercc6l2	chr13:63871796-63872927	8	7	15	0.533333	181
Ercc8	chr13:108194056-108194981	45	32	77	0.584416	89
Erf	chr7:25250579-25250758	41	35	76	0.539474	334
Ergic1	chr17:26655067-26656933	80	67	147	0.544218	317
Ergic2	chr6:148204776-148204884	30	20	50	0.6	597
Ergic3	chr2:156018071-156018279	55	60	115	0.478261	355
Eri1	chr8:35491201-35491379	126	58	184	0.684783	374
Eri2	chr7:119790234-119790390	8	10	18	0.444444	133
Eri3	chr4:117673741-117674297	4	6	10	0.4	156
Erich1	chr8:14078770-14078916	43	23	66	0.651515	164
Erlec1	chr11:30951307-30951387	15	14	29	0.517241	100
Erlin1	chr19:44039173-44039252	61	41	102	0.598039	261
Erlin2	chr8:27036433-27039435	146	68	214	0.682243	400
Ermp1	chr19:29637291-29637396	76	83	159	0.477987	543
Ero1l	chr14:45301693-45301766	295	253	548	0.538321	2003
Ero1lb	chr13:12606827-12609528	8	7	15	0.533333	96
Erp29	chr5:121452191-121452474	127	157	284	0.447183	785
Erp44	chr4:48196803-48196905	19	19	38	0.5	353
Errfi1	chr4:150866316-150868880	5	5	10	0.5	109
Esco1	chr18:10596339-10596441	14	6	20	0.7	315
Esco2	chr14:65831005-65831794	301	229	530	0.567925	891
Esd	chr14:74749645-74750765	547	376	923	0.592633	858
Esf1	chr2:140167772-140168455	38	47	85	0.447059	257
Espl1	chr15:102322325-102322480	120	109	229	0.524017	738
Espn	chr4:152131052-152131294	12	14	26	0.461538	118
Esrra	chr19:6913820-6913948	27	19	46	0.586957	159
Esrrb	chr12:86518821-86521628	268	190	458	0.585153	1800
Esyt1	chr10:128522249-128522322	21	55	76	0.276316	177
Esyt2	chr12:116370171-116373098	73	38	111	0.657658	512
Etaa1	chr11:17952578-17952703	88	83	171	0.51462	299
Etf1	chr18:34908042-34908197	105	108	213	0.492958	1529
