gene	coord	228minus2_CAST	228minus2_129S1	228minus2_total	228minus2_CAST/all	228minus2_htseqCount
Cdc5l	chr17:45433391-45433707	91	95	186	0.489247	377
Cdc6	chr11:98921116-98923942	43	46	89	0.483146	165
Cdc7	chr5:106982964-106984439	51	65	116	0.439655	234
Cdca2	chr14:67715224-67715610	102	126	228	0.447368	329
Cdca3	chr6:124832985-124833701	44	60	104	0.423077	506
Cdca4	chr12:112820235-112822112	89	39	128	0.695312	246
Cdca5	chr19:6090648-6091773	47	56	103	0.456311	205
Cdca7	chr2:72485720-72486890	111	105	216	0.513889	581
Cdca7l	chr12:117877467-117878706	29	6	35	0.828571	130
Cdca8	chr4:124936355-124936483	190	166	356	0.533708	379
Cdh1	chr8:106668406-106670246	373	179	552	0.675725	1015
Cdh11	chr8:102679612-102680011	0	10	10	0	63
Cdh16	chr8:104601915-104602228	3	5	8	0.375	15
Cdh3	chr8:106555241-106556911	17	6	23	0.73913	72
Cdipt	chr7:126979535-126980501	22	13	35	0.628571	90
Cdk1	chr10:69350096-69350158	158	160	318	0.496855	711
Cdk11b	chr4:155649692-155649932	68	81	149	0.456376	227
Cdk12	chr11:98249683-98253540	11	11	22	0.5	236
Cdk16	chrX:20698609-20699877	42	52	94	0.446809	603
Cdk17	chr10:93239588-93241342	5	4	9	0.555556	71
Cdk2	chr10:128697939-128699210	63	69	132	0.477273	338
Cdk2ap1	chr5:124354317-124354628	13	7	20	0.65	262
Cdk2ap2	chr19:4098498-4099017	4	8	12	0.333333	37
Cdk4	chr10:127066929-127067282	300	203	503	0.596421	1391
Cdk5rap2	chr4:70281090-70281522	16	12	28	0.571429	142
Cdk5rap3	chr11:96912217-96912395	34	30	64	0.53125	168
Cdk7	chr13:100710074-100710160	38	46	84	0.452381	289
Cdk8	chr5:146301576-146302874	5	12	17	0.294118	131
Cdk9	chr2:32705782-32708289	4	5	9	0.444444	186
Cdkal1	chr13:29846228-29846340	6	7	13	0.461538	51
Cdkn1a	chr17:29099344-29100722	228	190	418	0.545455	441
Cdkn1b	chr6:134924243-134925525	20	27	47	0.425532	129
Cdkn2a	chr4:89294334-89294619	13	14	27	0.481481	47
Cdkn2aipnl	chr11:51975900-51977336	10	23	33	0.30303	86
Cdkn2d	chr9:21290809-21291209	23	21	44	0.522727	104
Cdnf	chr2:3523811-3526376	8	0	8	1	12
Cdpf1	chr15:85808256-85808367	7	1	8	0.875	72
Cds2	chr2:132305153-132312050	170	153	323	0.526316	429
Cdt1	chr8:122572494-122573130	1055	408	1463	0.721121	1133
Cdv3	chr9:103365054-103365780	76	105	181	0.41989	994
Cdyl	chr13:35872512-35874064	8	18	26	0.307692	84
Cdyl2	chr8:116579168-116579311	11	5	16	0.6875	155
Cebpd	chr16:15887286-15889545	10	0	10	1	23
Cebpz	chr17:78934575-78936067	105	95	200	0.525	391
Cebpzos	chr17:78919977-78921048	41	49	90	0.455556	153
Cecr5	chr6:120514398-120514572	19	13	32	0.59375	62
Celf1	chr2:91013491-91019497	20	13	33	0.606061	762
Cenpa	chr5:30674038-30674826	105	99	204	0.514706	354
Cenpc1	chr5:86037312-86037913	12	9	21	0.571429	132
Cenpe	chr3:135273151-135273540	129	104	233	0.553648	424
Cenpf	chr1:189672509-189672634	87	110	197	0.441624	598
Cenph	chr13:100775687-100775899	39	48	87	0.448276	65
Cenpl	chr1:161078229-161078480	5	13	18	0.277778	68
Cenpm	chr15:82233776-82234509	11	20	31	0.354839	45
Cenpn	chr8:116940835-116941503	45	18	63	0.714286	112
Cenpo	chr12:4216519-4216778	8	2	10	0.8	86
Cenpt	chr8:105846316-105846391	19	9	28	0.678571	174
Cenpu	chr8:46578255-46579584	37	33	70	0.528571	109
Cenpw	chr10:30200361-30200540	11	29	40	0.275	99
Cep120	chr18:53724354-53724581	12	13	25	0.48	110
Cep164	chr9:45770695-45771057	26	16	42	0.619048	156
Cep170b	chr12:112744665-112746591	144	47	191	0.753927	435
Cep192	chr18:67884739-67885170	31	69	100	0.31	351
Cep250	chr2:155990216-155992774	9	12	21	0.428571	232
Cep44	chr8:56547388-56547524	70	16	86	0.813953	59
Cep55	chr19:38073298-38074425	76	101	177	0.429379	201
Cep57	chr9:13826542-13827107	11	19	30	0.366667	249
Cep57l1	chr10:41721557-41721701	20	18	38	0.526316	89
Cep70	chr9:99263629-99263809	5	12	17	0.294118	89
Cep72	chr13:74051415-74051621	4	4	8	0.5	67
Cep78	chr19:15984613-15984989	11	10	21	0.52381	65
Cep83	chr10:94770945-94771074	17	12	29	0.586207	173
Cep85	chr4:134129858-134131439	24	23	47	0.510638	195
Cep89	chr7:35438328-35438684	8	14	22	0.363636	56
Cep97	chr16:55899888-55905869	19	13	32	0.59375	65
Cept1	chr3:106504526-106504651	10	8	18	0.555556	105
Cers2	chr3:95322649-95323568	9	7	16	0.5625	143
Cers4	chr8:4523604-4526079	47	9	56	0.839286	151
Cers5	chr15:99772183-99772515	21	16	37	0.567568	174
Cetn2	chrX:72913565-72914293	15	10	25	0.6	212
Cetn3	chr13:81796654-81797157	2	10	12	0.166667	174
Cfap20	chr8:95420250-95420669	16	4	20	0.8	259
Cfdp1	chr8:111768473-111768787	135	64	199	0.678392	704
Cfl1	chr19:5493381-5494031	135	161	296	0.456081	2325
Cfl2	chr12:54861526-54861833	135	35	170	0.794118	416
Cfp	chrX:20927535-20927723	12	5	17	0.705882	53
Cggbp1	chr16:64855551-64859491	36	38	74	0.486486	236
Cgnl1	chr9:71651234-71651386	7	9	16	0.4375	133
Chaf1a	chr17:56067407-56068026	19	23	42	0.452381	218
Chaf1b	chr16:93905905-93906106	135	138	273	0.494505	234
Champ1	chr8:13877798-13881639	33	12	45	0.733333	179
Chchd1	chr14:20704121-20704425	4	4	8	0.5	168
Chchd10	chr10:75937575-75937734	239	216	455	0.525275	924
Chchd2	chr5:129887198-129887470	104	57	161	0.645963	705
Chchd3	chr6:32792227-32792926	25	18	43	0.581395	354
Chchd4	chr6:91473316-91473423	31	65	96	0.322917	228
Chchd6	chr6:89574368-89574590	10	11	21	0.47619	51
Chchd7	chr4:3939379-3939526	5	8	13	0.384615	46
Chd1	chr17:15762382-15762522	21	29	50	0.42	260
Chd1l	chr3:97560748-97561087	4	6	10	0.4	119
Chd2	chr7:73499594-73499772	8	6	14	0.571429	264
Chd4	chr6:125129820-125130501	138	137	275	0.501818	791
Chd6	chr2:161052388-161052905	14	11	25	0.56	217
Chd8	chr14:52205596-52205804	10	5	15	0.666667	224
Chd9	chr8:91042842-91042970	60	41	101	0.594059	351
Chek1	chr9:36719504-36719692	6	16	22	0.272727	244
Chek2	chr5:110848389-110848513	3	5	8	0.375	94
Cherp	chr8:72469864-72470015	94	42	136	0.691176	435
Chfr	chr5:110170862-110171973	101	79	180	0.561111	212
Chic1	chrX:103389460-103396118	20	14	34	0.588235	179
Chic2	chr5:75006424-75006763	4	5	9	0.444444	43
Chka	chr19:3884472-3884585	5	3	8	0.625	99
Chkb	chr15:89426349-89426661	7	1	8	0.875	0
Chmp1a	chr8:123207473-123207601	166	89	255	0.65098	227
Chmp1b	chr18:67205359-67207887	3	5	8	0.375	67
Chmp2b	chr16:65562475-65562697	24	24	48	0.5	149
Chmp3	chr6:71579641-71581574	32	54	86	0.372093	190
Chmp4b	chr2:154693944-154694783	22	16	38	0.578947	250
Chmp4c	chr3:10389912-10391005	12	30	42	0.285714	56
Chmp5	chr4:40960859-40960971	37	24	61	0.606557	223
Chmp7	chr14:69716979-69718300	7	2	9	0.777778	120
Chn1	chr2:73631746-73631830	21	6	27	0.777778	68
Chn1os3	chr2:73612458-73612564	9	2	11	0.818182	19
Chordc1	chr9:18312778-18314000	6	10	16	0.375	117
Chp1	chr2:119585107-119587022	3	35	38	0.0789474	159
Chsy1	chr7:66170832-66173798	14	8	22	0.636364	111
Chtf18	chr17:25726375-25726549	15	21	36	0.416667	139
Chtf8	chr8:106883863-106886526	12	7	19	0.631579	345
Chtop	chr3:90506108-90507626	45	50	95	0.473684	638
Chuk	chr19:44078889-44078985	13	12	25	0.52	105
Churc1	chr12:76765573-76765638	16	21	37	0.432432	126
Ciao1	chr2:127246413-127246501	3	7	10	0.3	62
Ciapin1	chr8:94819818-94823207	26	10	36	0.722222	404
Cib1	chr7:80228398-80228548	9	10	19	0.473684	118
Cic	chr7:25293168-25294148	32	35	67	0.477612	323
Cinp	chr12:110883890-110884058	13	14	27	0.481481	96
Cipc	chr12:86961780-86965366	16	9	25	0.64	89
Cir1	chr2:73286338-73286423	8	8	16	0.5	67
Cirbp	chr10:80170202-80170340	6	7	13	0.461538	80
Cirh1a	chr8:106922172-106922282	41	13	54	0.759259	258
Cisd1	chr10:71344724-71344849	31	27	58	0.534483	281
Cisd3	chr11:97685952-97686215	58	11	69	0.84058	136
Cit	chr5:115990328-115990467	3	9	12	0.25	121
Ckap2	chr8:22185684-22185819	156	118	274	0.569343	316
Ckap2l	chr2:129284857-129286100	46	45	91	0.505495	185
Ckap4	chr10:84526305-84528777	34	54	88	0.386364	149
Ckap5	chr2:91619982-91620665	47	56	103	0.456311	987
Ckb	chr12:111670873-111671044	139	80	219	0.634703	1081
Cklf	chr8:104261474-104261569	14	2	16	0.875	40
Cks1b	chr3:89418155-89418291	118	84	202	0.584158	275
Cks2	chr13:51645232-51645471	56	51	107	0.523364	482
Clasp1	chr1:118606908-118609462	9	3	12	0.75	168
Clasp2	chr9:113917995-113919697	9	9	18	0.5	183
Clasrp	chr7:19590239-19590335	16	12	28	0.571429	127
Clcc1	chr3:108676685-108678011	18	22	40	0.45	121
Clcn2	chr16:20709570-20709680	7	4	11	0.636364	98
Clcn3	chr8:60938548-60938647	38	28	66	0.575758	458
Clcn6	chr4:148026533-148026599	22	29	51	0.431373	210
Clcn7	chr17:25160445-25162099	4	4	8	0.5	121
Cldn12	chr5:5505015-5508454	40	21	61	0.655738	118
Cldn25	chr16:58732839-58734247	24	37	61	0.393443	109
Cldn4	chr5:134945124-134946934	61	79	140	0.435714	417
Clhc1	chr4:134522954-134523922	35	27	62	0.564516	65
Clic1	chr17:35052781-35052906	43	51	94	0.457447	393
Clic4	chr4:135272518-135272760	193	190	383	0.503916	370
Clint1	chr11:45908941-45910625	29	16	45	0.644444	201
Clk1	chr1:58423920-58424088	36	22	58	0.62069	523
Clk2	chr3:89174945-89175074	13	17	30	0.433333	145
Clk3	chr9:57755252-57755368	15	23	38	0.394737	309
Clk4	chr11:51281277-51281764	45	46	91	0.494505	188
Clmn	chr12:104780722-104782401	18	23	41	0.439024	113
Cln3	chr7:126572471-126572611	8	11	19	0.421053	76
Cln5	chr14:103075828-103077630	25	28	53	0.471698	119
Cln6	chr9:62850617-62852002	31	29	60	0.516667	115
Cln8	chr8:14896531-14901719	19	20	39	0.487179	131
Clns1a	chr7:97718219-97720793	16	17	33	0.484848	223
Clpb	chr7:101786646-101786750	44	37	81	0.54321	254
Clpp	chr17:56995878-56996371	109	119	228	0.47807	137
Clptm1l	chr13:73620033-73620639	23	21	44	0.522727	123
Clpx	chr9:65322544-65322843	19	10	29	0.655172	121
Clspn	chr4:126593043-126593903	14	2	16	0.875	125
Clstn1	chr4:149647373-149648899	142	144	286	0.496503	556
Clta	chr4:44032401-44032848	125	46	171	0.730994	507
Cltc	chr11:86757248-86757492	89	69	158	0.563291	1443
Cluh	chr11:74667100-74667225	13	13	26	0.5	217
Cmah	chr13:24469771-24477289	105	7	112	0.9375	1127
Cmas	chr6:142775150-142775714	10	16	26	0.384615	102
Cmc1	chr9:118064527-118065348	6	2	8	0.75	30
Cmc2	chr8:116921351-116921436	70	33	103	0.679612	40
Cmip	chr8:117459329-117461505	32	23	55	0.581818	425
Cmklr1	chr5:113612355-113614940	26	40	66	0.393939	77
Cmpk1	chr4:114986966-114987228	37	40	77	0.480519	186
Cmtm4	chr8:104357698-104357874	133	76	209	0.636364	470
Cmtm6	chr9:114746439-114749343	108	106	214	0.504673	298
Cmtm7	chr9:114781668-114781993	44	39	83	0.53012	83
Cmtr1	chr17:29702154-29703359	14	20	34	0.411765	194
Cnbp	chr6:87842615-87844156	89	72	161	0.552795	1814
Cndp2	chr18:84681838-84682059	25	31	56	0.446429	261
Cnep1r1	chr8:88133788-88135197	30	19	49	0.612245	82
Cnih1	chr14:46775568-46776549	12	26	38	0.315789	168
Cnih4	chr1:181166181-181168994	17	10	27	0.62963	204
Cnn3	chr3:121457082-121458205	451	427	878	0.513667	1444
Cnot1	chr8:95807333-95807462	264	142	406	0.650246	2368
Cnot10	chr9:114639919-114640200	53	46	99	0.535354	242
Cnot11	chr1:39539873-39540075	11	16	27	0.407407	79
Cnot3	chr7:3658193-3658391	6	8	14	0.428571	206
Cnot6l	chr5:96070333-96077392	7	3	10	0.7	162
Cnot7	chr8:40507455-40507648	32	20	52	0.615385	201
Cnot8	chr11:58117439-58118594	7	106	113	0.0619469	230
Cnpy2	chr10:128327018-128327187	18	21	39	0.461538	100
Cnpy3	chr17:46751973-46752212	36	26	62	0.580645	132
Cnpy4	chr5:138192765-138193894	3	12	15	0.2	44
Cntrl	chr2:35173017-35173157	20	7	27	0.740741	217
Cntrob	chr11:69320818-69320974	6	12	18	0.333333	105
Coa3	chr11:101277970-101278452	30	12	42	0.714286	67
Coa5	chr1:37417085-37420627	28	50	78	0.358974	173
Coa6	chr8:126425003-126425435	14	5	19	0.736842	58
Coasy	chr11:101085998-101086144	8	4	12	0.666667	84
Cobl	chr11:12253089-12254971	11	16	27	0.407407	135
Cog2	chr8:124551391-124552007	76	22	98	0.77551	155
Cog3	chr14:75702351-75704060	8	4	12	0.666667	129
Cog4	chr8:110881731-110882234	88	50	138	0.637681	399
Cog6	chr3:53013815-53013886	5	7	12	0.416667	76
Coil	chr11:88990668-88991613	17	20	37	0.459459	113
Col18a1	chr10:77166439-77166530	36	56	92	0.391304	286
Col4a1	chr8:11220982-11221095	13	10	23	0.565217	197
Col4a2	chr8:11448059-11449287	22	5	27	0.814815	121
Col9a2	chr4:121054596-121055325	98	50	148	0.662162	240
Colec12	chr18:9876988-9877995	1	12	13	0.0769231	144
Commd10	chr18:47087028-47087994	59	33	92	0.641304	231
Commd2	chr3:57651587-57651684	18	23	41	0.439024	77
Commd3	chr2:18675867-18676216	6	10	16	0.375	103
Commd4	chr9:57156775-57156840	49	58	107	0.457944	72
Commd6	chr14:101640288-101640299	21	10	31	0.677419	57
Commd7	chr2:153616930-153619512	14	11	25	0.56	58
Commd8	chr5:72168079-72168183	82	48	130	0.630769	142
Commd9	chr2:101898868-101898902	3	5	8	0.375	39
Comt	chr16:18411690-18411957	29	16	45	0.644444	198
Comtd1	chr14:21847614-21847747	9	11	20	0.45	51
Copa	chr1:172121700-172122332	93	90	183	0.508197	502
Copb1	chr7:114253870-114254019	86	95	181	0.475138	505
Copb2	chr9:98588045-98588375	25	18	43	0.581395	607
Cope	chr8:70306499-70306651	30	16	46	0.652174	310
Copg1	chr6:87912172-87913594	77	75	152	0.506579	390
Copg2	chr6:30894847-30894927	38	48	86	0.44186	380
Coprs	chr8:13890167-13890271	59	14	73	0.808219	190
Cops2	chr2:125834754-125834836	23	30	53	0.433962	429
Cops3	chr11:59836891-59837020	26	35	61	0.42623	247
Cops4	chr5:100547304-100547802	42	34	76	0.552632	310
Cops5	chr1:10037662-10038159	18	17	35	0.514286	327
Cops6	chr5:138163130-138163244	26	23	49	0.530612	273
Cops7a	chr6:124958807-124959637	21	19	40	0.525	294
Cops7b	chr1:86605058-86606500	8	9	17	0.470588	89
Cops8	chr1:90612174-90613341	18	11	29	0.62069	131
Copz1	chr15:103298693-103299864	11	23	34	0.323529	325
Coq10b	chr1:55071636-55072702	4	6	10	0.4	24
Coq2	chr5:100654726-100655471	8	4	12	0.666667	52
Coq3	chr4:21910419-21912126	24	20	44	0.545455	97
Coq5	chr5:115295865-115296972	8	32	40	0.2	109
Coq6	chr12:84372139-84372341	8	4	12	0.666667	120
Coq7	chr7:118529559-118529737	21	19	40	0.525	80
Coq9	chr8:94854114-94854895	43	16	59	0.728814	112
Coro1b	chr19:4150707-4150826	96	65	161	0.596273	577
Coro1c	chr5:113852171-113852300	31	28	59	0.525424	290
Coro2b	chr9:62428949-62429053	21	34	55	0.381818	182
Cotl1	chr8:119822654-119822811	180	63	243	0.740741	640
Cox14	chr15:99725618-99725848	31	14	45	0.688889	160
Cox15	chr19:43738037-43738150	18	18	36	0.5	127
Cox18	chr5:90223616-90223996	4	25	29	0.137931	46
Cox19	chr5:139337822-139338375	16	13	29	0.551724	45
Cox20	chr1:178322481-178322693	6	10	16	0.375	64
Cox4i1	chr8:120673971-120674209	24	13	37	0.648649	1467
Cox5a	chr9:57528956-57529072	168	133	301	0.55814	943
Cox5b	chr1:36693197-36693388	87	102	189	0.460317	493
Cox6a1	chr5:115348839-115348955	78	59	137	0.569343	666
Cox6b2	chr7:4751792-4751975	20	28	48	0.416667	198
Cox7a2	chr9:79756277-79756361	98	71	169	0.579882	422
Cox7a2l	chr17:83514204-83514333	402	357	759	0.529644	898
Cox7c	chr13:86046601-86046795	207	54	261	0.793103	442
Cox8a	chr19:7215158-7215484	119	127	246	0.48374	953
Cpne1	chr2:156079339-156079464	56	88	144	0.388889	146
Cpne3	chr4:19570001-19570104	25	23	48	0.520833	234
Cpox	chr16:58678670-58680389	53	50	103	0.514563	195
Cpsf1	chr15:76602321-76602431	11	10	21	0.52381	469
Cpsf2	chr12:102003129-102005993	16	11	27	0.592593	221
Cpsf3	chr12:21312298-21312367	32	13	45	0.711111	231
Cpsf3l	chr4:155888620-155889103	50	61	111	0.45045	261
Cpsf4	chr5:145181136-145182041	18	26	44	0.409091	107
Cpsf6	chr10:117367779-117367988	81	71	152	0.532895	393
Cpsf7	chr19:10545692-10547735	37	38	75	0.493333	223
Cpt1a	chr19:3383755-3385733	9	12	21	0.428571	299
Cpt1c	chr7:44970618-44970719	9	1	10	0.9	95
Cpt2	chr4:107906921-107908225	23	18	41	0.560976	70
Cpxm1	chr2:130394737-130394825	6	7	13	0.461538	44
Crbn	chr6:106794995-106795197	65	93	158	0.411392	204
Crcp	chr5:130059705-130060783	6	8	14	0.428571	81
Crebzf	chr7:90442781-90448043	22	20	42	0.52381	177
Creg1	chr1:165773844-165775304	26	27	53	0.490566	150
Creld1	chr6:113492687-113493338	46	30	76	0.605263	93
Crip1	chr12:113153775-113153879	8	10	18	0.444444	78
Cript	chr17:87027699-87027764	18	15	33	0.545455	89
Crk	chr11:75703366-75708428	4	7	11	0.363636	214
Crkl	chr16:17483661-17487440	58	32	90	0.644444	246
Crlf2	chr5:109554709-109555070	27	43	70	0.385714	94
Crlf3	chr11:80080784-80080991	24	17	41	0.585366	159
Crls1	chr2:132865837-132866768	24	10	34	0.705882	74
Crot	chr5:8989606-8989730	8	9	17	0.470588	70
Crtap	chr9:114390132-114390712	30	18	48	0.625	185
Cry1	chr10:85184314-85185054	22	30	52	0.423077	170
Cs	chr10:128360968-128362479	127	143	270	0.47037	797
Csad	chr15:102178961-102179160	8	6	14	0.571429	105
Csde1	chr3:103056886-103058189	203	190	393	0.516539	1440
Cse1l	chr2:166945704-166946389	111	92	203	0.546798	608
Csf2rb2	chr15:78282508-78285379	4	13	17	0.235294	5
Csf3r	chr4:126043365-126044975	7	4	11	0.636364	8
Csk	chr9:57626646-57627503	4	8	12	0.333333	93
Csnk1a1	chr18:61587426-61588299	104	135	239	0.435146	669
Csnk1d	chr11:120973821-120973969	7	3	10	0.7	270
Csnk1e	chr15:79426259-79426487	47	92	139	0.338129	453
Csnk1g2	chr10:80640022-80640771	36	38	74	0.486486	344
Csnk2a1	chr2:152278969-152281851	44	29	73	0.60274	817
Csnk2a2	chr8:95455858-95456006	20	16	36	0.555556	232
Csrnp1	chr9:119973364-119973678	6	6	12	0.5	59
Csrp1	chr1:135751044-135752229	51	74	125	0.408	160
Csrp2bp	chr2:144406623-144407675	11	15	26	0.423077	107
Cst3	chr2:148875153-148875468	71	56	127	0.559055	302
Cstb	chr10:78427311-78427622	311	512	823	0.377886	498
Cstf1	chr2:172380360-172381086	21	30	51	0.411765	137
Cstf2	chrX:134060644-134060722	2	6	8	0.25	478
Cstf2t	chr19:31082841-31086592	10	8	18	0.555556	103
Ctage5	chr12:59189636-59190220	129	64	193	0.668394	205
Ctc1	chr11:69036028-69036473	122	140	262	0.465649	535
Ctcf	chr8:105675996-105676178	4	5	9	0.444444	342
Ctdnep1	chr11:69988828-69988939	6	7	13	0.461538	56
Ctdsp2	chr10:126996361-126999975	187	147	334	0.55988	445
Ctdspl2	chr2:122010563-122015326	9	8	17	0.529412	273
Cth	chr3:157908899-157908976	7	10	17	0.411765	78
Ctla2a	chr13:60934155-60935028	16	0	16	1	87
Ctnna1	chr18:35253605-35254775	216	198	414	0.521739	1082
Ctnnb1	chr9:120959309-120960507	182	192	374	0.486631	1468
Ctnnbip1	chr4:149564205-149566437	6	10	16	0.375	68
Ctps	chr4:120552880-120553012	75	66	141	0.531915	396
Ctps2	chrX:163011062-163011206	23	28	51	0.45098	225
Ctr9	chr7:111055359-111056377	17	18	35	0.485714	134
Ctrcos	chr4:141846758-141846990	1	7	8	0.125	3
Ctsa	chr2:164839151-164841032	108	120	228	0.473684	687
Ctsb	chr14:63142232-63145923	416	173	589	0.706282	1210
Ctsd	chr7:142380766-142380992	188	161	349	0.538682	998
Ctsl	chr13:64369028-64369164	112	97	209	0.535885	752
Ctsz	chr2:174438165-174438328	14	12	26	0.538462	220
Cttn	chr7:144465954-144466047	92	99	191	0.481675	267
Ctu2	chr8:122481086-122481224	31	11	42	0.738095	191
Cuedc2	chr19:46332618-46332701	24	14	38	0.631579	198
Cul1	chr6:47520793-47520885	18	7	25	0.72	202
Cul3	chr1:80283676-80283821	6	5	11	0.545455	227
Cul4a	chr8:13146532-13147939	27	12	39	0.692308	240
Cul4b	chrX:38576080-38576196	2	8	10	0.2	1406
Cul5	chr9:53634972-53635065	14	11	25	0.56	159
Cul7	chr17:46660059-46660241	10	7	17	0.588235	185
Cuta	chr17:26939317-26939538	26	20	46	0.565217	90
Cwc15	chr9:14504833-14504940	47	50	97	0.484536	210
Cwc22	chr2:77931435-77931545	60	54	114	0.526316	222
Cwc25	chr11:97745470-97747469	8	2	10	0.8	53
Cwc27	chr13:104816687-104816953	13	21	34	0.382353	113
Cwf19l2	chr9:3477817-3479236	22	11	33	0.666667	143
Cxxc1	chr18:74221059-74221491	2	10	12	0.166667	80
Cyb561	chr11:105933704-105935567	11	13	24	0.458333	91
Cyb561a3	chr19:10588525-10590041	4	13	17	0.235294	49
Cyb5b	chr8:107183578-107187470	163	112	275	0.592727	620
Cyb5r1	chr1:134410907-134411738	8	8	16	0.5	45
Cyb5r3	chr15:83162232-83162304	170	133	303	0.561056	434
Cyb5r4	chr9:87076828-87077774	61	79	140	0.435714	229
Cyba	chr8:122427655-122427724	62	28	90	0.688889	157
Cybrd1	chr2:71138342-71142926	9	2	11	0.818182	12
Cycs	chr6:50566416-50566474	70	78	148	0.472973	790
Cyfip1	chr7:55929998-55932633	51	70	121	0.421488	371
Cyld	chr8:88746829-88751946	14	2	16	0.875	68
Cyp20a1	chr1:60379374-60379485	2	9	11	0.181818	36
Cyp2e1	chr7:140774558-140774977	8	93	101	0.0792079	87
Cyp2s1	chr7:25802476-25803759	11	32	43	0.255814	99
Cyp4f17	chr17:32524835-32524964	27	9	36	0.75	39
Cyp51	chr5:4104134-4104697	361	272	633	0.5703	840
Cystm1	chr18:36348624-36348816	6	9	15	0.4	66
Cyth2	chr7:45811529-45811609	20	8	28	0.714286	104
D030056L22Rik	chr19:18717222-18718428	14	18	32	0.4375	161
D10Jhu81e	chr10:78169595-78169768	52	38	90	0.577778	112
D10Wsu102e	chr10:83365704-83368835	44	37	81	0.54321	126
D15Ertd621e	chr15:58454750-58457801	27	20	47	0.574468	191
D17Wsu104e	chr17:56182665-56182715	45	27	72	0.625	203
D17Wsu92e	chr17:27751232-27753995	72	79	151	0.476821	376
D19Bwg1357e	chr19:27421297-27421471	62	45	107	0.579439	266
D230025D16Rik	chr8:105251598-105253051	11	16	27	0.407407	136
D2Wsu81e	chr2:30177323-30177482	14	21	35	0.4	102
D5Ertd605e	chr5:147422232-147423044	5	14	19	0.263158	8
D730005E14Rik	chr15:79889532-79893138	6	8	14	0.428571	13
D7Ertd715e	chr7:59969577-59970543	31	34	65	0.476923	294
D8Ertd738e	chr8:84246235-84246693	47	16	63	0.746032	154
D930015E06Rik	chr3:83919451-83919599	2	7	9	0.222222	119
Daam1	chr12:71989679-71992376	23	6	29	0.793103	109
Dact3	chr7:16885081-16887301	29	38	67	0.432836	106
Dad1	chr14:54253632-54253929	138	101	239	0.577406	200
Dag1	chr9:108204861-108209661	26	35	61	0.42623	402
Dak	chr19:10596198-10596282	11	1	12	0.916667	50
Dalrd3	chr9:108571782-108571864	9	11	20	0.45	69
Dap3	chr3:88930912-88931020	35	55	90	0.388889	379
Dars	chr1:128415354-128415411	109	91	200	0.545	538
Daxx	chr17:33913273-33913726	5	7	12	0.416667	118
Dazap1	chr10:80287536-80288413	61	45	106	0.575472	486
Dazap2	chr15:100619368-100620761	10	5	15	0.666667	341
Dbf4	chr5:8408234-8408310	60	56	116	0.517241	277
Dbi	chr1:120120945-120121096	102	140	242	0.421488	263
Dbnl	chr11:5799860-5800980	9	13	22	0.409091	68
Dbt	chr3:116548033-116549981	15	11	26	0.576923	107
Dcaf13	chr15:39138084-39138248	30	31	61	0.491803	171
Dcaf15	chr8:84098758-84099192	6	7	13	0.461538	299
Dcaf4	chr12:83541365-83541992	90	68	158	0.56962	230
Dcaf5	chr12:80335847-80340276	11	6	17	0.647059	145
Dcaf7	chr11:106054683-106059323	29	17	46	0.630435	249
Dcaf8	chr1:172194556-172196393	69	56	125	0.552	293
Dcakd	chr11:103017050-103017147	46	42	88	0.522727	166
Dcbld2	chr16:58465323-58469745	15	15	30	0.5	156
Dck	chr5:88781220-88783277	20	19	39	0.512821	77
Dclk2	chr3:86905885-86906216	29	33	62	0.467742	152
Dclre1b	chr3:103800605-103804055	17	8	25	0.68	20
Dclre1c	chr2:3452848-3455354	0	80	80	0	112
Dcp1a	chr14:30523226-30527056	14	8	22	0.636364	115
Dcp2	chr18:44417566-44424969	8	9	17	0.470588	184
Dcps	chr9:35171077-35171251	22	23	45	0.488889	145
Dctd	chr8:48140343-48141667	88	33	121	0.727273	208
Dctn1	chr6:83192734-83192902	10	9	19	0.526316	214
Dctn2	chr10:127281401-127281959	73	42	115	0.634783	438
Dctn3	chr4:41717357-41717440	13	13	26	0.5	112
Dctn4	chr18:60556228-60558762	6	6	12	0.5	134
Dctn5	chr7:122148057-122149044	48	29	77	0.623377	81
Dctn6	chr8:34097189-34097294	55	49	104	0.528846	59
Dctpp1	chr7:127260523-127260667	49	64	113	0.433628	280
Dda1	chr8:71474488-71476097	8	3	11	0.727273	81
Ddah1	chr3:145891442-145894277	10	6	16	0.625	71
Ddah2	chr17:35061791-35062099	15	21	36	0.416667	169
Ddb1	chr19:10629079-10629821	242	276	518	0.467181	2806
Ddhd2	chr8:25736007-25736090	65	20	85	0.764706	199
Ddi2	chr4:141683563-141685631	10	17	27	0.37037	42
Ddias	chr7:92857527-92860312	32	25	57	0.561404	123
Ddit4	chr10:59951317-59951572	227	236	463	0.490281	1806
Ddost	chr4:138309350-138309453	15	10	25	0.6	491
Ddt	chr10:75772738-75772913	37	67	104	0.355769	99
Ddx1	chr12:13229093-13229144	135	93	228	0.592105	870
Ddx10	chr9:53238048-53238178	59	56	115	0.513043	184
Ddx11	chr17:66150803-66152168	9	12	21	0.428571	112
Ddx17	chr15:79546195-79546741	66	91	157	0.420382	1411
Ddx18	chr1:121565881-121566168	69	81	150	0.46	255
