gene	coord	273minus1_CAST	273minus1_129S1	273minus1_total	273minus1_CAST/all	273minus1_htseqCount
Brix1	chr15:10485735-10485937	204	242	446	0.457399	1096
Brk1	chr6:113616065-113616951	86	119	205	0.419512	468
Brms1l	chr12:55868162-55869735	74	37	111	0.666667	320
Brox	chr1:183294334-183294450	37	44	81	0.45679	288
Brpf1	chr6:113317060-113317191	11	7	18	0.611111	299
Brpf3	chr17:28836510-28838789	111	71	182	0.60989	383
Brwd1	chr16:96066668-96068627	145	137	282	0.514184	1335
Brwd3	chrX:108824806-108824904	47	61	108	0.435185	691
Bscl2	chr19:8847914-8847982	19	15	34	0.558824	132
Bsdc1	chr4:129487041-129488432	37	31	68	0.544118	209
Bsg	chr10:79711494-79711979	929	1004	1933	0.4806	5664
Bst2	chr8:71537128-71537437	24	19	43	0.55814	107
Btaf1	chr19:37011261-37014057	102	78	180	0.566667	693
Btbd1	chr7:81828973-81829431	91	94	185	0.491892	851
Btbd10	chr7:113369199-113369339	42	50	92	0.456522	294
Btbd11	chr10:85658140-85660292	4	8	12	0.333333	175
Btbd19	chr4:117125329-117125725	13	12	25	0.52	128
Btbd2	chr10:80645340-80645537	41	46	87	0.471264	468
Btbd3	chr2:138283458-138287422	14	23	37	0.378378	182
Btbd7	chr12:102793746-102793935	19	3	22	0.863636	356
Btbd9	chr17:30299531-30299720	4	7	11	0.363636	102
Btf3	chr13:98316625-98317006	458	498	956	0.479079	8087
Btf3l4	chr4:108819136-108819337	74	55	129	0.573643	1035
Btg1	chr10:96618276-96622811	27	39	66	0.409091	400
Btg2	chr1:134074865-134077703	25	29	54	0.462963	198
Btrc	chr19:45528973-45533343	106	51	157	0.675159	474
Bub1	chr2:127831720-127831859	479	441	920	0.520652	3231
Bub1b	chr2:118636700-118636842	166	210	376	0.441489	2187
Bub3	chr7:131570879-131571898	50	51	101	0.49505	1226
Bud13	chr9:46290126-46290343	7	7	14	0.5	204
Bud31	chr5:145147835-145148074	166	144	310	0.535484	512
Bysl	chr17:47610907-47611492	105	92	197	0.532995	900
Bzw1	chr1:58405035-58406548	127	122	249	0.51004	4445
Bzw2	chr12:36129992-36130168	704	310	1014	0.69428	2922
C1d	chr11:17266531-17269176	6	3	9	0.666667	657
C1galt1	chr6:7871054-7872042	43	22	65	0.661538	147
C1qbp	chr11:70982725-70983026	1	7	8	0.125	1488
C230091D08Rik	chr7:59307924-59309726	11	7	18	0.611111	238
C2cd3	chr7:100427173-100427296	3	8	11	0.272727	165
C330006A16Rik	chr2:26140139-26140506	50	107	157	0.318471	141
C330021F23Rik	chr8:3579723-3579921	60	26	86	0.697674	3587
C330024D21Rik	chr5:67468649-67470831	22	5	27	0.814815	78
C330027C09Rik	chr16:49018375-49019705	152	171	323	0.470588	1160
C330046G13Rik	chr10:84549220-84549630	5	46	51	0.0980392	49
C430002E04Rik	chr3:41487681-41489736	36	29	65	0.553846	146
C530005A16Rik	chr4:116592843-116592948	49	41	90	0.544444	121
C77080	chr4:129225352-129225472	61	73	134	0.455224	357
C77370	chrX:104083856-104088230	7	11	18	0.388889	221
C87198	chr12:56591059-56591166	24	3	27	0.888889	5
Caap1	chr4:94551265-94551465	35	40	75	0.466667	171
Cab39	chr1:85849033-85851577	59	42	101	0.584158	920
Cab39l	chr14:59546986-59548903	90	93	183	0.491803	461
Cabin1	chr10:75764025-75764357	24	22	46	0.521739	351
Cacfd1	chr2:27020021-27021089	6	6	12	0.5	50
Cacnb3	chr15:98643257-98644536	40	29	69	0.57971	183
Cactin	chr10:81325464-81326251	24	14	38	0.631579	286
Cacul1	chr19:60524696-60529087	28	30	58	0.482759	527
Cacybp	chr1:160202367-160203723	82	67	149	0.550336	5755
Cad	chr5:31078093-31078479	287	385	672	0.427083	2454
Cadm1	chr9:47850272-47853385	15	18	33	0.454545	271
Cadm4	chr7:24503512-24504533	6	5	11	0.545455	70
Calca	chr7:114636188-114636357	88	160	248	0.354839	403
Calcoco1	chr15:102711343-102711498	41	30	71	0.577465	214
Calcoco2	chr11:96103217-96103350	153	43	196	0.780612	626
Cald1	chr6:34773223-34775469	88	105	193	0.455959	368
Calm1	chr12:100206400-100209806	1302	476	1778	0.732283	4444
Calm3	chr7:16917585-16917728	303	324	627	0.483254	2180
Calml4	chr9:62875477-62875917	5	6	11	0.454545	32
Calr	chr8:84846708-84846931	882	544	1426	0.618513	9136
Calu	chr6:29374399-29376675	574	609	1183	0.485207	3075
Camk1d	chr2:5361989-5362127	21	47	68	0.308824	234
Camk2b	chr11:5982501-5982572	21	20	41	0.512195	244
Camk2g	chr14:20737259-20737503	7	10	17	0.411765	218
Camkk2	chr5:122763774-122764302	20	9	29	0.689655	116
Caml	chr13:55631809-55632416	9	8	17	0.529412	70
Camsap1	chr2:25944426-25944603	30	34	64	0.46875	382
Camsap2	chr1:136293280-136293421	31	38	69	0.449275	290
Camsap3	chr8:3606504-3606820	59	25	84	0.702381	351
Cand2	chr6:115803637-115805555	5	6	11	0.454545	1031
Cant1	chr11:118417574-118417806	27	44	71	0.380282	175
Canx	chr11:50308310-50308391	713	760	1473	0.484046	7075
Cap1	chr4:122862623-122862746	133	169	302	0.440397	1595
Capg	chr6:72558165-72558257	49	42	91	0.538462	108
Capn1	chr19:6014201-6014468	134	143	277	0.483755	490
Capn15	chr17:25964027-25965505	6	2	8	0.75	122
Capn2	chr1:182487715-182487789	18	39	57	0.315789	240
Capn5	chr7:98151812-98151943	94	64	158	0.594937	319
Capn7	chr14:31370878-31371983	47	34	81	0.580247	469
Capns1	chr7:30195006-30195048	1447	2006	3453	0.419056	3294
Caprin1	chr2:103797463-103797640	438	455	893	0.490482	6538
Caprin2	chr6:148877742-148877980	31	25	56	0.553571	227
Capsl	chr15:9461657-9461834	2	7	9	0.222222	54
Capza1	chr3:104822785-104825124	35	24	59	0.59322	1894
Capza2	chr6:17665295-17666536	162	155	317	0.511041	1585
Car13	chr3:14661455-14663002	42	63	105	0.4	323
Car2	chr3:14899971-14900770	4	92	96	0.0416667	275
Card10	chr15:78795209-78795400	21	15	36	0.583333	144
Carhsp1	chr16:8658587-8661103	115	134	249	0.461847	504
Carkd	chr8:11512895-11513286	25	25	50	0.5	209
Carm1	chr9:21588049-21589465	29	29	58	0.5	1037
Cars	chr7:143592412-143592660	105	135	240	0.4375	950
Cars2	chr8:11550499-11550771	158	63	221	0.714932	274
Casc3	chr11:98832261-98833807	15	22	37	0.405405	391
Casc4	chr2:121933478-121936207	113	63	176	0.642045	852
Casc5	chr2:119068123-119072619	98	102	200	0.49	863
Casd1	chr6:4641852-4643381	7	6	13	0.538462	102
Cask	chrX:13846008-13846556	9	9	18	0.5	386
Casp2	chr6:42280346-42282496	18	26	44	0.409091	172
Casp3	chr8:46637919-46639698	976	403	1379	0.707759	1599
Casp6	chr3:129913332-129914102	32	51	83	0.385542	141
Casp8ap2	chr4:32643540-32646660	90	94	184	0.48913	848
Casp9	chr4:141813595-141815978	146	205	351	0.415954	265
Cast	chr13:74741349-74741417	83	80	163	0.509202	342
Cat	chr2:103484973-103485153	189	234	423	0.446809	649
Cbfa2t2	chr2:154534884-154539356	124	147	271	0.457565	719
Cbfb	chr8:105215904-105217988	45	29	74	0.608108	512
Cbl	chr9:44200960-44201207	19	23	42	0.452381	275
Cblb	chr16:52204433-52208046	12	6	18	0.666667	199
Cbll1	chr12:31492079-31492179	77	40	117	0.65812	328
Cbln1	chr8:87468853-87470451	14	4	18	0.777778	129
Cbln3	chr14:55878920-55883177	6	5	11	0.545455	51
Cbr1	chr16:93609795-93610349	124	100	224	0.553571	288
Cbr3	chr16:93690328-93690991	7	40	47	0.148936	116
Cbr4	chr8:61503033-61503500	45	42	87	0.517241	145
Cbs	chr17:31632828-31633154	91	45	136	0.669118	187
Cbwd1	chr19:24961317-24961616	64	108	172	0.372093	477
Cbx2	chr11:119027899-119031270	52	50	102	0.509804	172
Cbx3	chr6:51482480-51483704	413	431	844	0.489336	3513
Cbx5	chr15:103191546-103199791	340	367	707	0.480905	4087
Cbx6	chr15:79823898-79828978	19	24	43	0.44186	389
Cbx7	chr15:79921372-79921438	600	658	1258	0.476948	876
Cby1	chr15:79666988-79667660	43	70	113	0.380531	188
Cc2d1a	chr8:84144109-84144221	16	12	28	0.571429	239
Cc2d1b	chr4:108633523-108634122	68	48	116	0.586207	327
Cc2d2a	chr5:43724274-43724372	8	2	10	0.8	100
Ccar1	chr10:62776849-62776963	125	128	253	0.494071	983
Ccbl1	chr2:30188053-30188139	16	8	24	0.666667	85
Ccbl2	chr3:142738225-142738311	13	27	40	0.325	105
Ccdc102a	chr8:94913083-94913808	11	3	14	0.785714	122
Ccdc104	chr11:29244059-29244160	8	10	18	0.444444	300
Ccdc107	chr4:43495697-43495921	30	40	70	0.428571	110
Ccdc112	chr18:46296269-46296390	22	12	34	0.647059	135
Ccdc115	chr1:34436670-34437610	31	38	69	0.449275	243
Ccdc117	chr11:5541877-5542217	88	63	151	0.582781	575
Ccdc12	chr9:110711251-110711593	35	53	88	0.397727	229
Ccdc120	chrX:7731714-7734098	6	6	12	0.5	182
Ccdc124	chr8:70868933-70869107	161	70	231	0.69697	714
Ccdc127	chr13:74360605-74365783	59	57	116	0.508621	356
Ccdc130	chr8:84257767-84258926	8	4	12	0.666667	80
Ccdc132	chr6:3601368-3603531	59	76	135	0.437037	693
Ccdc137	chr11:120462265-120464353	31	19	50	0.62	129
Ccdc138	chr10:58575689-58576244	25	16	41	0.609756	115
Ccdc14	chr16:34723010-34725194	81	70	151	0.536424	312
Ccdc15	chr9:37342436-37342621	9	4	13	0.692308	113
Ccdc160	chrX:52798059-52799468	11	3	14	0.785714	30
Ccdc163	chr4:116712723-116712826	15	10	25	0.6	69
Ccdc174	chr6:91899292-91899848	48	35	83	0.578313	144
Ccdc186	chr19:56812995-56813683	32	22	54	0.592593	150
Ccdc22	chrX:7600621-7600753	38	43	81	0.469136	308
Ccdc25	chr14:65865130-65866604	105	96	201	0.522388	452
Ccdc28a	chr10:18213685-18214178	27	0	27	1	58
Ccdc34	chr2:110044187-110045325	40	22	62	0.645161	360
Ccdc43	chr11:102688801-102688859	90	87	177	0.508475	692
Ccdc47	chr11:106216149-106216367	235	191	426	0.551643	947
Ccdc50	chr16:27446248-27452218	87	99	186	0.467742	484
Ccdc51	chr9:109091515-109093363	6	8	14	0.428571	91
Ccdc53	chr10:88245756-88246158	123	79	202	0.608911	309
Ccdc55	chr11:77076654-77076744	176	125	301	0.584718	324
Ccdc59	chr10:105845350-105845449	78	57	135	0.577778	277
Ccdc6	chr10:70189078-70193200	68	50	118	0.576271	588
Ccdc61	chr7:18903782-18903939	22	41	63	0.349206	138
Ccdc66	chr14:27491788-27491949	4	7	11	0.363636	211
Ccdc68	chr18:69968978-69969484	6	4	10	0.6	59
Ccdc71	chr9:108462938-108465945	51	76	127	0.401575	221
Ccdc73	chr2:104991080-104992552	5	6	11	0.454545	255
Ccdc77	chr6:120364086-120364369	77	83	160	0.48125	321
Ccdc85c	chr12:108274338-108275417	51	10	61	0.836066	177
Ccdc86	chr19:10948278-10949266	36	46	82	0.439024	120
Ccdc88a	chr11:29493879-29494093	24	35	59	0.40678	406
Ccdc88c	chr12:101022294-101022402	307	95	402	0.763682	756
Ccdc9	chr7:16278357-16278538	13	5	18	0.722222	158
Ccdc90b	chr7:92567622-92567741	30	27	57	0.526316	211
Ccdc91	chr6:147631575-147632612	17	25	42	0.404762	181
Ccdc92	chr5:124839661-124839807	9	7	16	0.5625	82
Ccdc93	chr1:121501190-121506460	25	24	49	0.510204	261
Ccdc97	chr7:25718918-25719053	13	26	39	0.333333	164
Cchcr1	chr17:35530701-35531015	35	31	66	0.530303	169
Ccl9	chr11:83572917-83575495	9	8	17	0.529412	25
Ccm2	chr11:6596081-6596761	42	19	61	0.688525	268
Ccna2	chr3:36568588-36568811	273	338	611	0.446809	2380
Ccnb1	chr13:100783465-100783647	808	716	1524	0.530184	5094
Ccnb2	chr9:70418794-70418907	92	86	178	0.516854	960
Ccnc	chr4:21759425-21759922	88	89	177	0.497175	545
Ccnd1	chr7:144939496-144939925	48	38	86	0.55814	537
Ccnd3	chr17:47598609-47599688	62	54	116	0.534483	2328
Ccne1	chr7:38107322-38107490	140	183	323	0.433437	1287
Ccne2	chr4:11202985-11204779	20	29	49	0.408163	311
Ccnf	chr17:24237081-24237232	324	359	683	0.474378	1720
Ccng1	chr11:40753808-40754068	367	354	721	0.509015	2370
Ccng2	chr5:93274874-93276231	72	156	228	0.315789	604
Ccnh	chr13:85212740-85213723	212	195	407	0.520885	496
Ccni	chr5:93205914-93206495	106	133	239	0.443515	1360
Ccnk	chr12:108202076-108203359	78	36	114	0.684211	872
Ccnl1	chr3:65957808-65958225	40	34	74	0.540541	352
Ccnl2	chr4:155823343-155824543	78	78	156	0.5	426
Ccnt1	chr15:98543211-98544608	18	16	34	0.529412	175
Ccnt2	chr1:127802162-127804837	66	50	116	0.568966	692
Ccny	chr18:9345414-9345471	78	48	126	0.619048	477
Ccnyl1	chr1:64723523-64725642	16	21	37	0.432432	219
Ccp110	chr7:118735268-118737018	95	140	235	0.404255	465
Ccpg1	chr9:73011930-73013938	51	68	119	0.428571	385
Ccrn4l	chr3:51249697-51251654	16	44	60	0.266667	179
Ccs	chr19:4839197-4839322	30	15	45	0.666667	209
Ccsap	chr8:123845180-123845445	19	8	27	0.703704	95
Ccser2	chr14:36939812-36941264	77	58	135	0.57037	391
Cct2	chr10:117063706-117063814	439	458	897	0.489409	6171
Cct4	chr11:23003137-23003336	783	693	1476	0.530488	7495
Cct5	chr15:31597411-31597575	637	566	1203	0.52951	9723
Cct6a	chr5:129845748-129846443	467	595	1062	0.439736	8179
Cct8	chr16:87495729-87495869	123	121	244	0.504098	9746
Ccz1	chr5:144014699-144014853	136	109	245	0.555102	755
Cd151	chr7:141470551-141471481	393	305	698	0.563037	1017
Cd164	chr10:41528672-41531042	41	40	81	0.506173	1631
Cd1d2	chr3:86989336-86989532	4	6	10	0.4	27
Cd247	chr1:165869018-165871153	14	16	30	0.466667	155
Cd24a	chr10:43582604-43584265	144	135	279	0.516129	669
Cd276	chr9:58535456-58535752	33	4	37	0.891892	115
Cd2ap	chr17:42876313-42876424	74	128	202	0.366337	1173
Cd2bp2	chr7:127195023-127195158	151	125	276	0.547101	665
Cd320	chr17:33848286-33849774	27	46	73	0.369863	310
Cd38	chr5:43910280-43912374	11	58	69	0.15942	122
Cd3eap	chr7:19356009-19358016	54	36	90	0.6	189
Cd47	chr16:49910869-49911683	6	8	14	0.428571	110
Cd55	chr1:130459582-130459773	4	18	22	0.181818	95
Cd59a	chr2:104113975-104115410	3	8	11	0.272727	47
Cd81	chr7:143067312-143067930	161	247	408	0.394608	2031
Cd84	chr1:171888598-171890718	86	11	97	0.886598	478
Cd9	chr6:125494574-125494755	101	84	185	0.545946	2454
Cd97	chr8:83741107-83741311	174	106	280	0.621429	841
Cd99l2	chrX:71424024-71424089	7	9	16	0.4375	141
Cdc123	chr2:5821276-5821382	277	234	511	0.542074	773
Cdc14b	chr13:64219886-64219948	7	9	16	0.4375	227
Cdc16	chr8:13781372-13781882	423	217	640	0.660937	1563
Cdc20	chr4:118436941-118437343	228	196	424	0.537736	1403
Cdc23	chr18:34651547-34651736	185	156	341	0.542522	1103
Cdc25a	chr9:109892079-109893890	188	177	365	0.515068	722
Cdc25b	chr2:131197229-131198511	34	18	52	0.653846	258
Cdc25c	chr18:34751314-34751533	54	46	100	0.54	201
Cdc26	chr4:62404456-62404552	47	61	108	0.435185	325
Cdc27	chr11:104536595-104536670	123	119	242	0.508264	746
Cdc34	chr10:79687849-79688398	133	159	292	0.455479	1832
Cdc37	chr9:21149756-21149906	363	352	715	0.507692	2359
Cdc37l1	chr19:29016006-29017569	24	34	58	0.413793	454
Cdc40	chr10:40857547-40857676	305	218	523	0.583174	562
Cdc42	chr4:137357646-137357759	455	462	917	0.496183	2698
Cdc42bpb	chr12:111327416-111327616	341	75	416	0.819712	1326
Cdc42bpg	chr19:6324517-6325652	24	30	54	0.444444	307
Cdc42ep4	chr11:113726850-113729665	83	57	140	0.592857	214
Cdc42se1	chr3:95234250-95236424	36	31	67	0.537313	402
Cdc42se2	chr11:54787560-54787703	251	315	566	0.443463	597
Cdc45	chr16:18795825-18795944	14	17	31	0.451613	725
Cdc5l	chr17:45433391-45433707	204	292	496	0.41129	1384
Cdc6	chr11:98921116-98923942	124	181	305	0.406557	504
Cdc7	chr5:106982964-106984439	91	91	182	0.5	471
Cdc73	chr1:143607499-143608557	9	11	20	0.45	333
Cdca2	chr14:67714683-67714856	193	182	375	0.514667	660
Cdca3	chr6:124832985-124833701	127	131	258	0.492248	1786
Cdca4	chr12:112820235-112822112	204	128	332	0.614458	713
Cdca5	chr19:6090648-6091773	60	106	166	0.361446	460
Cdca7	chr2:72485720-72486890	185	160	345	0.536232	1448
Cdca7l	chr12:117877467-117878706	99	21	120	0.825	302
Cdca8	chr4:124936355-124936483	325	310	635	0.511811	933
Cdh1	chr8:106668406-106670246	771	340	1111	0.693969	2401
Cdh11	chr8:102679612-102680011	0	17	17	0	143
Cdh16	chr8:104601915-104602228	3	6	9	0.333333	13
Cdh3	chr8:106555241-106556911	65	27	92	0.706522	191
Cdip1	chr16:4789831-4789935	16	11	27	0.592593	497
Cdipt	chr7:126979535-126980501	58	58	116	0.5	285
Cdk1	chr10:69350096-69350158	547	589	1136	0.481514	3013
Cdk10	chr8:123231634-123232256	10	6	16	0.625	254
Cdk11b	chr4:155649692-155649932	185	195	380	0.486842	678
Cdk12	chr11:98249683-98253540	22	25	47	0.468085	452
Cdk13	chr13:17719356-17719805	20	25	45	0.444444	416
Cdk16	chrX:20698609-20699877	77	56	133	0.578947	1478
Cdk17	chr10:93239588-93241342	29	50	79	0.367089	216
Cdk18	chr1:132121448-132121573	39	33	72	0.541667	127
Cdk19	chr10:40479675-40483818	5	6	11	0.454545	159
Cdk2	chr10:128697939-128699210	111	103	214	0.518692	780
Cdk2ap1	chr5:124354317-124354628	35	29	64	0.546875	889
Cdk2ap2	chr19:4098498-4099017	16	15	31	0.516129	129
Cdk4	chr10:127066929-127067282	756	519	1275	0.592941	4615
Cdk5rap1	chr2:154353190-154353420	6	5	11	0.545455	118
Cdk5rap2	chr4:70401245-70401312	81	73	154	0.525974	404
Cdk5rap3	chr11:96912217-96912395	107	101	208	0.514423	679
Cdk7	chr13:100730774-100730942	176	173	349	0.504298	750
Cdk8	chr5:146301576-146302874	5	9	14	0.357143	440
Cdk9	chr2:32705782-32708289	7	13	20	0.35	552
Cdkal1	chr13:29849939-29850108	65	67	132	0.492424	200
Cdkn1a	chr17:29099344-29100722	386	347	733	0.526603	902
Cdkn1b	chr6:134924243-134925525	34	36	70	0.485714	345
Cdkn2a	chr4:89294334-89294619	29	27	56	0.517857	121
Cdkn2aip	chr8:47709344-47712294	73	28	101	0.722772	358
Cdkn2aipnl	chr11:51975900-51977336	84	154	238	0.352941	498
Cdkn2d	chr9:21290809-21291209	50	27	77	0.649351	241
Cdkn3	chr14:46771401-46771525	1	10	11	0.0909091	51
Cdon	chr9:35504057-35507652	17	17	34	0.5	169
Cdpf1	chr15:85808256-85808367	13	4	17	0.764706	159
Cdr2	chr7:120957037-120958797	100	74	174	0.574713	233
Cdr2l	chr11:115393346-115396132	20	24	44	0.454545	172
Cds1	chr5:101821434-101823852	15	8	23	0.652174	115
Cds2	chr2:132305153-132312050	428	328	756	0.566138	1139
Cdt1	chr8:122572494-122573130	1693	690	2383	0.710449	2271
Cdv3	chr9:103365054-103365780	296	301	597	0.495812	3691
Cdyl	chr13:35872512-35874064	75	65	140	0.535714	387
Cdyl2	chr8:116623784-116624366	126	160	286	0.440559	571
Cebpd	chr16:15887286-15889545	14	12	26	0.538462	74
Cebpg	chr7:35046422-35050932	39	27	66	0.590909	291
Cebpz	chr17:78934575-78936067	380	376	756	0.502646	1550
Cebpzos	chr17:78919977-78921048	115	177	292	0.393836	520
Cecr2	chr6:120766412-120771191	18	33	51	0.352941	335
Cecr5	chr6:120531167-120531299	94	78	172	0.546512	239
Celf1	chr2:91013491-91019497	38	38	76	0.5	2094
Celsr1	chr15:85926086-85926295	9	27	36	0.25	299
Cenpa	chr5:30674038-30674826	151	172	323	0.467492	699
Cenpb	chr2:131177289-131180012	18	30	48	0.375	506
Cenpc1	chr5:86046379-86046580	66	65	131	0.503817	399
Cenpe	chr3:135273151-135273540	482	357	839	0.574493	1428
Cenpf	chr1:189687976-189688086	428	389	817	0.523868	1915
Cenph	chr13:100775687-100775899	77	170	247	0.311741	267
Cenpi	chrX:134347225-134347360	33	26	59	0.559322	736
Cenpk	chr13:104242746-104242872	15	17	32	0.46875	185
Cenpl	chr1:161078229-161078480	29	29	58	0.5	258
Cenpm	chr15:82239293-82239384	81	92	173	0.468208	230
Cenpn	chr8:116940835-116941503	182	104	286	0.636364	382
Cenpo	chr12:4233752-4234294	86	41	127	0.677165	325
Cenpp	chr13:49652583-49652731	40	46	86	0.465116	200
Cenpq	chr17:40931650-40931776	10	8	18	0.555556	198
Cenpt	chr8:105846316-105846391	20	8	28	0.714286	350
Cenpu	chr8:46578255-46579584	171	77	248	0.689516	355
Cenpw	chr10:30200361-30200540	36	87	123	0.292683	353
Cep104	chr4:154006690-154007225	15	18	33	0.454545	116
Cep120	chr18:53744282-53744347	53	64	117	0.452991	302
Cep128	chr12:91298991-91299077	59	56	115	0.513043	260
Cep131	chr11:120071877-120072059	27	36	63	0.428571	157
Cep135	chr5:76644632-76646466	24	17	41	0.585366	178
Cep152	chr2:125579374-125580024	6	9	15	0.4	157
Cep164	chr9:45823646-45823764	97	95	192	0.505208	360
Cep170	chr1:176774434-176774910	58	49	107	0.542056	475
Cep170b	chr12:112744665-112746591	293	94	387	0.757106	801
Cep192	chr18:67884739-67885170	172	174	346	0.49711	831
Cep250	chr2:155998168-155998900	68	59	127	0.535433	422
Cep290	chr10:100568815-100568909	13	5	18	0.722222	291
Cep350	chr1:155861648-155863611	2	11	13	0.153846	368
Cep44	chr8:56547388-56547524	254	79	333	0.762763	303
Cep55	chr19:38073298-38074425	349	333	682	0.51173	747
Cep57	chr9:13826542-13827107	57	77	134	0.425373	872
Cep57l1	chr10:41809573-41809663	67	67	134	0.5	463
Cep68	chr11:20241886-20242238	52	67	119	0.436975	220
Cep70	chr9:99296276-99296444	19	31	50	0.38	336
Cep72	chr13:74054883-74054991	32	62	94	0.340426	260
Cep76	chr18:67637139-67637363	17	12	29	0.586207	200
Cep78	chr19:15984613-15984989	134	143	277	0.483755	360
Cep83	chr10:94789704-94790336	40	64	104	0.384615	678
Cep85	chr4:134154263-134154396	82	73	155	0.529032	470
Cep89	chr7:35438328-35438684	51	53	104	0.490385	184
Cep95	chr11:106817834-106817980	12	9	21	0.571429	108
Cep97	chr16:55914857-55915631	16	23	39	0.410256	199
Cept1	chr3:106504526-106504651	23	22	45	0.511111	438
Cers2	chr3:95322649-95323568	17	16	33	0.515152	266
Cers4	chr8:4523604-4526079	79	33	112	0.705357	335
Cers5	chr15:99772183-99772515	35	38	73	0.479452	330
Cers6	chr2:69108442-69111290	9	11	20	0.45	120
Cetn2	chrX:72913565-72914293	35	47	82	0.426829	863
Cetn3	chr13:81796654-81797157	6	33	39	0.153846	690
Cfap20	chr8:95420250-95420669	25	11	36	0.694444	633
Cfap97	chr8:46192585-46195590	50	17	67	0.746269	288
Cfdp1	chr8:111768473-111768787	553	304	857	0.645274	3553
Cfl1	chr19:5493381-5494031	668	687	1355	0.492989	8079
Cfl2	chr12:54861526-54861833	238	68	306	0.777778	1148
Cfp	chrX:20929596-20929771	9	14	23	0.391304	111
Cggbp1	chr16:64855551-64859491	145	177	322	0.450311	811
Cgn	chr3:94786376-94786515	27	14	41	0.658537	143
Cgnl1	chr9:71724478-71726082	83	97	180	0.461111	398
Cgref1	chr5:30933143-30933988	23	28	51	0.45098	89
Cgrrf1	chr14:46840157-46840296	4	4	8	0.5	53
Chaf1a	chr17:56067407-56068026	65	85	150	0.433333	654
Chaf1b	chr16:93905905-93906106	256	337	593	0.431703	701
Champ1	chr8:13877798-13881639	100	39	139	0.719424	461
Chchd1	chr14:20704121-20704425	15	15	30	0.5	788
Chchd10	chr10:75937575-75937734	653	603	1256	0.519904	2611
Chchd2	chr5:129887198-129887470	367	218	585	0.62735	2659
Chchd3	chr6:32792227-32792926	106	85	191	0.554974	1304
Chchd4	chr6:91473316-91473423	81	178	259	0.312741	741
Chchd5	chr2:129133275-129134111	4	4	8	0.5	285
Chchd6	chr6:89574368-89574590	42	37	79	0.531646	164
Chchd7	chr4:3939379-3939526	15	13	28	0.535714	138
Chd1	chr17:15769978-15772612	132	136	268	0.492537	905
Chd1l	chr3:97610063-97610190	77	92	169	0.455621	381
Chd2	chr7:73499594-73499772	50	88	138	0.362319	840
Chd4	chr6:125129820-125130501	371	437	808	0.459158	2791
Chd6	chr2:161052388-161052905	41	34	75	0.546667	508
Chd7	chr4:8865738-8868449	18	12	30	0.6	409
Chd8	chr14:52222482-52222619	36	32	68	0.529412	578
Chd9	chr8:91051103-91054508	192	76	268	0.716418	898
Chek1	chr9:36719504-36719692	53	84	137	0.386861	1002
Chek2	chr5:110873480-110874133	26	20	46	0.565217	213
Cherp	chr8:72469864-72470015	186	76	262	0.709924	1029
Chfr	chr5:110170862-110171973	211	213	424	0.497642	614
Chga	chr12:102564610-102565027	14	13	27	0.518519	64
Chic1	chrX:103389460-103396118	44	43	87	0.505747	369
Chic2	chr5:75006424-75006763	9	7	16	0.5625	143
Chid1	chr7:141532819-141532973	25	31	56	0.446429	297
Chkb	chr15:89426349-89426661	6	7	13	0.461538	1
Chm	chrX:113116016-113116430	24	39	63	0.380952	740
Chml	chr1:175682238-175688353	21	15	36	0.583333	204
Chmp1a	chr8:123207473-123207601	631	319	950	0.664211	896
Chmp1b	chr18:67205359-67207887	31	22	53	0.584906	324
Chmp2b	chr16:65562475-65562697	66	54	120	0.55	345
Chmp3	chr6:71579641-71581574	236	287	523	0.451243	915
Chmp4b	chr2:154693944-154694783	59	65	124	0.475806	789
Chmp4c	chr3:10389912-10391005	26	67	93	0.27957	218
Chmp5	chr4:40960859-40960971	99	99	198	0.5	948
Chmp6	chr11:119918607-119919552	20	26	46	0.434783	149
Chmp7	chr14:69732191-69732570	36	33	69	0.521739	371
Chn1	chr2:73679615-73679903	24	26	50	0.48	159
Chn1os3	chr2:73612458-73612564	12	10	22	0.545455	30
Chordc1	chr9:18312778-18314000	46	56	102	0.45098	808
Chp1	chr2:119585107-119587022	6	73	79	0.0759494	401
Chpf	chr1:75477245-75477818	22	34	56	0.392857	161
Chpt1	chr10:88488382-88488523	6	5	11	0.545455	182
Chrna9	chr5:65976706-65977486	16	5	21	0.761905	58
Chst11	chr10:83190945-83195891	16	4	20	0.8	132
Chsy1	chr7:66170832-66173798	86	81	167	0.51497	365
Chtf18	chr17:25727247-25727415	94	149	243	0.386831	443
Chtf8	chr8:106883863-106886526	57	31	88	0.647727	1214
Chtop	chr3:90506108-90507626	101	75	176	0.573864	1593
Chuk	chr19:44082586-44082695	82	69	151	0.543046	491
Churc1	chr12:76782813-76783178	59	82	141	0.41844	470
Ciao1	chr2:127247482-127247816	21	28	49	0.428571	336
Ciapin1	chr8:94819818-94823207	111	49	160	0.69375	2155
Cib1	chr7:80228398-80228548	20	12	32	0.625	293
Cic	chr7:25293168-25294148	67	63	130	0.515385	672
Cidea	chr18:67360096-67360242	6	2	8	0.75	69
Cinp	chr12:110883890-110884058	90	56	146	0.616438	614
Cipc	chr12:86961780-86965366	102	43	145	0.703448	296
Cir1	chr2:73286338-73286423	20	18	38	0.526316	219
Cirbp	chr10:80170982-80171653	21	22	43	0.488372	191
