Chromosomes	Start	End	Genes	halftime	Strand	RPKM	initial_ratio	RSS
chrX	151198077	151320152	Wnk3	0.490244906358084	+	1.44900065748801	0.5715855	0.670197895511134
chrX	42059678	42109656	Xiap	0.722529625541337	+	12.9927227628518	0.534475	0.611897949232215
chrX	98936315	98949017	Yipf6	1.40181171812917	+	10.5875655143646	0.44494	0.505202999747674
chrX	104536968	104671064	Zdhhc15	0.712254364529431	-	3.70070048106071	0.490784	0.959388114963753
chrX	48171968	48208878	Zdhhc9	0.818903128941152	-	5.09916726028872	0.5425105	0.660651869478568
chrX	21028938	21062316	Zfp182	1.09304806074249	-	4.13513445177663	0.49699	0.514839008652529
chrX	72987338	73031543	Zfp185	1.3441715189579	+	2.96301241362861	0.5121085	1.02938928196218
chrX	73342620	73359080	Zfp275	3.25735455179765	+	14.701767080459	0.413101	0.653925552146024
chrX	48541624	48594504	Zfp280c	0.571206883840502	-	4.26459419466348	0.469252	0.762647504373598
chrX	56346399	56365674	Zfp449	0.786479750584879	+	2.40692601675015	0.5012985	0.907023893882853
chrX	94074630	94123702	Zfx	0.402467872584293	-	7.03124251156162	0.4955465	0.414222102042095
chrX	58022699	58041736	Zic3	0.51601733481599	+	19.8752726644083	0.5041795	0.562450638129441
chrX	134971371	135009209	Zmat1	0.652531545213494	-	5.35766792850221	0.393301	0.726200633113235
chrX	101404383	101420849	Zmym3	2.98428808445755	-	11.8145699686883	0.3915345	1.48023802984184
chrX	163935442	163958661	Zrsr2	0.926227798654852	-	19.8244368601246	0.5648435	0.441398633093693
