Chromosomes	Start	End	Genes	halftime	Strand	RPKM	initial_ratio	RSS
chrX	102184941	102189394	Rps4x	1.16438825987758	-	403.843456494864	0.674251	0.0902412730740896
chrX	159210307	159368244	Rps6ka3	0.812598052296049	+	1.87725931146843	0.4702255	0.201266225813366
chrX	111388192	111537959	Rps6ka6	0.571491398919513	-	9.73986791080025	0.552999	0.184002197506788
chrX	153139981	153171943	Rragb	0.281873177181704	+	3.75650993030102	0.4296495	0.119965774996385
chrX	155213132	155216449	Sat1	1.34477046283375	-	3.84506911858608	0.5795685	0.372650451686207
chrX	161117193	161258213	Scml2	0.911345746070779	+	0.727189160535488	0.3193065	0.154716144342959
chrX	109095365	109197873	Sh3bgrl	0.42985891155678	+	0.630494599190864	0.454888	0.165435000363598
chrX	159627272	159978069	Sh3kbp1	0.78217978096369	+	0.223373600930218	0.489255	0.151305957696965
chrX	152609509	152769465	Shroom2	0.778757121607355	-	2.52610419032778	0.4813785	0.331718906237963
chrX	6399854	6637448	Shroom4	2.13566603187583	+	1.35272344292567	0.570545	0.183383180525487
chrX	164070705	164076493	Siah1b	1.32208304183942	-	6.93516729064465	0.4516785	0.256239276090977
chrX	74369217	74373349	Slc10a3	0.276844918622572	-	0.937868840641686	0.6844285	0.12920908279379
chrX	48623413	48662294	Slc25a14	0.68039330911872	+	2.03765971189722	0.394947	0.290376936835783
chrX	136981116	137038302	Slc25a53	0.226687055602956	-	1.26642763700513	0.263803	0.2211040745168
chrX	7884028	7894492	Slc35a2	1.86729717404736	+	0.664502650045716	0.4507205	0.133435552928095
chrX	73673150	73682502	Slc6a8	1.48555015471857	+	18.3029816062102	0.548952	0.129247458959232
chrX	101079210	101086020	Slc7a3	1.07549152333118	-	25.160621646908	0.376567	0.188872156291307
chrX	56609757	56664230	Slc9a6	0.956116938134902	+	1.43587783276389	0.5076895	0.30854917711155
chrX	152016428	152062694	Smc1a	0.951373199649244	+	10.02826798463	0.4762465	0.222718516699391
chrX	56374586	56377799	Smim10l2a	0.436618163496085	+	4.31269783860839	0.625357	0.25268010839227
chrX	157443855	157492287	Sms	0.671047402234733	-	12.6465466995645	0.43287	0.133151993990719
chrX	101097786	101222563	Snx12	0.797158606601718	-	4.33734102772562	0.44713	0.14945406069766
chrX	60891366	60893430	Sox3	0.531318715628197	-	0.455274917247758	0.425406	0.307190658342646
chrX	153832225	153834243	Spin2c	0.412806123446902	+	1.65395255697133	0.4914585	0.197659320940494
chrX	95022510	95026682	Spin4	0.235551523105122	-	0.898872285645105	0.5097205	0.229311134773446
chrX	73787028	73790830	Ssr4	1.25218827725643	+	2.39339215618824	0.5673655	0.183403216740375
chrX	99003248	99074728	Stard8	0.402789937808081	+	3.81070222069975	0.3220955	0.170848076975385
chrX	50841047	50893097	Stk26	0.733431951053381	+	0.77943713723215	0.3376285	0.202114731076516
chrX	8061171	8074760	Suv39h1	3.46573590279973	-	0.834462299150627	0.4957985	0.41993361236007
chrX	162857057	162888447	Syap1	1.11886712584925	-	3.26898092491991	0.535777	0.208990805097869
chrX	7638471	7653256	Syp	0.744424174535581	+	0.0638893284607985	0.347826	0.634973192642318
chrX	85574022	85634469	Tab3	0.359316440598136	+	6.26877697524168	0.5112185	0.37045023948183
chrX	101532734	101601789	Taf1	1.61800396319728	+	2.34519627227708	0.4214265	0.110945832235075
chrX	106206883	106221158	Taf9b	0.170553074450859	-	0.303760029642634	0.6458335	0.0874352219980483
chrX	74281912	74290151	Taz	0.663644291596484	+	1.02605155059749	0.539815	0.350077244396138
chrX	8154472	8176181	Tbc1d25	2.03907964875306	-	8.46998695794091	0.417576	0.116095437991999
chrX	139684996	139753405	Tbc1d8b	0.32020153247417	+	1.47107283370788	0.4395855	0.1929007906866
chrX	77511013	77662983	Tbl1x	0.328697240542409	+	6.39652330286337	0.463806	0.289197867022175
chrX	136707982	136711478	Tceal1	0.296135041469849	+	0.604698806842748	0.492201	0.0953572266311422
chrX	136200948	136203876	Tceal5	0.172300237480546	-	0.329500485559403	0.520737	0.12834648373177
chrX	136214779	136226100	Tceal7	0.592878647714175	+	0.845534372362319	0.3341985	0.437083974498409
chrX	136168984	136172342	Tceal8	0.278378144299164	-	18.8471339475936	0.5331945	0.117024795948719
chrX	166499812	166518567	Tceanc	0.673164518099288	-	1.55507181427439	0.5678395	0.344572557318704
chrX	100838648	101059667	Tex11	0.37355371999871	-	0.405088353090798	0.504007	0.0507021866447668
chrX	7762560	7775202	Tfe3	1.27031605646845	+	6.034439150571	0.51242	0.130594770503796
chrX	7899357	7908351	Timm17b	1.93548223976579	+	4.73911713144612	0.5690475	0.0838492604031552
chrX	20870166	20874735	Timp1	1.3440732458085	+	10.681642526874	0.5391145	0.138254980395546
chrX	74177259	74208500	Tktl1	0.444405201881659	+	0.53985529105273	0.292219	0.0987982154528338
chrX	142681406	142843494	Tmem164	0.836196843965668	+	3.67538771418931	0.6386635	0.22611681170463
chrX	99821021	99848790	Tmem28	0.29857156556293	+	0.425040973932788	0.3759055	0.149146860210155
chrX	81070698	81097872	Tmem47	0.735623040160368	+	6.41386414782335	0.722347	0.22396512834984
chrX	136974022	136976874	Tmsb15b1	0.676805239320379	-	0.0836850059604455	0.778784	0.373338171501394
chrX	136954988	136976869	Tmsb15l	0.704224985303107	-	0.0169999637770232	0.7433255	0.373347524720098
chrX	134222339	134276984	Trmt2b	1.33734921774515	-	0.433310257260627	0.500905	0.526660057420846
chrX	150645304	150657583	Tro	0.244358527847116	-	0.328324402591197	0.4964285	0.098346297748298
chrX	140539528	140600659	Tsc22d3	0.274259739652692	-	0.344881302674172	0.5945235	0.216377009020474
chrX	103431517	103484957	Tsix	0.0942239372039096	+	0.365834109953018	0.555357	0.211208134910134
chrX	10485158	10596605	Tspan7	1.72433716080389	+	1.42102226834707	0.504187	0.129074155484802
chrX	152336852	152342425	Tspyl2	0.364221934001204	-	7.96711911658192	0.53134	0.193250087310564
chrX	151087094	151096543	Tsr2	0.647267276904084	-	7.89255647018394	0.485149	0.136197427530757
chrX	162778919	162829454	Txlng	0.804216479666198	-	2.81485878743839	0.4494165	0.252323988765806
chrX	20658326	20683179	Uba1	2.11675944995038	+	59.9074140262375	0.488821	0.067072647653253
chrX	74365718	74373218	Ubl4a	0.425771660067839	-	2.27163645564103	0.524057	0.276142074889922
chrX	153498227	153501570	Ubqln2	0.576413689777608	+	12.0152143237437	0.441781	0.255725763370235
chrX	37091678	37110322	Upf3b	1.08997432453671	-	0.642386820062373	0.569875	0.107576477277607
chrX	104482818	104507490	Uprt	0.163195695528676	+	1.78876771862523	0.534684	0.0589341523216307
chrX	20703906	20720539	Usp11	0.87673899471001	+	1.36168679547302	0.4209205	0.149724381206938
chrX	51753959	51801233	Usp26	0.658058040346254	-	1.3279076899088	0.404654	0.122302376428297
chrX	7371276	7375830	Usp27x	0.979410221878714	-	0.462194577879512	0.5187695	0.172098423241793
chrX	153006469	153009416	Usp51	0.218306414952537	+	0.356198507622906	0.5530815	0.151719946945528
chrX	13071498	13173328	Usp9x	1.02347095049848	+	16.5620258865043	0.526039	0.159610346591329
chrX	48256862	48282453	Utp14a	1.47749006792486	+	26.0351583461728	0.4882025	0.157894608698858
chrX	20941722	20962017	Uxt	1.7782567276341	-	6.98115305068735	0.5184555	0.103096210654207
chrX	75514299	75534942	Vbp1	0.864346056712299	+	32.370108788579	0.537184	0.229382616530879
chrX	71815924	71839757	Vma21	1.45528604196726	+	5.25347437924312	0.455491	0.28069188585662
chrX	8081453	8090498	Was	1.38445487552203	-	0.846076532670089	0.5834	0.434429074240576
chrX	136245079	136247139	Wbp5	0.342760844523532	+	93.5361034990065	0.4584075	0.184716401787404
chrX	8123301	8132892	Wdr13	1.86186939526993	-	1.75946324854895	0.570249	0.0857277524705651
chrX	7714333	7728206	Wdr45	0.839532772489777	+	2.88721020724695	0.5027245	0.163063080381805
chrX	151198078	151320152	Wnk3	0.768224268643541	+	2.4965270181759	0.478294	0.216181805454084
chrX	42059679	42109656	Xiap	0.705450124665424	+	5.02666934084962	0.5117035	0.188058323398963
chrX	9272756	9313250	Xk	3.46573590279973	+	2.69188609063457	0.482615	0.189287856174971
chrX	98936316	98949017	Yipf6	0.886743234098713	+	6.05492799358771	0.514565	0.313301997158695
chrX	157566119	157568985	Yy2	0.665118669878535	-	0	0.4641905	0.333962464416162
chrX	38189793	38197046	Zbtb33	0.610482293478924	+	0.801287919588209	0.5606875	0.163143096713822
chrX	95639193	95658509	Zc4h2	0.543855028418746	-	1.77002563950425	0.462183	0.259020176446072
chrX	136993155	136998472	Zcchc18	0.133041274653162	+	0.0856037474339859	0.710784	0.103410182073545
chrX	104536969	104671064	Zdhhc15	0.221237653431537	-	1.32285058994981	0.5870815	0.161595668296042
chrX	48171969	48208878	Zdhhc9	0.686837572019178	-	2.29891174611124	0.5328645	0.225530974751786
chrX	21028939	21062316	Zfp182	0.933105937642332	-	2.47544595579904	0.6080995	0.115800433880954
chrX	72987339	73031543	Zfp185	0.718741542544826	+	5.79252497494006	0.4858165	0.128324894595145
chrX	73342621	73359080	Zfp275	1.26126207825959	+	2.05788367115414	0.4995205	0.202551812131101
chrX	48541625	48594504	Zfp280c	0.44942356854086	-	10.3741856502005	0.570009	0.163096607208129
chrX	56346400	56365674	Zfp449	0.715087034656072	+	1.76424504778423	0.5105185	0.289999662007846
chrX	94074631	94123702	Zfx	0.466520081688571	-	2.23757997579286	0.5092555	0.278898343228762
chrX	58022700	58041736	Zic3	0.696556143445593	+	2.67980545010245	0.4906075	0.255832170113248
chrX	101404384	101420849	Zmym3	0.3221007637893	-	3.4062266194855	0.518645	0.209266231156543
chrX	163935443	163958661	Zrsr2	1.64612867301287	-	9.67475250441184	0.542167	0.204115103784043
